,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.74603821 0.44187389],24,1,"[0.7330360071023103, 0.4703941804386155]",10,11
1,[0.46424864 0.24836177],14,6,"[0.46100219486727384, 0.25243943798681384]",10,11
2,[0.03072104 0.55334476],5,47,"[0.0693599767764941, 0.5694982389455895]",-1,-1
3,[0.7810503  0.56697087],6,42,"[0.7820212387996174, 0.5578584077393252]",10,11
4,[0.33224826 0.43770675],4,-1,-1,-1,-1
5,[0.22306642 0.68387733],47,20,"[0.2090739400613871, 0.6539974049365692]",3,7
6,[0.50324053 0.25619424],26,22,"[0.5301110179648777, 0.24548651383103334]",10,11
7,[0.2429365  0.41233199],4,13,"[0.2657552772486511, 0.40843722843599123]",3,6
8,[0.20647461 0.54959854],30,31,"[0.20762496000642422, 0.5695696416487749]",3,7
9,[0.41309332 0.33175919],49,3,"[0.4058968370587833, 0.29461674461780113]",10,11
10,[0.65907874 0.42923851],19,39,"[0.6826354887046912, 0.4052401475014733]",10,11
11,[0.64419705 0.37331132],39,33,"[0.602474385015788, 0.3813977021316699]",-1,-1
12,[0.74604993 0.50380503],17,1,"[0.7330360071023103, 0.4703941804386155]",10,11
13,[0.3015015  0.67614271],22,4,"[0.2910012930618489, 0.6729341080021801]",3,7
14,[0.24683259 0.34176939],4,13,"[0.2657552772486511, 0.40843722843599123]",-1,-1
15,[0.4353669  0.37308939],49,38,"[0.45956312635610425, 0.3443586849692546]",-1,-1
16,[0.43294636 0.83471773],46,9,"[0.46885162846323253, 0.8129255665718619]",-1,-1
17,[0.08868955 0.61406278],5,32,"[0.11044927194359676, 0.6477606401549519]",-1,-1
18,[0.15108027 0.50650351],5,44,"[0.14995212426417898, 0.5274210300628502]",3,7
19,[0.51133093 0.34698572],49,5,"[0.5449837490005879, 0.3273517588826743]",10,11
20,[0.72147365 0.36600805],31,34,"[0.7399635384524363, 0.32357702959587953]",-1,-1
21,[0.67414447 0.40936413],31,39,"[0.6826354887046912, 0.4052401475014733]",10,11
22,[0.84379848 0.22694616],12,2,"[0.819303097320038, 0.24900695143931983]",7,9
23,[0.27353935 0.5315998 ],15,37,"[0.2207113805754364, 0.48681527872353914]",-1,-1
24,[0.35604744 0.84346601],46,-1,-1,-1,-1
25,[0.57493158 0.06525554],42,35,"[0.5796728473437915, 0.11154314179690668]",-1,-1
26,[0.80606712 0.15858126],33,0,"[0.8246415175241399, 0.1629787476254575]",7,9
27,[0.17117344 0.57863917],5,28,"[0.14581442587668506, 0.5975340176843821]",3,7
28,[0.24345293 0.33489724],4,-1,-1,-1,-1
29,[0.59961526 0.56534377],48,-1,-1,10,11
30,[0.54515278 0.54952078],48,-1,-1,-1,-1
31,[0.11298984 0.14450666],25,41,"[0.14415046282311988, 0.14092596099496768]",-1,-1
32,[0.56358573 0.32324431],23,5,"[0.5449837490005879, 0.3273517588826743]",10,11
33,[0.07088066 0.62200422],5,32,"[0.11044927194359676, 0.6477606401549519]",0,-1
34,[0.74020155 0.45151435],17,1,"[0.7330360071023103, 0.4703941804386155]",10,11
35,[0.18372857 0.74618656],43,12,"[0.1399589152620737, 0.7133535459240608]",3,7
36,[0.86054042 0.71263002],44,29,"[0.8375496852453668, 0.7436446432667625]",-1,-1
37,[0.27842401 0.57504193],22,30,"[0.32283786091177785, 0.5825267028185735]",3,-1
38,[0.27632853 0.67325387],47,4,"[0.2910012930618489, 0.6729341080021801]",3,7
39,[0.55980555 0.4968308 ],11,17,"[0.5226669996618797, 0.4679114159274598]",10,11
40,[0.61884165 0.33627279],23,36,"[0.6405238257189296, 0.29824020409467145]",-1,-1
41,[0.90243038 0.12852503],36,27,"[0.8957560978892496, 0.1623301906926256]",7,9
42,[0.84539703 0.20235514],36,0,"[0.8246415175241399, 0.1629787476254575]",7,9
43,[0.67847769 0.27076774],45,36,"[0.6405238257189296, 0.29824020409467145]",-1,-1
44,[0.51873528 0.33330817],32,5,"[0.5449837490005879, 0.3273517588826743]",10,11
45,[0.66660486 0.74086449],28,18,"[0.674391826084503, 0.7785630680496237]",4,3
46,[0.1743931  0.76023776],43,16,"[0.13549995056548392, 0.7966145312212558]",3,7
47,[0.71843123 0.14820182],12,25,"[0.7601552591693943, 0.14977449431799927]",-1,-1
48,[0.21904038 0.56718328],1,31,"[0.20762496000642422, 0.5695696416487749]",3,7
49,[0.78942029 0.50680679],19,42,"[0.7820212387996174, 0.5578584077393252]",-1,-1
50,[0.57490584 0.37005728],10,33,"[0.602474385015788, 0.3813977021316699]",10,11
51,[0.32088587 0.18066936],9,10,"[0.33244374100628377, 0.20757401890285168]",10,11
52,[0.69835381 0.79001627],38,18,"[0.674391826084503, 0.7785630680496237]",4,3
53,[0.34556168 0.20647578],27,10,"[0.33244374100628377, 0.20757401890285168]",10,11
54,[0.76961307 0.56267843],24,42,"[0.7820212387996174, 0.5578584077393252]",10,11
55,[0.29912432 0.77137266],8,11,"[0.2723189554527892, 0.7602179869174026]",3,-1
56,[0.56568094 0.21645872],26,19,"[0.5939300729741668, 0.23267009983825498]",10,-1
57,[0.7570038  0.11709252],12,25,"[0.7601552591693943, 0.14977449431799927]",7,9
58,[0.14127036 0.69613029],37,12,"[0.1399589152620737, 0.7133535459240608]",3,7
59,[0.79389071 0.20830703],13,21,"[0.7617782343263807, 0.21244141340286307]",7,9
60,[0.58859603 0.08251382],42,35,"[0.5796728473437915, 0.11154314179690668]",-1,-1
61,[0.64669053 0.3316243 ],39,36,"[0.6405238257189296, 0.29824020409467145]",10,11
62,[0.4424829  0.31871731],3,38,"[0.45956312635610425, 0.3443586849692546]",10,11
63,[0.29888291 0.24932523],9,10,"[0.33244374100628377, 0.20757401890285168]",10,11
64,[0.65997695 0.31045403],23,36,"[0.6405238257189296, 0.29824020409467145]",-1,-1
65,[0.87253979 0.09964053],21,27,"[0.8957560978892496, 0.1623301906926256]",-1,-1
66,[0.11190895 0.54422423],5,44,"[0.14995212426417898, 0.5274210300628502]",3,7
67,[0.58665261 0.36194917],39,33,"[0.602474385015788, 0.3813977021316699]",10,11
68,[0.57924153 0.3793169 ],11,33,"[0.602474385015788, 0.3813977021316699]",10,11
69,[0.31059878 0.65227352],22,4,"[0.2910012930618489, 0.6729341080021801]",3,7
70,[0.77152123 0.72420582],18,14,"[0.753670988441903, 0.7271650373900574]",4,3
71,[0.46704492 0.84819721],46,9,"[0.46885162846323253, 0.8129255665718619]",5,0
72,[0.78720515 0.59343889],6,42,"[0.7820212387996174, 0.5578584077393252]",-1,-1
