,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.88339923 0.77079541],12,12,"[0.8310760271870745, 0.7321696360588671]",-1,-1
1,[0.84115152 0.43081795],18,30,"[0.8297710143032372, 0.42064898242394844]",-1,-1
2,[0.46113656 0.66296929],41,22,"[0.4243473168738949, 0.617726939545156]",-1,-1
3,[0.74292656 0.41909874],20,39,"[0.7607900117341266, 0.4312967423635481]",15,17
4,[0.73665655 0.6873272 ],13,1,"[0.7326359895757053, 0.6956132950906784]",15,17
5,[0.54259397 0.33780497],35,13,"[0.515109272581473, 0.33466884072213193]",15,-1
6,[0.69786436 0.38202887],17,33,"[0.7271368892914747, 0.37642722503046133]",15,17
7,[0.68028105 0.79234633],5,2,"[0.693440758108884, 0.7777111524204555]",15,17
8,[0.30495095 0.44179056],10,35,"[0.2730194456727781, 0.44073938280317754]",-1,-1
9,[0.47442808 0.19954364],46,49,"[0.44324499717202515, 0.19553383230034957]",15,17
10,[0.59766343 0.8109944 ],44,41,"[0.5871462356187429, 0.8369673696391384]",15,14
11,[0.65867098 0.40915439],2,11,"[0.6395829332708729, 0.4168597330463581]",15,17
12,[0.63446309 0.24569222],34,16,"[0.6172531726009999, 0.26964597339923546]",15,17
13,[0.18369345 0.39049894],4,21,"[0.15130693263676004, 0.42295226432781535]",10,-1
14,[0.66504768 0.28500462],23,26,"[0.7008827368701035, 0.26452258306218135]",15,17
15,[0.22238487 0.71860682],27,14,"[0.2860052973359002, 0.6995869948919954]",-1,-1
16,[0.5237976  0.24192271],11,32,"[0.48696494131327156, 0.23515234394713144]",15,17
17,[0.72053175 0.47943414],6,19,"[0.6955825822106103, 0.42933821488767576]",15,17
18,[0.52201537 0.2380168 ],1,32,"[0.48696494131327156, 0.23515234394713144]",15,17
19,[0.56744769 0.4055225 ],25,9,"[0.5595792502520163, 0.4275724280385371]",15,17
20,[0.70167926 0.37761461],2,33,"[0.7271368892914747, 0.37642722503046133]",15,17
21,[0.40665278 0.81162867],27,4,"[0.46247864194779853, 0.7722471716600002]",4,2
22,[0.7310526  0.62886458],13,0,"[0.6943146269040732, 0.6324938332174666]",15,17
23,[0.28328917 0.57035026],42,40,"[0.2785138909888674, 0.5772638497881405]",-1,-1
24,[0.80094879 0.90331054],14,28,"[0.8101762155678138, 0.8835767270560831]",-1,-1
25,[0.87951802 0.37219889],37,48,"[0.869085366566907, 0.3255149220248098]",-1,-1
26,[0.72424316 0.19754857],37,42,"[0.7189326030812099, 0.15726061100181998]",8,6
27,[0.67071966 0.39299518],25,11,"[0.6395829332708729, 0.4168597330463581]",15,17
28,[0.4609313  0.40800362],25,15,"[0.4279416186535785, 0.44191464988456913]",15,17
29,[0.56072481 0.54949138],39,10,"[0.5716871426092931, 0.5252700300278097]",15,17
30,[0.66168827 0.37724653],16,7,"[0.6250579985454551, 0.35207077414098675]",15,17
31,[0.43306827 0.24022465],46,49,"[0.44324499717202515, 0.19553383230034957]",15,17
32,[0.61692427 0.45471433],47,31,"[0.638587299863868, 0.4864385541172553]",15,17
33,[0.27752327 0.67310614],24,14,"[0.2860052973359002, 0.6995869948919954]",-1,-1
34,[0.68605946 0.53399471],23,5,"[0.7038701727187734, 0.5406579381558766]",15,17
35,[0.69191503 0.62137393],43,0,"[0.6943146269040732, 0.6324938332174666]",15,17
36,[0.81190826 0.84913227],14,28,"[0.8101762155678138, 0.8835767270560831]",1,0
37,[0.82152884 0.33193113],37,27,"[0.7964639861061648, 0.32086535583616976]",15,17
38,[0.58539909 0.42969764],20,9,"[0.5595792502520163, 0.4275724280385371]",15,17
39,[0.49277162 0.43919953],20,45,"[0.48604729042394185, 0.4859482470845142]",-1,-1
40,[0.72223147 0.86079979],14,-1,-1,-1,-1
41,[0.26374649 0.3082762 ],9,20,"[0.22721968817490154, 0.30557121692530514]",15,16
42,[0.48712732 0.73482963],22,4,"[0.46247864194779853, 0.7722471716600002]",6,10
43,[0.12393617 0.51257524],26,37,"[0.15007672333405575, 0.5222547012148047]",-1,-1
44,[0.69068676 0.73876018],44,2,"[0.693440758108884, 0.7777111524204555]",15,17
45,[0.63784408 0.40478528],20,11,"[0.6395829332708729, 0.4168597330463581]",15,17
46,[0.70990693 0.38842688],2,33,"[0.7271368892914747, 0.37642722503046133]",15,17
47,[0.62069654 0.71290621],39,3,"[0.6184115444509289, 0.7021116592685194]",15,17
48,[0.70244397 0.41217751],37,19,"[0.6955825822106103, 0.42933821488767576]",15,17
49,[0.33666221 0.23525422],8,38,"[0.3435575755319457, 0.22956457604455993]",-1,-1
50,[0.17816075 0.54535508],26,37,"[0.15007672333405575, 0.5222547012148047]",13,12
51,[0.56074099 0.50219227],25,10,"[0.5716871426092931, 0.5252700300278097]",15,17
52,[0.59726102 0.17831816],30,8,"[0.5904892305602021, 0.1645356150869117]",15,17
53,[0.50201532 0.76322845],22,4,"[0.46247864194779853, 0.7722471716600002]",6,10
54,[0.51417941 0.50950132],35,45,"[0.48604729042394185, 0.4859482470845142]",15,17
55,[0.5346381 0.7412902],44,-1,-1,6,10
56,[0.70960882 0.264341  ],25,26,"[0.7008827368701035, 0.26452258306218135]",15,17
57,[0.60023518 0.20640061],17,8,"[0.5904892305602021, 0.1645356150869117]",15,17
58,[0.54287134 0.75792408],39,-1,-1,6,10
59,[0.51460964 0.17875346],46,25,"[0.5420621457731583, 0.20892905364042677]",15,17
60,[0.781109   0.75220853],43,12,"[0.8310760271870745, 0.7321696360588671]",15,17
61,[0.67211643 0.53785745],18,5,"[0.7038701727187734, 0.5406579381558766]",15,17
62,[0.71964755 0.77923078],3,2,"[0.693440758108884, 0.7777111524204555]",15,17
63,[0.27069887 0.41210521],21,35,"[0.2730194456727781, 0.44073938280317754]",14,11
64,[0.28787223 0.44145537],10,35,"[0.2730194456727781, 0.44073938280317754]",-1,-1
65,[0.60129165 0.43076772],25,11,"[0.6395829332708729, 0.4168597330463581]",15,17
66,[0.97686756 0.06977841],36,-1,-1,-1,-1
67,[0.35660331 0.40674317],10,47,"[0.33923393500344184, 0.37499748303670644]",15,17
68,[0.29453553 0.27733453],8,38,"[0.3435575755319457, 0.22956457604455993]",15,-1
69,[0.53258742 0.07261826],11,44,"[0.5067263770111675, 0.08116100316958709]",-1,-1
70,[0.84257287 0.55721523],29,6,"[0.8137903460393069, 0.5857818172493585]",-1,-1
71,[0.33033592 0.20488032],8,38,"[0.3435575755319457, 0.22956457604455993]",-1,-1
72,[0.39163115 0.5686723 ],0,22,"[0.4243473168738949, 0.617726939545156]",-1,-1
73,[0.62212163 0.61731401],49,17,"[0.6232773721575187, 0.5932024444473261]",15,17
74,[0.75567716 0.53984698],18,5,"[0.7038701727187734, 0.5406579381558766]",15,17
75,[0.67343681 0.65516901],39,0,"[0.6943146269040732, 0.6324938332174666]",15,17
76,[0.74479751 0.37477208],16,33,"[0.7271368892914747, 0.37642722503046133]",15,17
77,[0.57680045 0.55236461],41,10,"[0.5716871426092931, 0.5252700300278097]",15,17
78,[0.57899209 0.57661375],41,17,"[0.6232773721575187, 0.5932024444473261]",15,17
79,[0.52919205 0.33672314],25,13,"[0.515109272581473, 0.33466884072213193]",15,17
80,[0.68151603 0.63439585],49,0,"[0.6943146269040732, 0.6324938332174666]",15,17
81,[0.23931593 0.41233889],10,35,"[0.2730194456727781, 0.44073938280317754]",-1,-1
82,[0.6131486  0.54334858],38,10,"[0.5716871426092931, 0.5252700300278097]",15,17
83,[0.78026308 0.32996365],16,27,"[0.7964639861061648, 0.32086535583616976]",15,17
84,[0.68541318 0.77309606],5,2,"[0.693440758108884, 0.7777111524204555]",15,17
85,[0.57137638 0.1442998 ],11,8,"[0.5904892305602021, 0.1645356150869117]",15,17
86,[0.15012453 0.44940016],4,21,"[0.15130693263676004, 0.42295226432781535]",13,13
87,[0.80824368 0.61339505],29,6,"[0.8137903460393069, 0.5857818172493585]",15,17
88,[0.67672008 0.1960608 ],30,42,"[0.7189326030812099, 0.15726061100181998]",-1,-1
89,[0.66066743 0.56028709],49,5,"[0.7038701727187734, 0.5406579381558766]",15,17
90,[0.71808787 0.33993278],47,24,"[0.7017588602421108, 0.3433126594559539]",15,17
91,[0.71640733 0.67001951],3,1,"[0.7326359895757053, 0.6956132950906784]",15,17
92,[0.65301064 0.36398074],23,7,"[0.6250579985454551, 0.35207077414098675]",15,17
93,[0.59466027 0.21179696],19,8,"[0.5904892305602021, 0.1645356150869117]",15,17
94,[0.81437994 0.70681294],43,12,"[0.8310760271870745, 0.7321696360588671]",15,17
95,[0.31420729 0.17657443],8,38,"[0.3435575755319457, 0.22956457604455993]",-1,-1
96,[0.14798952 0.33034517],48,-1,-1,-1,-1
97,[0.56803702 0.42209644],25,9,"[0.5595792502520163, 0.4275724280385371]",15,17
98,[0.5329825  0.83674491],33,41,"[0.5871462356187429, 0.8369673696391384]",-1,-1
99,[0.16225143 0.45177807],15,21,"[0.15130693263676004, 0.42295226432781535]",-1,-1
100,[0.85106482 0.54253973],43,6,"[0.8137903460393069, 0.5857818172493585]",-1,-1
101,[0.65895294 0.37843628],23,7,"[0.6250579985454551, 0.35207077414098675]",15,17
102,[0.63220491 0.40818988],20,11,"[0.6395829332708729, 0.4168597330463581]",15,17
103,[0.28366732 0.65902949],42,14,"[0.2860052973359002, 0.6995869948919954]",-1,-1
104,[0.66706031 0.75642631],5,2,"[0.693440758108884, 0.7777111524204555]",15,17
105,[0.24722035 0.37808375],4,35,"[0.2730194456727781, 0.44073938280317754]",-1,-1
106,[0.58685884 0.1603308 ],30,8,"[0.5904892305602021, 0.1645356150869117]",15,17
107,[0.73266353 0.72191578],28,1,"[0.7326359895757053, 0.6956132950906784]",15,17
108,[0.64623137 0.7591587 ],39,2,"[0.693440758108884, 0.7777111524204555]",15,17
109,[0.31489405 0.35471043],8,47,"[0.33923393500344184, 0.37499748303670644]",-1,-1
110,[0.68581535 0.45228622],6,19,"[0.6955825822106103, 0.42933821488767576]",15,17
111,[0.47878944 0.23228654],1,32,"[0.48696494131327156, 0.23515234394713144]",15,17
112,[0.26481332 0.70268391],27,14,"[0.2860052973359002, 0.6995869948919954]",-1,-1
113,[0.56520437 0.67351804],39,46,"[0.5518957727234219, 0.6392932516142952]",-1,-1
114,[0.5973748  0.54059719],35,10,"[0.5716871426092931, 0.5252700300278097]",15,17
115,[0.49914496 0.10463615],11,44,"[0.5067263770111675, 0.08116100316958709]",0,1
116,[0.35422865 0.69364692],27,14,"[0.2860052973359002, 0.6995869948919954]",-1,-1
117,[0.80046239 0.40816138],2,30,"[0.8297710143032372, 0.42064898242394844]",15,17
118,[0.61602194 0.72524588],39,3,"[0.6184115444509289, 0.7021116592685194]",15,17
119,[0.39006245 0.77740922],27,-1,-1,4,2
120,[0.41337391 0.71992346],41,-1,-1,-1,-1
121,[0.69413832 0.25577771],37,26,"[0.7008827368701035, 0.26452258306218135]",15,17
122,[0.71845111 0.27544704],19,26,"[0.7008827368701035, 0.26452258306218135]",15,17
123,[0.83903721 0.91490434],14,28,"[0.8101762155678138, 0.8835767270560831]",-1,-1
124,[0.35252071 0.26303822],8,38,"[0.3435575755319457, 0.22956457604455993]",15,17
125,[0.64948415 0.33745097],35,7,"[0.6250579985454551, 0.35207077414098675]",15,17
126,[0.73258998 0.78319187],12,2,"[0.693440758108884, 0.7777111524204555]",15,17
127,[0.66762222 0.48443961],47,31,"[0.638587299863868, 0.4864385541172553]",15,17
128,[0.20207439 0.47077968],15,21,"[0.15130693263676004, 0.42295226432781535]",13,13
129,[0.55387636 0.40851839],7,9,"[0.5595792502520163, 0.4275724280385371]",15,17
130,[0.77329518 0.27374254],2,27,"[0.7964639861061648, 0.32086535583616976]",-1,-1
131,[0.74792199 0.53010407],43,5,"[0.7038701727187734, 0.5406579381558766]",15,17
132,[0.78519901 0.82419433],14,28,"[0.8101762155678138, 0.8835767270560831]",-1,0
133,[0.47533874 0.10831995],46,44,"[0.5067263770111675, 0.08116100316958709]",0,1
134,[0.73738355 0.61235212],29,0,"[0.6943146269040732, 0.6324938332174666]",15,17
135,[0.66129873 0.53294061],29,5,"[0.7038701727187734, 0.5406579381558766]",15,17
136,[0.3815447  0.31067498],8,43,"[0.3713702929376057, 0.3154684590438343]",15,17
137,[0.54071962 0.20411795],35,25,"[0.5420621457731583, 0.20892905364042677]",15,17
138,[0.27121599 0.43818645],10,35,"[0.2730194456727781, 0.44073938280317754]",14,11
139,[0.52979105 0.48758773],7,45,"[0.48604729042394185, 0.4859482470845142]",15,17
140,[0.63886282 0.40226951],47,11,"[0.6395829332708729, 0.4168597330463581]",15,17
141,[0.7329219  0.71536572],3,1,"[0.7326359895757053, 0.6956132950906784]",15,17
142,[0.50234485 0.80650763],44,4,"[0.46247864194779853, 0.7722471716600002]",-1,-1
143,[0.27880421 0.30348182],8,20,"[0.22721968817490154, 0.30557121692530514]",15,16
144,[0.69953313 0.51832867],18,5,"[0.7038701727187734, 0.5406579381558766]",15,17
145,[0.57047249 0.33484677],19,13,"[0.515109272581473, 0.33466884072213193]",15,17
146,[0.6882231  0.26163507],2,26,"[0.7008827368701035, 0.26452258306218135]",15,17
147,[0.74202403 0.57329953],49,5,"[0.7038701727187734, 0.5406579381558766]",15,17
148,[0.76270884 0.36936474],2,33,"[0.7271368892914747, 0.37642722503046133]",15,17
149,[0.79666095 0.60497372],6,6,"[0.8137903460393069, 0.5857818172493585]",15,17
150,[0.35665052 0.35678346],9,47,"[0.33923393500344184, 0.37499748303670644]",15,17
151,[0.53582975 0.21705908],45,25,"[0.5420621457731583, 0.20892905364042677]",15,17
152,[0.79568913 0.41129852],18,30,"[0.8297710143032372, 0.42064898242394844]",15,17
153,[0.4493187  0.08622585],30,44,"[0.5067263770111675, 0.08116100316958709]",-1,-1
154,[0.48503743 0.58556543],0,36,"[0.489667224771471, 0.5630026028319354]",15,18
155,[0.75406262 0.16952322],11,42,"[0.7189326030812099, 0.15726061100181998]",-1,6
156,[0.80451114 0.85485696],12,28,"[0.8101762155678138, 0.8835767270560831]",1,0
157,[0.53878695 0.13420748],34,8,"[0.5904892305602021, 0.1645356150869117]",15,17
158,[0.82701761 0.63633122],12,6,"[0.8137903460393069, 0.5857818172493585]",-1,-1
159,[0.6036997  0.17461408],30,8,"[0.5904892305602021, 0.1645356150869117]",15,17
160,[0.12136603 0.67554249],26,-1,-1,3,-1
161,[0.64596779 0.5936575 ],43,17,"[0.6232773721575187, 0.5932024444473261]",15,17
162,[0.30678373 0.34129821],4,47,"[0.33923393500344184, 0.37499748303670644]",15,17
163,[0.44972654 0.26860967],9,29,"[0.4311362862731575, 0.2898858848517622]",15,17
164,[0.43960175 0.3081244 ],9,29,"[0.4311362862731575, 0.2898858848517622]",15,17
165,[0.76315432 0.6036984 ],28,6,"[0.8137903460393069, 0.5857818172493585]",15,17
166,[0.90345791 0.76714579],12,-1,-1,-1,-1
167,[0.55783091 0.09312638],34,44,"[0.5067263770111675, 0.08116100316958709]",-1,-1
168,[0.45535539 0.84587255],44,-1,-1,-1,-1
169,[0.69441356 0.60931204],39,0,"[0.6943146269040732, 0.6324938332174666]",15,17
170,[0.74104547 0.57761226],18,5,"[0.7038701727187734, 0.5406579381558766]",15,17
171,[0.18598288 0.38432928],48,21,"[0.15130693263676004, 0.42295226432781535]",10,-1
172,[0.77488552 0.32522071],40,27,"[0.7964639861061648, 0.32086535583616976]",15,17
173,[0.55233606 0.31872375],17,13,"[0.515109272581473, 0.33466884072213193]",15,-1
174,[0.22329236 0.63235215],27,23,"[0.1615963723426519, 0.6143751483955399]",13,7
175,[0.81959847 0.49894542],18,18,"[0.7838938050495063, 0.4928958793041966]",15,17
176,[0.71311932 0.48676554],23,5,"[0.7038701727187734, 0.5406579381558766]",15,17
177,[0.41365469 0.44671788],9,15,"[0.4279416186535785, 0.44191464988456913]",17,15
178,[0.28656006 0.29272852],4,20,"[0.22721968817490154, 0.30557121692530514]",15,16
179,[0.75878892 0.70829512],12,1,"[0.7326359895757053, 0.6956132950906784]",15,17
180,[0.80767252 0.38684129],32,30,"[0.8297710143032372, 0.42064898242394844]",15,-1
181,[0.09065419 0.51622931],15,37,"[0.15007672333405575, 0.5222547012148047]",-1,-1
182,[0.57723987 0.71370323],5,3,"[0.6184115444509289, 0.7021116592685194]",15,17
183,[0.31201417 0.35690077],21,47,"[0.33923393500344184, 0.37499748303670644]",-1,-1
184,[0.76245464 0.38324945],40,33,"[0.7271368892914747, 0.37642722503046133]",15,17
185,[0.80505923 0.51894177],32,18,"[0.7838938050495063, 0.4928958793041966]",15,17
186,[0.11206417 0.55910998],24,37,"[0.15007672333405575, 0.5222547012148047]",11,-1
187,[0.64153833 0.5543134 ],29,17,"[0.6232773721575187, 0.5932024444473261]",15,17
188,[0.68681947 0.31973215],17,24,"[0.7017588602421108, 0.3433126594559539]",15,17
189,[0.5574398  0.44951481],38,9,"[0.5595792502520163, 0.4275724280385371]",15,17
190,[0.20447212 0.61830141],26,23,"[0.1615963723426519, 0.6143751483955399]",13,7
191,[0.68563552 0.75613097],13,2,"[0.693440758108884, 0.7777111524204555]",15,17
192,[0.64929292 0.68365767],5,3,"[0.6184115444509289, 0.7021116592685194]",15,17
193,[0.75572906 0.35869534],17,33,"[0.7271368892914747, 0.37642722503046133]",15,17
194,[0.33309257 0.26113592],48,38,"[0.3435575755319457, 0.22956457604455993]",15,17
195,[0.78585096 0.87922362],14,28,"[0.8101762155678138, 0.8835767270560831]",1,0
196,[0.58425748 0.64213351],43,46,"[0.5518957727234219, 0.6392932516142952]",15,17
197,[0.64986547 0.51130457],6,31,"[0.638587299863868, 0.4864385541172553]",15,17
198,[0.73142544 0.34908052],2,33,"[0.7271368892914747, 0.37642722503046133]",15,17
199,[0.87724908 0.34043509],37,48,"[0.869085366566907, 0.3255149220248098]",-1,-1
200,[0.77972506 0.44304504],16,39,"[0.7607900117341266, 0.4312967423635481]",15,17
201,[0.52817272 0.20628391],34,25,"[0.5420621457731583, 0.20892905364042677]",15,17
202,[0.47217465 0.83611529],22,4,"[0.46247864194779853, 0.7722471716600002]",-1,-1
203,[0.708948   0.73006241],3,1,"[0.7326359895757053, 0.6956132950906784]",15,17
204,[0.45899976 0.22047544],46,49,"[0.44324499717202515, 0.19553383230034957]",15,17
205,[0.46790764 0.40999476],17,15,"[0.4279416186535785, 0.44191464988456913]",15,17
206,[0.74133549 0.81999271],14,2,"[0.693440758108884, 0.7777111524204555]",-1,-1
207,[0.67150568 0.65858638],33,0,"[0.6943146269040732, 0.6324938332174666]",15,17
208,[0.41076973 0.38777971],1,15,"[0.4279416186535785, 0.44191464988456913]",-1,-1
209,[0.53493246 0.18008723],46,25,"[0.5420621457731583, 0.20892905364042677]",15,17
210,[0.22559285 0.71413078],24,14,"[0.2860052973359002, 0.6995869948919954]",-1,-1
211,[0.68313184 0.7573318 ],31,2,"[0.693440758108884, 0.7777111524204555]",15,17
212,[0.32182354 0.65145272],24,14,"[0.2860052973359002, 0.6995869948919954]",-1,8
213,[0.55896292 0.46015536],20,9,"[0.5595792502520163, 0.4275724280385371]",15,17
214,[0.58589247 0.44205077],20,9,"[0.5595792502520163, 0.4275724280385371]",15,17
215,[0.51302887 0.31240991],35,13,"[0.515109272581473, 0.33466884072213193]",15,17
216,[0.20569743 0.40619274],21,21,"[0.15130693263676004, 0.42295226432781535]",-1,-1
