,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.93084367 0.31478542],0,2,"[0.9133626060273581, 0.3398608366272698]",2,2
1,[0.95361351 0.36298093],0,2,"[0.9133626060273581, 0.3398608366272698]",2,2
2,[0.99771004 0.40884339],0,-1,-1,2,2
3,[0.86581193 0.4371115 ],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
4,[0.88568268 0.38783193],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
5,[0.88412682 0.37519497],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
6,[0.90893572 0.41812655],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
7,[0.89651491 0.46266519],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
8,[0.82044385 0.36148117],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
9,[0.91740076 0.32979537],0,2,"[0.9133626060273581, 0.3398608366272698]",2,2
10,[0.9502884  0.41377242],0,-1,-1,2,2
11,[0.87269653 0.40583738],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
12,[0.85466627 0.31621857],0,2,"[0.9133626060273581, 0.3398608366272698]",2,2
13,[0.91884964 0.42401403],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
14,[0.88582996 0.38111479],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
15,[0.78618561 0.34499923],0,-1,-1,2,2
16,[0.86004968 0.39247987],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
17,[0.94231118 0.35899204],0,2,"[0.9133626060273581, 0.3398608366272698]",2,2
18,[0.84606294 0.42457016],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
19,[0.87510898 0.32125241],0,2,"[0.9133626060273581, 0.3398608366272698]",2,2
20,[0.93490739 0.34397264],0,2,"[0.9133626060273581, 0.3398608366272698]",2,2
21,[0.8557839  0.33614816],0,2,"[0.9133626060273581, 0.3398608366272698]",2,2
22,[0.89669105 0.42981876],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
23,[0.86405058 0.39971039],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
24,[0.85978573 0.48595914],0,-1,-1,2,2
25,[0.94754549 0.35562108],0,2,"[0.9133626060273581, 0.3398608366272698]",2,2
26,[0.90422888 0.42386849],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
27,[0.89969224 0.34838876],0,2,"[0.9133626060273581, 0.3398608366272698]",2,2
28,[0.87352511 0.41439942],0,1,"[0.8702707804716225, 0.39871449620920985]",2,2
