,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.39006133 0.60027818],2,3,"[0.411864069030733, 0.6398999475374229]",4,1
1,[0.4791136  0.50153539],3,1,"[0.44187958416694484, 0.46074830074684936]",4,-1
2,[0.83007274 0.2276729 ],0,0,"[0.832092752173518, 0.1914591353339751]",0,-1
3,[0.48955006 0.7103097 ],2,-1,-1,4,-1
4,[0.4125863  0.74204371],2,-1,-1,-1,-1
5,[0.43639049 0.5575221 ],2,-1,-1,4,-1
6,[0.35106352 0.32662862],3,-1,-1,-1,-1
7,[0.39320735 0.57357568],2,3,"[0.411864069030733, 0.6398999475374229]",4,1
8,[0.50091956 0.46907606],3,1,"[0.44187958416694484, 0.46074830074684936]",4,-1
9,[0.44706243 0.59259269],2,3,"[0.411864069030733, 0.6398999475374229]",4,1
10,[0.44384491 0.69605433],2,3,"[0.411864069030733, 0.6398999475374229]",4,1
11,[0.50118396 0.47534046],3,1,"[0.44187958416694484, 0.46074830074684936]",4,-1
12,[0.76165883 0.38853053],1,2,"[0.7523987119877094, 0.4168655590798648]",0,0
13,[0.7680802  0.25211062],0,-1,-1,0,-1
14,[0.48036891 0.7245142 ],2,-1,-1,4,-1
15,[0.48021199 0.40428832],3,1,"[0.44187958416694484, 0.46074830074684936]",4,-1
16,[0.8204324  0.30241148],0,-1,-1,0,-1
17,[0.41502342 0.6232385 ],2,3,"[0.411864069030733, 0.6398999475374229]",4,1
18,[0.77500919 0.3516687 ],1,2,"[0.7523987119877094, 0.4168655590798648]",0,0
19,[0.74246705 0.40741993],1,2,"[0.7523987119877094, 0.4168655590798648]",0,0
20,[0.40420547 0.71093669],2,-1,-1,4,1
21,[0.77219114 0.47017406],1,2,"[0.7523987119877094, 0.4168655590798648]",0,0
22,[0.70667623 0.38438719],1,2,"[0.7523987119877094, 0.4168655590798648]",0,0
23,[0.68455326 0.39895869],1,-1,-1,0,0
24,[0.44447935 0.48086133],3,1,"[0.44187958416694484, 0.46074830074684936]",4,-1
25,[0.84253719 0.16446203],0,0,"[0.832092752173518, 0.1914591353339751]",0,-1
26,[0.89364327 0.26092834],0,-1,-1,0,-1
27,[0.80217116 0.47518787],1,-1,-1,0,0
28,[0.90149527 0.2272147 ],0,-1,-1,0,-1
29,[0.43059297 0.4507668 ],3,1,"[0.44187958416694484, 0.46074830074684936]",4,-1
30,[0.87435786 0.18339593],0,0,"[0.832092752173518, 0.1914591353339751]",0,-1
31,[0.33925227 0.6012537 ],2,-1,-1,4,1
32,[0.7563439  0.39075035],1,2,"[0.7523987119877094, 0.4168655590798648]",0,0
33,[0.77911469 0.35137644],1,-1,-1,0,0
34,[0.66730864 0.41570805],1,-1,-1,0,0
