,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.5340979  0.54959188],12,9,"[0.5356170601477841, 0.5608913891246061]",122,-1
1,[0.40020532 0.35214883],8,5,"[0.38258982361763094, 0.34874651879392965]",122,-1
2,[0.64213004 0.57767303],74,22,"[0.633323946586766, 0.556676067963472]",122,-1
3,[0.63290409 0.64984066],35,54,"[0.6637098853945365, 0.6315530507748401]",-1,8
4,[0.76543271 0.54139533],35,30,"[0.762546933068145, 0.5741735329125247]",91,35
5,[0.35920751 0.39732425],64,0,"[0.39242905864315425, 0.42158415663637305]",122,101
6,[0.29951005 0.66315463],23,12,"[0.2834360242409511, 0.6991974384469776]",122,-1
7,[0.15069707 0.48112764],26,46,"[0.18385565186597966, 0.491256333291076]",-1,-1
8,[0.43092416 0.34332549],92,28,"[0.46509110860779934, 0.3386940157011959]",122,100
9,[0.37329827 0.64661029],19,38,"[0.38459859092994847, 0.6727829672912681]",122,-1
10,[0.11965346 0.79060229],0,77,"[0.14404695341544704, 0.7996509617146306]",-1,-1
11,[0.26818506 0.80658886],59,43,"[0.2854687474782665, 0.8123119247006632]",-1,-1
12,[0.80683566 0.37525656],66,41,"[0.8175600695432677, 0.339851025445247]",91,50
13,[0.66221131 0.59850842],99,54,"[0.6637098853945365, 0.6315530507748401]",122,-1
14,[0.36182999 0.73230619],56,27,"[0.3629820755729237, 0.7609220784885504]",122,-1
15,[0.54749388 0.64364145],12,13,"[0.5628693546480416, 0.6217566836089512]",122,96
16,[0.7785389  0.36861196],68,3,"[0.7445174855728542, 0.36078736765296066]",91,-1
17,[0.17784702 0.77313026],0,58,"[0.1810847101424328, 0.7585917478162937]",-1,-1
18,[0.27155931 0.4965185 ],9,14,"[0.28170722219053995, 0.45767526631169636]",122,-1
19,[0.56065057 0.52018042],49,33,"[0.5745467998688901, 0.5040120914663787]",122,-1
20,[0.38100522 0.67434545],56,38,"[0.38459859092994847, 0.6727829672912681]",122,-1
21,[0.37519718 0.40551319],64,0,"[0.39242905864315425, 0.42158415663637305]",122,101
22,[0.73303784 0.53143946],28,29,"[0.7142704624421994, 0.5088180305891101]",-1,-1
23,[0.65392584 0.33133809],2,8,"[0.6516065168432313, 0.35495254776299445]",91,-1
24,[0.63763813 0.22464572],89,42,"[0.6246499693582694, 0.22846650875108668]",-1,-1
25,[0.46537299 0.50627315],64,35,"[0.46271274255407363, 0.5057042274433385]",122,-1
26,[0.42332375 0.66777385],15,17,"[0.43444229247485566, 0.6626159038692632]",122,98
27,[0.84065925 0.79838436],96,56,"[0.8289079219506866, 0.8006967063999176]",32,-1
28,[0.90155136 0.57055123],99,73,"[0.8891064865662434, 0.5430173726960936]",-1,-1
29,[0.81481072 0.54926926],43,10,"[0.821898036628349, 0.5256510065029638]",91,28
30,[0.38859023 0.29991686],25,18,"[0.393390055902838, 0.27129659225736963]",122,-1
31,[0.23889585 0.73529812],59,34,"[0.2401761223405053, 0.7462988140885908]",122,85
32,[0.30733657 0.24339645],57,11,"[0.2987484149246169, 0.25871864097239977]",122,-1
33,[0.35487414 0.34477068],14,5,"[0.38258982361763094, 0.34874651879392965]",-1,-1
34,[0.2346662  0.33313264],11,21,"[0.23056073080047207, 0.32143055193795245]",122,75
