,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.46779417 0.38908186],5,9,"[0.4093910823659164, 0.39436458918044875]",-1,-1
1,[0.7341918  0.39253023],8,-1,-1,-1,-1
2,[0.70756036 0.72578997],1,6,"[0.7376643917947858, 0.6966917213627304]",1,0
3,[0.73566597 0.33210113],8,-1,-1,-1,-1
4,[0.77610833 0.71775239],1,6,"[0.7376643917947858, 0.6966917213627304]",1,0
5,[0.24699816 0.51500085],7,0,"[0.2282769554990283, 0.5243594224880284]",64,8
6,[0.65046255 0.71604988],1,-1,-1,1,0
7,[0.44768088 0.51253043],3,2,"[0.43670370711839723, 0.5291393785753673]",36,-1
8,[0.33167555 0.34020975],6,-1,-1,-1,-1
9,[0.18653104 0.58161971],7,-1,-1,40,-1
10,[0.53291371 0.42677601],5,-1,-1,25,-1
11,[0.25808067 0.21738549],0,3,"[0.3126027245840442, 0.21969200665899646]",57,3
12,[0.21176397 0.13631306],0,-1,-1,-1,-1
13,[0.62304618 0.40020732],8,7,"[0.6328139868196548, 0.42631251003833187]",-1,-1
14,[0.66676025 0.62554331],9,-1,-1,-1,-1
15,[0.43058846 0.42012007],5,9,"[0.4093910823659164, 0.39436458918044875]",8,-1
16,[0.08614711 0.24379183],0,-1,-1,-1,-1
17,[0.17595483 0.54830581],4,0,"[0.2282769554990283, 0.5243594224880284]",39,-1
18,[0.19306951 0.35803368],2,4,"[0.218765529236242, 0.3443048771621274]",12,-1
19,[0.2234585 0.3991811],7,4,"[0.218765529236242, 0.3443048771621274]",54,-1
20,[0.19821019 0.53909227],7,0,"[0.2282769554990283, 0.5243594224880284]",-1,-1
21,[0.51484358 0.59937028],9,5,"[0.5732239245480476, 0.5783104768907512]",-1,-1
22,[0.23664425 0.44623517],7,8,"[0.2927300761212346, 0.4411608986916813]",-1,-1
23,[0.22188968 0.10832086],0,-1,-1,-1,-1
24,[0.14369534 0.46948298],7,-1,-1,-1,-1
25,[0.37124449 0.33476423],6,-1,-1,-1,-1
26,[0.51930373 0.42744799],5,-1,-1,25,-1
