,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.11494813 0.84102418],153,50,"[0.12147901607230426, 0.8401087204025165]",1,1
1,[0.84834075 0.32314503],122,42,"[0.8570855567189593, 0.31762880537083915]",1,1
2,[0.39877651 0.63766649],51,7,"[0.4240919899400501, 0.6184976237730839]",1,1
3,[0.26405241 0.2339516 ],66,26,"[0.24913998372143814, 0.2796095814684379]",1,1
4,[0.36405102 0.62813224],126,15,"[0.35065889294125946, 0.5947907512966831]",1,1
5,[0.32141548 0.82153117],133,9,"[0.31563183440108966, 0.8544871485325388]",1,1
6,[0.79201041 0.69120219],30,37,"[0.7971305638567515, 0.7078885303882557]",1,1
7,[0.74969377 0.71216403],144,55,"[0.7265264755692188, 0.72308607059893]",1,1
8,[0.51414727 0.69302493],23,12,"[0.5186886132254411, 0.6848977730186641]",1,1
9,[0.60321254 0.87117908],164,11,"[0.5914916241697613, 0.8789138539769141]",1,1
10,[0.63463786 0.75535247],64,20,"[0.6203817286379818, 0.7232587400854509]",1,1
11,[0.52954111 0.8437755 ],106,38,"[0.5453200162446296, 0.8183978748835317]",1,1
12,[0.42124473 0.71468745],6,17,"[0.44328153959114397, 0.6790720026659107]",1,1
13,[0.41088664 0.43642289],120,23,"[0.3930393288178435, 0.4234098912787693]",1,1
14,[0.24236032 0.28032473],79,26,"[0.24913998372143814, 0.2796095814684379]",1,1
15,[0.13856597 0.69176734],114,3,"[0.1607201150727001, 0.6532260694097209]",1,1
16,[0.70114156 0.37387489],14,4,"[0.7035831774784413, 0.35711767182405846]",1,1
17,[0.42886112 0.77508546],8,36,"[0.4284169293743143, 0.7700969358970307]",1,1
18,[0.23040895 0.28642119],67,26,"[0.24913998372143814, 0.2796095814684379]",1,1
19,[0.61490065 0.4019982 ],58,18,"[0.6164862180730528, 0.3885590607746637]",1,1
20,[0.50173456 0.16173799],115,51,"[0.49508506182172596, 0.1441840401615094]",1,1
21,[0.82550491 0.49730177],98,27,"[0.8098099221347119, 0.46574097182953855]",1,1
22,[0.5065671  0.87204592],21,53,"[0.515935930097179, 0.9090124594422624]",1,1
23,[0.30683446 0.31021117],152,8,"[0.32545624897376796, 0.319152795079456]",1,1
24,[0.4807145  0.78544386],119,41,"[0.5026539604488294, 0.7574758455789482]",1,1
25,[0.26782616 0.1991971 ],67,24,"[0.2324604596283167, 0.17741761132116082]",1,1
26,[0.35281547 0.52801794],107,2,"[0.360839883163395, 0.5207017140898618]",1,1
27,[0.80961072 0.59678928],101,5,"[0.805757348501909, 0.5935254923817908]",1,1
28,[0.39456099 0.82456177],75,61,"[0.42892276549819447, 0.8562194950593295]",1,1
29,[0.61379856 0.17333382],69,33,"[0.6304557600760016, 0.1469353646637427]",1,1
30,[0.23236341 0.3703011 ],29,72,"[0.24717363567228484, 0.3478544702579375]",1,1
31,[0.63897198 0.80370531],168,25,"[0.6424441528171683, 0.8042820672714548]",1,1
32,[0.7435493  0.52198558],95,14,"[0.7337252902671461, 0.5290225692447337]",1,1
33,[0.18449889 0.27355177],180,31,"[0.18662613736380743, 0.25922631549248615]",1,1
34,[0.69172446 0.16762401],56,56,"[0.7127240243303954, 0.19739903490614163]",1,1
35,[0.64787625 0.13612254],69,33,"[0.6304557600760016, 0.1469353646637427]",1,1
36,[0.39731772 0.64016415],94,7,"[0.4240919899400501, 0.6184976237730839]",1,1
37,[0.83095142 0.1712187 ],78,67,"[0.8848095300701895, 0.1511128691660512]",1,1
38,[0.73214684 0.72444884],52,55,"[0.7265264755692188, 0.72308607059893]",1,1
39,[0.73893008 0.4126886 ],118,62,"[0.7041601373808857, 0.4407652276142816]",1,1
40,[0.70995655 0.16356807],48,56,"[0.7127240243303954, 0.19739903490614163]",1,1
41,[0.67692747 0.38068526],2,4,"[0.7035831774784413, 0.35711767182405846]",1,1
42,[0.2457465  0.65012641],72,1,"[0.27274190186001374, 0.6301816540923283]",1,1
43,[0.24835423 0.53459271],44,28,"[0.21670496913076953, 0.5320242847919322]",1,1
44,[0.49830602 0.74458075],165,41,"[0.5026539604488294, 0.7574758455789482]",1,1
45,[0.30202447 0.6367489 ],143,1,"[0.27274190186001374, 0.6301816540923283]",1,1
46,[0.35433914 0.51871007],63,2,"[0.360839883163395, 0.5207017140898618]",1,1
47,[0.83203459 0.23404996],123,13,"[0.8570923889156814, 0.2236516717629298]",1,1
48,[0.6200615  0.35955726],135,18,"[0.6164862180730528, 0.3885590607746637]",1,1
49,[0.68183236 0.6130112 ],111,6,"[0.6855975483458583, 0.6168819727052257]",1,1
50,[0.80210045 0.57491158],60,5,"[0.805757348501909, 0.5935254923817908]",1,1
51,[0.67343816 0.66729665],87,6,"[0.6855975483458583, 0.6168819727052257]",1,1
52,[0.33540147 0.58444308],191,15,"[0.35065889294125946, 0.5947907512966831]",1,1
53,[0.28172653 0.23468406],104,30,"[0.3095651628357329, 0.213713489541005]",1,1
54,[0.14526057 0.72408968],141,46,"[0.1681901598929302, 0.7425387620039343]",1,1
55,[0.29347594 0.28640631],110,26,"[0.24913998372143814, 0.2796095814684379]",1,1
56,[0.38452645 0.5058945 ],63,2,"[0.360839883163395, 0.5207017140898618]",1,1
57,[0.33892708 0.55864565],107,15,"[0.35065889294125946, 0.5947907512966831]",1,1
58,[0.68769631 0.33257015],156,4,"[0.7035831774784413, 0.35711767182405846]",1,1
59,[0.11166199 0.21247078],39,64,"[0.1325191755078498, 0.20797609905902714]",-1,1
60,[0.17417428 0.23606548],79,31,"[0.18662613736380743, 0.25922631549248615]",1,1
61,[0.82246526 0.5546722 ],37,5,"[0.805757348501909, 0.5935254923817908]",1,1
62,[0.53492489 0.3734827 ],192,70,"[0.5300444335613002, 0.3391708468054151]",1,1
