,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.42247627 0.23427259],0,5,"[0.4749911497607438, 0.21152544754813268]",-1,-1
1,[0.24312577 0.12307398],0,-1,-1,-1,-1
2,[0.32492302 0.11533162],0,8,"[0.32945620540790227, 0.1521002386178619]",255,-1
3,[0.40681568 0.09888374],0,-1,-1,-1,-1
4,[0.35700705 0.17253601],0,8,"[0.32945620540790227, 0.1521002386178619]",-1,-1
5,[0.40222662 0.12252922],0,-1,-1,134,-1
6,[0.3969342  0.20842066],0,-1,-1,-1,-1
7,[0.30809432 0.23183248],0,9,"[0.2917595196281106, 0.2572133048855841]",1078,-1
8,[0.41178782 0.14851209],0,-1,-1,-1,-1
9,[0.31217462 0.08341685],0,-1,-1,-1,-1
10,[0.29879508 0.1449225 ],0,8,"[0.32945620540790227, 0.1521002386178619]",434,-1
11,[0.34925309 0.20223536],0,8,"[0.32945620540790227, 0.1521002386178619]",1348,5
12,[0.31907904 0.15823922],0,8,"[0.32945620540790227, 0.1521002386178619]",-1,-1
13,[0.39258614 0.19956728],0,-1,-1,-1,5
14,[0.42873987 0.24244927],0,5,"[0.4749911497607438, 0.21152544754813268]",974,-1
15,[0.28986304 0.14513739],0,8,"[0.32945620540790227, 0.1521002386178619]",-1,-1
16,[0.36662566 0.14598865],0,8,"[0.32945620540790227, 0.1521002386178619]",1140,-1
17,[0.35109455 0.21719744],0,8,"[0.32945620540790227, 0.1521002386178619]",-1,5
18,[0.3659957  0.21881124],0,-1,-1,1335,5
19,[0.30340426 0.11998813],0,8,"[0.32945620540790227, 0.1521002386178619]",181,-1
20,[0.23505904 0.1839347 ],0,-1,-1,99,-1
21,[0.43913526 0.09213761],0,-1,-1,-1,-1
22,[0.41579564 0.09695062],0,-1,-1,-1,-1
23,[0.27655037 0.16926359],0,8,"[0.32945620540790227, 0.1521002386178619]",-1,-1
24,[0.41790002 0.14606173],0,-1,-1,-1,-1
25,[0.38933883 0.25717729],0,-1,-1,-1,-1
26,[0.40499198 0.199062  ],0,-1,-1,1270,5
27,[0.36993516 0.23021448],0,-1,-1,1328,5
28,[0.39009865 0.19951355],0,-1,-1,1292,5
29,[0.32495309 0.04485869],0,-1,-1,-1,-1
30,[0.27930107 0.19349281],0,9,"[0.2917595196281106, 0.2572133048855841]",-1,-1
31,[0.40940019 0.33077861],0,3,"[0.39030122884903123, 0.35869198429839055]",1511,-1
32,[0.33342019 0.17191355],0,8,"[0.32945620540790227, 0.1521002386178619]",1372,5
33,[0.27093995 0.26707627],0,9,"[0.2917595196281106, 0.2572133048855841]",-1,-1
34,[0.26716432 0.13764857],0,8,"[0.32945620540790227, 0.1521002386178619]",-1,-1
35,[0.31653959 0.14285737],0,8,"[0.32945620540790227, 0.1521002386178619]",-1,-1
36,[0.43752565 0.22617294],0,5,"[0.4749911497607438, 0.21152544754813268]",1418,-1
37,[0.31322351 0.25422924],0,9,"[0.2917595196281106, 0.2572133048855841]",893,-1
