,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.19868973 0.28055794],35,15,"[0.22125203545199176, 0.29688225753581143]",1,1
1,[0.55607687 0.72920023],39,20,"[0.6096930650449699, 0.7278836721337845]",1,1
2,[0.68922568 0.76953309],20,47,"[0.7118460911626986, 0.794781190634204]",1,1
3,[0.59368077 0.69967448],33,20,"[0.6096930650449699, 0.7278836721337845]",1,1
4,[0.34298159 0.36323544],7,3,"[0.3097172934977389, 0.30209450895226947]",1,-1
5,[0.63520822 0.77157949],34,46,"[0.6348737547207588, 0.790840082615308]",1,1
6,[0.31391716 0.04425376],19,4,"[0.3496231399827696, 0.07633041445155206]",1,1
7,[0.3236885 0.1896683],25,19,"[0.34497773541997034, 0.19559149223728176]",1,1
8,[0.87837467 0.26186279],24,36,"[0.8805361878235505, 0.26837008033593934]",1,1
9,[0.72589376 0.71191072],20,8,"[0.7135651198369132, 0.7224086017390023]",1,1
10,[0.63553733 0.54247208],13,1,"[0.6286030351525218, 0.49905560756057465]",1,1
11,[0.19008612 0.40136777],38,42,"[0.17687493644481164, 0.38558326479655286]",1,1
12,[0.57654013 0.22753618],26,25,"[0.5763148325569184, 0.2376773555237207]",1,1
13,[0.1765914  0.60399966],15,11,"[0.1534392971684814, 0.6323945737508556]",1,1
14,[0.32087534 0.80182564],42,37,"[0.3422405891864378, 0.7500753048404567]",1,0
15,[0.62462605 0.25089771],6,14,"[0.634654326622861, 0.29140228488815845]",1,1
16,[0.40915451 0.48826194],17,43,"[0.4148195920277228, 0.47824885228429714]",1,1
17,[0.36687971 0.92586328],30,-1,-1,-1,-1
18,[0.68424641 0.56067486],27,34,"[0.7089120049371301, 0.5319173611682129]",1,1
19,[0.24458298 0.57164646],21,40,"[0.23466031153933894, 0.6355308273605383]",1,1
20,[0.63213543 0.16052781],47,7,"[0.6677153155599291, 0.18143048789724794]",1,1
21,[0.90751307 0.6798566 ],48,26,"[0.9077823846111926, 0.7232992157819645]",1,1
22,[0.20705476 0.23845435],35,44,"[0.18427491948424027, 0.23378027629859988]",1,1
23,[0.56951637 0.17683239],5,13,"[0.5560197117229392, 0.15508678481607846]",1,1
24,[0.82350197 0.42040712],46,48,"[0.8739294368734358, 0.3927371314742606]",1,-1
25,[0.68545935 0.67653818],20,8,"[0.7135651198369132, 0.7224086017390023]",1,1
26,[0.69683889 0.42255388],36,31,"[0.7139006946791453, 0.4338894495563647]",1,1
27,[0.25237261 0.66335811],31,40,"[0.23466031153933894, 0.6355308273605383]",1,1
28,[0.68839654 0.56085135],13,34,"[0.7089120049371301, 0.5319173611682129]",1,1
29,[0.62131874 0.69846392],39,20,"[0.6096930650449699, 0.7278836721337845]",1,1
30,[0.63762279 0.40932857],36,23,"[0.6290184029826352, 0.4206372842675796]",1,1
31,[0.64841325 0.70036958],20,20,"[0.6096930650449699, 0.7278836721337845]",1,1
32,[0.17639487 0.56956076],16,39,"[0.1773128621627682, 0.5666059660142867]",1,1
33,[0.16073689 0.80846743],10,0,"[0.15434316987787128, 0.8304327439081287]",1,1
34,[0.72923475 0.72120947],14,8,"[0.7135651198369132, 0.7224086017390023]",1,1
35,[0.21578486 0.23001083],35,44,"[0.18427491948424027, 0.23378027629859988]",1,1
36,[0.21647507 0.28297674],35,15,"[0.22125203545199176, 0.29688225753581143]",1,1
37,[0.37702827 0.19117448],2,19,"[0.34497773541997034, 0.19559149223728176]",1,1
38,[0.66345809 0.1845815 ],3,7,"[0.6677153155599291, 0.18143048789724794]",1,1
