,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.21491329 0.84298724],9,5,"[0.2458581578492421, 0.8340584575759952]",0,-1
1,[0.34350258 0.14577691],6,1,"[0.3181763744413142, 0.19955004553465075]",2,-1
2,[0.21778315 0.80542922],9,5,"[0.2458581578492421, 0.8340584575759952]",0,12
3,[0.15611332 0.60522231],0,-1,-1,0,-1
4,[0.59830446 0.5127441 ],3,-1,-1,2,1
5,[0.47658518 0.32848166],8,-1,-1,2,2
6,[0.11632339 0.79210361],9,0,"[0.14331987510383162, 0.7496604778689073]",0,13
7,[0.66953493 0.50829604],3,2,"[0.6789456435243775, 0.539671103680702]",2,1
8,[0.45311127 0.43246027],8,-1,-1,2,2
9,[0.96032614 0.305807  ],7,-1,-1,-1,-1
10,[0.24103752 0.34724324],1,7,"[0.20636304522532356, 0.3488673413507269]",2,-1
11,[0.23704236 0.23094612],6,-1,-1,2,5
12,[0.09880542 0.3521553 ],1,-1,-1,2,-1
13,[0.80078603 0.25920017],7,3,"[0.836727484459069, 0.3041686240525202]",1,0
14,[0.51830167 0.38496459],8,-1,-1,2,-1
15,[0.89083045 0.35872775],7,-1,-1,1,0
16,[0.40921756 0.86449304],2,9,"[0.42662307008758504, 0.8600383425904783]",0,6
17,[0.23381163 0.85565798],9,5,"[0.2458581578492421, 0.8340584575759952]",0,-1
18,[0.61453117 0.534971  ],3,2,"[0.6789456435243775, 0.539671103680702]",2,1
19,[0.42622024 0.37464969],8,-1,-1,2,2
20,[0.30332204 0.18649352],6,1,"[0.3181763744413142, 0.19955004553465075]",2,4
21,[0.82090834 0.38546203],7,-1,-1,1,0
22,[0.15299758 0.70221715],0,0,"[0.14331987510383162, 0.7496604778689073]",0,13
23,[0.13767587 0.8399082 ],9,-1,-1,0,9
24,[0.20059726 0.58770297],0,4,"[0.23644215624304776, 0.6110532321105939]",0,10
25,[0.54326232 0.22231763],8,-1,-1,-1,-1
26,[0.32040865 0.76126012],2,8,"[0.3760404691403444, 0.7792592313895562]",0,-1
27,[0.52289489 0.78995054],5,6,"[0.47553191819192164, 0.7413082797002805]",0,-1
28,[0.11234543 0.67953746],4,-1,-1,0,-1
29,[0.30700736 0.6861374 ],0,-1,-1,0,-1
30,[0.9627205  0.37104977],7,-1,-1,-1,-1
31,[0.75856383 0.30480118],7,-1,-1,1,0
32,[0.05649415 0.85772022],9,-1,-1,0,-1
33,[0.75614979 0.30631542],7,-1,-1,1,0
34,[0.74564373 0.27883757],7,-1,-1,1,0
35,[0.26800502 0.67747327],0,-1,-1,0,-1
36,[0.20233897 0.35991192],1,7,"[0.20636304522532356, 0.3488673413507269]",2,-1
37,[0.22844854 0.86431105],9,5,"[0.2458581578492421, 0.8340584575759952]",0,-1
38,[0.1976693  0.87395537],9,5,"[0.2458581578492421, 0.8340584575759952]",0,-1
39,[0.39478417 0.78265981],5,8,"[0.3760404691403444, 0.7792592313895562]",0,8
40,[0.49516905 0.77409115],5,6,"[0.47553191819192164, 0.7413082797002805]",0,-1
41,[0.17930894 0.76939094],9,0,"[0.14331987510383162, 0.7496604778689073]",0,13
42,[0.40883713 0.29104092],1,-1,-1,2,-1
43,[0.39231412 0.77235125],2,8,"[0.3760404691403444, 0.7792592313895562]",0,8
44,[0.4840732 0.4483694],8,-1,-1,2,2
45,[0.6891789  0.54103297],3,2,"[0.6789456435243775, 0.539671103680702]",2,1
46,[0.2099077  0.57297156],0,4,"[0.23644215624304776, 0.6110532321105939]",0,-1
47,[0.48433607 0.42747006],8,-1,-1,2,2
48,[0.39124153 0.12764917],6,-1,-1,2,-1
49,[0.24449285 0.62107428],0,4,"[0.23644215624304776, 0.6110532321105939]",0,-1
50,[0.35164777 0.21441968],6,1,"[0.3181763744413142, 0.19955004553465075]",2,4
51,[0.17795122 0.86938335],9,-1,-1,0,-1
