,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.39386861 0.68677453],0,5,"[0.4076178984479353, 0.6563991723663135]",3,10
1,[0.39003786 0.79255319],0,1,"[0.35346439688868114, 0.7759912235235471]",3,14
2,[0.36582151 0.80752102],0,1,"[0.35346439688868114, 0.7759912235235471]",3,-1
3,[0.40229082 0.82968709],0,7,"[0.44694269401820613, 0.8389479692785123]",3,-1
4,[0.37825373 0.82190506],0,1,"[0.35346439688868114, 0.7759912235235471]",3,-1
5,[0.33288597 0.74548761],0,1,"[0.35346439688868114, 0.7759912235235471]",3,-1
6,[0.45141738 0.75357605],0,6,"[0.4430031214792875, 0.7621357784378057]",3,-1
7,[0.47917646 0.72086317],0,6,"[0.4430031214792875, 0.7621357784378057]",3,-1
8,[0.37962614 0.77148468],0,1,"[0.35346439688868114, 0.7759912235235471]",3,-1
9,[0.36191504 0.78071325],0,1,"[0.35346439688868114, 0.7759912235235471]",3,-1
10,[0.31932397 0.69743266],0,-1,-1,3,-1
11,[0.23251674 0.75000967],0,-1,-1,-1,-1
12,[0.39915658 0.69385522],0,5,"[0.4076178984479353, 0.6563991723663135]",3,10
13,[0.29895326 0.74717149],0,1,"[0.35346439688868114, 0.7759912235235471]",3,-1
14,[0.47841131 0.72185061],0,6,"[0.4430031214792875, 0.7621357784378057]",3,-1
15,[0.42983803 0.71426676],0,6,"[0.4430031214792875, 0.7621357784378057]",3,-1
16,[0.28073906 0.75048323],0,-1,-1,3,-1
17,[0.39577615 0.79749081],0,1,"[0.35346439688868114, 0.7759912235235471]",3,14
18,[0.46273343 0.82911794],0,7,"[0.44694269401820613, 0.8389479692785123]",3,-1
19,[0.44024473 0.84887053],0,7,"[0.44694269401820613, 0.8389479692785123]",3,-1
20,[0.44668735 0.74779896],0,6,"[0.4430031214792875, 0.7621357784378057]",3,13
21,[0.33347694 0.89789192],0,-1,-1,-1,-1
22,[0.36961618 0.76057773],0,1,"[0.35346439688868114, 0.7759912235235471]",3,-1
23,[0.47899514 0.75045479],0,6,"[0.4430031214792875, 0.7621357784378057]",3,-1
