,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.49380756 0.55709615],9,6,"[0.4875893277552514, 0.5275272500400631]",-1,-1
1,[0.56145501 0.55825288],0,8,"[0.5840901486005292, 0.5217455932798521]",-1,9
2,[0.62008206 0.42386593],6,-1,-1,643,2
3,[0.61858423 0.4979448 ],9,8,"[0.5840901486005292, 0.5217455932798521]",-1,-1
4,[0.4769846  0.51813903],2,6,"[0.4875893277552514, 0.5275272500400631]",-1,-1
5,[0.55821891 0.67977533],4,-1,-1,-1,-1
6,[0.45023475 0.52715228],2,6,"[0.4875893277552514, 0.5275272500400631]",-1,-1
7,[0.50796955 0.64851658],4,7,"[0.47733424346948816, 0.6695521702169623]",-1,-1
8,[0.4979005 0.6081193],7,0,"[0.5434615995842746, 0.6066589630165522]",1959,-1
9,[0.28503771 0.49004037],5,-1,-1,552,4
10,[0.49761124 0.58243594],4,0,"[0.5434615995842746, 0.6066589630165522]",1880,-1
11,[0.45028503 0.70430421],4,7,"[0.47733424346948816, 0.6695521702169623]",-1,-1
12,[0.45845861 0.59116562],4,9,"[0.4242913569096509, 0.5939430580731262]",1680,-1
13,[0.56482507 0.60943929],9,0,"[0.5434615995842746, 0.6066589630165522]",1586,-1
14,[0.58625305 0.5154099 ],9,8,"[0.5840901486005292, 0.5217455932798521]",-1,-1
15,[0.32062089 0.04706651],8,-1,-1,-1,-1
16,[0.49785207 0.61401396],4,0,"[0.5434615995842746, 0.6066589630165522]",1740,-1
17,[0.22886731 0.4426225 ],5,2,"[0.28950221718382546, 0.41428428656715566]",-1,4
18,[0.35353546 0.80866245],1,4,"[0.3385767792527496, 0.7856896816392639]",-1,0
19,[0.4675194  0.69851534],4,7,"[0.47733424346948816, 0.6695521702169623]",-1,-1
20,[0.30904685 0.44328899],5,2,"[0.28950221718382546, 0.41428428656715566]",-1,4
21,[0.48656838 0.59765148],4,0,"[0.5434615995842746, 0.6066589630165522]",1919,15
22,[0.79851832 0.34706642],6,-1,-1,-1,2
23,[0.30136031 0.48319892],5,2,"[0.28950221718382546, 0.41428428656715566]",618,4
24,[0.52291683 0.6811697 ],4,7,"[0.47733424346948816, 0.6695521702169623]",1352,-1
25,[0.43770109 0.61851421],0,9,"[0.4242913569096509, 0.5939430580731262]",-1,-1
26,[0.55757626 0.5843341 ],7,0,"[0.5434615995842746, 0.6066589630165522]",-1,-1
27,[0.48434363 0.78990605],1,-1,-1,-1,-1
28,[0.61033589 0.64317131],0,-1,-1,836,-1
29,[0.45853959 0.59178328],7,9,"[0.4242913569096509, 0.5939430580731262]",1680,-1
30,[0.63753037 0.38688433],6,-1,-1,-1,2
31,[0.26468948 0.35835364],5,2,"[0.28950221718382546, 0.41428428656715566]",-1,4
32,[0.88672775 0.67481112],3,-1,-1,-1,3
33,[0.47660783 0.6869429 ],4,7,"[0.47733424346948816, 0.6695521702169623]",-1,-1
34,[0.67453412 0.39980438],6,5,"[0.7080111495771937, 0.40406230345487915]",-1,2
35,[0.62608284 0.46711225],9,8,"[0.5840901486005292, 0.5217455932798521]",-1,2
36,[0.5671611  0.53766445],9,8,"[0.5840901486005292, 0.5217455932798521]",-1,-1
37,[0.46959047 0.52242342],9,6,"[0.4875893277552514, 0.5275272500400631]",1253,-1
38,[0.66370709 0.59744195],0,-1,-1,179,-1
39,[0.70628673 0.41680789],6,5,"[0.7080111495771937, 0.40406230345487915]",1001,2
40,[0.71630848 0.51027196],6,-1,-1,-1,2
41,[0.25636293 0.15171306],8,1,"[0.2559142057907685, 0.1769752192088706]",-1,1
42,[0.58675296 0.66973257],4,-1,-1,-1,-1
43,[0.61689122 0.61625018],4,-1,-1,-1,-1
44,[0.73945644 0.63763431],3,-1,-1,279,3
45,[0.44865417 0.60477808],7,9,"[0.4242913569096509, 0.5939430580731262]",1667,-1
46,[0.48554663 0.61974632],4,7,"[0.47733424346948816, 0.6695521702169623]",1742,-1
47,[0.22377163 0.32365205],5,-1,-1,-1,-1
48,[0.52419978 0.68160241],4,7,"[0.47733424346948816, 0.6695521702169623]",-1,-1
49,[0.22642275 0.67260865],1,-1,-1,-1,-1
50,[0.5000261  0.60439181],0,0,"[0.5434615995842746, 0.6066589630165522]",-1,-1
51,[0.51582858 0.49381608],9,6,"[0.4875893277552514, 0.5275272500400631]",1314,-1
52,[0.55830263 0.66129743],2,0,"[0.5434615995842746, 0.6066589630165522]",1192,-1
53,[0.45671107 0.59865651],7,9,"[0.4242913569096509, 0.5939430580731262]",1658,-1
54,[0.75714613 0.37435544],6,5,"[0.7080111495771937, 0.40406230345487915]",-1,2
55,[0.56450618 0.60372021],0,0,"[0.5434615995842746, 0.6066589630165522]",-1,-1
56,[0.49082558 0.5700191 ],2,6,"[0.4875893277552514, 0.5275272500400631]",-1,11
57,[0.47017701 0.56660341],0,6,"[0.4875893277552514, 0.5275272500400631]",1832,-1
58,[0.47716711 0.6128637 ],2,9,"[0.4242913569096509, 0.5939430580731262]",-1,14
59,[0.47887533 0.60775095],4,9,"[0.4242913569096509, 0.5939430580731262]",1792,14
60,[0.33504126 0.80681398],1,4,"[0.3385767792527496, 0.7856896816392639]",1086,0
61,[0.54738448 0.57965364],9,0,"[0.5434615995842746, 0.6066589630165522]",1735,-1
62,[0.70415441 0.41320377],6,5,"[0.7080111495771937, 0.40406230345487915]",1052,2
63,[0.56216505 0.47487833],2,8,"[0.5840901486005292, 0.5217455932798521]",1113,-1
64,[0.50586446 0.59164036],2,0,"[0.5434615995842746, 0.6066589630165522]",-1,-1
65,[0.50458459 0.58234613],4,0,"[0.5434615995842746, 0.6066589630165522]",-1,-1
66,[0.44959551 0.60516172],2,9,"[0.4242913569096509, 0.5939430580731262]",-1,-1
67,[0.72052569 0.36511056],6,5,"[0.7080111495771937, 0.40406230345487915]",-1,2
68,[0.56836803 0.56381261],9,8,"[0.5840901486005292, 0.5217455932798521]",-1,-1
69,[0.55667469 0.60338801],9,0,"[0.5434615995842746, 0.6066589630165522]",1565,-1
70,[0.51935921 0.47944151],9,6,"[0.4875893277552514, 0.5275272500400631]",-1,-1
