,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.57897113 0.69414513],35,17,"[0.5799672158451418, 0.7295526094200809]",17,15
1,[0.56490677 0.44664715],38,4,"[0.5453386153714757, 0.44673967294199823]",17,15
2,[0.35279098 0.21064887],9,-1,-1,-1,-1
3,[0.74921468 0.51055181],43,10,"[0.7317827859506514, 0.523470433236489]",17,15
4,[0.63812295 0.65094179],35,20,"[0.6604661673320051, 0.6662039696945959]",17,15
5,[0.3642229  0.80716375],13,25,"[0.3577384186847614, 0.8164817316218126]",17,15
6,[0.60905256 0.48186595],38,32,"[0.6412628733374371, 0.47363100463631014]",17,15
7,[0.10176767 0.3018916 ],11,-1,-1,-1,-1
8,[0.70379906 0.58233015],43,7,"[0.740953863192803, 0.6042701213566597]",17,15
9,[0.51201396 0.08943609],27,-1,-1,-1,-1
10,[0.38059638 0.88434464],14,14,"[0.42235244757791646, 0.8668129345620741]",-1,-1
11,[0.64859902 0.29345768],47,-1,-1,-1,-1
12,[0.62955892 0.61487828],42,3,"[0.5820615082478356, 0.6182614359162357]",17,15
13,[0.29926494 0.48304467],36,16,"[0.2561175929175151, 0.508018948568122]",-1,-1
14,[0.2448129  0.22572779],26,44,"[0.2752131476354591, 0.2588779638496198]",-1,-1
15,[0.18091573 0.11044234],32,-1,-1,4,4
16,[0.28069678 0.55589287],45,27,"[0.2738271861548908, 0.5788476847149621]",17,15
17,[0.68922158 0.45363869],38,48,"[0.7100994860549367, 0.46099432569322607]",-1,-1
18,[0.14589272 0.38628342],24,6,"[0.15313085308994814, 0.3897446588989671]",16,11
19,[0.81489099 0.16795086],21,-1,-1,-1,-1
20,[0.22133438 0.59760534],45,28,"[0.23609855367283458, 0.6439847951604062]",17,15
21,[0.41139263 0.8742354 ],8,14,"[0.42235244757791646, 0.8668129345620741]",17,-1
22,[0.91163986 0.32156124],17,-1,-1,-1,-1
23,[0.79211796 0.36801882],29,8,"[0.7468214241048544, 0.34902304765482006]",13,9
24,[0.79084856 0.52243578],23,1,"[0.8291096347087068, 0.515061488805123]",17,15
25,[0.3439165  0.46433868],5,30,"[0.3654937274980097, 0.4838568483898048]",17,15
26,[0.51105902 0.09669056],27,-1,-1,-1,-1
27,[0.49048339 0.61764608],4,26,"[0.49881557393436726, 0.6718028333556981]",17,-1
28,[0.55035106 0.60238703],5,3,"[0.5820615082478356, 0.6182614359162357]",17,15
29,[0.33085769 0.68036841],16,43,"[0.32194691510589446, 0.6921365758505593]",-1,-1
30,[0.32692847 0.55039701],36,31,"[0.3412424756332921, 0.5565163782381702]",17,15
31,[0.21877548 0.60338985],25,28,"[0.23609855367283458, 0.6439847951604062]",17,15
32,[0.72160043 0.69283755],6,20,"[0.6604661673320051, 0.6662039696945959]",-1,-1
33,[0.21212985 0.60227785],45,28,"[0.23609855367283458, 0.6439847951604062]",17,15
34,[0.1523082  0.69607329],49,45,"[0.10133350754257457, 0.7146058505686087]",-1,-1
35,[0.63572474 0.46197996],7,32,"[0.6412628733374371, 0.47363100463631014]",17,15
36,[0.61869625 0.67731657],35,20,"[0.6604661673320051, 0.6662039696945959]",17,15
37,[0.74434454 0.60211691],6,7,"[0.740953863192803, 0.6042701213566597]",17,15
38,[0.55123404 0.20899083],9,18,"[0.5354597876615486, 0.22922593552533008]",-1,-1
39,[0.73196411 0.66064568],19,7,"[0.740953863192803, 0.6042701213566597]",17,-1
40,[0.15738644 0.56987093],48,19,"[0.16876095491295431, 0.576019294231183]",17,15
41,[0.921679   0.51241572],23,-1,-1,-1,-1
42,[0.65513672 0.13622413],21,-1,-1,-1,-1
43,[0.44094128 0.42000571],33,0,"[0.4357751910070277, 0.4095233319020687]",17,15
44,[0.5680722  0.52138658],31,24,"[0.5781608529032568, 0.5291223383518906]",17,15
45,[0.85301543 0.58196781],1,22,"[0.8775500496404443, 0.600250155569203]",17,15
46,[0.41511266 0.37431425],18,0,"[0.4357751910070277, 0.4095233319020687]",17,15
47,[0.60627655 0.19916456],27,-1,-1,-1,-1
48,[0.30552874 0.52981987],34,31,"[0.3412424756332921, 0.5565163782381702]",17,15
49,[0.42152521 0.45534793],4,42,"[0.4311148630373242, 0.5019973428317749]",17,15
50,[0.79669709 0.38489994],1,13,"[0.8522743898373577, 0.3947133710797499]",13,9
51,[0.53598572 0.45239432],33,4,"[0.5453386153714757, 0.44673967294199823]",17,15
