,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.40157935 0.79950696],0,48,"[0.3713693371061878, 0.7376428809998772]",4,13
1,[0.38298748 0.70985582],0,48,"[0.3713693371061878, 0.7376428809998772]",4,13
2,[0.56280962 0.81291341],0,36,"[0.5660192320155171, 0.7667026391261361]",4,13
3,[0.32931762 0.82509481],0,-1,-1,-1,-1
4,[0.41796678 0.74594561],0,33,"[0.4577301817627795, 0.7271111324926783]",4,13
5,[0.4829569  0.70287922],0,33,"[0.4577301817627795, 0.7271111324926783]",4,13
6,[0.49323566 0.95244811],0,45,"[0.5164384392182579, 0.9025031382194328]",-1,-1
7,[0.41427676 0.79553203],0,31,"[0.47558001177253095, 0.8224962092847707]",4,13
8,[0.50402115 0.76032166],0,47,"[0.5046944349432576, 0.7545149391767595]",4,13
9,[0.42801183 0.78591909],0,31,"[0.47558001177253095, 0.8224962092847707]",4,13
10,[0.52656458 0.76956302],0,47,"[0.5046944349432576, 0.7545149391767595]",4,13
11,[0.41607908 0.94899552],0,-1,-1,-1,-1
12,[0.47240107 0.8375701 ],0,31,"[0.47558001177253095, 0.8224962092847707]",4,13
13,[0.35523428 0.71555528],0,48,"[0.3713693371061878, 0.7376428809998772]",4,13
14,[0.47190262 0.84764663],0,31,"[0.47558001177253095, 0.8224962092847707]",4,13
15,[0.41097881 0.87784853],0,-1,-1,-1,-1
16,[0.43821618 0.77353424],0,33,"[0.4577301817627795, 0.7271111324926783]",4,13
17,[0.45322162 0.90582977],0,45,"[0.5164384392182579, 0.9025031382194328]",-1,-1
18,[0.2959683  0.80841676],0,-1,-1,-1,-1
19,[0.35574563 0.7118808 ],0,48,"[0.3713693371061878, 0.7376428809998772]",4,13
20,[0.33975603 0.81290513],0,-1,-1,4,-1
21,[0.45239514 0.68394543],0,4,"[0.45490449651570863, 0.6526374490737473]",4,13
22,[0.4806824  0.76362473],0,47,"[0.5046944349432576, 0.7545149391767595]",4,13
23,[0.44268539 0.76309015],0,33,"[0.4577301817627795, 0.7271111324926783]",4,13
24,[0.36276579 0.81867804],0,-1,-1,-1,-1
25,[0.38163698 0.81663288],0,-1,-1,4,13
26,[0.39674796 0.83186384],0,-1,-1,4,-1
27,[0.37872646 0.88876128],0,-1,-1,-1,-1
28,[0.45045399 0.72100217],0,33,"[0.4577301817627795, 0.7271111324926783]",4,13
29,[0.44060911 0.70614815],0,41,"[0.42053563301932223, 0.6886877004729431]",4,13
30,[0.41705286 0.7649004 ],0,48,"[0.3713693371061878, 0.7376428809998772]",4,13
31,[0.39670469 0.82227919],0,-1,-1,4,13
32,[0.3261337  0.70897326],0,48,"[0.3713693371061878, 0.7376428809998772]",4,13
33,[0.38732452 0.74819757],0,48,"[0.3713693371061878, 0.7376428809998772]",4,13
34,[0.43904018 0.77232806],0,33,"[0.4577301817627795, 0.7271111324926783]",4,13
35,[0.43038741 0.70034921],0,41,"[0.42053563301932223, 0.6886877004729431]",4,13
36,[0.39355513 0.78525913],0,48,"[0.3713693371061878, 0.7376428809998772]",4,13
37,[0.42134773 0.94369442],0,-1,-1,-1,-1
38,[0.39135402 0.80838667],0,-1,-1,4,13
39,[0.46891312 0.80237507],0,31,"[0.47558001177253095, 0.8224962092847707]",4,13
40,[0.79834377 0.58579107],1,15,"[0.7883995075388969, 0.5480808338061768]",4,13
41,[0.88850085 0.69771716],1,8,"[0.8848444007135494, 0.7109612884959097]",4,13
42,[0.82340248 0.6621734 ],1,23,"[0.7984478709536745, 0.6739976163756131]",4,13
43,[0.87159129 0.65307563],1,27,"[0.8752360182699932, 0.6164334207687756]",4,13
44,[0.82138115 0.56607473],1,15,"[0.7883995075388969, 0.5480808338061768]",4,13
45,[0.77128286 0.68644822],1,23,"[0.7984478709536745, 0.6739976163756131]",4,13
46,[0.86700554 0.66854124],1,8,"[0.8848444007135494, 0.7109612884959097]",4,13
47,[0.88541789 0.73668193],1,8,"[0.8848444007135494, 0.7109612884959097]",4,13
48,[0.89687078 0.71153315],1,8,"[0.8848444007135494, 0.7109612884959097]",4,-1
49,[0.98334913 0.74394016],1,-1,-1,-1,-1
50,[0.74483011 0.61607246],1,24,"[0.7466242755303242, 0.6197992194670641]",4,13
51,[0.80938302 0.68332403],1,23,"[0.7984478709536745, 0.6739976163756131]",4,13
52,[0.85557668 0.71405751],1,8,"[0.8848444007135494, 0.7109612884959097]",4,13
53,[0.90817411 0.65734274],1,27,"[0.8752360182699932, 0.6164334207687756]",4,-1
54,[0.85930697 0.68018278],1,8,"[0.8848444007135494, 0.7109612884959097]",4,13
55,[0.87591342 0.70174024],1,8,"[0.8848444007135494, 0.7109612884959097]",4,13
56,[0.81677236 0.66992201],1,23,"[0.7984478709536745, 0.6739976163756131]",4,13
57,[0.85187394 0.65362652],1,27,"[0.8752360182699932, 0.6164334207687756]",4,13
58,[0.8072186  0.64353984],1,23,"[0.7984478709536745, 0.6739976163756131]",4,13
59,[0.84714021 0.74419507],1,8,"[0.8848444007135494, 0.7109612884959097]",4,13
60,[0.80471962 0.5702888 ],1,15,"[0.7883995075388969, 0.5480808338061768]",4,13
61,[0.88547901 0.61648332],1,27,"[0.8752360182699932, 0.6164334207687756]",4,13
62,[0.98507341 0.62964076],1,-1,-1,-1,-1
63,[0.80474233 0.58073486],1,15,"[0.7883995075388969, 0.5480808338061768]",4,13
64,[0.77925691 0.62878533],1,24,"[0.7466242755303242, 0.6197992194670641]",4,13
65,[0.84156966 0.61497839],1,27,"[0.8752360182699932, 0.6164334207687756]",4,-1
66,[0.85548289 0.62111162],1,27,"[0.8752360182699932, 0.6164334207687756]",4,-1
67,[0.94885977 0.60590344],1,-1,-1,-1,-1
68,[0.82637343 0.77451141],1,13,"[0.8057667801503569, 0.7950159757851561]",4,13
69,[0.91425328 0.59204379],1,27,"[0.8752360182699932, 0.6164334207687756]",4,-1
