,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.71010257 0.76881362],0,6,"[0.6938168371528528, 0.7649512902418932]",2,6
1,[0.76558058 0.85592713],0,9,"[0.7330747712631345, 0.8298150816892368]",2,-1
2,[0.74670056 0.82942564],0,9,"[0.7330747712631345, 0.8298150816892368]",2,-1
3,[0.63943249 0.77670855],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
4,[0.67028648 0.74858263],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
5,[0.71702402 0.79972446],0,9,"[0.7330747712631345, 0.8298150816892368]",2,6
6,[0.67544909 0.78243322],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
7,[0.68502549 0.81763083],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
8,[0.68453619 0.79951814],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
9,[0.73957616 0.78160893],0,9,"[0.7330747712631345, 0.8298150816892368]",2,-1
10,[0.71734341 0.74577734],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
11,[0.63591661 0.79175358],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
12,[0.68410591 0.80793812],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
13,[0.71416642 0.80650978],0,9,"[0.7330747712631345, 0.8298150816892368]",2,6
14,[0.72066329 0.77300324],0,6,"[0.6938168371528528, 0.7649512902418932]",2,6
15,[0.6873758  0.75429339],0,6,"[0.6938168371528528, 0.7649512902418932]",2,3
16,[0.69462191 0.82124921],0,9,"[0.7330747712631345, 0.8298150816892368]",2,-1
17,[0.63107381 0.82687247],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
18,[0.69478487 0.70116074],0,8,"[0.739608239333008, 0.7093458250614907]",2,-1
19,[0.64228144 0.76825268],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
20,[0.75463451 0.79020044],0,9,"[0.7330747712631345, 0.8298150816892368]",2,-1
21,[0.68728628 0.75113484],0,6,"[0.6938168371528528, 0.7649512902418932]",2,3
22,[0.75924803 0.72883617],0,8,"[0.739608239333008, 0.7093458250614907]",2,-1
23,[0.67608476 0.78034734],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
24,[0.7143299 0.7010257],0,8,"[0.739608239333008, 0.7093458250614907]",2,-1
25,[0.71534443 0.77395267],0,6,"[0.6938168371528528, 0.7649512902418932]",2,6
26,[0.72983949 0.80151252],0,9,"[0.7330747712631345, 0.8298150816892368]",2,-1
27,[0.66736788 0.81017937],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
28,[0.73207004 0.79280622],0,9,"[0.7330747712631345, 0.8298150816892368]",2,-1
29,[0.6228696  0.77625442],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
30,[0.65854695 0.74211171],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
31,[0.70465028 0.87481149],0,9,"[0.7330747712631345, 0.8298150816892368]",2,-1
32,[0.64871527 0.86009562],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
33,[0.62766402 0.83737564],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
34,[0.7440789  0.75280279],0,8,"[0.739608239333008, 0.7093458250614907]",2,-1
35,[0.69970359 0.80780324],0,9,"[0.7330747712631345, 0.8298150816892368]",2,-1
36,[0.66713863 0.72150832],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
37,[0.69799782 0.79227661],0,6,"[0.6938168371528528, 0.7649512902418932]",2,6
38,[0.7790691  0.72715075],0,8,"[0.739608239333008, 0.7093458250614907]",2,-1
39,[0.67687879 0.78582728],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
40,[0.7770163  0.80787903],0,4,"[0.8052051225918563, 0.7687410054292939]",2,-1
41,[0.64345833 0.83871484],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
42,[0.62879572 0.82821651],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
43,[0.65636407 0.76683535],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
44,[0.74985647 0.84553984],0,9,"[0.7330747712631345, 0.8298150816892368]",2,-1
45,[0.64631244 0.84436588],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
46,[0.70101498 0.79652602],0,6,"[0.6938168371528528, 0.7649512902418932]",2,6
47,[0.62536851 0.73631541],0,-1,-1,2,-1
48,[0.68681601 0.75342923],0,6,"[0.6938168371528528, 0.7649512902418932]",2,3
49,[0.64235819 0.75719406],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
50,[0.73847627 0.77464177],0,6,"[0.6938168371528528, 0.7649512902418932]",2,7
51,[0.72722924 0.79403518],0,9,"[0.7330747712631345, 0.8298150816892368]",2,6
52,[0.67904875 0.77577664],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
53,[0.63698958 0.81250524],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
54,[0.68017739 0.74559351],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
55,[0.68678197 0.81357749],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
56,[0.72236591 0.86605367],0,9,"[0.7330747712631345, 0.8298150816892368]",2,-1
57,[0.64266895 0.73979902],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
58,[0.65437759 0.84104647],0,7,"[0.6552127607424753, 0.8221069367508551]",2,-1
59,[0.72256248 0.72629445],0,8,"[0.739608239333008, 0.7093458250614907]",2,-1
60,[0.63693671 0.73237368],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
61,[0.76605874 0.85006859],0,9,"[0.7330747712631345, 0.8298150816892368]",2,-1
62,[0.67939169 0.73921175],0,6,"[0.6938168371528528, 0.7649512902418932]",2,-1
