,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.34908447 0.80400463],0,-1,-1,-1,-1
1,[0.40259502 0.78641212],0,22,"[0.3830911973537437, 0.7336736905328591]",145,-1
2,[0.36427475 0.71401796],0,22,"[0.3830911973537437, 0.7336736905328591]",243,-1
3,[0.27619524 0.74441025],0,28,"[0.2968038358701255, 0.7473147300418264]",-1,-1
4,[0.34082947 0.76670842],0,28,"[0.2968038358701255, 0.7473147300418264]",-1,-1
5,[0.3265478  0.76535828],0,28,"[0.2968038358701255, 0.7473147300418264]",158,-1
6,[0.41562606 0.76575116],0,22,"[0.3830911973537437, 0.7336736905328591]",145,-1
7,[0.33561758 0.73637563],0,28,"[0.2968038358701255, 0.7473147300418264]",223,41
8,[0.2757822  0.71938872],0,28,"[0.2968038358701255, 0.7473147300418264]",-1,-1
9,[0.32080501 0.75118455],0,28,"[0.2968038358701255, 0.7473147300418264]",-1,-1
10,[0.34388926 0.70617526],0,42,"[0.34694261361613554, 0.6844333793415927]",239,-1
11,[0.32932885 0.71906971],0,42,"[0.34694261361613554, 0.6844333793415927]",-1,-1
12,[0.3707776  0.72425829],0,22,"[0.3830911973537437, 0.7336736905328591]",243,-1
13,[0.39787904 0.71067355],0,22,"[0.3830911973537437, 0.7336736905328591]",-1,-1
14,[0.28385273 0.64335885],0,16,"[0.28176093250259526, 0.6656175473026203]",332,-1
15,[0.2997858  0.76917207],0,28,"[0.2968038358701255, 0.7473147300418264]",-1,-1
16,[0.40650586 0.76705023],0,22,"[0.3830911973537437, 0.7336736905328591]",145,-1
17,[0.3125261 0.7397646],0,28,"[0.2968038358701255, 0.7473147300418264]",-1,-1
18,[0.24298975 0.73497297],0,28,"[0.2968038358701255, 0.7473147300418264]",-1,-1
19,[0.25716903 0.68177554],0,16,"[0.28176093250259526, 0.6656175473026203]",249,-1
20,[0.34690409 0.71906883],0,42,"[0.34694261361613554, 0.6844333793415927]",239,-1
21,[0.38652359 0.72242887],0,22,"[0.3830911973537437, 0.7336736905328591]",222,-1
22,[0.2670302  0.77315033],0,28,"[0.2968038358701255, 0.7473147300418264]",-1,-1
