,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.67132127 0.22214547],3,-1,-1,51,-1
1,[0.64917845 0.1432123 ],1,-1,-1,36,-1
2,[0.4483358  0.40010097],2,-1,-1,-1,-1
3,[0.49673824 0.42664051],2,-1,-1,-1,-1
4,[0.28634818 0.44760618],0,-1,-1,-1,-1
5,[0.30003678 0.57020711],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
6,[0.36171053 0.69099434],0,-1,-1,8,0
7,[0.30374633 0.62879507],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
8,[0.38193361 0.58294501],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
9,[0.56747674 0.3947917 ],2,-1,-1,-1,-1
10,[0.39349801 0.59437215],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
11,[0.76326762 0.28426841],3,0,"[0.731575754865688, 0.3097665147869743]",-1,-1
12,[0.65222224 0.20243491],1,1,"[0.5968617406960345, 0.2084893191698468]",51,-1
13,[0.46952695 0.24304647],2,-1,-1,-1,-1
14,[0.30942444 0.20811822],2,-1,-1,-1,-1
15,[0.53275341 0.17066543],1,-1,-1,-1,-1
16,[0.75737174 0.33590117],3,0,"[0.731575754865688, 0.3097665147869743]",27,1
17,[0.65632979 0.2754513 ],1,-1,-1,54,5
18,[0.35585959 0.22088659],2,-1,-1,-1,-1
19,[0.34582682 0.77225328],0,-1,-1,-1,-1
20,[0.31281469 0.75557858],0,-1,-1,1,-1
21,[0.58933351 0.07703185],1,-1,-1,-1,-1
22,[0.22507219 0.54382479],0,-1,-1,-1,-1
23,[0.29651254 0.48518852],0,-1,-1,8,0
24,[0.49293628 0.23537858],1,-1,-1,-1,-1
25,[0.60218175 0.35219629],3,-1,-1,22,-1
26,[0.63418281 0.22330047],1,1,"[0.5968617406960345, 0.2084893191698468]",50,-1
27,[0.56131279 0.39661743],2,-1,-1,-1,-1
28,[0.32531332 0.56251207],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
29,[0.38862977 0.67573261],0,-1,-1,8,0
30,[0.29851652 0.36216812],2,-1,-1,9,-1
31,[0.51883154 0.32219276],2,2,"[0.48806570134155597, 0.3399251627044645]",35,3
32,[0.25031397 0.61205565],0,-1,-1,8,0
33,[0.69679134 0.18626491],1,-1,-1,40,-1
34,[0.72916229 0.33754338],3,0,"[0.731575754865688, 0.3097665147869743]",27,-1
35,[0.85924312 0.27946263],3,-1,-1,-1,-1
36,[0.36655583 0.55140729],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
37,[0.73417479 0.38222385],3,-1,-1,27,-1
38,[0.41292195 0.35758808],2,-1,-1,28,-1
39,[0.33942133 0.66184214],0,-1,-1,8,0
40,[0.63696114 0.36973875],1,-1,-1,-1,-1
41,[0.40438277 0.36326068],1,-1,-1,-1,-1
42,[0.37775013 0.42735741],2,-1,-1,14,-1
43,[0.39374219 0.65438053],0,-1,-1,8,0
44,[0.6589562  0.22515117],1,1,"[0.5968617406960345, 0.2084893191698468]",-1,6
45,[0.76475721 0.2060487 ],3,-1,-1,-1,-1
46,[0.28057424 0.61420095],0,-1,-1,8,0
47,[0.53156908 0.25974519],2,-1,-1,43,-1
48,[0.27668026 0.63684062],0,-1,-1,8,0
49,[0.67276604 0.31700225],3,0,"[0.731575754865688, 0.3097665147869743]",53,-1
50,[0.45359358 0.37115521],2,2,"[0.48806570134155597, 0.3399251627044645]",28,2
51,[0.55022114 0.28821561],1,-1,-1,-1,-1
52,[0.43796889 0.32655165],2,2,"[0.48806570134155597, 0.3399251627044645]",28,2
53,[0.54465557 0.35824585],3,2,"[0.48806570134155597, 0.3399251627044645]",-1,-1
54,[0.3492752  0.59038184],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
55,[0.37495027 0.16788422],2,-1,-1,-1,-1
56,[0.63517691 0.30006333],3,-1,-1,52,-1
57,[0.50661767 0.11980045],1,-1,-1,-1,-1
58,[0.47396755 0.26443882],2,-1,-1,31,-1
59,[0.81750594 0.28173001],3,-1,-1,26,-1
60,[0.47879221 0.20344305],2,-1,-1,-1,-1
61,[0.86102939 0.32150238],3,-1,-1,-1,-1
62,[0.83163789 0.31022477],3,-1,-1,-1,-1
63,[0.44962848 0.31975328],2,2,"[0.48806570134155597, 0.3399251627044645]",28,2
64,[0.40859656 0.56535559],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
65,[0.39755064 0.22562997],2,-1,-1,11,-1
66,[0.61228974 0.23579664],1,1,"[0.5968617406960345, 0.2084893191698468]",-1,-1
67,[0.81759286 0.34029322],3,-1,-1,-1,-1
68,[0.23732242 0.65435331],0,-1,-1,8,0
69,[0.49294547 0.34114997],2,2,"[0.48806570134155597, 0.3399251627044645]",-1,3
70,[0.33853779 0.54507339],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
71,[0.81830354 0.42566981],3,-1,-1,-1,-1
72,[0.4851705  0.27960475],1,2,"[0.48806570134155597, 0.3399251627044645]",-1,-1
73,[0.80440396 0.28277795],3,-1,-1,26,-1
74,[0.34714983 0.53965961],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
75,[0.75240664 0.29546293],3,0,"[0.731575754865688, 0.3097665147869743]",27,-1
76,[0.36669558 0.32431186],2,-1,-1,-1,-1
77,[0.4875637  0.43340264],2,-1,-1,10,-1
78,[0.69229276 0.26952964],3,0,"[0.731575754865688, 0.3097665147869743]",-1,-1
79,[0.52413252 0.49427277],2,-1,-1,-1,-1
80,[0.36059731 0.60715067],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
81,[0.46628676 0.36404029],1,2,"[0.48806570134155597, 0.3399251627044645]",28,2
82,[0.41941799 0.37689145],2,-1,-1,28,2
83,[0.46108115 0.34322957],2,2,"[0.48806570134155597, 0.3399251627044645]",28,2
84,[0.40493795 0.32905802],2,-1,-1,-1,2
85,[0.59886029 0.28395065],1,-1,-1,47,6
86,[0.23578954 0.63217195],0,-1,-1,8,0
87,[0.29938513 0.58348109],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
88,[0.28459747 0.596355  ],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
89,[0.28714976 0.56224466],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
90,[0.79627319 0.48836722],3,-1,-1,-1,-1
91,[0.70868709 0.22308317],1,-1,-1,-1,-1
92,[0.25497196 0.66372142],0,-1,-1,8,0
93,[0.30579726 0.61600162],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
94,[0.48115313 0.62705274],0,-1,-1,8,-1
95,[0.75677622 0.34172104],3,0,"[0.731575754865688, 0.3097665147869743]",27,-1
96,[0.37241029 0.57597286],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
97,[0.68137224 0.26245783],1,0,"[0.731575754865688, 0.3097665147869743]",54,-1
98,[0.53847959 0.23130741],1,1,"[0.5968617406960345, 0.2084893191698468]",-1,-1
99,[0.36840263 0.5512395 ],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
100,[0.61249786 0.16288533],1,1,"[0.5968617406960345, 0.2084893191698468]",-1,-1
101,[0.53000415 0.25998294],1,-1,-1,43,-1
102,[0.40217943 0.1836564 ],2,-1,-1,-1,-1
103,[0.41709481 0.17431886],2,-1,-1,-1,-1
104,[0.44370853 0.21751596],1,-1,-1,-1,-1
105,[0.66921663 0.1849626 ],1,-1,-1,-1,-1
106,[0.49878543 0.2849832 ],2,2,"[0.48806570134155597, 0.3399251627044645]",-1,-1
107,[0.61464284 0.15912848],1,1,"[0.5968617406960345, 0.2084893191698468]",-1,-1
108,[0.5971581  0.38087059],3,-1,-1,16,-1
109,[0.64293603 0.20238836],3,1,"[0.5968617406960345, 0.2084893191698468]",50,-1
110,[0.32310355 0.61079743],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
111,[0.52356178 0.42602478],2,-1,-1,21,-1
112,[0.38330129 0.62628504],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
113,[0.23873498 0.58536134],0,-1,-1,8,0
114,[0.79004723 0.32567959],3,0,"[0.731575754865688, 0.3097665147869743]",27,-1
115,[0.60690733 0.27065773],1,1,"[0.5968617406960345, 0.2084893191698468]",47,6
116,[0.8314025  0.23538943],3,-1,-1,-1,-1
117,[0.53035672 0.37518318],2,2,"[0.48806570134155597, 0.3399251627044645]",30,-1
118,[0.61589922 0.10323986],1,-1,-1,13,-1
119,[0.62618544 0.08030687],1,-1,-1,-1,-1
120,[0.64757421 0.34928191],3,-1,-1,-1,-1
121,[0.59141496 0.14659158],1,1,"[0.5968617406960345, 0.2084893191698468]",-1,-1
122,[0.26484147 0.70039659],0,-1,-1,8,-1
123,[0.61841499 0.12602368],1,-1,-1,-1,-1
124,[0.45073851 0.39682216],2,2,"[0.48806570134155597, 0.3399251627044645]",-1,-1
125,[0.30536421 0.56432066],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
126,[0.44421015 0.07317738],1,-1,-1,-1,-1
127,[0.2898082  0.32769722],2,-1,-1,-1,-1
128,[0.39006362 0.37954185],2,-1,-1,-1,-1
129,[0.80007192 0.34831505],3,-1,-1,27,-1
130,[0.42347424 0.60050041],0,-1,-1,8,0
131,[0.52913457 0.28827555],1,2,"[0.48806570134155597, 0.3399251627044645]",-1,-1
132,[0.50658436 0.04667248],1,-1,-1,-1,-1
133,[0.40637193 0.38274728],2,-1,-1,28,-1
134,[0.33937779 0.62159365],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
135,[0.41450827 0.45233867],2,-1,-1,8,0
136,[0.56712714 0.25714527],1,1,"[0.5968617406960345, 0.2084893191698468]",43,-1
137,[0.47383796 0.44295847],2,-1,-1,-1,-1
138,[0.39551555 0.62216812],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
139,[0.3534406  0.53464989],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
140,[0.42268491 0.55350035],0,-1,-1,8,0
141,[0.34638571 0.5741773 ],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
142,[0.42890653 0.28929295],2,-1,-1,-1,-1
143,[0.4814381  0.15091719],1,-1,-1,-1,-1
144,[0.81588956 0.23686383],1,-1,-1,-1,-1
145,[0.47977456 0.27016129],3,-1,-1,31,-1
146,[0.61236761 0.16515929],1,1,"[0.5968617406960345, 0.2084893191698468]",-1,-1
147,[0.75260195 0.29202707],3,0,"[0.731575754865688, 0.3097665147869743]",27,-1
148,[0.48088971 0.326993  ],2,2,"[0.48806570134155597, 0.3399251627044645]",33,-1
149,[0.44838482 0.31966975],2,2,"[0.48806570134155597, 0.3399251627044645]",28,2
150,[0.64057472 0.3645456 ],3,-1,-1,-1,-1
151,[0.2791385 0.634101 ],0,-1,-1,8,0
152,[0.60512943 0.10534081],1,-1,-1,13,-1
153,[0.34952954 0.65654925],0,-1,-1,8,0
154,[0.22598276 0.16168498],2,-1,-1,-1,-1
155,[0.46464068 0.47275273],0,-1,-1,-1,-1
156,[0.6189628 0.2675017],1,1,"[0.5968617406960345, 0.2084893191698468]",47,-1
157,[0.6262105  0.26828349],2,1,"[0.5968617406960345, 0.2084893191698468]",47,-1
158,[0.76043751 0.16200717],3,-1,-1,5,-1
159,[0.59119294 0.23215183],1,1,"[0.5968617406960345, 0.2084893191698468]",42,-1
160,[0.60005785 0.26872364],1,1,"[0.5968617406960345, 0.2084893191698468]",47,6
161,[0.23282971 0.4149305 ],2,-1,-1,-1,-1
162,[0.40137859 0.55910199],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
163,[0.88578299 0.29382542],3,-1,-1,-1,-1
164,[0.58701589 0.29718362],1,-1,-1,-1,-1
165,[0.77110283 0.33395621],3,0,"[0.731575754865688, 0.3097665147869743]",27,-1
166,[0.31918478 0.64234119],0,3,"[0.34988113178688246, 0.5801476458912258]",8,0
167,[0.60318688 0.20748722],1,1,"[0.5968617406960345, 0.2084893191698468]",42,4
168,[0.7468327  0.10632503],1,-1,-1,-1,-1
169,[0.47387379 0.54923851],2,-1,-1,-1,-1
170,[0.60212455 0.39120436],2,-1,-1,16,-1
171,[0.28416444 0.55161447],0,-1,-1,8,0
172,[0.85517699 0.34174096],3,-1,-1,-1,-1
173,[0.27969489 0.61489436],0,-1,-1,8,0
174,[0.77258318 0.29599715],3,0,"[0.731575754865688, 0.3097665147869743]",-1,-1
175,[0.5861695  0.37372548],2,-1,-1,-1,-1
176,[0.60985066 0.14353431],1,1,"[0.5968617406960345, 0.2084893191698468]",-1,-1
177,[0.70856704 0.28833483],3,0,"[0.731575754865688, 0.3097665147869743]",53,-1
178,[0.53335347 0.10964975],1,-1,-1,-1,-1
179,[0.42700773 0.54226932],0,-1,-1,8,0
