,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.24143148 0.56225154],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
1,[0.79134003 0.54804384],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
2,[0.76392686 0.59050215],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
3,[0.88959006 0.24915303],3,-1,-1,1,-1
4,[0.69367273 0.22658183],3,-1,-1,1,-1
5,[0.87669476 0.23001396],3,-1,-1,1,-1
6,[0.70058908 0.5990894 ],0,-1,-1,2,-1
7,[0.80147245 0.61285308],0,-1,-1,2,-1
8,[0.22024073 0.54599498],2,-1,-1,0,-1
9,[0.79224658 0.26772698],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
10,[0.29401945 0.56426554],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
11,[0.77472329 0.47093336],0,-1,-1,2,-1
12,[0.80639136 0.26567932],1,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
13,[0.25693188 0.61364319],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
14,[0.76968644 0.24507433],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
15,[0.71783596 0.53179079],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
16,[0.38834583 0.5888123 ],2,-1,-1,0,-1
17,[0.74432456 0.16180595],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
18,[0.25737612 0.54218305],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
19,[0.244527   0.67086229],2,-1,-1,0,-1
20,[0.28624019 0.57131372],2,1,"[0.28721060720495867, 0.5814963586256852]",0,1
21,[0.80505775 0.14478908],3,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
22,[0.7402356  0.62220251],0,-1,-1,2,-1
23,[0.80392676 0.31905209],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
24,[0.79725765 0.14572253],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
25,[0.2202459  0.55109477],2,-1,-1,0,-1
26,[0.72258239 0.26739359],1,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
27,[0.76138349 0.22182095],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
28,[0.78838838 0.22378737],3,3,"[0.7839974563817604, 0.2677330994715825]",1,5
29,[0.82443993 0.25471301],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
30,[0.74329201 0.23227952],1,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
31,[0.78807033 0.55933857],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
32,[0.74821359 0.21625703],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
33,[0.75381735 0.43121668],0,-1,-1,2,-1
34,[0.77952798 0.25041878],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
35,[0.7870543  0.30231475],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
36,[0.81716798 0.57315337],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
37,[0.2778519  0.52589773],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
38,[0.77373509 0.24477265],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
39,[0.77815728 0.21269312],1,0,"[0.7813998039330327, 0.1722050140367556]",1,5
40,[0.26853248 0.63809036],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
41,[0.75276729 0.6045604 ],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
42,[0.66578882 0.13913146],1,-1,-1,1,-1
43,[0.81939313 0.18949569],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
44,[0.30209994 0.62302566],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
45,[0.74955769 0.10763318],1,-1,-1,1,-1
46,[0.80747997 0.18887055],3,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
47,[0.32537832 0.58426271],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
48,[0.81333923 0.14859277],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
49,[0.73702175 0.54342238],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
50,[0.25233913 0.59581838],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
51,[0.80147927 0.55927804],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
52,[0.26799814 0.55104669],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
53,[0.31871049 0.62943439],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
54,[0.40925151 0.51680014],2,-1,-1,0,-1
55,[0.85521023 0.17802776],1,-1,-1,1,-1
56,[0.78026264 0.10917714],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
57,[0.73555646 0.57767496],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
58,[0.79690134 0.47026071],0,-1,-1,2,-1
59,[0.81641771 0.14043431],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
60,[0.82015947 0.20096446],3,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
61,[0.73201807 0.52565119],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
62,[0.3820619  0.58104658],2,-1,-1,0,-1
63,[0.80963325 0.54708808],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
64,[0.70014934 0.14273679],1,-1,-1,1,-1
65,[0.80462697 0.26113269],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
66,[0.76625858 0.18074116],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
67,[0.78137362 0.1359984 ],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
68,[0.74956037 0.15035191],3,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
69,[0.67475121 0.29105086],3,-1,-1,1,-1
70,[0.78891011 0.28895457],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
71,[0.8406474 0.1891369],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
72,[0.80544653 0.24017084],1,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
73,[0.78544509 0.20480497],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
74,[0.23786705 0.58428066],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
75,[0.8099772  0.27537956],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
76,[0.27912183 0.56799953],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
77,[0.78606565 0.28512484],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
78,[0.34653791 0.51257554],2,-1,-1,0,-1
79,[0.35652647 0.55332527],2,-1,-1,0,-1
80,[0.38438964 0.62972735],2,-1,-1,0,-1
81,[0.74348027 0.62612104],0,-1,-1,2,-1
82,[0.73504033 0.49856937],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
83,[0.30265456 0.56987003],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
84,[0.68536607 0.5637302 ],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
85,[0.23138641 0.46997229],2,-1,-1,0,-1
86,[0.71269852 0.51329965],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
87,[0.29917474 0.65191411],2,-1,-1,0,-1
88,[0.35635641 0.58342721],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
89,[0.81907084 0.11953572],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
90,[0.68751523 0.60474728],0,-1,-1,2,-1
91,[0.30874728 0.5032726 ],2,-1,-1,0,-1
92,[0.80191345 0.23503859],1,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
93,[0.83584203 0.1849439 ],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
94,[0.72926606 0.56919222],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
95,[0.72307293 0.610223  ],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
96,[0.28493084 0.53887377],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
97,[0.27442222 0.57993013],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
98,[0.7424257  0.53934686],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
99,[0.34422503 0.58906424],2,1,"[0.28721060720495867, 0.5814963586256852]",0,-1
100,[0.8191863  0.15358165],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
101,[0.37296129 0.65213496],2,-1,-1,0,-1
102,[0.87059448 0.20532993],1,-1,-1,1,-1
103,[0.82282882 0.1763647 ],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
104,[0.74405232 0.22711559],1,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
105,[0.73612393 0.22638466],1,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
106,[0.70267495 0.54887356],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
107,[0.78825925 0.55344494],0,2,"[0.7525337819865244, 0.5503976453689643]",2,-1
108,[0.83141915 0.48871468],0,-1,-1,2,-1
109,[0.78192899 0.23983011],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
110,[0.76706689 0.20114043],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
111,[0.40565633 0.51595421],2,-1,-1,0,-1
112,[0.76137543 0.2456225 ],3,3,"[0.7839974563817604, 0.2677330994715825]",1,-1
113,[0.79299387 0.17806742],1,0,"[0.7813998039330327, 0.1722050140367556]",1,-1
