,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.48342726 0.6257973 ],0,96,"[0.4950659748171713, 0.6307775635378612]",4,0
1,[0.50633721 0.66142523],0,108,"[0.4974584697551975, 0.6693182620675869]",4,0
2,[0.4399653  0.69982269],0,88,"[0.438588760365626, 0.7023361378535942]",4,0
3,[0.54601899 0.66290064],0,113,"[0.5360391037037007, 0.678289768726225]",4,0
4,[0.41928983 0.66204524],0,74,"[0.3976205278228117, 0.6730879159069469]",4,0
5,[0.49756819 0.59787442],0,77,"[0.49290948294176196, 0.5828360421345858]",4,0
6,[0.51841108 0.66704245],0,112,"[0.5135743824205052, 0.6789182384313437]",4,0
7,[0.53938791 0.63760305],0,99,"[0.5537052828844823, 0.645849516396639]",4,0
8,[0.49155783 0.66684442],0,108,"[0.4974584697551975, 0.6693182620675869]",4,0
9,[0.54380741 0.61803975],0,71,"[0.5371062359606295, 0.593860961861269]",4,0
10,[0.49720671 0.75579105],0,67,"[0.5217230730459023, 0.7343298501124942]",4,0
11,[0.48725106 0.61151157],0,96,"[0.4950659748171713, 0.6307775635378612]",4,0
12,[0.5559247  0.70632187],0,94,"[0.5589524066331785, 0.6981153744345757]",4,0
13,[0.40769846 0.66666409],0,74,"[0.3976205278228117, 0.6730879159069469]",4,0
14,[0.417484   0.65732548],0,75,"[0.41085925477588775, 0.6333945482481467]",4,0
15,[0.53579872 0.69915363],0,113,"[0.5360391037037007, 0.678289768726225]",4,0
16,[0.43003992 0.61446274],0,72,"[0.4464665090798519, 0.600318680808294]",4,0
17,[0.56646097 0.68424456],0,94,"[0.5589524066331785, 0.6981153744345757]",4,0
18,[0.4768994  0.66998431],0,97,"[0.4792475110557838, 0.6598421447739394]",4,0
19,[0.437753   0.57351523],0,72,"[0.4464665090798519, 0.600318680808294]",4,0
20,[0.415391   0.68052853],0,74,"[0.3976205278228117, 0.6730879159069469]",4,0
21,[0.44356607 0.6938202 ],0,88,"[0.438588760365626, 0.7023361378535942]",4,0
22,[0.53530091 0.67552963],0,113,"[0.5360391037037007, 0.678289768726225]",4,0
23,[0.45101964 0.63447804],0,80,"[0.4564755416958289, 0.6364955229776383]",4,0
24,[0.45295095 0.67017773],0,81,"[0.44563784916083776, 0.6677559698828028]",4,0
25,[0.55252686 0.67587278],0,113,"[0.5360391037037007, 0.678289768726225]",4,0
26,[0.59127381 0.685506  ],0,86,"[0.586237918668857, 0.6862422667999841]",4,0
27,[0.46702644 0.59200647],0,72,"[0.4464665090798519, 0.600318680808294]",4,0
28,[0.44969551 0.5939968 ],0,72,"[0.4464665090798519, 0.600318680808294]",4,0
29,[0.51686964 0.66056475],0,112,"[0.5135743824205052, 0.6789182384313437]",4,0
30,[0.58836239 0.70121967],0,86,"[0.586237918668857, 0.6862422667999841]",4,0
31,[0.53315668 0.62337678],0,106,"[0.5193617381883255, 0.6409301790236291]",4,0
32,[0.46350586 0.69390307],0,87,"[0.48045585431695, 0.7063057717810173]",4,0
33,[0.50284736 0.6279406 ],0,96,"[0.4950659748171713, 0.6307775635378612]",4,0
34,[0.471302   0.67840793],0,97,"[0.4792475110557838, 0.6598421447739394]",4,0
35,[0.53172304 0.68756323],0,113,"[0.5360391037037007, 0.678289768726225]",4,0
36,[0.48140993 0.65537574],0,97,"[0.4792475110557838, 0.6598421447739394]",4,0
37,[0.52928586 0.67284966],0,113,"[0.5360391037037007, 0.678289768726225]",4,0
38,[0.42673933 0.6274847 ],0,75,"[0.41085925477588775, 0.6333945482481467]",4,0
39,[0.52653166 0.74527316],0,67,"[0.5217230730459023, 0.7343298501124942]",4,0
40,[0.54205038 0.63448699],0,99,"[0.5537052828844823, 0.645849516396639]",4,0
41,[0.44435988 0.77850073],0,56,"[0.4521852503522594, 0.7526655275499516]",4,0
42,[0.51472471 0.65047745],0,106,"[0.5193617381883255, 0.6409301790236291]",4,0
43,[0.50542926 0.69560785],0,112,"[0.5135743824205052, 0.6789182384313437]",4,0
44,[0.4939563  0.67336965],0,108,"[0.4974584697551975, 0.6693182620675869]",4,0
45,[0.57268611 0.64216123],0,99,"[0.5537052828844823, 0.645849516396639]",4,0
46,[0.47670791 0.68742973],0,87,"[0.48045585431695, 0.7063057717810173]",4,0
47,[0.50048975 0.66071198],0,108,"[0.4974584697551975, 0.6693182620675869]",4,0
48,[0.5083383  0.62683342],0,96,"[0.4950659748171713, 0.6307775635378612]",4,0
49,[0.50000619 0.64017172],0,96,"[0.4950659748171713, 0.6307775635378612]",4,0
50,[0.80353691 0.1303188 ],1,103,"[0.8059140205671694, 0.11393772848785984]",4,0
51,[0.73204183 0.20941245],1,30,"[0.7059171417740782, 0.20298114687179586]",4,0
52,[0.70421758 0.17450085],1,30,"[0.7059171417740782, 0.20298114687179586]",4,0
53,[0.6891319  0.12586707],1,83,"[0.7089462339409185, 0.1426802260204583]",4,0
54,[0.69696025 0.13049255],1,83,"[0.7089462339409185, 0.1426802260204583]",4,0
55,[0.72196752 0.03720578],1,114,"[0.7382608246015916, 0.07544107805299563]",-1,-1
56,[0.73326692 0.15571866],1,83,"[0.7089462339409185, 0.1426802260204583]",4,0
57,[0.69069467 0.10598048],1,83,"[0.7089462339409185, 0.1426802260204583]",4,-1
58,[0.72425294 0.14075023],1,83,"[0.7089462339409185, 0.1426802260204583]",4,0
59,[0.83899115 0.21501488],1,76,"[0.843604293425406, 0.21434333715065784]",4,0
60,[0.72846234 0.13229399],1,83,"[0.7089462339409185, 0.1426802260204583]",4,0
61,[0.74184668 0.08429401],1,114,"[0.7382608246015916, 0.07544107805299563]",-1,-1
62,[0.66471855 0.18379295],1,59,"[0.6425906371579347, 0.15588654497650686]",4,0
63,[0.627614   0.13508021],1,59,"[0.6425906371579347, 0.15588654497650686]",4,0
64,[0.67977441 0.15241489],1,83,"[0.7089462339409185, 0.1426802260204583]",4,0
65,[0.7415453  0.13703707],1,83,"[0.7089462339409185, 0.1426802260204583]",4,0
66,[0.77063011 0.15375952],1,46,"[0.7769327927784152, 0.17057443909683945]",4,0
67,[0.78368076 0.1677614 ],1,46,"[0.7769327927784152, 0.17057443909683945]",4,0
68,[0.81352495 0.24836061],1,43,"[0.7871838666413061, 0.2453801463082861]",4,0
69,[0.73623724 0.03158559],1,114,"[0.7382608246015916, 0.07544107805299563]",-1,-1
70,[0.69027955 0.14840048],1,83,"[0.7089462339409185, 0.1426802260204583]",4,0
71,[0.6544916  0.11926545],1,59,"[0.6425906371579347, 0.15588654497650686]",4,0
72,[0.78262142 0.12105659],1,103,"[0.8059140205671694, 0.11393772848785984]",-1,0
73,[0.71829618 0.22190668],1,30,"[0.7059171417740782, 0.20298114687179586]",4,0
74,[0.6648194  0.10192998],1,59,"[0.6425906371579347, 0.15588654497650686]",-1,-1
75,[0.73333103 0.09472223],1,114,"[0.7382608246015916, 0.07544107805299563]",-1,-1
76,[0.73450284 0.19542643],1,30,"[0.7059171417740782, 0.20298114687179586]",4,0
77,[0.75668258 0.14061348],1,46,"[0.7769327927784152, 0.17057443909683945]",4,0
78,[0.69700606 0.17268014],1,30,"[0.7059171417740782, 0.20298114687179586]",4,0
79,[0.72257902 0.16707716],1,83,"[0.7089462339409185, 0.1426802260204583]",4,0
80,[0.80688095 0.0730731 ],1,103,"[0.8059140205671694, 0.11393772848785984]",-1,-1
81,[0.78080823 0.12607249],1,103,"[0.8059140205671694, 0.11393772848785984]",-1,0
82,[0.76927674 0.15433257],1,46,"[0.7769327927784152, 0.17057443909683945]",4,0
83,[0.7179821  0.14928299],1,83,"[0.7089462339409185, 0.1426802260204583]",4,0
