,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.31278993 0.61503766],43,16,"[0.30329106709740566, 0.6303892813818839]",2,0
1,[0.47036131 0.29700812],1,1,"[0.4630993828507791, 0.28118810679513895]",2,0
2,[0.46952183 0.35073795],2,19,"[0.45081920563388833, 0.3740713320687104]",2,0
3,[0.41041347 0.5117898 ],12,25,"[0.41488809774470864, 0.5007133687323746]",2,0
4,[0.55589175 0.32926733],25,20,"[0.570036376134553, 0.3269241125745617]",2,0
5,[0.12245332 0.66587409],11,15,"[0.11396045794392475, 0.6633425130950115]",2,0
6,[0.11898284 0.20560311],41,38,"[0.14823647885037414, 0.25165028136800455]",2,0
7,[0.34842917 0.84711638],19,8,"[0.3427716231380224, 0.8258230707872731]",2,0
8,[0.37182943 0.65721798],37,0,"[0.3989080219784842, 0.6259870486575685]",2,0
9,[0.62512003 0.78527629],28,5,"[0.6038329127943046, 0.7501708370786793]",2,0
10,[0.74447351 0.41716011],20,14,"[0.7383042197298691, 0.433517290541194]",2,0
11,[0.50239756 0.85401288],45,45,"[0.4840223356909702, 0.7893993473453987]",-1,0
12,[0.1375498  0.19206181],41,48,"[0.15774557075651507, 0.16269887715364945]",2,0
13,[0.19089332 0.25604729],41,29,"[0.22791807736194508, 0.25874459356110924]",2,0
14,[0.65623423 0.75783082],24,33,"[0.68891249124421, 0.7502473446713451]",2,0
15,[0.75547336 0.4413126 ],13,14,"[0.7383042197298691, 0.433517290541194]",2,0
16,[0.45603294 0.73286136],48,21,"[0.47471886902075733, 0.7298103866589062]",2,0
17,[0.20606968 0.23854323],33,29,"[0.22791807736194508, 0.25874459356110924]",2,0
18,[0.14294202 0.7007873 ],5,12,"[0.16311741042721384, 0.7081961379312337]",2,0
19,[0.7335686  0.11339046],38,3,"[0.7528486839528019, 0.13736665298202275]",0,1
20,[0.57762956 0.65237833],24,34,"[0.5999832154582938, 0.6701527525831462]",2,0
21,[0.60483799 0.82157782],45,7,"[0.5836449637855333, 0.8511351882659512]",2,0
22,[0.36533525 0.76931316],9,9,"[0.388610160852622, 0.7594537092736445]",2,0
23,[0.72576025 0.45744762],30,14,"[0.7383042197298691, 0.433517290541194]",2,0
24,[0.15552698 0.38482572],22,13,"[0.1220051684846991, 0.34928430824267925]",2,0
25,[0.18498733 0.30005211],33,10,"[0.17956026188059548, 0.3192711504316787]",2,0
26,[0.7475197  0.57998825],23,2,"[0.7676169019597502, 0.5855681852719884]",2,0
27,[0.73181918 0.48169963],20,30,"[0.7705908218233045, 0.5009400587439938]",2,0
28,[0.23305679 0.30768581],32,4,"[0.26173538421526255, 0.3070838826672831]",2,0
29,[0.7124819  0.49225139],13,24,"[0.696462156685935, 0.5212578733345296]",2,0
30,[0.37940255 0.2885652 ],17,31,"[0.3696570620016888, 0.28302332065488517]",2,0
31,[0.28239669 0.73603601],9,6,"[0.26098808993380823, 0.7041693623792186]",2,0
32,[0.35091029 0.29268302],26,31,"[0.3696570620016888, 0.28302332065488517]",2,0
33,[0.71261762 0.801523  ],28,32,"[0.7338101314411706, 0.8290185205195136]",2,0
34,[0.3255103 0.3468   ],17,26,"[0.29818718141820694, 0.3690966797965844]",2,0
35,[0.77360307 0.13557351],38,3,"[0.7528486839528019, 0.13736665298202275]",0,1
