,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.80446929 0.14887828],1,8,"[0.7765260410481502, 0.14287797308841227]",4,3
1,[0.47898554 0.72893543],28,37,"[0.46619391300696944, 0.7061538490134649]",5,10
2,[0.60066733 0.17327193],20,2,"[0.6321466735233696, 0.2039164937198682]",5,12
3,[0.79002934 0.66987933],37,29,"[0.7873990161722381, 0.6838351078211534]",7,11
4,[0.1939398 0.5215717],39,13,"[0.25075970467988884, 0.5132553446286553]",0,1
5,[0.55506088 0.52576423],40,1,"[0.5270766902327573, 0.5667036250789041]",5,9
6,[0.26578405 0.9528418 ],26,16,"[0.28318433845118035, 0.9002143240693274]",-1,-1
7,[0.96685915 0.12430586],4,18,"[0.9143681541619463, 0.11458910731827508]",4,3
8,[0.58726539 0.56258173],40,41,"[0.6073595016446509, 0.5226512483423386]",5,-1
9,[0.33110494 0.17550222],36,9,"[0.28865874747950204, 0.1613099328435191]",5,12
10,[0.69471264 0.7737146 ],41,28,"[0.6663878721068828, 0.7790236533519854]",7,11
11,[0.19628369 0.84776714],19,47,"[0.20339939906241133, 0.8444117411076133]",-1,-1
12,[0.74005855 0.76221625],22,35,"[0.7665727993755904, 0.7667332588123348]",7,11
13,[0.63260048 0.21461207],13,2,"[0.6321466735233696, 0.2039164937198682]",5,-1
14,[0.19169472 0.25271748],46,15,"[0.24703474493689606, 0.2389066011445302]",5,12
15,[0.63891081 0.38790887],45,17,"[0.6205808334308209, 0.4218070015889658]",5,12
16,[0.63554985 0.29430397],32,21,"[0.6188696192823385, 0.3014130214608867]",5,12
17,[0.44004676 0.66654568],28,3,"[0.4486942699098642, 0.6237089559150527]",5,10
18,[0.2882442 0.6952175],34,43,"[0.32486602650221874, 0.6874725619854365]",-1,-1
19,[0.62071996 0.16210666],43,2,"[0.6321466735233696, 0.2039164937198682]",5,12
20,[0.48915868 0.22985218],14,36,"[0.4945404448384496, 0.25190936865774827]",5,12
21,[0.82897153 0.09153956],1,32,"[0.8405577449115855, 0.10539865492618582]",-1,-1
22,[0.208152   0.76970002],9,31,"[0.1679179640502548, 0.7559713236098708]",5,6
23,[0.32883706 0.19808369],42,26,"[0.35576372553344254, 0.23930811051011502]",5,12
24,[0.29737062 0.07533674],42,20,"[0.32483943595754466, 0.09660378845503922]",5,-1
25,[0.26985759 0.41493565],39,-1,-1,-1,-1
26,[0.52958084 0.48270336],6,24,"[0.5490994379391022, 0.41665505443641326]",5,-1
27,[0.37633641 0.71817472],34,19,"[0.37752365439738855, 0.7340378966032308]",5,10
28,[0.24060473 0.48207736],39,13,"[0.25075970467988884, 0.5132553446286553]",0,1
29,[0.54790817 0.1182991 ],20,25,"[0.5384338499247286, 0.1344118046252219]",5,12
30,[0.75297873 0.74982674],22,35,"[0.7665727993755904, 0.7667332588123348]",7,11
31,[0.25689621 0.21088274],36,15,"[0.24703474493689606, 0.2389066011445302]",5,12
32,[0.42830536 0.17966483],14,33,"[0.4660527205323801, 0.1800711332155155]",5,12
33,[0.69687819 0.33077095],32,49,"[0.7043960540423847, 0.3805707990834109]",-1,-1
34,[0.7848854  0.69646354],5,29,"[0.7873990161722381, 0.6838351078211534]",7,11
35,[0.56308463 0.2774    ],43,21,"[0.6188696192823385, 0.3014130214608867]",5,13
36,[0.68863955 0.6492209 ],49,42,"[0.6915909644448194, 0.6426223774518186]",7,11
37,[0.30860842 0.83899152],26,6,"[0.2874809932762199, 0.8182297859348312]",5,6
38,[0.76336062 0.16622824],1,8,"[0.7765260410481502, 0.14287797308841227]",4,3
39,[0.81047951 0.16141326],29,8,"[0.7765260410481502, 0.14287797308841227]",4,3
40,[0.93605186 0.57513241],8,38,"[0.9260423289843411, 0.5670621389366023]",-1,-1
41,[0.71382084 0.66031243],49,42,"[0.6915909644448194, 0.6426223774518186]",7,-1
42,[0.25364852 0.52164944],10,13,"[0.25075970467988884, 0.5132553446286553]",0,1
43,[0.58791661 0.56644305],40,41,"[0.6073595016446509, 0.5226512483423386]",5,-1
44,[0.55639862 0.55559648],40,1,"[0.5270766902327573, 0.5667036250789041]",5,9
45,[0.7843329  0.14189981],29,8,"[0.7765260410481502, 0.14287797308841227]",4,3
46,[0.87558455 0.14181878],29,18,"[0.9143681541619463, 0.11458910731827508]",4,3
47,[0.86483387 0.55222241],8,12,"[0.8600971775343105, 0.5578878578258789]",7,11
48,[0.10871759 0.78937753],9,31,"[0.1679179640502548, 0.7559713236098708]",-1,-1
49,[0.85506794 0.6557818 ],37,7,"[0.8933778544276337, 0.6812330314575697]",7,7
50,[0.80888633 0.16514832],29,8,"[0.7765260410481502, 0.14287797308841227]",4,3
51,[0.76792407 0.14683961],29,8,"[0.7765260410481502, 0.14287797308841227]",4,3
52,[0.78245641 0.1590115 ],29,8,"[0.7765260410481502, 0.14287797308841227]",4,3
53,[0.28229615 0.8324028 ],26,6,"[0.2874809932762199, 0.8182297859348312]",5,6
54,[0.82143721 0.45023182],44,30,"[0.8639403914169259, 0.44301983160874026]",7,11
55,[0.31114242 0.07815581],3,20,"[0.32483943595754466, 0.09660378845503922]",-1,-1
56,[0.42053018 0.70315673],30,37,"[0.46619391300696944, 0.7061538490134649]",5,10
57,[0.70841794 0.69077394],41,40,"[0.7222931394488499, 0.7388624983502804]",7,11
58,[0.80780449 0.50901382],44,14,"[0.791093690510448, 0.4931880500542591]",7,11
59,[0.3583935  0.16633094],33,5,"[0.3812080541531434, 0.16978960227172024]",5,12
60,[0.71788746 0.72541699],41,40,"[0.7222931394488499, 0.7388624983502804]",7,11
61,[0.79272962 0.83286089],38,10,"[0.7705408600964673, 0.8455618325928856]",7,11
62,[0.76532026 0.60867869],49,11,"[0.7659350969604823, 0.5892603487799689]",7,11
63,[0.43492428 0.37335824],24,-1,-1,2,-1
64,[0.21837338 0.28383343],15,0,"[0.23998270309043038, 0.31706576533115466]",5,12
65,[0.6158411 0.5204696],0,41,"[0.6073595016446509, 0.5226512483423386]",5,-1
66,[0.88861749 0.35115646],7,44,"[0.8433168873826158, 0.33785196028472786]",-1,-1
67,[0.54339235 0.26327794],24,36,"[0.4945404448384496, 0.25190936865774827]",5,13
68,[0.40553919 0.19497689],42,5,"[0.3812080541531434, 0.16978960227172024]",5,12
69,[0.73479502 0.13302736],1,8,"[0.7765260410481502, 0.14287797308841227]",-1,-1
70,[0.75545092 0.75472956],22,35,"[0.7665727993755904, 0.7667332588123348]",7,11
71,[0.46050711 0.63555934],30,3,"[0.4486942699098642, 0.6237089559150527]",5,10
72,[0.26545711 0.80928988],19,6,"[0.2874809932762199, 0.8182297859348312]",5,6
73,[0.14448338 0.79808986],9,31,"[0.1679179640502548, 0.7559713236098708]",5,-1
74,[0.41914508 0.73217439],28,19,"[0.37752365439738855, 0.7340378966032308]",5,10
75,[0.44531852 0.48524207],6,45,"[0.40435404087991955, 0.5051642616844988]",1,0
76,[0.34823474 0.66915694],34,43,"[0.32486602650221874, 0.6874725619854365]",5,10
77,[0.81077011 0.1471849 ],4,8,"[0.7765260410481502, 0.14287797308841227]",4,3
78,[0.4210062  0.14711247],14,46,"[0.4425974940973259, 0.1129216399989405]",5,12
79,[0.61561241 0.13566366],13,-1,-1,-1,-1
80,[0.79009491 0.61032688],49,11,"[0.7659350969604823, 0.5892603487799689]",7,11
81,[0.50209136 0.30299386],24,4,"[0.5181545990990922, 0.34412113146708084]",5,12
82,[0.6452455  0.73754585],41,28,"[0.6663878721068828, 0.7790236533519854]",7,11
83,[0.49287538 0.49907216],40,-1,-1,-1,-1
84,[0.44861467 0.60419352],21,3,"[0.4486942699098642, 0.6237089559150527]",5,10
85,[0.33713253 0.08966363],17,20,"[0.32483943595754466, 0.09660378845503922]",5,-1
86,[0.85351397 0.68145083],37,7,"[0.8933778544276337, 0.6812330314575697]",7,7
87,[0.39689165 0.26026294],33,26,"[0.35576372553344254, 0.23930811051011502]",-1,-1
88,[0.32593947 0.88228751],26,48,"[0.36547952889414215, 0.8593000050857712]",5,6
89,[0.16703106 0.31667519],15,22,"[0.17412102680327482, 0.3727943395601567]",5,-1
90,[0.92570246 0.09879104],4,18,"[0.9143681541619463, 0.11458910731827508]",4,3
91,[0.80904721 0.31051586],12,44,"[0.8433168873826158, 0.33785196028472786]",-1,-1
92,[0.6968249  0.45957092],0,27,"[0.6937585516517604, 0.5104438343679194]",-1,-1
93,[0.71400993 0.58570387],49,11,"[0.7659350969604823, 0.5892603487799689]",7,11
94,[0.96074543 0.63134635],31,-1,-1,-1,-1
95,[0.23818331 0.23234273],42,15,"[0.24703474493689606, 0.2389066011445302]",5,12
96,[0.39223655 0.73425415],28,19,"[0.37752365439738855, 0.7340378966032308]",5,10
97,[0.28230056 0.20559403],47,9,"[0.28865874747950204, 0.1613099328435191]",5,12
98,[0.82552966 0.19339583],29,-1,-1,-1,-1
99,[0.21843405 0.27677614],15,0,"[0.23998270309043038, 0.31706576533115466]",5,12
100,[0.36456719 0.07781086],17,20,"[0.32483943595754466, 0.09660378845503922]",5,-1
101,[0.41127369 0.68916862],30,19,"[0.37752365439738855, 0.7340378966032308]",5,10
102,[0.41373384 0.1740575 ],14,5,"[0.3812080541531434, 0.16978960227172024]",5,12
103,[0.68695792 0.21352915],13,2,"[0.6321466735233696, 0.2039164937198682]",-1,-1
104,[0.76209701 0.17573048],29,8,"[0.7765260410481502, 0.14287797308841227]",4,3
105,[0.19332438 0.11386774],17,-1,-1,-1,-1
106,[0.4089236  0.21792993],14,5,"[0.3812080541531434, 0.16978960227172024]",5,12
107,[0.45539524 0.59230634],30,3,"[0.4486942699098642, 0.6237089559150527]",5,10
108,[0.32359308 0.7335192 ],11,43,"[0.32486602650221874, 0.6874725619854365]",5,-1
109,[0.78855058 0.48651472],2,14,"[0.791093690510448, 0.4931880500542591]",7,11
110,[0.56509177 0.10642652],20,25,"[0.5384338499247286, 0.1344118046252219]",-1,-1
