,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.63289462 0.84355946],0,133,"[0.637057693981895, 0.8436216329867156]",1,1
1,[0.61203807 0.91852192],0,124,"[0.6119901178651272, 0.9187793590340796]",1,-1
2,[0.67868425 0.80853004],0,112,"[0.6843770283925391, 0.8148579935375634]",1,1
3,[0.58565493 0.88826898],0,126,"[0.5984903378491572, 0.89439546517368]",1,1
4,[0.66404116 0.92909956],0,139,"[0.6628347941355157, 0.9239045300816995]",-1,-1
5,[0.61145541 0.87163678],0,127,"[0.6139689624912614, 0.8788602020469277]",1,1
6,[0.61909479 0.89786346],0,137,"[0.6199041869526042, 0.8948660476372932]",1,1
7,[0.66937119 0.86616144],0,146,"[0.6693711854858647, 0.8661614429359585]",1,-1
8,[0.71030138 0.82824772],0,112,"[0.6843770283925391, 0.8148579935375634]",1,-1
9,[0.64158474 0.87492988],0,131,"[0.6429829987868411, 0.8729902580965616]",1,1
10,[0.60442638 0.87234908],0,128,"[0.5985073357607301, 0.8697669840975646]",1,1
11,[0.65460261 0.84971739],0,118,"[0.6555136939825662, 0.8398162255397291]",1,1
12,[0.63835295 0.88748237],0,140,"[0.6365678400362867, 0.8900705812259861]",1,-1
13,[0.62870428 0.83516715],0,130,"[0.6280626818455961, 0.8365495002610546]",1,1
14,[0.55932538 0.87679328],0,110,"[0.5621252221809284, 0.8797705787123553]",1,1
15,[0.69518412 0.89810656],0,129,"[0.7059097688851828, 0.8887475422842014]",-1,-1
16,[0.60855912 0.82245668],0,115,"[0.6183813310529842, 0.8177543528043109]",1,1
17,[0.62149641 0.79323298],0,115,"[0.6183813310529842, 0.8177543528043109]",1,1
18,[0.68962548 0.80724737],0,112,"[0.6843770283925391, 0.8148579935375634]",1,1
19,[0.66429219 0.88370692],0,138,"[0.6686223474942921, 0.8905539837361826]",1,-1
20,[0.59666293 0.8437639 ],0,125,"[0.6062108222838297, 0.8487418195760342]",1,1
21,[0.61634271 0.83049217],0,115,"[0.6183813310529842, 0.8177543528043109]",1,1
22,[0.60551631 0.91330113],0,124,"[0.6119901178651272, 0.9187793590340796]",1,-1
23,[0.67340703 0.8286724 ],0,112,"[0.6843770283925391, 0.8148579935375634]",1,1
24,[0.67471202 0.88033234],0,141,"[0.6727971425858064, 0.8774314254759551]",1,-1
25,[0.6754461  0.79519952],0,112,"[0.6843770283925391, 0.8148579935375634]",1,1
26,[0.69596317 0.94763423],0,147,"[0.6959631729894903, 0.9476342312062835]",-1,-1
27,[0.65306796 0.86629449],0,132,"[0.6550824113664138, 0.8653490242716858]",1,1
28,[0.61495201 0.85604082],0,134,"[0.6198187602765804, 0.8648503859700089]",1,1
29,[0.59716952 0.89849994],0,126,"[0.5984903378491572, 0.89439546517368]",1,1
30,[0.58267755 0.82293015],0,105,"[0.5704155634269379, 0.8398251809230335]",1,1
31,[0.62123898 0.86354583],0,134,"[0.6198187602765804, 0.8648503859700089]",1,1
32,[0.65059585 0.73764872],0,61,"[0.6786355561139323, 0.7197815179259399]",1,1
33,[0.63981262 0.86978105],0,131,"[0.6429829987868411, 0.8729902580965616]",1,-1
34,[0.62071359 0.89186864],0,137,"[0.6199041869526042, 0.8948660476372932]",1,1
35,[0.63044331 0.83835999],0,130,"[0.6280626818455961, 0.8365495002610546]",1,1
36,[0.6729525  0.89740105],0,138,"[0.6686223474942921, 0.8905539837361826]",-1,-1
37,[0.58862782 0.78563337],0,85,"[0.5895853081638425, 0.7923540735768024]",1,1
38,[0.65987297 0.869703  ],0,132,"[0.6550824113664138, 0.8653490242716858]",1,1
39,[0.6037166 0.8076283],0,115,"[0.6183813310529842, 0.8177543528043109]",1,1
40,[0.72738406 0.87445187],0,129,"[0.7059097688851828, 0.8887475422842014]",-1,-1
41,[0.65742024 0.82300212],0,118,"[0.6555136939825662, 0.8398162255397291]",1,1
42,[0.62250394 0.85044594],0,134,"[0.6198187602765804, 0.8648503859700089]",1,1
43,[0.6227767  0.87994318],0,127,"[0.6139689624912614, 0.8788602020469277]",1,1
44,[0.60798339 0.86720339],0,128,"[0.5985073357607301, 0.8697669840975646]",1,1
45,[0.61721711 0.91071707],0,124,"[0.6119901178651272, 0.9187793590340796]",1,1
46,[0.54439187 0.83883616],0,105,"[0.5704155634269379, 0.8398251809230335]",1,1
47,[0.69330698 0.91223014],0,129,"[0.7059097688851828, 0.8887475422842014]",-1,-1
48,[0.69456325 0.84526801],0,112,"[0.6843770283925391, 0.8148579935375634]",-1,-1
49,[0.61587825 0.81305699],0,115,"[0.6183813310529842, 0.8177543528043109]",1,1
50,[0.85220754 0.16969269],1,67,"[0.8541790785303913, 0.16919712608228185]",1,1
51,[0.80970234 0.18371444],1,67,"[0.8541790785303913, 0.16919712608228185]",1,-1
52,[0.84538052 0.13624228],1,67,"[0.8541790785303913, 0.16919712608228185]",1,1
53,[0.83962176 0.1555243 ],1,67,"[0.8541790785303913, 0.16919712608228185]",1,1
54,[0.88323627 0.17767452],1,67,"[0.8541790785303913, 0.16919712608228185]",1,1
55,[0.86287062 0.25876138],1,34,"[0.8432531560511526, 0.2816710358271842]",1,1
56,[0.87710933 0.12298423],1,111,"[0.9011668590725794, 0.12411364604910877]",1,1
57,[0.88013992 0.16942776],1,67,"[0.8541790785303913, 0.16919712608228185]",1,1
58,[0.88641983 0.27378184],1,34,"[0.8432531560511526, 0.2816710358271842]",1,-1
59,[0.83545394 0.20795018],1,67,"[0.8541790785303913, 0.16919712608228185]",1,1
