,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.62206268 0.81222027],46,36,"[0.5838159007208383, 0.7736661328067602]",4,-1
1,[0.82993644 0.62991271],27,17,"[0.8523073376323314, 0.6388227781539614]",4,3
2,[0.43142389 0.57588198],12,34,"[0.4214935836127412, 0.6273596736172183]",4,3
3,[0.44118491 0.73420768],25,33,"[0.41198303619427973, 0.7204948071086217]",-1,-1
4,[0.23771189 0.35798516],16,14,"[0.21544154148442424, 0.33433494041603123]",1,0
5,[0.72310625 0.62676486],17,5,"[0.7435742752030474, 0.6111682514476509]",4,3
6,[0.48665593 0.33548579],21,9,"[0.4934475559231457, 0.3768869579387053]",4,3
7,[0.35109225 0.69461033],4,25,"[0.3379686221122277, 0.6630302947574294]",4,3
8,[0.48411991 0.26446539],31,29,"[0.4678042958449439, 0.23659090765937035]",4,3
9,[0.7132605  0.68681048],32,8,"[0.6950912703425668, 0.6802588726346198]",4,3
10,[0.67217202 0.66349845],32,8,"[0.6950912703425668, 0.6802588726346198]",4,3
11,[0.32378536 0.51004403],0,47,"[0.3559268431785461, 0.49508493887665067]",4,3
12,[0.77179699 0.73320601],48,12,"[0.7658717128701304, 0.7106492282279464]",4,3
13,[0.68466099 0.21978452],34,10,"[0.6965238748807404, 0.2471768832734325]",4,3
14,[0.20160895 0.60161615],22,4,"[0.22356473520110268, 0.6415824312662839]",4,-1
15,[0.51460514 0.64562633],1,37,"[0.5277707714003879, 0.6708622982038472]",4,3
16,[0.39203587 0.61577968],11,34,"[0.4214935836127412, 0.6273596736172183]",4,3
17,[0.27323344 0.58112921],22,0,"[0.25570401686164784, 0.5590104295261472]",4,3
18,[0.64921208 0.11408865],44,-1,-1,-1,-1
19,[0.79262536 0.14377969],34,42,"[0.8268841676878399, 0.17603015958819898]",-1,-1
20,[0.25730004 0.67454948],22,4,"[0.22356473520110268, 0.6415824312662839]",4,3
21,[0.61807173 0.28261994],33,6,"[0.6238723464245167, 0.29915803912654726]",4,3
22,[0.76852706 0.33649701],42,26,"[0.7893360207109749, 0.3448119103846735]",4,3
23,[0.78561962 0.27965263],30,2,"[0.79002371681298, 0.27036195224748055]",4,3
24,[0.67728683 0.57612733],48,32,"[0.6708223727662398, 0.5627149601386023]",-1,-1
25,[0.84850707 0.81268888],14,40,"[0.791807122005509, 0.8075403117267403]",4,3
26,[0.15830329 0.59340962],5,-1,-1,-1,-1
27,[0.57129    0.36361482],33,22,"[0.6083961696950799, 0.3644128580035148]",4,3
28,[0.70941399 0.76934652],10,16,"[0.6820903473452782, 0.7786788280248172]",4,3
29,[0.77963395 0.17983768],34,42,"[0.8268841676878399, 0.17603015958819898]",4,3
30,[0.40027969 0.35570442],31,1,"[0.38560646165707774, 0.34576249424560307]",4,3
31,[0.52383239 0.36853913],38,20,"[0.5391924230985017, 0.34102898776349716]",4,3
32,[0.55723134 0.14247465],18,-1,-1,-1,-1
33,[0.49814762 0.47949754],19,3,"[0.48465723585631026, 0.4936345030086737]",4,3
34,[0.38503416 0.65583938],4,34,"[0.4214935836127412, 0.6273596736172183]",4,3
35,[0.68541742 0.23804413],37,10,"[0.6965238748807404, 0.2471768832734325]",4,3
36,[0.50124187 0.53538019],40,3,"[0.48465723585631026, 0.4936345030086737]",4,3
37,[0.36440445 0.19120565],28,46,"[0.36262164113106937, 0.18437298588793002]",4,3
38,[0.56100133 0.65997556],1,37,"[0.5277707714003879, 0.6708622982038472]",4,3
39,[0.80384399 0.38121057],42,26,"[0.7893360207109749, 0.3448119103846735]",-1,-1
40,[0.27096839 0.57889214],24,0,"[0.25570401686164784, 0.5590104295261472]",4,3
41,[0.43193079 0.35865107],47,1,"[0.38560646165707774, 0.34576249424560307]",4,3
42,[0.58412783 0.1761787 ],44,19,"[0.6139648926474685, 0.2148552923566298]",4,-1
43,[0.39928478 0.64622153],4,34,"[0.4214935836127412, 0.6273596736172183]",4,3
44,[0.28381772 0.68650999],0,25,"[0.3379686221122277, 0.6630302947574294]",4,3
45,[0.81591958 0.31351361],30,26,"[0.7893360207109749, 0.3448119103846735]",4,3
46,[0.42822636 0.33599403],28,1,"[0.38560646165707774, 0.34576249424560307]",4,3
47,[0.9610929  0.14698604],36,-1,-1,-1,-1
48,[0.59037031 0.38312712],47,22,"[0.6083961696950799, 0.3644128580035148]",4,3
49,[0.7574755  0.17751148],34,24,"[0.7282173222886386, 0.16554437506539676]",4,3
50,[0.4084636  0.38375501],31,1,"[0.38560646165707774, 0.34576249424560307]",4,3
51,[0.937791   0.67461822],27,-1,-1,-1,-1
52,[0.26791741 0.47272575],31,7,"[0.2814869824058959, 0.4681792519398099]",4,3
53,[0.64119678 0.72310635],46,27,"[0.6291232959247894, 0.7162515048218978]",4,3
54,[0.57759353 0.44790354],26,45,"[0.5460539114920114, 0.4281359721372715]",4,3
55,[0.3692959  0.57675998],0,15,"[0.37554938562863227, 0.5651260615079815]",4,3
56,[0.53376092 0.27772968],18,13,"[0.5320617551046617, 0.2707252221194338]",4,3
57,[0.33253626 0.64560161],25,25,"[0.3379686221122277, 0.6630302947574294]",4,3
58,[0.82190975 0.35996884],33,26,"[0.7893360207109749, 0.3448119103846735]",-1,-1
59,[0.5551487  0.50985661],12,28,"[0.5635516483121824, 0.5483337162135857]",4,3
60,[0.41840503 0.72861239],1,33,"[0.41198303619427973, 0.7204948071086217]",4,3
61,[0.34353513 0.68277956],3,25,"[0.3379686221122277, 0.6630302947574294]",4,3
62,[0.63268915 0.43605885],29,35,"[0.6336166249460613, 0.43479435570961755]",4,3
63,[0.40834878 0.80421455],35,23,"[0.4213574718800117, 0.8396723837607495]",3,4
64,[0.27390873 0.64687542],22,4,"[0.22356473520110268, 0.6415824312662839]",4,3
65,[0.70327841 0.40806644],9,49,"[0.7377204455306596, 0.42349831816891975]",4,3
66,[0.83268225 0.6182478 ],6,17,"[0.8523073376323314, 0.6388227781539614]",4,3
67,[0.59256628 0.56071301],29,28,"[0.5635516483121824, 0.5483337162135857]",-1,-1
68,[0.62462002 0.32749545],9,6,"[0.6238723464245167, 0.29915803912654726]",4,3
69,[0.46787147 0.48175398],11,3,"[0.48465723585631026, 0.4936345030086737]",4,3
70,[0.43532523 0.64732723],4,34,"[0.4214935836127412, 0.6273596736172183]",4,3
71,[0.64941682 0.77098844],1,16,"[0.6820903473452782, 0.7786788280248172]",4,3
72,[0.49303163 0.4705702 ],47,3,"[0.48465723585631026, 0.4936345030086737]",4,3
73,[0.57337737 0.145016  ],18,-1,-1,-1,-1
74,[0.56630025 0.79538689],15,36,"[0.5838159007208383, 0.7736661328067602]",4,3
75,[0.80661048 0.15634517],36,42,"[0.8268841676878399, 0.17603015958819898]",-1,-1
76,[0.80394028 0.71283662],6,12,"[0.7658717128701304, 0.7106492282279464]",-1,-1
77,[0.69501001 0.24016533],42,10,"[0.6965238748807404, 0.2471768832734325]",4,3
78,[0.57129157 0.79353946],15,36,"[0.5838159007208383, 0.7736661328067602]",4,3
79,[0.64329002 0.74449406],8,27,"[0.6291232959247894, 0.7162515048218978]",4,3
80,[0.39694449 0.39958798],28,30,"[0.4244986528399738, 0.4400517080750794]",4,3
81,[0.51989167 0.60235624],12,41,"[0.4845636064524369, 0.5840641058253302]",4,3
82,[0.76492788 0.82026943],14,40,"[0.791807122005509, 0.8075403117267403]",4,3
83,[0.66383254 0.74159362],6,16,"[0.6820903473452782, 0.7786788280248172]",4,3
84,[0.74896428 0.52699757],43,-1,-1,-1,-1
85,[0.3407914  0.74476481],49,31,"[0.3217580544822603, 0.7586632431767383]",4,3
86,[0.63898674 0.556502  ],10,32,"[0.6708223727662398, 0.5627149601386023]",4,3
87,[0.3310516  0.65502434],49,25,"[0.3379686221122277, 0.6630302947574294]",4,3
88,[0.64918411 0.92415555],45,21,"[0.6474301072368979, 0.8815380748448556]",-1,-1
89,[0.54556365 0.32403632],41,20,"[0.5391924230985017, 0.34102898776349716]",4,3
90,[0.3620752  0.34503876],21,1,"[0.38560646165707774, 0.34576249424560307]",4,3
91,[0.09163882 0.6017717 ],49,-1,-1,-1,-1
92,[0.73364947 0.31159872],44,18,"[0.7005072329674604, 0.3333689025492983]",4,3
93,[0.50249459 0.34589695],47,9,"[0.4934475559231457, 0.3768869579387053]",4,3
94,[0.32990506 0.74741299],3,31,"[0.3217580544822603, 0.7586632431767383]",4,3
95,[0.71389725 0.43441404],42,49,"[0.7377204455306596, 0.42349831816891975]",-1,-1
96,[0.42093803 0.44110428],2,30,"[0.4244986528399738, 0.4400517080750794]",4,3
97,[0.29350465 0.33864084],28,-1,-1,-1,-1
98,[0.90575848 0.22302799],42,-1,-1,-1,-1
99,[0.74067089 0.09015188],34,-1,-1,-1,-1
100,[0.64033592 0.71729962],32,27,"[0.6291232959247894, 0.7162515048218978]",4,3
101,[0.76976451 0.60535215],43,5,"[0.7435742752030474, 0.6111682514476509]",4,3
102,[0.54151216 0.29039891],38,13,"[0.5320617551046617, 0.2707252221194338]",4,3
103,[0.3936058  0.68602444],3,33,"[0.41198303619427973, 0.7204948071086217]",4,3
104,[0.64527692 0.41813938],47,35,"[0.6336166249460613, 0.43479435570961755]",4,3
105,[0.616644   0.34845383],37,22,"[0.6083961696950799, 0.3644128580035148]",4,3
106,[0.70750761 0.46035051],43,49,"[0.7377204455306596, 0.42349831816891975]",-1,-1
107,[0.27559623 0.58867299],24,0,"[0.25570401686164784, 0.5590104295261472]",4,3
