,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.29832276 0.48037265],4,6,"[0.3322726122242705, 0.45390192468894675]",1,4
1,[0.85267995 0.15890929],3,7,"[0.8491279647136727, 0.14603453350227222]",2,1
2,[0.91871321 0.55048042],1,-1,-1,3,-1
3,[0.18242595 0.84549447],9,4,"[0.1846222197989476, 0.8220694001200873]",0,0
4,[0.28962981 0.60820443],7,2,"[0.2674960336450499, 0.5688618870092836]",1,-1
5,[0.08993873 0.38250627],8,-1,-1,1,-1
6,[0.65046839 0.35513997],2,8,"[0.621613616423705, 0.30972239273784996]",2,-1
7,[0.82298143 0.1588315 ],3,7,"[0.8491279647136727, 0.14603453350227222]",2,1
8,[0.81903472 0.62386241],0,0,"[0.8328870705944899, 0.5929473909385903]",3,5
9,[0.28247397 0.51825074],4,2,"[0.2674960336450499, 0.5688618870092836]",1,-1
10,[0.75928276 0.84141079],6,3,"[0.7583678140468642, 0.8376827150229175]",3,2
11,[0.87209933 0.67373675],1,-1,-1,3,-1
12,[0.15698326 0.41928186],8,5,"[0.1598176785195999, 0.4234139172332401]",1,3
13,[0.08556035 0.39245483],8,-1,-1,1,-1
14,[0.83415605 0.70749196],1,-1,-1,3,-1
15,[0.78489527 0.61945105],1,0,"[0.8328870705944899, 0.5929473909385903]",3,-1
16,[0.86350533 0.20029929],3,7,"[0.8491279647136727, 0.14603453350227222]",2,1
17,[0.27148889 0.56356933],7,2,"[0.2674960336450499, 0.5688618870092836]",1,8
18,[0.14451607 0.80006365],9,4,"[0.1846222197989476, 0.8220694001200873]",0,0
19,[0.57656159 0.31816346],2,8,"[0.621613616423705, 0.30972239273784996]",2,-1
20,[0.90494341 0.54623755],0,-1,-1,3,-1
21,[0.92961841 0.6381061 ],1,-1,-1,3,-1
22,[0.34238068 0.45316563],4,6,"[0.3322726122242705, 0.45390192468894675]",1,4
23,[0.86346746 0.45902398],0,-1,-1,3,-1
24,[0.85640023 0.57358939],1,0,"[0.8328870705944899, 0.5929473909385903]",3,6
25,[0.1443077  0.48455712],8,5,"[0.1598176785195999, 0.4234139172332401]",1,3
26,[0.86624756 0.159094  ],3,7,"[0.8491279647136727, 0.14603453350227222]",2,1
27,[0.31504972 0.54642274],7,2,"[0.2674960336450499, 0.5688618870092836]",1,-1
28,[0.86967212 0.64108251],1,0,"[0.8328870705944899, 0.5929473909385903]",3,5
29,[0.34606428 0.53445822],4,-1,-1,1,-1
30,[0.80621988 0.62925692],1,0,"[0.8328870705944899, 0.5929473909385903]",3,5
31,[0.72516476 0.82040481],6,3,"[0.7583678140468642, 0.8376827150229175]",3,2
32,[0.36602861 0.52022978],4,-1,-1,1,-1
33,[0.23171527 0.75596908],9,-1,-1,0,0
34,[0.7125888  0.86249962],6,3,"[0.7583678140468642, 0.8376827150229175]",3,2
35,[0.28928217 0.58475786],7,2,"[0.2674960336450499, 0.5688618870092836]",1,8
36,[0.15427167 0.78568952],9,4,"[0.1846222197989476, 0.8220694001200873]",0,0
37,[0.67683182 0.29552601],5,1,"[0.6972781827516267, 0.2937656859615518]",2,10
38,[0.88953826 0.65003848],1,-1,-1,3,-1
39,[0.1848451 0.4187812],8,5,"[0.1598176785195999, 0.4234139172332401]",1,3
40,[0.37845312 0.47895737],4,6,"[0.3322726122242705, 0.45390192468894675]",1,4
41,[0.82820679 0.58323958],0,0,"[0.8328870705944899, 0.5929473909385903]",3,6
42,[0.88936778 0.51999516],0,-1,-1,3,-1
43,[0.7724364  0.28302098],5,-1,-1,2,-1
44,[0.2864758  0.45222079],4,6,"[0.3322726122242705, 0.45390192468894675]",1,4
45,[0.89268415 0.52559721],0,-1,-1,3,-1
46,[0.72227262 0.32665814],2,1,"[0.6972781827516267, 0.2937656859615518]",2,-1
47,[0.38544316 0.44505197],4,6,"[0.3322726122242705, 0.45390192468894675]",1,-1
48,[0.20323907 0.80010436],9,4,"[0.1846222197989476, 0.8220694001200873]",0,0
49,[0.89878698 0.63247976],1,-1,-1,3,-1
50,[0.27185633 0.54666166],7,2,"[0.2674960336450499, 0.5688618870092836]",1,7
51,[0.71658562 0.76604279],6,-1,-1,3,-1
52,[0.35350324 0.43320158],4,6,"[0.3322726122242705, 0.45390192468894675]",1,4
53,[0.78656506 0.7935687 ],6,3,"[0.7583678140468642, 0.8376827150229175]",3,2
54,[0.84431493 0.65045218],1,0,"[0.8328870705944899, 0.5929473909385903]",3,5
55,[0.34274857 0.61891143],7,-1,-1,1,-1
56,[0.79338717 0.47054581],0,-1,-1,3,-1
57,[0.10793327 0.4534123 ],8,5,"[0.1598176785195999, 0.4234139172332401]",1,3
58,[0.31544535 0.37658127],4,-1,-1,1,-1
59,[0.24506208 0.81856764],9,4,"[0.1846222197989476, 0.8220694001200873]",0,0
60,[0.14772893 0.46136709],8,5,"[0.1598176785195999, 0.4234139172332401]",1,3
61,[0.86292571 0.6468042 ],1,0,"[0.8328870705944899, 0.5929473909385903]",3,5
62,[0.80070817 0.48254702],0,-1,-1,3,-1
63,[0.80365916 0.68046964],1,-1,-1,3,5
64,[0.65142777 0.2252347 ],5,-1,-1,2,-1
65,[0.7527039  0.03986434],3,-1,-1,2,-1
66,[0.81445744 0.16514541],3,7,"[0.8491279647136727, 0.14603453350227222]",2,1
67,[0.29385722 0.55728291],7,2,"[0.2674960336450499, 0.5688618870092836]",1,-1
68,[0.62663871 0.29947026],2,8,"[0.621613616423705, 0.30972239273784996]",2,9
69,[0.60230646 0.3229599 ],2,8,"[0.621613616423705, 0.30972239273784996]",2,-1
70,[0.05928509 0.42049247],8,-1,-1,1,-1
71,[0.84549331 0.73518093],1,-1,-1,3,-1
72,[0.66162689 0.29096436],2,1,"[0.6972781827516267, 0.2937656859615518]",2,10
73,[0.78370935 0.84357683],6,3,"[0.7583678140468642, 0.8376827150229175]",3,2
74,[0.62571351 0.23308039],2,-1,-1,2,-1
75,[0.60651649 0.34787307],5,8,"[0.621613616423705, 0.30972239273784996]",2,-1
76,[0.38230695 0.37570134],4,-1,-1,1,-1
77,[0.21058893 0.80867694],9,4,"[0.1846222197989476, 0.8220694001200873]",0,0
78,[0.82970367 0.08665494],3,7,"[0.8491279647136727, 0.14603453350227222]",2,1
79,[0.14950643 0.88541562],9,-1,-1,0,0
80,[0.78255239 0.86606213],6,3,"[0.7583678140468642, 0.8376827150229175]",3,2
81,[0.14657933 0.7337996 ],9,-1,-1,0,0
82,[0.34370142 0.50752635],4,6,"[0.3322726122242705, 0.45390192468894675]",1,-1
83,[0.62916394 0.31311874],2,8,"[0.621613616423705, 0.30972239273784996]",2,-1
84,[0.80259385 0.09628195],3,7,"[0.8491279647136727, 0.14603453350227222]",2,1
85,[0.19239838 0.40780721],8,5,"[0.1598176785195999, 0.4234139172332401]",1,3
86,[0.84948654 0.1314405 ],3,7,"[0.8491279647136727, 0.14603453350227222]",2,1
87,[0.7975782  0.54870306],0,0,"[0.8328870705944899, 0.5929473909385903]",3,6
88,[0.22885879 0.59492945],7,2,"[0.2674960336450499, 0.5688618870092836]",1,-1
89,[0.14988994 0.40336202],8,5,"[0.1598176785195999, 0.4234139172332401]",1,3
90,[0.11520126 0.83302545],9,-1,-1,0,0
91,[0.30863059 0.60178345],7,2,"[0.2674960336450499, 0.5688618870092836]",1,-1
92,[0.66407142 0.21041407],2,-1,-1,2,-1
93,[0.24940044 0.5975009 ],7,2,"[0.2674960336450499, 0.5688618870092836]",1,-1
94,[0.2106699  0.77130392],9,4,"[0.1846222197989476, 0.8220694001200873]",0,0
95,[0.77222999 0.62715611],1,0,"[0.8328870705944899, 0.5929473909385903]",3,-1
96,[0.55352162 0.37701064],2,-1,-1,2,-1
97,[0.73386866 0.83429196],6,3,"[0.7583678140468642, 0.8376827150229175]",3,2
98,[0.19851525 0.41974537],8,5,"[0.1598176785195999, 0.4234139172332401]",1,3
99,[0.66510758 0.33485011],2,8,"[0.621613616423705, 0.30972239273784996]",2,-1
100,[0.32356794 0.47774761],4,6,"[0.3322726122242705, 0.45390192468894675]",1,4
101,[0.65026734 0.29677766],2,8,"[0.621613616423705, 0.30972239273784996]",2,-1
102,[0.80715173 0.12622831],3,7,"[0.8491279647136727, 0.14603453350227222]",2,1
103,[0.80651146 0.56104762],0,0,"[0.8328870705944899, 0.5929473909385903]",3,6
104,[0.61109267 0.26469168],2,8,"[0.621613616423705, 0.30972239273784996]",2,-1
105,[0.20667841 0.76017465],9,4,"[0.1846222197989476, 0.8220694001200873]",0,0
