,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.8876307  0.68553519],37,64,"[0.8775015924275685, 0.6615732214215184]",1,0
1,[0.80354166 0.13759418],58,56,"[0.810048846885845, 0.14042670804100532]",0,1
2,[0.38406635 0.51523301],18,35,"[0.36581891331630995, 0.525959176817995]",0,1
3,[0.82481587 0.74998225],39,43,"[0.832523718867608, 0.7536660173450908]",1,1
4,[0.70439072 0.30128952],76,8,"[0.7079885621459618, 0.27194811711265454]",0,1
5,[0.12269075 0.78689349],50,52,"[0.11723051078388937, 0.7912221506840247]",0,1
6,[0.20645515 0.37923176],13,10,"[0.1929305165749389, 0.4147307162618426]",0,1
7,[0.79729112 0.47277385],87,26,"[0.8149219932406606, 0.4531349978473047]",0,1
8,[0.7073152  0.42847025],34,1,"[0.7360708103307594, 0.43772470498307253]",0,1
9,[0.64691104 0.71269074],75,30,"[0.6227541810083197, 0.7197827271136781]",1,1
10,[0.67100431 0.51290429],69,9,"[0.6774245253454996, 0.5126667668234299]",0,1
11,[0.25635725 0.52625912],48,2,"[0.22718692166092805, 0.5087088448952934]",0,1
12,[0.31941472 0.59561218],15,0,"[0.2954982859961659, 0.5734336904331778]",0,1
13,[0.31649126 0.87547612],86,12,"[0.2975857906948728, 0.8414245948826251]",0,1
14,[0.76110324 0.35965024],97,31,"[0.747484995568186, 0.3430183927416685]",0,1
15,[0.61351395 0.17632548],62,19,"[0.6463293080087931, 0.20347539473610762]",0,1
16,[0.55609199 0.29030457],53,7,"[0.519573045318126, 0.25886171138443026]",0,1
17,[0.61827623 0.48729176],11,34,"[0.6001012786586756, 0.4665951920183739]",0,1
18,[0.19241733 0.36200428],9,42,"[0.14826319404153784, 0.3743127292275881]",0,1
19,[0.42412882 0.44432448],19,27,"[0.42668718455722476, 0.4366859148944621]",0,1
20,[0.47269808 0.50715321],84,5,"[0.45921292214086473, 0.5079244983522975]",0,1
21,[0.73158653 0.42626861],34,1,"[0.7360708103307594, 0.43772470498307253]",0,1
22,[0.7519907  0.17597881],88,39,"[0.7385908131734749, 0.18417528065254293]",0,1
23,[0.13969654 0.36800586],73,42,"[0.14826319404153784, 0.3743127292275881]",0,1
24,[0.18454615 0.55785919],79,18,"[0.19052470206304936, 0.5740434361768322]",0,1
25,[0.27803102 0.304322  ],94,38,"[0.26886598621288677, 0.29114043774791903]",0,1
26,[0.71959636 0.51734377],66,11,"[0.739563644223599, 0.50731420278038]",0,1
27,[0.13340415 0.5937531 ],79,32,"[0.12196883293188665, 0.5930815349857923]",0,1
28,[0.8404394  0.56180808],37,57,"[0.88562733702093, 0.5783569325805171]",0,1
29,[0.24721484 0.37808453],59,59,"[0.2444097655162269, 0.37108499383481686]",0,1
30,[0.62874895 0.76255318],72,30,"[0.6227541810083197, 0.7197827271136781]",1,1
31,[0.77396199 0.270519  ],35,13,"[0.79263368918523, 0.2858044717069205]",0,1
32,[0.70970308 0.2730145 ],83,8,"[0.7079885621459618, 0.27194811711265454]",0,1
33,[0.61255103 0.79360161],12,36,"[0.63551421120105, 0.8261340212944911]",1,1
34,[0.28284771 0.22094234],8,14,"[0.28606989129866045, 0.20010052142067172]",0,1
35,[0.8548349  0.14204769],58,56,"[0.810048846885845, 0.14042670804100532]",-1,-1
36,[0.5974015  0.84398419],51,41,"[0.5989255545586956, 0.8817626744878128]",1,1
37,[0.23488365 0.50601702],56,2,"[0.22718692166092805, 0.5087088448952934]",0,1
38,[0.83487704 0.77781749],39,43,"[0.832523718867608, 0.7536660173450908]",1,1
39,[0.20394991 0.19179003],20,40,"[0.19787115267509495, 0.18521738000815968]",0,1
40,[0.7393266  0.36741177],0,31,"[0.747484995568186, 0.3430183927416685]",0,1
41,[0.65425009 0.21198464],62,19,"[0.6463293080087931, 0.20347539473610762]",0,1
42,[0.         0.28360897],45,-1,-1,-1,-1
43,[0.42780389 0.59401302],33,20,"[0.4116909040395602, 0.5922464989249709]",0,1
44,[0.8782814  0.24098008],58,17,"[0.8607192974428957, 0.2413266376411869]",0,1
45,[0.63820933 0.84701623],51,36,"[0.63551421120105, 0.8261340212944911]",1,1
46,[0.43525923 0.77892956],99,62,"[0.45273226297800173, 0.7747682939035685]",1,1
47,[0.6423584  0.84945633],93,36,"[0.63551421120105, 0.8261340212944911]",1,1
48,[0.10947281 0.53151601],22,44,"[0.12014456765552672, 0.48189930073379705]",0,1
49,[0.6254053  0.52727671],43,3,"[0.5998262237166974, 0.5326789202707103]",0,1
50,[0.1265485  0.59692468],90,32,"[0.12196883293188665, 0.5930815349857923]",0,1
51,[0.17663774 0.57663362],90,18,"[0.19052470206304936, 0.5740434361768322]",0,1
52,[0.53317398 0.24662853],65,7,"[0.519573045318126, 0.25886171138443026]",0,1
53,[0.64752701 0.43553908],24,4,"[0.659634498100128, 0.4370075590301558]",0,1
54,[0.6553769  0.48544456],71,9,"[0.6774245253454996, 0.5126667668234299]",0,1
55,[0.7783789  0.53053583],28,61,"[0.7821888134167312, 0.5631180962112275]",0,1
56,[0.41853686 0.69107973],27,65,"[0.4348821074892385, 0.6808448374673282]",-1,1
57,[0.86269912 0.24477001],58,17,"[0.8607192974428957, 0.2413266376411869]",0,1
58,[0.85413962 0.2022537 ],81,17,"[0.8607192974428957, 0.2413266376411869]",0,1
59,[0.50794654 0.65523882],32,6,"[0.550821213171358, 0.6451958650848214]",0,1
60,[0.11052726 0.79237114],55,52,"[0.11723051078388937, 0.7912221506840247]",0,1
61,[0.12852258 0.61467627],79,32,"[0.12196883293188665, 0.5930815349857923]",0,1
62,[0.7490568  0.52147285],34,11,"[0.739563644223599, 0.50731420278038]",0,1
63,[0.70867953 0.79864958],89,22,"[0.6986743703438177, 0.7794631340809288]",1,1
64,[0.61959674 0.73561782],47,30,"[0.6227541810083197, 0.7197827271136781]",1,1
65,[0.50469991 0.57069119],33,28,"[0.49818094068369323, 0.57404733573481]",0,1
66,[0.60604282 0.53735061],43,3,"[0.5998262237166974, 0.5326789202707103]",0,1
67,[0.18847977 0.31491472],70,21,"[0.19131034849580547, 0.30704523120515453]",0,1
68,[0.37175006 0.27537964],65,29,"[0.408898174898297, 0.31251022660645084]",0,1
69,[0.57940223 0.69195028],57,30,"[0.6227541810083197, 0.7197827271136781]",1,1
70,[0.14667021 0.60223748],79,32,"[0.12196883293188665, 0.5930815349857923]",0,1
71,[0.37905381 0.19649083],94,37,"[0.41658400938064033, 0.20692935162804976]",0,1
72,[0.38701745 0.21308328],30,37,"[0.41658400938064033, 0.20692935162804976]",0,1
73,[0.20524613 0.2977023 ],78,21,"[0.19131034849580547, 0.30704523120515453]",0,1
74,[0.44565422 0.5885807 ],60,20,"[0.4116909040395602, 0.5922464989249709]",0,1
75,[0.60847423 0.16239844],83,19,"[0.6463293080087931, 0.20347539473610762]",-1,1
76,[0.84817411 0.72658314],77,43,"[0.832523718867608, 0.7536660173450908]",1,1
77,[0.44068526 0.75290215],27,62,"[0.45273226297800173, 0.7747682939035685]",1,1
78,[0.29475224 0.5556614 ],2,0,"[0.2954982859961659, 0.5734336904331778]",0,1
79,[0.44343926 0.43552617],18,27,"[0.42668718455722476, 0.4366859148944621]",0,1
