,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.65368689 0.66946108],1,-1,-1,1,1
1,[0.1811319  0.79291768],2,-1,-1,1,-1
2,[0.31098804 0.63789797],0,3,"[0.3302408766358181, 0.6738861971232052]",1,-1
3,[0.3017509  0.78925035],2,0,"[0.2912435286553716, 0.8378770598320395]",1,3
4,[0.26462817 0.67163253],0,3,"[0.3302408766358181, 0.6738861971232052]",1,-1
5,[0.67006995 0.69404732],1,-1,-1,1,1
6,[0.6407133  0.69101652],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
7,[0.32631942 0.82870934],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
8,[0.25851986 0.86051704],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
9,[0.76455807 0.11898012],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
10,[0.27453077 0.89950052],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
11,[0.59981216 0.6741649 ],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
12,[0.70532438 0.78126136],1,-1,-1,1,1
13,[0.68932806 0.13902367],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
14,[0.30011727 0.67345097],0,3,"[0.3302408766358181, 0.6738861971232052]",1,-1
15,[0.60339291 0.66395787],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
16,[0.83879306 0.13812971],3,-1,-1,0,0
17,[0.61281249 0.67633748],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
18,[0.23275666 0.80838488],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
19,[0.30114702 0.92157718],2,-1,-1,1,-1
20,[0.40733933 0.73859842],0,-1,-1,1,-1
21,[0.37057279 0.71332731],0,3,"[0.3302408766358181, 0.6738861971232052]",1,-1
22,[0.6368888  0.72964474],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
23,[0.31652207 0.72210851],0,3,"[0.3302408766358181, 0.6738861971232052]",1,2
24,[0.60979107 0.68633032],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
25,[0.77178647 0.14407237],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
26,[0.27018325 0.86631557],2,0,"[0.2912435286553716, 0.8378770598320395]",1,5
27,[0.23778219 0.59846628],0,-1,-1,1,-1
28,[0.75901676 0.17927793],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
29,[0.79721679 0.09870956],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
30,[0.77677198 0.12846082],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
31,[0.34263737 0.78853284],2,-1,-1,1,-1
32,[0.29306939 0.89075378],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
33,[0.52761115 0.75817702],1,-1,-1,1,1
34,[0.36731965 0.85566536],2,-1,-1,1,-1
35,[0.69196033 0.68306067],1,-1,-1,1,1
36,[0.61288461 0.74762651],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
37,[0.38921826 0.69412118],0,3,"[0.3302408766358181, 0.6738861971232052]",1,2
38,[0.73702763 0.10146903],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
39,[0.57160043 0.66922062],1,-1,-1,1,1
40,[0.64949458 0.80269468],1,-1,-1,1,1
41,[0.81201924 0.10973029],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
42,[0.61133295 0.63405221],1,-1,-1,1,1
43,[0.78381087 0.13479999],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
44,[0.55693893 0.72590373],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
45,[0.25997871 0.82604648],2,0,"[0.2912435286553716, 0.8378770598320395]",1,5
46,[0.7724202  0.16253757],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
47,[0.19592298 0.845408  ],2,-1,-1,1,-1
48,[0.32924256 0.68819618],0,3,"[0.3302408766358181, 0.6738861971232052]",1,2
49,[0.85123936 0.08062623],3,-1,-1,0,0
50,[0.32669251 0.74334053],0,3,"[0.3302408766358181, 0.6738861971232052]",1,-1
51,[0.33369465 0.84283094],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
52,[0.72745206 0.20250791],3,-1,-1,0,0
53,[0.7599917  0.04857706],3,-1,-1,0,0
54,[0.69930064 0.16646879],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
55,[0.81905726 0.16563226],3,-1,-1,0,0
56,[0.61792473 0.79250895],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
57,[0.71950159 0.72617051],1,-1,-1,1,1
58,[0.52754414 0.68029254],1,-1,-1,1,1
59,[0.38676959 0.69086544],0,3,"[0.3302408766358181, 0.6738861971232052]",1,2
60,[0.23122117 0.86156803],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
61,[0.72249564 0.13503273],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
62,[0.48529836 0.73638562],1,-1,-1,1,1
63,[0.33310494 0.6802523 ],0,3,"[0.3302408766358181, 0.6738861971232052]",1,2
64,[0.68618155 0.69175724],1,-1,-1,1,1
65,[0.24734661 0.89036467],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
66,[0.61357595 0.79817797],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
67,[0.3494295  0.61812278],0,3,"[0.3302408766358181, 0.6738861971232052]",1,-1
68,[0.26297673 0.85388536],2,0,"[0.2912435286553716, 0.8378770598320395]",1,5
69,[0.32672122 0.7240604 ],0,3,"[0.3302408766358181, 0.6738861971232052]",1,2
70,[0.36308201 0.75110956],0,-1,-1,1,-1
71,[0.29877845 0.70997368],0,3,"[0.3302408766358181, 0.6738861971232052]",1,-1
72,[0.57471106 0.75802981],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
73,[0.31737789 0.8313539 ],2,0,"[0.2912435286553716, 0.8378770598320395]",1,4
74,[0.34170831 0.7964995 ],0,0,"[0.2912435286553716, 0.8378770598320395]",1,3
75,[0.27664596 0.7480365 ],2,-1,-1,1,-1
76,[0.43785258 0.72693081],0,-1,-1,1,-1
77,[0.37674125 0.86678856],2,-1,-1,1,-1
78,[0.68328298 0.11428599],3,-1,-1,0,0
79,[0.23915919 0.79892623],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
80,[0.55749324 0.83825116],1,-1,-1,1,-1
81,[0.26622476 0.77499652],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
82,[0.65829985 0.86515296],1,-1,-1,1,1
83,[0.58204075 0.73841598],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
84,[0.67267587 0.81768314],1,-1,-1,1,1
85,[0.74768583 0.141924  ],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
86,[0.50363557 0.80322506],1,-1,-1,1,-1
87,[0.81768718 0.15721792],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
88,[0.34664758 0.65422748],0,3,"[0.3302408766358181, 0.6738861971232052]",1,-1
89,[0.20309078 0.62598744],0,-1,-1,1,-1
90,[0.7223067  0.74187319],1,-1,-1,1,1
91,[0.57558022 0.76726593],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
92,[0.22209706 0.8975422 ],2,-1,-1,1,-1
93,[0.77963081 0.11687742],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
94,[0.59774777 0.71165602],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
95,[0.29623506 0.72870586],0,3,"[0.3302408766358181, 0.6738861971232052]",1,2
96,[0.38882303 0.79106333],2,-1,-1,1,-1
97,[0.23505996 0.65732791],0,-1,-1,1,-1
98,[0.7393991  0.07307428],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
99,[0.19870035 0.88291941],2,-1,-1,1,-1
100,[0.70883064 0.16085025],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
101,[0.51957424 0.64796572],1,-1,-1,1,1
102,[0.34814024 0.91615885],2,-1,-1,1,-1
103,[0.50082489 0.651796  ],0,-1,-1,1,-1
104,[0.70261107 0.74438444],1,-1,-1,1,1
105,[0.32326677 0.80769461],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
106,[0.74051789 0.23162395],3,-1,-1,0,0
107,[0.30689103 0.84366364],2,0,"[0.2912435286553716, 0.8378770598320395]",1,4
108,[0.38070343 0.6724279 ],0,3,"[0.3302408766358181, 0.6738861971232052]",1,-1
109,[0.77126037 0.13732982],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
110,[0.34519804 0.7053652 ],0,3,"[0.3302408766358181, 0.6738861971232052]",1,2
111,[0.25624162 0.92871384],2,-1,-1,1,-1
112,[0.53349962 0.71809207],1,-1,-1,1,1
113,[0.78478006 0.08724386],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
114,[0.35023894 0.65709112],0,3,"[0.3302408766358181, 0.6738861971232052]",1,2
115,[0.28725725 0.62826656],0,3,"[0.3302408766358181, 0.6738861971232052]",1,-1
116,[0.49001695 0.75977886],1,-1,-1,1,1
117,[0.27401317 0.77321754],0,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
118,[0.66153598 0.2021362 ],3,-1,-1,0,0
119,[0.33588609 0.71805798],0,3,"[0.3302408766358181, 0.6738861971232052]",1,2
120,[0.23669984 0.84206972],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
121,[0.58442023 0.73609866],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
122,[0.71281305 0.14071556],3,2,"[0.7552143114208827, 0.13208843441138682]",0,0
123,[0.57773779 0.71505022],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
124,[0.55402646 0.69545096],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
125,[0.29904551 0.88821047],2,0,"[0.2912435286553716, 0.8378770598320395]",1,-1
126,[0.68669138 0.09861595],3,-1,-1,0,0
127,[0.39518526 0.61278538],0,-1,-1,1,-1
128,[0.37710553 0.56891469],0,-1,-1,1,-1
129,[0.62933892 0.74820145],1,1,"[0.6091061243837234, 0.7291746976408483]",1,1
130,[0.27104263 0.84640236],2,0,"[0.2912435286553716, 0.8378770598320395]",1,5
131,[0.68451283 0.15306489],3,-1,-1,0,0
132,[0.56863145 0.87019622],1,-1,-1,1,-1
133,[0.30463022 0.83201313],2,0,"[0.2912435286553716, 0.8378770598320395]",1,4
134,[0.36844605 0.68000803],0,3,"[0.3302408766358181, 0.6738861971232052]",1,2
135,[0.62796817 0.8271364 ],1,-1,-1,1,1
