,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.48083358 0.0800222 ],61,47,"[0.4866902954402211, 0.08947291204642592]",145,-1
1,[0.38586488 0.11771917],14,52,"[0.35134598556233604, 0.12934702122303166]",145,68
2,[0.74272539 0.23461663],60,15,"[0.7341450849334796, 0.2568689584316379]",145,71
3,[0.15549047 0.35201199],29,31,"[0.17888345723229493, 0.3358138648253797]",-1,-1
4,[0.13738852 0.33340013],29,45,"[0.13423006865591972, 0.2998298463738823]",73,-1
5,[0.08834137 0.58349293],64,77,"[0.12277738841430434, 0.5964769516272896]",-1,-1
6,[0.54089757 0.18699564],38,32,"[0.5365585680408244, 0.19685873596420078]",145,-1
7,[0.15179139 0.7666307 ],30,83,"[0.16357564560728086, 0.7670269002520512]",-1,-1
8,[0.14321993 0.85693286],9,73,"[0.15937235151462023, 0.8453800529796432]",59,8
9,[0.1655201  0.28738564],70,45,"[0.13423006865591972, 0.2998298463738823]",73,-1
10,[0.66547576 0.46297609],22,44,"[0.6595886836258307, 0.4690835372453202]",-1,-1
11,[0.60529988 0.55031677],31,14,"[0.5980059804610871, 0.5682676183578491]",-1,-1
12,[0.55877863 0.51954587],11,20,"[0.5451875266697067, 0.5238553305748295]",115,-1
13,[0.22756955 0.23234022],70,23,"[0.23099810928712738, 0.21761422022348192]",-1,-1
14,[0.46837014 0.13495567],1,7,"[0.4829440269976725, 0.16225367715339836]",145,76
15,[0.63724507 0.16062682],94,29,"[0.6347927168603177, 0.13868922685122143]",145,-1
16,[0.29074774 0.50092146],95,42,"[0.2734375043613534, 0.49548527336994325]",49,-1
17,[0.63709426 0.41222312],79,11,"[0.6605857932054595, 0.39468195623971536]",145,-1
18,[0.38176866 0.73728642],36,46,"[0.36024697517478865, 0.725726846150059]",32,-1
19,[0.65920296 0.20260764],60,4,"[0.6856620069174492, 0.20541090387126645]",145,83
20,[0.69817989 0.54141148],33,49,"[0.7240830059184867, 0.526748098823623]",70,9
21,[0.94468067 0.14299999],45,89,"[0.9198793652353576, 0.1579549480366009]",-1,-1
22,[0.8451738  0.60781488],25,21,"[0.8451075424189514, 0.5712685550098441]",110,-1
23,[0.36721132 0.48387702],17,68,"[0.356695329719814, 0.5102733871896759]",41,13
