,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.41166761 0.20540635],34,15,"[0.3984352851006475, 0.18556090328492741]",0,8
1,[0.36811623 0.64041728],14,26,"[0.3543566741433737, 0.624101595928779]",0,10
2,[0.53976717 0.53360549],23,-1,-1,-1,-1
3,[0.74419541 0.34654661],4,16,"[0.7260541889859058, 0.30947303835015133]",1,2
4,[0.85185823 0.75180069],2,4,"[0.8337481277422892, 0.7527940029558977]",1,2
5,[0.34414753 0.57276993],30,49,"[0.3605858978883533, 0.5473599218195936]",0,10
6,[0.43706539 0.25515343],38,31,"[0.4015394272833925, 0.26831879582834933]",0,8
7,[0.68981999 0.40303338],24,30,"[0.6828180196011111, 0.433468417378856]",1,2
8,[0.70464385 0.82369776],12,2,"[0.7096627106815024, 0.7663109517224133]",1,2
9,[0.52683068 0.30523625],11,27,"[0.5430174656235857, 0.32874458283689917]",1,1
10,[0.29047449 0.61729092],21,24,"[0.2914254104982018, 0.6031208429196744]",0,10
11,[0.26695067 0.11144032],26,34,"[0.23334571684661906, 0.1088290506864494]",0,-1
12,[0.12886155 0.43032295],13,40,"[0.13920991095110824, 0.3805770619853637]",0,-1
13,[0.73050123 0.23333615],1,6,"[0.7388387325145055, 0.23081439245059943]",1,2
14,[0.82807521 0.15557919],33,12,"[0.826292602024338, 0.19619485066346362]",1,-1
15,[0.80590763 0.41612647],16,32,"[0.8000454313025415, 0.4589298211168469]",1,2
16,[0.24945293 0.73890887],39,46,"[0.2708667646279588, 0.7465933868884328]",0,6
17,[0.1983747  0.28534417],15,48,"[0.22138925046912306, 0.30428381435970125]",0,5
18,[0.23981029 0.81666905],7,20,"[0.20572256740885056, 0.8209156704509015]",0,6
19,[0.71094629 0.72507974],20,2,"[0.7096627106815024, 0.7663109517224133]",1,2
20,[0.73956202 0.16703676],45,33,"[0.760593510419129, 0.15122312800563556]",1,2
21,[0.66898136 0.41980321],9,30,"[0.6828180196011111, 0.433468417378856]",1,2
22,[0.30392462 0.38380409],10,3,"[0.2940845637791638, 0.3949203530982273]",0,9
23,[0.37435876 0.58313613],14,49,"[0.3605858978883533, 0.5473599218195936]",0,10
24,[0.43360506 0.2785301 ],38,31,"[0.4015394272833925, 0.26831879582834933]",0,8
25,[0.62928616 0.68524744],48,9,"[0.6518931007858098, 0.6722089269895343]",1,2
26,[0.70711374 0.41477384],24,30,"[0.6828180196011111, 0.433468417378856]",1,2
27,[0.14080583 0.41609901],19,40,"[0.13920991095110824, 0.3805770619853637]",0,-1
28,[0.63648014 0.93084417],3,38,"[0.6665957892405057, 0.9199661735593729]",1,0
29,[0.15164432 0.24039548],15,18,"[0.136866221066994, 0.2871399057542261]",0,-1
30,[0.42873502 0.56472117],23,14,"[0.44778737647294226, 0.5661380885124582]",0,10
31,[0.83051954 0.67830325],37,19,"[0.8060588108953157, 0.6877783272633277]",1,2
32,[0.64851042 0.49051013],9,13,"[0.7137318804199421, 0.4968715072667642]",1,-1
33,[0.67693343 0.29226983],41,16,"[0.7260541889859058, 0.30947303835015133]",1,2
34,[0.8658718  0.19723518],33,12,"[0.826292602024338, 0.19619485066346362]",1,2
35,[0.22782449 0.11995809],26,34,"[0.23334571684661906, 0.1088290506864494]",0,-1
36,[0.40320612 0.66424802],5,21,"[0.3857753098395992, 0.6628886220616589]",0,10
37,[0.65141863 0.85376647],3,38,"[0.6665957892405057, 0.9199661735593729]",1,0
38,[0.67420851 0.38576449],24,45,"[0.6604508416113951, 0.35209499165012054]",1,-1
39,[0.873014   0.58725462],40,39,"[0.8956256812987177, 0.6043325804028744]",1,2
40,[0.19526883 0.34763899],13,48,"[0.22138925046912306, 0.30428381435970125]",0,-1
41,[0.43313867 0.86547197],32,22,"[0.4642788549546562, 0.8699063744908911]",0,4
42,[0.84085003 0.17835725],33,12,"[0.826292602024338, 0.19619485066346362]",1,2
43,[0.72572156 0.46290821],24,13,"[0.7137318804199421, 0.4968715072667642]",1,2
44,[0.1675596  0.65883762],43,11,"[0.19813986921242283, 0.6684253953397643]",0,10
45,[0.70040939 0.78372759],44,2,"[0.7096627106815024, 0.7663109517224133]",1,2
46,[0.17183029 0.82510178],7,20,"[0.20572256740885056, 0.8209156704509015]",0,6
47,[0.29772688 0.70700647],39,25,"[0.3386462791253955, 0.7244351706150796]",0,10
48,[0.80597724 0.32830704],17,0,"[0.7967340686489188, 0.3006290237356665]",1,2
49,[0.33261055 0.64335921],21,26,"[0.3543566741433737, 0.624101595928779]",0,10
50,[0.36531768 0.15071711],34,15,"[0.3984352851006475, 0.18556090328492741]",0,-1
51,[0.75600716 0.7361469 ],44,2,"[0.7096627106815024, 0.7663109517224133]",1,2
52,[0.26074951 0.76412132],39,46,"[0.2708667646279588, 0.7465933868884328]",0,6
