,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.50440165 0.71541623],23,48,"[0.5110004193067628, 0.7305837285345972]",-1,-1
1,[0.30211828 0.75844612],19,28,"[0.28514825579367603, 0.7685989212426837]",75,-1
2,[0.75510464 0.2622779 ],9,24,"[0.8143305579780713, 0.28761571831616023]",102,-1
3,[0.45389089 0.34713244],35,4,"[0.45048684704126024, 0.37905481272156544]",290,43
4,[0.59875399 0.50276543],16,1,"[0.5689131102636374, 0.47794508693465926]",-1,-1
5,[0.3910558  0.45158609],47,10,"[0.3877615978719692, 0.4824243676169784]",-1,41
6,[0.41736156 0.69805377],24,18,"[0.4172062345862756, 0.7459068505113517]",-1,4
7,[0.47035616 0.4599916 ],2,0,"[0.48781469882719447, 0.44134738442190435]",345,59
8,[0.46136907 0.29405111],15,21,"[0.4475114274488851, 0.3042099617279056]",303,-1
9,[0.36312657 0.22777507],13,5,"[0.36897104153709276, 0.20627396223645952]",-1,-1
10,[0.84220088 0.49756683],20,38,"[0.852147574719641, 0.5174870608716791]",140,-1
11,[0.30086902 0.38097299],47,30,"[0.29932842469867066, 0.37063741121073096]",-1,-1
12,[0.34467957 0.68641911],7,31,"[0.332655145997445, 0.6869645972170053]",-1,-1
13,[0.60751627 0.38623883],41,6,"[0.6371063396547827, 0.42310459096680986]",-1,-1
14,[0.71652821 0.28012145],39,32,"[0.685084749139471, 0.2887998808099843]",98,-1
15,[0.46022188 0.20382603],33,2,"[0.4430890858087903, 0.22844919842550365]",-1,-1
16,[0.88094659 0.42025663],21,11,"[0.8225249704576459, 0.42419559248792094]",16,-1
17,[0.50562019 0.24743038],15,13,"[0.5068851324097665, 0.26759232604237815]",347,68
18,[0.3840957  0.25851002],27,17,"[0.36972111428050175, 0.2959114387920244]",353,-1
19,[0.59683808 0.24614044],25,29,"[0.5590162527557341, 0.22438862735970863]",-1,-1
20,[0.59701857 0.4097658 ],17,6,"[0.6371063396547827, 0.42310459096680986]",-1,-1
21,[0.88372816 0.43755238],20,11,"[0.8225249704576459, 0.42419559248792094]",-1,-1
22,[0.30637796 0.62286498],19,20,"[0.2788240527580401, 0.5853754127841159]",-1,-1
23,[0.84006674 0.71852585],29,-1,-1,-1,-1
24,[0.75406442 0.7625408 ],29,19,"[0.7655274843581503, 0.730781478701274]",-1,-1
25,[0.35730978 0.41790677],4,7,"[0.3686808574154496, 0.41067129766395366]",-1,-1
26,[0.93610014 0.90095803],29,-1,-1,-1,-1
27,[0.72226123 0.35563145],18,27,"[0.7166258338897523, 0.36734535664421186]",120,14
28,[0.73559954 0.57310295],30,25,"[0.7767997596768894, 0.5833408123942109]",-1,-1
29,[0.28249515 0.4649313 ],47,15,"[0.28767420759547513, 0.488058563831337]",174,19
30,[0.44678342 0.83714582],24,-1,-1,-1,-1
31,[0.36988401 0.52012684],43,23,"[0.3569691291328915, 0.5531103042059528]",254,21
32,[0.30578412 0.6847004 ],19,31,"[0.332655145997445, 0.6869645972170053]",-1,10
33,[0.31300932 0.2320528 ],13,35,"[0.283163425652935, 0.26147639144829465]",186,-1
34,[0.31013364 0.42289453],36,30,"[0.29932842469867066, 0.37063741121073096]",-1,-1
35,[0.56120753 0.22208326],9,29,"[0.5590162527557341, 0.22438862735970863]",258,-1
36,[0.35297178 0.18655232],38,5,"[0.36897104153709276, 0.20627396223645952]",-1,-1
37,[0.20034301 0.56714856],12,44,"[0.19725216009236446, 0.5543376926663933]",-1,-1
38,[0.33999175 0.57844861],32,23,"[0.3569691291328915, 0.5531103042059528]",250,25
39,[0.39137159 0.11179884],33,43,"[0.37584310642188457, 0.12029469864556164]",-1,-1
