,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.24165187 0.56404012],3,9,"[0.2665438848150614, 0.5456922733603302]",3,-1
1,[0.21910627 0.47174021],8,1,"[0.20147775918580105, 0.43336505785681523]",3,-1
2,[0.29587995 0.50294848],7,0,"[0.305837078516782, 0.47490751465940134]",3,10
3,[0.20818227 0.5973438 ],4,-1,-1,3,-1
4,[0.20317632 0.80988289],4,-1,-1,3,-1
5,[0.31607755 0.51000051],7,0,"[0.305837078516782, 0.47490751465940134]",3,-1
6,[0.82299545 0.12416219],2,-1,-1,0,-1
7,[0.38998715 0.56421556],9,-1,-1,3,-1
8,[0.43615807 0.69540273],9,5,"[0.45145523151806155, 0.6448536910159439]",3,2
9,[0.14733466 0.49607936],7,-1,-1,3,-1
10,[0.69979629 0.05322974],2,-1,-1,0,-1
11,[0.84014505 0.75394354],1,4,"[0.8130264958292382, 0.7995766374036687]",1,-1
12,[0.4201087  0.56874208],9,-1,-1,3,2
13,[0.22457882 0.41688606],8,1,"[0.20147775918580105, 0.43336505785681523]",3,-1
14,[0.58212653 0.55884449],6,-1,-1,2,0
15,[0.66752444 0.11254718],2,-1,-1,0,-1
16,[0.31101255 0.47207758],5,0,"[0.305837078516782, 0.47490751465940134]",3,-1
17,[0.61982323 0.58456576],6,-1,-1,2,0
18,[0.41189779 0.41211704],0,6,"[0.41224814081953526, 0.433867864986503]",3,8
19,[0.30426784 0.44737727],3,0,"[0.305837078516782, 0.47490751465940134]",3,-1
20,[0.62231457 0.48267288],6,-1,-1,2,0
21,[0.16976006 0.69708399],4,7,"[0.15860337881413597, 0.697143700897761]",3,1
22,[0.23393436 0.56318636],7,9,"[0.2665438848150614, 0.5456922733603302]",3,-1
23,[0.31621759 0.37556291],0,8,"[0.3620452730699871, 0.3445040430671165]",3,-1
24,[0.14378572 0.6738316 ],4,7,"[0.15860337881413597, 0.697143700897761]",3,1
25,[0.20455503 0.39841546],8,1,"[0.20147775918580105, 0.43336505785681523]",3,-1
26,[0.37857293 0.41536843],5,6,"[0.41224814081953526, 0.433867864986503]",3,8
27,[0.42385311 0.47624113],5,6,"[0.41224814081953526, 0.433867864986503]",3,-1
28,[0.17090717 0.42333361],8,1,"[0.20147775918580105, 0.43336505785681523]",3,-1
29,[0.77431387 0.78031597],1,4,"[0.8130264958292382, 0.7995766374036687]",1,-1
30,[0.3833254  0.40404257],5,6,"[0.41224814081953526, 0.433867864986503]",3,8
31,[0.28663343 0.4571829 ],3,0,"[0.305837078516782, 0.47490751465940134]",3,-1
32,[0.65816962 0.49211685],6,2,"[0.681461122681062, 0.5263807305507213]",2,0
33,[0.69142929 0.51889795],6,2,"[0.681461122681062, 0.5263807305507213]",2,0
34,[0.80156332 0.82741062],1,4,"[0.8130264958292382, 0.7995766374036687]",1,-1
35,[0.43098631 0.37454967],5,6,"[0.41224814081953526, 0.433867864986503]",3,-1
36,[0.29516823 0.45560763],7,0,"[0.305837078516782, 0.47490751465940134]",3,-1
37,[0.38169179 0.38937837],5,8,"[0.3620452730699871, 0.3445040430671165]",3,8
38,[0.32306145 0.3663958 ],0,8,"[0.3620452730699871, 0.3445040430671165]",3,-1
39,[0.61775757 0.53375503],6,2,"[0.681461122681062, 0.5263807305507213]",2,0
