,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.71528415 0.75494137],3,3,"[0.7190065937546214, 0.7489161234388366]",1,0
1,[0.6442285  0.79549534],3,-1,-1,1,0
2,[0.6025477  0.35413961],1,-1,-1,-1,-1
3,[0.54527694 0.21145772],1,1,"[0.5233087118554728, 0.275257127574687]",-1,-1
4,[0.62468429 0.68040063],3,-1,-1,1,0
5,[0.54695404 0.        ],1,-1,-1,-1,-1
6,[0.71664509 0.67032953],3,-1,-1,1,0
7,[0.57717345 0.74649594],3,-1,-1,-1,0
8,[0.69405294 0.38760037],2,2,"[0.752496632319236, 0.39849162211805145]",33,1
9,[0.70776077 0.32020119],2,-1,-1,-1,-1
10,[0.73248351 0.44621431],2,2,"[0.752496632319236, 0.39849162211805145]",20,-1
11,[0.52772523 0.42119118],0,-1,-1,11,-1
12,[0.55242949 0.28116317],1,1,"[0.5233087118554728, 0.275257127574687]",41,4
13,[0.65628119 0.4874367 ],0,-1,-1,12,-1
14,[0.541326   0.23360137],1,1,"[0.5233087118554728, 0.275257127574687]",35,4
15,[0.49358063 0.38892156],0,-1,-1,11,-1
16,[0.61266212 0.503852  ],0,-1,-1,-1,-1
17,[0.68961548 0.65405895],3,-1,-1,-1,0
18,[0.71792128 0.35194243],2,2,"[0.752496632319236, 0.39849162211805145]",33,-1
19,[0.80963519 0.75323128],3,-1,-1,1,0
20,[0.69580546 0.40051913],2,2,"[0.752496632319236, 0.39849162211805145]",33,1
21,[0.75913501 0.41066855],2,2,"[0.752496632319236, 0.39849162211805145]",-1,2
22,[0.54698446 0.49396893],0,0,"[0.5202399777407303, 0.4999783415657637]",11,3
23,[0.5437401 0.517505 ],0,0,"[0.5202399777407303, 0.4999783415657637]",11,3
24,[0.47207595 0.18335278],1,-1,-1,17,-1
25,[0.56711297 0.41961982],0,-1,-1,-1,-1
26,[0.70626471 0.85617884],3,-1,-1,1,0
27,[0.47536007 0.4114031 ],0,-1,-1,11,-1
28,[0.64447581 0.5693138 ],0,-1,-1,-1,-1
29,[0.47684079 0.54652241],0,0,"[0.5202399777407303, 0.4999783415657637]",11,3
30,[0.58109243 0.39378649],0,-1,-1,-1,-1
31,[0.869731   0.37470687],2,-1,-1,-1,-1
32,[0.45174911 0.37285691],1,-1,-1,-1,-1
33,[0.57535426 0.28142465],1,1,"[0.5233087118554728, 0.275257127574687]",-1,4
34,[0.48556835 0.48713073],0,0,"[0.5202399777407303, 0.4999783415657637]",11,3
35,[0.55590272 0.46175264],0,0,"[0.5202399777407303, 0.4999783415657637]",11,3
36,[0.64085849 0.51617723],0,-1,-1,13,-1
37,[0.39370155 0.55416629],0,-1,-1,-1,-1
38,[0.53599007 0.48247456],0,0,"[0.5202399777407303, 0.4999783415657637]",11,3
39,[0.7123736 0.3764272],2,2,"[0.752496632319236, 0.39849162211805145]",33,-1
40,[0.52434208 0.49677143],0,0,"[0.5202399777407303, 0.4999783415657637]",11,3
41,[0.50728824 0.49832827],0,0,"[0.5202399777407303, 0.4999783415657637]",11,3
42,[0.82082287 0.41656782],2,-1,-1,25,-1
43,[0.38269644 0.45908015],0,-1,-1,-1,-1
44,[0.79169138 0.44330929],2,2,"[0.752496632319236, 0.39849162211805145]",-1,-1
45,[0.79987717 0.40808441],2,2,"[0.752496632319236, 0.39849162211805145]",28,-1
46,[0.66911751 0.70523635],3,3,"[0.7190065937546214, 0.7489161234388366]",1,0
47,[0.71750884 0.68597603],3,3,"[0.7190065937546214, 0.7489161234388366]",1,0
48,[0.67741574 0.8664166 ],3,-1,-1,-1,0
49,[0.72876744 0.77036138],3,3,"[0.7190065937546214, 0.7489161234388366]",1,0
50,[0.68264951 0.68068751],3,-1,-1,1,0
51,[0.54533504 0.28375396],1,1,"[0.5233087118554728, 0.275257127574687]",41,4
52,[0.70940517 0.79763408],3,3,"[0.7190065937546214, 0.7489161234388366]",1,0
53,[0.54633239 0.25724691],1,1,"[0.5233087118554728, 0.275257127574687]",36,4
