,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.66001406 0.58003272],42,10,"[0.6848946078737632, 0.5753801735853408]",2,2
1,[0.30558573 0.37783514],35,33,"[0.32142602151135724, 0.3957246377498774]",2,2
2,[0.6301359  0.59931479],31,35,"[0.6151847719144596, 0.6241979894867238]",2,2
3,[0.08287814 0.22044215],41,40,"[0.10023329622570279, 0.20311945380240912]",2,2
4,[0.31421144 0.23601755],14,39,"[0.3364649539341483, 0.23384016967293422]",2,2
5,[0.84306232 0.55937941],39,9,"[0.8638233242976573, 0.5453753703631746]",2,2
6,[0.51685927 0.52443991],11,29,"[0.5434464255845627, 0.47991212321668514]",2,2
7,[0.34513772 0.2307208 ],20,39,"[0.3364649539341483, 0.23384016967293422]",2,2
8,[0.58509445 0.23029246],37,24,"[0.5749208677632517, 0.2624398775392626]",2,2
9,[0.42894903 0.70933876],44,-1,-1,-1,0
10,[0.34194272 0.61239225],46,-1,-1,-1,-1
11,[0.57182928 0.28330393],43,24,"[0.5749208677632517, 0.2624398775392626]",2,2
12,[0.52208364 0.54757921],18,21,"[0.5335805787432021, 0.5796175589103785]",2,2
13,[0.15988372 0.24221944],12,26,"[0.13985602706055683, 0.2641276282585589]",2,2
14,[0.60719628 0.53161926],18,13,"[0.6305220658863075, 0.48408359430225795]",2,2
15,[0.6779062  0.24005319],13,3,"[0.6652259367150911, 0.23057798030495413]",2,2
16,[0.63907712 0.49612662],34,13,"[0.6305220658863075, 0.48408359430225795]",2,2
17,[0.21914026 0.50501196],6,47,"[0.16208985856849442, 0.48111237198377454]",2,2
18,[0.69634851 0.52896936],42,10,"[0.6848946078737632, 0.5753801735853408]",2,2
19,[0.78108795 0.13160438],13,36,"[0.7932010744749319, 0.1795502120524812]",2,-1
20,[0.66036994 0.77074512],28,19,"[0.6801135714502738, 0.7878719390078258]",2,2
21,[0.5568876 0.8180386],28,0,"[0.592031223917032, 0.8104077376217748]",2,2
22,[0.92342269 0.19640781],45,-1,-1,2,-1
23,[0.53748186 0.62865188],31,21,"[0.5335805787432021, 0.5796175589103785]",2,2
24,[0.21379943 0.23246473],12,41,"[0.21242275999529078, 0.186596542825818]",2,2
25,[0.82116893 0.28939531],48,15,"[0.8157979282776301, 0.33596004267583063]",2,2
26,[0.72878646 0.28899996],22,7,"[0.7068967106454874, 0.3009882273946888]",2,2
27,[0.36486219 0.41237805],17,33,"[0.32142602151135724, 0.3957246377498774]",2,2
28,[0.29859473 0.21059743],12,39,"[0.3364649539341483, 0.23384016967293422]",2,2
29,[0.1413033  0.86339639],9,23,"[0.16193407392799555, 0.8536310685035965]",1,1
30,[0.17578772 0.78630066],9,23,"[0.16193407392799555, 0.8536310685035965]",1,1
31,[0.56215363 0.71139205],19,34,"[0.5013936768487129, 0.7203378224542413]",2,2
32,[0.73077243 0.32044391],7,7,"[0.7068967106454874, 0.3009882273946888]",2,2
33,[0.80902474 0.41237757],48,11,"[0.7855241463234235, 0.43075019512326096]",2,2
34,[0.55104536 0.62502481],18,21,"[0.5335805787432021, 0.5796175589103785]",2,2
35,[0.15642132 0.37827026],49,12,"[0.1426183788538174, 0.38329285861061324]",2,2
36,[0.6436584  0.08355767],27,32,"[0.6141744238188672, 0.11650835171643209]",2,2
37,[0.51641197 0.54458405],16,21,"[0.5335805787432021, 0.5796175589103785]",2,2
38,[0.54073797 0.5029702 ],0,29,"[0.5434464255845627, 0.47991212321668514]",2,2
39,[0.3035369  0.42489748],46,33,"[0.32142602151135724, 0.3957246377498774]",2,2
40,[0.69377497 0.46277494],42,2,"[0.7212145923380281, 0.4074601167592436]",2,2
41,[0.42728777 0.38976793],16,18,"[0.4238977934543316, 0.40653331382043667]",2,2
42,[0.35148041 0.30738212],35,27,"[0.3265677238186965, 0.32233479636814005]",2,2
43,[0.36682773 0.40188358],3,33,"[0.32142602151135724, 0.3957246377498774]",2,2
44,[0.50055651 0.33313462],2,28,"[0.46216742000821026, 0.3029400358046104]",2,2
45,[0.07624496 0.40608911],29,-1,-1,-1,-1
46,[0.8423762  0.32814021],45,15,"[0.8157979282776301, 0.33596004267583063]",2,2
47,[0.75571419 0.49782372],39,8,"[0.7563367711330031, 0.5296546747340158]",2,2
48,[0.89608092 0.12610033],45,-1,-1,-1,-1
49,[0.1752535  0.26526696],41,26,"[0.13985602706055683, 0.2641276282585589]",2,2
50,[0.57131855 0.10590481],37,6,"[0.5446673965692915, 0.12804109136101954]",2,2
51,[0.77177654 0.4306783 ],32,11,"[0.7855241463234235, 0.43075019512326096]",2,2
52,[0.44735634 0.40774683],16,18,"[0.4238977934543316, 0.40653331382043667]",2,2
53,[0.84945719 0.40403993],48,11,"[0.7855241463234235, 0.43075019512326096]",2,2
54,[0.66870918 0.27318417],13,3,"[0.6652259367150911, 0.23057798030495413]",2,2
55,[0.84783553 0.22495815],45,-1,-1,2,2
56,[0.68332075 0.19301383],47,3,"[0.6652259367150911, 0.23057798030495413]",2,2
57,[0.17546204 0.67736356],30,31,"[0.15769763829069486, 0.71501561238195]",1,1
58,[0.79585272 0.54068894],25,8,"[0.7563367711330031, 0.5296546747340158]",2,2
59,[0.5115045  0.10617963],1,6,"[0.5446673965692915, 0.12804109136101954]",2,2
60,[0.58424493 0.35204596],16,16,"[0.5568739747833911, 0.3268612555482068]",2,2
61,[0.65064851 0.4084209 ],2,1,"[0.6436552388698519, 0.3698274865111814]",2,2
62,[0.62071921 0.56664813],11,35,"[0.6151847719144596, 0.6241979894867238]",2,2
63,[0.7800734 0.8309452],40,20,"[0.7641450428985878, 0.8173213633561233]",2,2
64,[0.61754877 0.52859568],31,13,"[0.6305220658863075, 0.48408359430225795]",2,2
65,[0.34473545 0.1723862 ],14,45,"[0.2969143012869341, 0.15686583616379365]",2,2
66,[0.60239572 0.0959023 ],27,32,"[0.6141744238188672, 0.11650835171643209]",2,2
67,[0.         0.40899967],29,-1,-1,-1,-1
68,[0.69088742 0.26467026],13,7,"[0.7068967106454874, 0.3009882273946888]",2,2
69,[0.65069473 0.48621881],18,13,"[0.6305220658863075, 0.48408359430225795]",2,2
70,[0.77062334 0.71305838],23,-1,-1,2,-1
71,[0.12597599 0.18530874],41,40,"[0.10023329622570279, 0.20311945380240912]",2,2
72,[0.36390469 0.67457649],36,-1,-1,-1,-1
73,[0.88292496 0.56332457],39,9,"[0.8638233242976573, 0.5453753703631746]",2,2
74,[0.69613476 0.27622183],8,7,"[0.7068967106454874, 0.3009882273946888]",2,2
75,[0.12885015 0.24381808],41,26,"[0.13985602706055683, 0.2641276282585589]",2,2
76,[0.22567759 0.54539553],6,46,"[0.21808832834500425, 0.5743997137502299]",2,2
77,[0.4076484 0.4856427],17,5,"[0.39133957882996706, 0.47599470049194537]",2,2
78,[0.76400095 0.54082346],42,8,"[0.7563367711330031, 0.5296546747340158]",2,2
79,[0.9263434  0.34948099],26,30,"[0.9016117263224867, 0.3387829971875764]",2,2
80,[0.81348238 0.38223218],22,15,"[0.8157979282776301, 0.33596004267583063]",2,2
81,[0.43409686 0.35294547],16,18,"[0.4238977934543316, 0.40653331382043667]",2,2
82,[0.60524133 0.80958192],4,0,"[0.592031223917032, 0.8104077376217748]",2,2
83,[0.59092755 0.87203412],40,0,"[0.592031223917032, 0.8104077376217748]",2,2
84,[0.56808683 0.48811775],42,29,"[0.5434464255845627, 0.47991212321668514]",2,2
85,[0.54562899 0.54171894],11,21,"[0.5335805787432021, 0.5796175589103785]",2,2
86,[0.76654921 0.43603786],5,11,"[0.7855241463234235, 0.43075019512326096]",2,2
87,[0.49388862 0.62891451],44,21,"[0.5335805787432021, 0.5796175589103785]",2,2
88,[0.83201108 0.22183792],13,36,"[0.7932010744749319, 0.1795502120524812]",2,2
89,[0.55067861 0.47886259],34,29,"[0.5434464255845627, 0.47991212321668514]",2,2
90,[0.44400122 0.39899849],3,18,"[0.4238977934543316, 0.40653331382043667]",2,2
91,[0.6154556  0.38545853],8,1,"[0.6436552388698519, 0.3698274865111814]",2,2
92,[0.57521674 0.49635246],31,29,"[0.5434464255845627, 0.47991212321668514]",2,2
