,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.19822457 0.83571313],93,38,"[0.20958854313572017, 0.7988346698297191]",48,-1
1,[0.26469796 0.09443972],0,73,"[0.23017708069396275, 0.10076257288770357]",-1,-1
2,[0.81016189 0.80916921],4,59,"[0.8190923552608457, 0.8332618538985088]",142,-1
3,[0.3267748  0.43059667],7,37,"[0.2674849383297199, 0.40570180133848543]",85,-1
4,[0.26815381 0.74271671],80,28,"[0.2828702689651424, 0.7294365842866306]",124,-1
5,[0.53496745 0.25434697],42,30,"[0.518726443313269, 0.27915528550836594]",82,22
6,[0.6873384  0.61711897],43,48,"[0.6821796711700319, 0.633573723780375]",45,-1
7,[0.45696837 0.32354384],37,46,"[0.45421795444308444, 0.33985799132197636]",-1,-1
8,[0.48158428 0.17663283],42,20,"[0.4752415799893643, 0.19864088258483847]",135,-1
9,[0.64017814 0.54531303],13,47,"[0.6694034002607915, 0.5395380203538783]",135,-1
10,[0.59626596 0.38513511],25,29,"[0.5956470575222308, 0.35518608427264875]",-1,-1
11,[0.32859792 0.11278263],76,64,"[0.3649911897706443, 0.10252039014142157]",-1,-1
12,[0.64560527 0.50382948],72,26,"[0.621572522546591, 0.4923349094857979]",135,-1
13,[0.22709781 0.82314416],93,38,"[0.20958854313572017, 0.7988346698297191]",113,39
14,[0.17871239 0.82251678],80,38,"[0.20958854313572017, 0.7988346698297191]",113,40
15,[0.48000849 0.85418003],17,61,"[0.43547975894469354, 0.863590853391923]",-1,-1
16,[0.37701842 0.38871227],59,6,"[0.37353254932869917, 0.3543459188990032]",-1,-1
17,[0.31506944 0.58034257],79,11,"[0.32839789073836356, 0.5744888710991968]",142,111
18,[0.4202473  0.80914152],15,12,"[0.4549595180473612, 0.7838250186250597]",142,-1
19,[0.86243075 0.37443868],18,50,"[0.8281117697421615, 0.3616935258871765]",67,-1
20,[0.60579317 0.43299452],25,40,"[0.5904236944913407, 0.43251599653460987]",135,-1
21,[0.10669504 0.96149265],82,92,"[0.10616052500002897, 0.8946472989287462]",-1,-1
22,[0.30417391 0.69958528],94,28,"[0.2828702689651424, 0.7294365842866306]",-1,-1
23,[0.64964558 0.51693424],49,47,"[0.6694034002607915, 0.5395380203538783]",135,84
24,[0.59185688 0.66762649],10,10,"[0.5762002569293082, 0.6689938922306414]",142,117
25,[0.60546783 0.86999983],87,70,"[0.5755839264987855, 0.8698836075257824]",-1,-1
26,[0.59251896 0.21995362],5,32,"[0.607309130255406, 0.23241642519034034]",-1,-1
