,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.45942066 0.4297326 ],71,1,"[0.45671630588634804, 0.4482730797892674]",0,95
1,[0.2469949  0.73670762],48,36,"[0.2299238333975561, 0.7050561959427049]",0,-1
2,[0.20482186 0.1675124 ],3,19,"[0.22671593525333905, 0.17760746854685597]",0,28
3,[0.14211533 0.15933131],89,22,"[0.1488549092841238, 0.14522613711016785]",0,-1
4,[0.43646222 0.65317283],38,23,"[0.42603490358836377, 0.634423117585879]",0,-1
5,[0.17042668 0.86216884],83,53,"[0.1794281810609398, 0.8792932395270073]",0,4
6,[0.52974585 0.14416438],97,72,"[0.5336689547694969, 0.14248936094324663]",0,-1
7,[0.60538159 0.45084586],41,33,"[0.6356467334832033, 0.4384561432213731]",0,-1
8,[0.14776564 0.46242626],80,64,"[0.12239944189587657, 0.46094229404516146]",0,-1
9,[0.26114711 0.84628071],72,77,"[0.26509493233544723, 0.8488665130713678]",0,-1
10,[0.60782083 0.14809104],69,60,"[0.6010545349961799, 0.15616981242552241]",0,-1
11,[0.34025605 0.58379365],47,3,"[0.3427244600566058, 0.6304683753039202]",0,-1
12,[0.44634143 0.67524634],65,18,"[0.47040718278895033, 0.686614704573094]",0,-1
13,[0.19969126 0.81772195],56,39,"[0.22724156518373728, 0.7940183629171552]",0,-1
14,[0.61683408 0.26133575],54,40,"[0.5619193971229869, 0.24326783230584195]",0,-1
15,[0.55783005 0.62081394],58,10,"[0.5875808274127716, 0.5986889078772726]",0,83
16,[0.30045759 0.7733542 ],0,17,"[0.3128039356083377, 0.7368384205640044]",0,-1
17,[0.53383445 0.61501102],68,9,"[0.517347575325966, 0.5954269350733945]",0,83
18,[0.60944871 0.3322058 ],54,68,"[0.6387217696046799, 0.31723654436145]",0,-1
19,[0.6861413  0.33709293],33,8,"[0.7013344095208007, 0.3517072291318865]",0,-1
20,[0.46609273 0.77414746],20,26,"[0.4615136564899641, 0.75623550510633]",0,54
21,[0.25791154 0.65623487],17,7,"[0.26154477154272393, 0.6374459189458684]",0,-1
22,[0.58317299 0.64279246],49,10,"[0.5875808274127716, 0.5986889078772726]",0,-1
23,[0.41371819 0.68344774],65,14,"[0.3942812400951862, 0.6933071109055104]",0,64
24,[0.64281383 0.68619309],4,28,"[0.6468460308614267, 0.6779180574145441]",0,-1
25,[0.36087971 0.64297653],47,3,"[0.3427244600566058, 0.6304683753039202]",0,-1
26,[0.1775912  0.84823151],31,53,"[0.1794281810609398, 0.8792932395270073]",0,4
27,[0.60417786 0.30145547],67,68,"[0.6387217696046799, 0.31723654436145]",0,-1
28,[0.83783463 0.51795826],88,6,"[0.8192653889621742, 0.5103073484078737]",0,-1
29,[0.61524135 0.5058378 ],49,25,"[0.6245945839771285, 0.5240898818495694]",0,-1
30,[0.10790376 0.23547873],93,65,"[0.08927059779192598, 0.1965019025378235]",0,-1
31,[0.17143536 0.66104852],39,20,"[0.18407885603858212, 0.6377449465621694]",0,66
32,[0.55860915 0.55910959],49,11,"[0.5318157139565199, 0.5182310632285251]",0,83
33,[0.84019113 0.4124435 ],78,30,"[0.8188427429648094, 0.43079015322180925]",0,-1
34,[0.32248153 0.16286701],24,46,"[0.3118822498273482, 0.16939551194037894]",0,-1
35,[0.69365709 0.34735545],7,8,"[0.7013344095208007, 0.3517072291318865]",0,59
36,[0.13297383 0.20946519],93,13,"[0.158780303101089, 0.2297312551400815]",0,-1
37,[0.57289811 0.69391946],96,47,"[0.576617150331394, 0.6924264598834967]",0,-1
38,[0.56786148 0.1297257 ],69,72,"[0.5336689547694969, 0.14248936094324663]",0,-1
39,[0.23716517 0.63191266],12,7,"[0.26154477154272393, 0.6374459189458684]",0,71
40,[0.59720771 0.81250788],81,35,"[0.6260017386319361, 0.8123090876592531]",0,-1
41,[0.63935131 0.85341045],81,35,"[0.6260017386319361, 0.8123090876592531]",0,-1
42,[0.80574305 0.42598856],57,30,"[0.8188427429648094, 0.43079015322180925]",0,8
43,[0.21019961 0.61010384],86,20,"[0.18407885603858212, 0.6377449465621694]",0,60
44,[0.35812492 0.08300593],19,61,"[0.3156439359697735, 0.10802423126124669]",0,-1
45,[0.46599109 0.25682779],8,31,"[0.46811397246250624, 0.27957918490107225]",0,-1
46,[0.29190023 0.24819735],44,55,"[0.2743636934369695, 0.2409353830484948]",0,-1
47,[0.15954829 0.74014538],56,29,"[0.16384100655959066, 0.7339996139307438]",0,65
48,[0.2194685  0.75050892],48,39,"[0.22724156518373728, 0.7940183629171552]",0,-1
49,[0.59995888 0.09090376],69,97,"[0.5881297028185413, 0.07884034623421506]",0,-1
50,[0.12479527 0.42802409],92,64,"[0.12239944189587657, 0.46094229404516146]",0,-1
51,[0.27348888 0.73185927],52,17,"[0.3128039356083377, 0.7368384205640044]",0,-1
52,[0.54463568 0.36279666],74,2,"[0.5361046233801371, 0.32781040263135197]",0,93
53,[0.45052965 0.51820013],29,4,"[0.44205019749405605, 0.5299457095311301]",0,92
54,[0.43777085 0.2764118 ],60,31,"[0.46811397246250624, 0.27957918490107225]",0,14
55,[0.23993576 0.178107  ],24,19,"[0.22671593525333905, 0.17760746854685597]",0,28
56,[0.13095981 0.47681911],92,64,"[0.12239944189587657, 0.46094229404516146]",0,-1
57,[0.2085354  0.61000023],17,20,"[0.18407885603858212, 0.6377449465621694]",0,-1
58,[0.24516021 0.07840728],43,42,"[0.23640677085866948, 0.11959192050698454]",0,-1
59,[0.38445002 0.30259983],10,34,"[0.37477285184030784, 0.30030923659132397]",0,-1
60,[0.27143499 0.47729406],21,21,"[0.2530744316211646, 0.48680992375728743]",0,-1
61,[0.41151687 0.46120179],18,0,"[0.38381153504271337, 0.42915075561739036]",0,95
62,[0.68157062 0.38088887],90,8,"[0.7013344095208007, 0.3517072291318865]",0,59
63,[0.45877543 0.29388552],60,31,"[0.46811397246250624, 0.27957918490107225]",0,-1
64,[0.66116454 0.75450144],5,12,"[0.6532802068099437, 0.7537250571744107]",0,41
65,[0.18982688 0.41472825],6,27,"[0.18238288726421964, 0.4367437679906258]",0,-1
66,[0.65090046 0.80714291],81,35,"[0.6260017386319361, 0.8123090876592531]",0,39
67,[0.7855527  0.31608985],61,32,"[0.7955571436869368, 0.3393176644613878]",0,-1
68,[0.12981392 0.11485794],89,22,"[0.1488549092841238, 0.14522613711016785]",0,-1
69,[0.64582712 0.29364725],2,68,"[0.6387217696046799, 0.31723654436145]",0,-1
70,[0.6426283 0.7101697],28,28,"[0.6468460308614267, 0.6779180574145441]",0,-1
71,[0.78298502 0.53934937],91,6,"[0.8192653889621742, 0.5103073484078737]",0,-1
72,[0.0863012 0.1558305],89,65,"[0.08927059779192598, 0.1965019025378235]",0,-1
73,[0.63687819 0.46380478],35,33,"[0.6356467334832033, 0.4384561432213731]",0,-1
74,[0.29407594 0.13813779],24,46,"[0.3118822498273482, 0.16939551194037894]",0,-1
75,[0.46790672 0.58369183],77,9,"[0.517347575325966, 0.5954269350733945]",0,-1
76,[0.20329103 0.41535879],92,27,"[0.18238288726421964, 0.4367437679906258]",0,-1
77,[0.34990796 0.38441545],9,0,"[0.38381153504271337, 0.42915075561739036]",0,-1
78,[0.34716762 0.28246072],85,34,"[0.37477285184030784, 0.30030923659132397]",0,-1
79,[0.31186779 0.23015665],24,55,"[0.2743636934369695, 0.2409353830484948]",0,-1
80,[0.42039112 0.13586646],42,52,"[0.4112813206640895, 0.1324690509959051]",0,-1
81,[0.32800416 0.1832824 ],19,46,"[0.3118822498273482, 0.16939551194037894]",0,-1
82,[0.46181619 0.40824221],10,5,"[0.4668497988933323, 0.3795936092796117]",0,95
83,[0.39930446 0.53873392],66,4,"[0.44205019749405605, 0.5299457095311301]",0,-1
84,[0.23419247 0.16738384],3,19,"[0.22671593525333905, 0.17760746854685597]",0,28
85,[0.4100527  0.54131221],13,4,"[0.44205019749405605, 0.5299457095311301]",0,92
86,[0.31400958 0.10111085],24,61,"[0.3156439359697735, 0.10802423126124669]",0,-1
87,[0.76529729 0.52654685],78,69,"[0.7330988378463539, 0.5111314097365705]",0,-1
88,[0.83756492 0.49291891],15,6,"[0.8192653889621742, 0.5103073484078737]",0,9
89,[0.78314581 0.4667608 ],88,30,"[0.8188427429648094, 0.43079015322180925]",0,-1
90,[0.21141428 0.49959817],30,15,"[0.18927167177046397, 0.5363698350071788]",0,-1
91,[0.93911245 0.36722474],34,91,"[0.9510508108184214, 0.34268754129355183]",0,-1
92,[0.04964116 0.20941766],23,65,"[0.08927059779192598, 0.1965019025378235]",0,-1
93,[0.21371588 0.7053449 ],76,36,"[0.2299238333975561, 0.7050561959427049]",0,-1
94,[0.47767396 0.29136426],10,31,"[0.46811397246250624, 0.27957918490107225]",0,-1
95,[0.7687419  0.36832221],7,32,"[0.7955571436869368, 0.3393176644613878]",0,-1
96,[0.82772382 0.21864227],61,49,"[0.839813407185479, 0.2579975533555275]",0,-1
