,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.46848682 0.46563233],33,31,"[0.47166793603026935, 0.4405436789234693]",1,1
1,[0.48215038 0.55129324],39,29,"[0.49517343405106273, 0.5508673307088775]",1,1
2,[0.23798957 0.83455742],35,36,"[0.2321067067198896, 0.8551810068418415]",1,1
3,[0.5115062  0.72856759],26,19,"[0.5304927007735221, 0.6944397379657068]",1,1
4,[0.4491759  0.54513365],3,41,"[0.4200252595924904, 0.5518999965712752]",1,1
5,[0.43590627 0.44756947],3,28,"[0.4341606643095977, 0.47346696709988634]",1,1
6,[0.54389138 0.59440471],26,10,"[0.5822914151891675, 0.5924722334205118]",1,1
7,[0.3148901 0.4691164],3,22,"[0.3374837430433741, 0.48888671586481475]",1,1
8,[0.22272151 0.37693921],45,24,"[0.24414513762218099, 0.3570787631408414]",1,1
9,[0.18116653 0.74791756],6,16,"[0.15918730752633134, 0.7365854954646861]",1,1
10,[0.42627469 0.66777093],18,17,"[0.4053881249121217, 0.641234288951506]",1,1
11,[0.29167853 0.81463107],6,21,"[0.2783194532517323, 0.7810606019913375]",1,1
12,[0.55872534 0.75700982],43,20,"[0.5873761003553627, 0.8004413932381785]",1,1
13,[0.58965549 0.61355157],17,10,"[0.5822914151891675, 0.5924722334205118]",1,1
14,[0.46749874 0.73378032],4,49,"[0.476390233971358, 0.7785320863051642]",1,1
15,[0.63737441 0.2629031 ],16,25,"[0.6099072989660117, 0.26291370831574334]",1,1
16,[0.80386995 0.65885376],49,2,"[0.767240008053036, 0.6623667300322099]",1,1
17,[0.71774428 0.5711353 ],17,30,"[0.6897037985667684, 0.5228829840614864]",1,1
18,[0.57344715 0.69129468],43,19,"[0.5304927007735221, 0.6944397379657068]",1,1
19,[0.92156424 0.16574156],36,-1,-1,-1,-1
20,[0.63079652 0.80487489],43,15,"[0.6422229148458062, 0.7782628531513418]",1,1
21,[0.62528122 0.35920872],21,35,"[0.6609092546896942, 0.37334031851866384]",1,1
22,[0.35674039 0.80815589],6,48,"[0.39969145349895707, 0.8588641698882838]",1,1
23,[0.2776508  0.41504646],45,26,"[0.27559668188402076, 0.4641668786343154]",1,1
24,[0.26726921 0.44981876],11,26,"[0.27559668188402076, 0.4641668786343154]",1,1
25,[0.73092588 0.48326766],21,3,"[0.7371077615270054, 0.4810943763270201]",1,1
26,[0.66044134 0.42526152],42,23,"[0.6227056585994976, 0.45042022897571743]",1,1
27,[0.64095851 0.23669162],16,25,"[0.6099072989660117, 0.26291370831574334]",1,1
28,[0.46884368 0.7772968 ],4,49,"[0.476390233971358, 0.7785320863051642]",1,1
29,[0.38254372 0.37533605],14,45,"[0.38115874722082554, 0.4159146966460319]",1,1
30,[0.44478425 0.2991357 ],24,4,"[0.4593410139589073, 0.28525168952734653]",1,1
31,[0.68861611 0.54215923],42,30,"[0.6897037985667684, 0.5228829840614864]",1,1
32,[0.29626934 0.47723699],11,26,"[0.27559668188402076, 0.4641668786343154]",1,1
33,[0.39902366 0.85604375],6,48,"[0.39969145349895707, 0.8588641698882838]",0,0
34,[0.63593065 0.76082108],12,15,"[0.6422229148458062, 0.7782628531513418]",1,1
35,[0.47272838 0.3657098 ],34,7,"[0.4557579423731031, 0.36381132162804714]",1,1
36,[0.41192598 0.45869389],3,28,"[0.4341606643095977, 0.47346696709988634]",1,1
37,[0.71971302 0.50522955],47,3,"[0.7371077615270054, 0.4810943763270201]",1,1
38,[0.42996013 0.48254975],39,28,"[0.4341606643095977, 0.47346696709988634]",1,1
39,[0.56344836 0.39680425],17,42,"[0.5327577155750389, 0.4126995994528561]",1,1
40,[0.52525505 0.20024728],24,18,"[0.5364301297285676, 0.20692983841559476]",1,1
41,[0.17719781 0.87893053],35,36,"[0.2321067067198896, 0.8551810068418415]",1,1
42,[0.62260359 0.47140557],9,23,"[0.6227056585994976, 0.45042022897571743]",1,1
43,[0.39550839 0.41403071],45,45,"[0.38115874722082554, 0.4159146966460319]",1,1
44,[0.27142377 0.20740035],48,-1,-1,-1,-1
45,[0.75063966 0.64906357],9,2,"[0.767240008053036, 0.6623667300322099]",1,1
46,[0.71839183 0.45515547],42,3,"[0.7371077615270054, 0.4810943763270201]",1,1
47,[0.47997877 0.54635658],44,29,"[0.49517343405106273, 0.5508673307088775]",1,1
48,[0.6402852  0.45991671],30,23,"[0.6227056585994976, 0.45042022897571743]",1,1
49,[0.63382457 0.44338156],47,23,"[0.6227056585994976, 0.45042022897571743]",1,1
50,[0.15689673 0.73673485],2,16,"[0.15918730752633134, 0.7365854954646861]",1,1
51,[0.38296371 0.80487116],8,48,"[0.39969145349895707, 0.8588641698882838]",1,1
52,[0.55248065 0.43358212],39,42,"[0.5327577155750389, 0.4126995994528561]",1,1
53,[0.48622165 0.62232469],18,44,"[0.4933173033807292, 0.5989218189131583]",1,1
54,[0.68448546 0.72994421],26,0,"[0.6845537266733606, 0.7148960026532769]",1,1
55,[0.31135894 0.25517844],7,6,"[0.35040758515442944, 0.2803757596870156]",1,1
56,[0.73010602 0.02005717],28,-1,-1,-1,-1
57,[0.3115332  0.74226459],29,5,"[0.3520240553576566, 0.7347048329712573]",1,1
58,[0.7134329  0.53488224],47,30,"[0.6897037985667684, 0.5228829840614864]",1,1
59,[0.46666619 0.26584665],7,4,"[0.4593410139589073, 0.28525168952734653]",1,1
60,[0.46776081 0.59160674],18,44,"[0.4933173033807292, 0.5989218189131583]",1,1
61,[0.72376777 0.10908075],28,13,"[0.7384902765255509, 0.13452408747401648]",-1,-1
62,[0.47175684 0.78985866],23,49,"[0.476390233971358, 0.7785320863051642]",1,1
