,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.72664448 0.19244301],5,4,"[0.7174066971394506, 0.16586626594873907]",-1,-1
1,[0.81338296 0.34539974],6,-1,-1,-1,-1
2,[0.58402971 0.36218155],3,2,"[0.5243617941166204, 0.33487797739027286]",-1,-1
3,[0.81258735 0.20516238],6,-1,-1,-1,-1
4,[0.72170268 0.09389829],5,-1,-1,91,-1
5,[0.66657382 0.32137726],6,6,"[0.6697725544606806, 0.2987188099133527]",-1,-1
6,[0.32001905 0.24696738],1,-1,-1,-1,1
7,[0.20861203 0.37483114],1,-1,-1,-1,-1
8,[0.48837724 0.50444256],4,-1,-1,-1,-1
9,[0.29251325 0.25146894],1,-1,-1,39,1
10,[0.57485837 0.12372186],5,-1,-1,-1,-1
11,[0.6583574  0.54188264],4,-1,-1,2,0
12,[0.65927388 0.37771936],9,-1,-1,-1,-1
13,[0.61508413 0.25580718],9,9,"[0.5785987777393259, 0.25358126305103457]",261,12
14,[0.81705096 0.29958811],6,8,"[0.7687446958227928, 0.27192963277692433]",21,-1
15,[0.67226288 0.16111962],2,5,"[0.6390093723735196, 0.1587367119383051]",-1,-1
16,[0.2974815  0.81383951],8,7,"[0.34889431814949357, 0.8136386759191411]",0,4
17,[0.62446278 0.12552239],2,5,"[0.6390093723735196, 0.1587367119383051]",102,-1
18,[0.76163526 0.15569379],5,4,"[0.7174066971394506, 0.16586626594873907]",93,-1
19,[0.57291551 0.42084661],3,-1,-1,-1,-1
20,[0.24349003 0.82311331],8,1,"[0.24833855600482235, 0.7936452493349565]",0,-1
21,[0.6422881  0.66784945],4,-1,-1,2,0
22,[0.41243603 0.33043168],0,-1,-1,87,5
23,[0.64719797 0.17946337],6,5,"[0.6390093723735196, 0.1587367119383051]",265,-1
24,[0.27055691 0.29059477],1,-1,-1,-1,1
25,[0.50381388 0.65209687],4,-1,-1,2,0
26,[0.40442392 0.34146553],3,-1,-1,87,5
27,[0.29381629 0.77127833],7,1,"[0.24833855600482235, 0.7936452493349565]",0,-1
28,[0.42565543 0.32504503],0,-1,-1,121,-1
29,[0.70653408 0.21972017],2,4,"[0.7174066971394506, 0.16586626594873907]",278,-1
30,[0.71111383 0.27147723],2,6,"[0.6697725544606806, 0.2987188099133527]",215,10
31,[0.5368473  0.33333874],3,2,"[0.5243617941166204, 0.33487797739027286]",-1,-1
32,[0.80438991 0.29648387],6,8,"[0.7687446958227928, 0.27192963277692433]",-1,-1
33,[0.20129722 0.25439156],1,-1,-1,-1,-1
34,[0.76486826 0.28477116],6,8,"[0.7687446958227928, 0.27192963277692433]",-1,-1
35,[0.50148341 0.65519206],4,-1,-1,2,0
36,[0.34035828 0.8498431 ],7,7,"[0.34889431814949357, 0.8136386759191411]",0,-1
37,[0.73229521 0.10656193],2,4,"[0.7174066971394506, 0.16586626594873907]",90,-1
38,[0.55333231 0.32947663],9,2,"[0.5243617941166204, 0.33487797739027286]",193,-1
39,[0.31165643 0.31241231],1,0,"[0.3338005299304933, 0.3215270855484705]",75,1
40,[0.67023829 0.28045541],9,6,"[0.6697725544606806, 0.2987188099133527]",-1,-1
41,[0.39970274 0.29191516],0,-1,-1,-1,-1
42,[0.64862438 0.26345091],2,6,"[0.6697725544606806, 0.2987188099133527]",259,-1
43,[0.25246981 0.35063724],1,-1,-1,-1,1
44,[0.46237015 0.31492671],0,2,"[0.5243617941166204, 0.33487797739027286]",145,-1
45,[0.68235755 0.32926054],9,6,"[0.6697725544606806, 0.2987188099133527]",-1,-1
46,[0.7517508  0.25122236],6,8,"[0.7687446958227928, 0.27192963277692433]",172,9
47,[0.26361435 0.86132408],8,1,"[0.24833855600482235, 0.7936452493349565]",0,-1
48,[0.37424158 0.32760056],0,0,"[0.3338005299304933, 0.3215270855484705]",68,-1
49,[0.31767715 0.84267308],7,7,"[0.34889431814949357, 0.8136386759191411]",0,-1
50,[0.69623652 0.25860364],9,6,"[0.6697725544606806, 0.2987188099133527]",214,-1
51,[0.21028887 0.87485567],8,-1,-1,0,-1
52,[0.63672446 0.31564677],9,6,"[0.6697725544606806, 0.2987188099133527]",196,-1
53,[0.63239488 0.56347282],4,3,"[0.5928309101692353, 0.590444194341308]",2,0
54,[0.3812602  0.30959445],0,0,"[0.3338005299304933, 0.3215270855484705]",-1,-1
55,[0.70991421 0.19269609],5,4,"[0.7174066971394506, 0.16586626594873907]",-1,-1
56,[0.56974342 0.58160489],4,3,"[0.5928309101692353, 0.590444194341308]",2,0
57,[0.35888618 0.83556826],7,7,"[0.34889431814949357, 0.8136386759191411]",0,-1
58,[0.66313516 0.34481794],9,6,"[0.6697725544606806, 0.2987188099133527]",-1,-1
59,[0.33688201 0.84830316],7,7,"[0.34889431814949357, 0.8136386759191411]",0,-1
60,[0.27392727 0.26944754],1,-1,-1,74,1
61,[0.25434394 0.28533799],1,-1,-1,-1,1
62,[0.85335028 0.21796642],6,-1,-1,-1,-1
63,[0.63447622 0.19766075],9,5,"[0.6390093723735196, 0.1587367119383051]",230,-1
64,[0.70219668 0.26883706],9,6,"[0.6697725544606806, 0.2987188099133527]",215,-1
65,[0.64469921 0.30989992],9,6,"[0.6697725544606806, 0.2987188099133527]",196,-1
66,[0.76263474 0.14655031],2,4,"[0.7174066971394506, 0.16586626594873907]",-1,-1
67,[0.3564513  0.76881531],8,7,"[0.34889431814949357, 0.8136386759191411]",0,-1
68,[0.66139612 0.09882849],5,5,"[0.6390093723735196, 0.1587367119383051]",-1,-1
69,[0.33381781 0.35142104],0,0,"[0.3338005299304933, 0.3215270855484705]",-1,1
70,[0.67286847 0.32261806],9,6,"[0.6697725544606806, 0.2987188099133527]",131,-1
71,[0.7710831  0.14863834],5,4,"[0.7174066971394506, 0.16586626594873907]",-1,-1
72,[0.47727326 0.40661752],0,-1,-1,-1,-1
73,[0.22722732 0.80359443],8,1,"[0.24833855600482235, 0.7936452493349565]",0,2
74,[0.18291685 0.30162082],1,-1,-1,-1,-1
75,[0.61741251 0.25778367],9,9,"[0.5785987777393259, 0.25358126305103457]",261,12
76,[0.38622164 0.29901554],1,0,"[0.3338005299304933, 0.3215270855484705]",-1,-1
77,[0.70365003 0.1247429 ],5,4,"[0.7174066971394506, 0.16586626594873907]",158,-1
78,[0.39691087 0.25735728],0,-1,-1,28,-1
79,[0.20403857 0.29974146],1,-1,-1,-1,1
80,[0.23119023 0.33771681],1,-1,-1,25,1
81,[0.48322359 0.34334117],3,2,"[0.5243617941166204, 0.33487797739027286]",-1,-1
82,[0.23833921 0.71936368],7,-1,-1,0,-1
83,[0.79440526 0.36291871],6,-1,-1,-1,-1
84,[0.59679206 0.27961945],9,9,"[0.5785987777393259, 0.25358126305103457]",-1,-1
85,[0.74408947 0.15059187],5,4,"[0.7174066971394506, 0.16586626594873907]",-1,-1
86,[0.25289066 0.81125106],8,1,"[0.24833855600482235, 0.7936452493349565]",0,2
87,[0.60005284 0.3175358 ],3,9,"[0.5785987777393259, 0.25358126305103457]",-1,8
88,[0.33411322 0.23181484],0,-1,-1,-1,-1
89,[0.62307313 0.58494452],4,3,"[0.5928309101692353, 0.590444194341308]",2,0
90,[0.64123716 0.20930958],2,5,"[0.6390093723735196, 0.1587367119383051]",231,-1
91,[0.50520005 0.24708205],3,-1,-1,-1,-1
92,[0.78825686 0.13278195],2,-1,-1,-1,-1
93,[0.67216442 0.11162703],5,5,"[0.6390093723735196, 0.1587367119383051]",105,-1
94,[0.51044327 0.29429974],0,2,"[0.5243617941166204, 0.33487797739027286]",159,-1
95,[0.54306391 0.52918512],4,-1,-1,2,0
96,[0.63199308 0.36313418],9,-1,-1,-1,-1
97,[0.69522445 0.18626634],5,4,"[0.7174066971394506, 0.16586626594873907]",267,14
98,[0.57293006 0.67180614],4,-1,-1,2,0
99,[0.69918281 0.11131179],5,4,"[0.7174066971394506, 0.16586626594873907]",-1,-1
100,[0.71025237 0.24190084],5,8,"[0.7687446958227928, 0.27192963277692433]",-1,-1
101,[0.61585464 0.26039968],9,9,"[0.5785987777393259, 0.25358126305103457]",261,12
102,[0.32462987 0.88196421],7,-1,-1,0,-1
