,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.16926759 0.36893785],0,19,"[0.16196227873085572, 0.3900223071562482]",1,1
1,[0.11366252 0.3307032 ],0,56,"[0.10942224093805591, 0.319865396246008]",1,1
2,[0.17373714 0.30729642],0,70,"[0.1907601666721386, 0.28879530997634134]",1,1
3,[0.19304667 0.34568656],0,51,"[0.23843156484168215, 0.35676419503783824]",1,1
4,[0.09931513 0.3683114 ],0,56,"[0.10942224093805591, 0.319865396246008]",1,1
5,[0.66768042 0.20067009],1,47,"[0.6742701082705584, 0.21444338260166682]",1,1
6,[0.674086   0.19835649],1,47,"[0.6742701082705584, 0.21444338260166682]",1,1
7,[0.79074991 0.15416226],1,14,"[0.8043204647693598, 0.17887464302309383]",1,1
8,[0.70726517 0.10925179],1,39,"[0.6665595684595961, 0.09394564292081792]",1,1
9,[0.68848617 0.16543712],1,43,"[0.7100233503682247, 0.1560389133930374]",1,1
10,[0.36924779 0.20915784],2,12,"[0.3943899403660713, 0.2040813968628313]",1,1
11,[0.23507322 0.21150403],2,63,"[0.2772564816242695, 0.21061811823383067]",1,1
12,[0.24020466 0.23725932],2,20,"[0.26843280819158244, 0.27131476169291924]",1,1
13,[0.33136909 0.17442079],2,71,"[0.3388240739586674, 0.1650939114180702]",1,1
14,[0.21538089 0.18024283],2,61,"[0.20358315969217144, 0.1287247344416365]",1,1
15,[0.31792778 0.60169864],3,60,"[0.31648649280897645, 0.6041412018791357]",1,1
16,[0.34384904 0.55956713],3,49,"[0.3741736256582752, 0.5857942016708583]",1,1
17,[0.35262435 0.65403488],3,33,"[0.351696058668495, 0.6592122777534581]",1,1
18,[0.39075475 0.60741202],3,49,"[0.3741736256582752, 0.5857942016708583]",1,1
19,[0.32529417 0.70028822],3,5,"[0.3589762936030627, 0.7213343638565675]",1,1
20,[0.41253588 0.49201836],4,40,"[0.3937919181257776, 0.4537937487966817]",-1,1
21,[0.37972267 0.6199696 ],4,49,"[0.3741736256582752, 0.5857942016708583]",1,1
22,[0.31981281 0.61919028],4,60,"[0.31648649280897645, 0.6041412018791357]",1,1
23,[0.34111532 0.55381043],4,49,"[0.3741736256582752, 0.5857942016708583]",1,1
24,[0.29462352 0.63622602],4,42,"[0.28085564534789503, 0.6413596132911809]",1,1
25,[0.11545875 0.64043899],5,38,"[0.11614907125879538, 0.630436985031201]",1,1
26,[0.09233479 0.75875106],5,-1,-1,-1,1
27,[0.0956218 0.8626783],5,72,"[0.13612401509111166, 0.8148520631897425]",-1,1
28,[0.11160052 0.76872051],5,72,"[0.13612401509111166, 0.8148520631897425]",1,1
29,[0.15969412 0.82191634],5,72,"[0.13612401509111166, 0.8148520631897425]",1,1
30,[0.14017411 0.15685596],6,31,"[0.11906305604993055, 0.16503487714915435]",1,1
31,[0.16038665 0.26936311],6,69,"[0.16297150924054335, 0.24414193768249612]",1,1
32,[0.19295986 0.2715827 ],6,70,"[0.1907601666721386, 0.28879530997634134]",1,1
33,[0.17078113 0.29027753],6,70,"[0.1907601666721386, 0.28879530997634134]",1,1
34,[0.22195157 0.24715518],6,70,"[0.1907601666721386, 0.28879530997634134]",1,1
35,[0.52229601 0.80647834],7,8,"[0.5278812397067639, 0.8088534637863634]",1,1
36,[0.5099397  0.71966398],7,34,"[0.5155866571040101, 0.7142502661119027]",1,1
37,[0.51361091 0.78553122],7,8,"[0.5278812397067639, 0.8088534637863634]",1,1
38,[0.52152877 0.80461839],7,8,"[0.5278812397067639, 0.8088534637863634]",1,1
39,[0.48141539 0.81537287],7,8,"[0.5278812397067639, 0.8088534637863634]",1,1
40,[0.78392824 0.90552112],8,50,"[0.8032901013359272, 0.8992574648257308]",-1,1
41,[0.71359877 0.88673816],8,62,"[0.7244187945938513, 0.8636532879650429]",1,1
42,[0.76145689 0.84858237],8,62,"[0.7244187945938513, 0.8636532879650429]",1,1
43,[0.71319852 0.86316928],8,62,"[0.7244187945938513, 0.8636532879650429]",1,1
44,[0.64265095 0.91672788],8,44,"[0.6392275084218645, 0.8921634621099177]",1,1
45,[0.75656645 0.40018923],9,1,"[0.7678793882257804, 0.40130426071726355]",1,1
46,[0.70582362 0.44421591],9,27,"[0.7032650648952204, 0.49741304954247856]",1,1
47,[0.79763022 0.41181204],9,1,"[0.7678793882257804, 0.40130426071726355]",1,1
48,[0.80639441 0.48139837],9,41,"[0.8155770439580211, 0.5137513642250355]",1,1
49,[0.62584742 0.41059997],9,29,"[0.6608522620302189, 0.390321914932699]",-1,1
50,[0.4592013  0.66567072],10,32,"[0.4457415152114103, 0.6785759204085968]",1,1
51,[0.4854189  0.69474531],10,34,"[0.5155866571040101, 0.7142502661119027]",1,1
52,[0.4606616  0.66678309],10,32,"[0.4457415152114103, 0.6785759204085968]",1,1
53,[0.35130377 0.69421606],10,5,"[0.3589762936030627, 0.7213343638565675]",1,1
54,[0.38396545 0.71538746],10,5,"[0.3589762936030627, 0.7213343638565675]",1,1
55,[0.33563711 0.9255793 ],11,76,"[0.3354220495719404, 0.8728458918256856]",-1,1
56,[0.34268073 0.70337825],11,5,"[0.3589762936030627, 0.7213343638565675]",1,1
57,[0.43229077 0.81334105],11,24,"[0.396587051051171, 0.8214866505645501]",0,1
58,[0.38152032 0.85674885],11,24,"[0.396587051051171, 0.8214866505645501]",0,1
59,[0.2815366  0.74171156],11,15,"[0.2679928377863216, 0.7515687242723471]",1,1
60,[0.87489834 0.66457779],12,30,"[0.8341735336059531, 0.655386190930299]",1,1
61,[0.74926072 0.68222693],12,3,"[0.7644626252895896, 0.6839498776285501]",1,1
62,[0.82574187 0.74517696],12,2,"[0.8480884391345592, 0.7429781320305696]",1,1
63,[0.81259624 0.6809341 ],12,30,"[0.8341735336059531, 0.655386190930299]",1,1
64,[0.85448864 0.71973598],12,2,"[0.8480884391345592, 0.7429781320305696]",1,1
65,[0.55641406 0.18289335],13,25,"[0.556647304089285, 0.19196523883540098]",1,1
66,[0.61719506 0.18779012],13,25,"[0.556647304089285, 0.19196523883540098]",1,1
67,[0.5714675  0.28696931],13,52,"[0.5756776949654224, 0.26899817449942964]",-1,1
68,[0.48368277 0.2391552 ],13,13,"[0.4882388287124642, 0.25556800903145976]",1,1
69,[0.49552272 0.27400722],13,13,"[0.4882388287124642, 0.25556800903145976]",1,1
70,[0.39226035 0.33557671],14,0,"[0.3670389276377151, 0.3288786274928543]",1,1
71,[0.35802802 0.30317396],14,0,"[0.3670389276377151, 0.3288786274928543]",1,1
72,[0.38207194 0.3675793 ],14,0,"[0.3670389276377151, 0.3288786274928543]",1,1
73,[0.33750785 0.28973615],14,0,"[0.3670389276377151, 0.3288786274928543]",1,1
74,[0.39698086 0.29264085],14,0,"[0.3670389276377151, 0.3288786274928543]",1,1
75,[0.3459627  0.44021097],15,7,"[0.31523899275534256, 0.4468073935620067]",1,1
76,[0.38417614 0.47418582],15,40,"[0.3937919181257776, 0.4537937487966817]",1,1
77,[0.3090281  0.45289137],15,7,"[0.31523899275534256, 0.4468073935620067]",1,1
78,[0.34210733 0.51953419],15,11,"[0.28113768904962494, 0.5255046006776566]",1,1
79,[0.48289389 0.55693367],15,18,"[0.4929288986549713, 0.5458975536286317]",1,1
80,[0.62587697 0.35900804],16,29,"[0.6608522620302189, 0.390321914932699]",-1,1
81,[0.52247715 0.26774922],16,13,"[0.4882388287124642, 0.25556800903145976]",1,1
82,[0.48915619 0.33395262],16,35,"[0.46579306938974524, 0.32141715624020323]",1,1
83,[0.55697964 0.24222183],16,52,"[0.5756776949654224, 0.26899817449942964]",1,1
84,[0.57009371 0.28405315],16,52,"[0.5756776949654224, 0.26899817449942964]",-1,1
