,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.60281434 0.69840613],0,-1,-1,5,-1
1,[0.53806453 0.75817332],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
2,[0.65164958 0.82520921],0,-1,-1,46,2
3,[0.57713754 0.82892511],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
4,[0.4957546  0.75404907],0,-1,-1,-1,2
5,[0.54567364 0.845914  ],0,3,"[0.5711774422670071, 0.805881287555059]",445,2
6,[0.59575034 0.80761265],0,3,"[0.5711774422670071, 0.805881287555059]",749,2
7,[0.59788129 0.76913048],0,3,"[0.5711774422670071, 0.805881287555059]",527,2
8,[0.56798318 0.81925704],0,3,"[0.5711774422670071, 0.805881287555059]",627,2
9,[0.5256375  0.84759148],0,3,"[0.5711774422670071, 0.805881287555059]",190,2
10,[0.53485605 0.75773287],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
11,[0.59896423 0.79604353],0,3,"[0.5711774422670071, 0.805881287555059]",720,2
12,[0.53797203 0.69851622],0,-1,-1,-1,-1
13,[0.61094112 0.80027531],0,3,"[0.5711774422670071, 0.805881287555059]",270,2
14,[0.51506911 0.83634872],0,3,"[0.5711774422670071, 0.805881287555059]",224,2
15,[0.53901811 0.88700772],0,-1,-1,93,2
16,[0.54753328 0.78612235],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
17,[0.62992826 0.79692454],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
18,[0.49909345 0.81297012],0,-1,-1,-1,2
19,[0.61652711 0.77160376],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
20,[0.56484817 0.74473779],0,3,"[0.5711774422670071, 0.805881287555059]",264,2
21,[0.54907317 0.77655509],0,3,"[0.5711774422670071, 0.805881287555059]",493,2
22,[0.52336862 0.82410196],0,3,"[0.5711774422670071, 0.805881287555059]",344,2
23,[0.62357665 0.78104164],0,3,"[0.5711774422670071, 0.805881287555059]",257,2
24,[0.55185    0.82198221],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
25,[0.56254003 0.73441576],0,-1,-1,126,2
26,[0.57355392 0.83414418],0,3,"[0.5711774422670071, 0.805881287555059]",488,2
27,[0.54210417 0.79230986],0,3,"[0.5711774422670071, 0.805881287555059]",710,2
28,[0.52080562 0.83773001],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
29,[0.54398282 0.85361692],0,3,"[0.5711774422670071, 0.805881287555059]",442,2
30,[0.53248989 0.82967576],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
31,[0.5513695  0.86040648],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
32,[0.52642209 0.85087615],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
33,[0.58438198 0.77498203],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
34,[0.59041985 0.83100498],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
35,[0.52325823 0.80098814],0,3,"[0.5711774422670071, 0.805881287555059]",506,2
36,[0.51285237 0.81312322],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
37,[0.65044819 0.75911805],0,-1,-1,-1,2
38,[0.57933342 0.76975363],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
39,[0.52706538 0.80040822],0,3,"[0.5711774422670071, 0.805881287555059]",507,2
40,[0.52951128 0.82605258],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
41,[0.60610348 0.83978097],0,3,"[0.5711774422670071, 0.805881287555059]",551,2
42,[0.59946239 0.82257762],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
43,[0.52688692 0.76381926],0,3,"[0.5711774422670071, 0.805881287555059]",381,2
44,[0.51360895 0.8361524 ],0,3,"[0.5711774422670071, 0.805881287555059]",224,2
45,[0.55556485 0.87266194],0,3,"[0.5711774422670071, 0.805881287555059]",331,2
46,[0.54257468 0.79367379],0,3,"[0.5711774422670071, 0.805881287555059]",710,2
47,[0.60349071 0.80338854],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
48,[0.51274942 0.84877188],0,-1,-1,103,2
49,[0.57177835 0.88187704],0,-1,-1,-1,2
50,[0.57552064 0.77871666],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
51,[0.65077566 0.80284017],0,-1,-1,-1,2
52,[0.52702487 0.84710454],0,3,"[0.5711774422670071, 0.805881287555059]",190,2
53,[0.63298529 0.8597761 ],0,-1,-1,44,2
54,[0.54088941 0.87720512],0,-1,-1,-1,2
55,[0.61841188 0.74053071],0,-1,-1,99,2
56,[0.57562716 0.73864591],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
57,[0.51372729 0.83019139],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
58,[0.63818941 0.77775413],0,-1,-1,-1,2
59,[0.52190023 0.77919703],0,3,"[0.5711774422670071, 0.805881287555059]",377,2
60,[0.52343944 0.7779768 ],0,3,"[0.5711774422670071, 0.805881287555059]",377,2
61,[0.70190131 0.81292534],0,-1,-1,-1,-1
62,[0.55043695 0.80941593],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
63,[0.57255498 0.84759176],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
64,[0.54524233 0.75277374],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
65,[0.56771045 0.81137387],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
66,[0.57030799 0.74775744],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
67,[0.61394521 0.80871129],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
68,[0.53826844 0.77646005],0,3,"[0.5711774422670071, 0.805881287555059]",479,2
69,[0.49870487 0.85870445],0,-1,-1,-1,2
70,[0.54260515 0.79858089],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
71,[0.57421694 0.80581077],0,3,"[0.5711774422670071, 0.805881287555059]",751,2
72,[0.61714855 0.81227061],0,3,"[0.5711774422670071, 0.805881287555059]",413,2
73,[0.58995609 0.7508774 ],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
74,[0.54599659 0.84428366],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
75,[0.52454347 0.79225377],0,3,"[0.5711774422670071, 0.805881287555059]",378,2
76,[0.51954708 0.81112081],0,3,"[0.5711774422670071, 0.805881287555059]",310,2
77,[0.56647423 0.86519224],0,3,"[0.5711774422670071, 0.805881287555059]",429,2
78,[0.54201192 0.81416079],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
79,[0.55212055 0.700292  ],0,-1,-1,-1,-1
80,[0.59671433 0.75952657],0,3,"[0.5711774422670071, 0.805881287555059]",463,2
81,[0.51135041 0.83618594],0,3,"[0.5711774422670071, 0.805881287555059]",224,2
82,[0.62957684 0.80661849],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
83,[0.59241474 0.78767959],0,3,"[0.5711774422670071, 0.805881287555059]",725,2
84,[0.52448138 0.77220252],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
85,[0.6095428  0.83276826],0,3,"[0.5711774422670071, 0.805881287555059]",577,2
86,[0.56021912 0.79988086],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
87,[0.61751406 0.84661532],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
88,[0.55552809 0.87240769],0,3,"[0.5711774422670071, 0.805881287555059]",331,2
89,[0.60097069 0.78082987],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
90,[0.60272837 0.83757027],0,3,"[0.5711774422670071, 0.805881287555059]",551,2
91,[0.68868873 0.8931678 ],0,-1,-1,-1,-1
92,[0.54457847 0.85097578],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
93,[0.58322949 0.80815624],0,3,"[0.5711774422670071, 0.805881287555059]",735,2
94,[0.64584031 0.81078043],0,-1,-1,-1,2
95,[0.60767558 0.84656784],0,3,"[0.5711774422670071, 0.805881287555059]",490,2
96,[0.57198548 0.76003852],0,3,"[0.5711774422670071, 0.805881287555059]",454,2
97,[0.53439403 0.80900459],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
98,[0.56961665 0.77135921],0,3,"[0.5711774422670071, 0.805881287555059]",455,2
99,[0.57234343 0.81474794],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
100,[0.50869458 0.79339628],0,3,"[0.5711774422670071, 0.805881287555059]",234,2
101,[0.54239941 0.85696252],0,3,"[0.5711774422670071, 0.805881287555059]",442,2
102,[0.55164599 0.75326377],0,3,"[0.5711774422670071, 0.805881287555059]",291,2
103,[0.61344192 0.77945788],0,3,"[0.5711774422670071, 0.805881287555059]",286,2
104,[0.58840749 0.75913192],0,3,"[0.5711774422670071, 0.805881287555059]",462,2
105,[0.56380442 0.79863243],0,3,"[0.5711774422670071, 0.805881287555059]",689,2
106,[0.57775715 0.82387984],0,3,"[0.5711774422670071, 0.805881287555059]",723,2
107,[0.56510581 0.81090099],0,3,"[0.5711774422670071, 0.805881287555059]",732,2
108,[0.55194497 0.83309141],0,3,"[0.5711774422670071, 0.805881287555059]",572,2
109,[0.56878743 0.78061627],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
110,[0.54346844 0.78840971],0,3,"[0.5711774422670071, 0.805881287555059]",715,2
111,[0.64045555 0.83974721],0,-1,-1,-1,2
112,[0.56535005 0.74914246],0,3,"[0.5711774422670071, 0.805881287555059]",264,2
113,[0.48900708 0.78092121],0,-1,-1,-1,2
114,[0.52236049 0.7214654 ],0,-1,-1,-1,2
115,[0.54353816 0.83179899],0,3,"[0.5711774422670071, 0.805881287555059]",580,2
116,[0.54087585 0.80341989],0,3,"[0.5711774422670071, 0.805881287555059]",688,2
117,[0.59372781 0.78974397],0,3,"[0.5711774422670071, 0.805881287555059]",725,2
118,[0.58141444 0.73145452],0,-1,-1,-1,2
119,[0.5907473  0.85143754],0,3,"[0.5711774422670071, 0.805881287555059]",279,2
120,[0.53793606 0.87540981],0,-1,-1,125,2
121,[0.55436639 0.87256332],0,3,"[0.5711774422670071, 0.805881287555059]",331,2
122,[0.55261397 0.85697063],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
123,[0.6117368  0.81899733],0,3,"[0.5711774422670071, 0.805881287555059]",434,2
124,[0.52327769 0.80659546],0,3,"[0.5711774422670071, 0.805881287555059]",403,2
125,[0.55867373 0.7721812 ],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
126,[0.48058035 0.82900959],0,-1,-1,-1,2
127,[0.5272116  0.82376594],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
128,[0.53447426 0.85823202],0,3,"[0.5711774422670071, 0.805881287555059]",323,2
129,[0.65036002 0.85590485],0,-1,-1,-1,2
130,[0.52481959 0.75147893],0,-1,-1,117,2
131,[0.56096726 0.76981633],0,3,"[0.5711774422670071, 0.805881287555059]",455,2
132,[0.49247179 0.79976414],0,-1,-1,77,2
133,[0.58591909 0.88207076],0,-1,-1,173,2
134,[0.50383377 0.8097956 ],0,3,"[0.5711774422670071, 0.805881287555059]",254,2
135,[0.5402524  0.78910977],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
136,[0.56774155 0.80136742],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
137,[0.60248269 0.85193073],0,3,"[0.5711774422670071, 0.805881287555059]",279,2
138,[0.67731738 0.86009237],0,-1,-1,-1,-1
139,[0.57698647 0.82193421],0,3,"[0.5711774422670071, 0.805881287555059]",723,2
140,[0.63242003 0.83946366],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
141,[0.57774777 0.87470337],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
142,[0.54611022 0.87976576],0,-1,-1,-1,2
143,[0.6192213  0.73844337],0,-1,-1,99,2
144,[0.61430671 0.77886827],0,3,"[0.5711774422670071, 0.805881287555059]",286,2
145,[0.55380309 0.80586263],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
146,[0.54509948 0.75491048],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
147,[0.59191384 0.83621558],0,3,"[0.5711774422670071, 0.805881287555059]",616,2
148,[0.63009531 0.84260559],0,3,"[0.5711774422670071, 0.805881287555059]",160,2
149,[0.55562987 0.79768003],0,3,"[0.5711774422670071, 0.805881287555059]",695,2
150,[0.60769545 0.86819808],0,-1,-1,111,2
151,[0.56474432 0.79995033],0,3,"[0.5711774422670071, 0.805881287555059]",689,2
152,[0.61881194 0.8793926 ],0,-1,-1,-1,2
153,[0.59154707 0.78058304],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
154,[0.51216487 0.79040894],0,3,"[0.5711774422670071, 0.805881287555059]",234,2
155,[0.61591955 0.78022141],0,3,"[0.5711774422670071, 0.805881287555059]",286,2
156,[0.5412915  0.77139676],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
157,[0.55587778 0.83116753],0,3,"[0.5711774422670071, 0.805881287555059]",572,2
158,[0.57554562 0.67183514],0,-1,-1,1,-1
159,[0.52169414 0.70155688],0,-1,-1,-1,-1
160,[0.5536665  0.77569421],0,3,"[0.5711774422670071, 0.805881287555059]",491,2
161,[0.55853    0.80379041],0,3,"[0.5711774422670071, 0.805881287555059]",687,2
162,[0.5918918  0.76533357],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
163,[0.57739336 0.80518365],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
164,[0.55635667 0.79324954],0,3,"[0.5711774422670071, 0.805881287555059]",707,2
165,[0.53720098 0.84947575],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
166,[0.50709861 0.79097277],0,3,"[0.5711774422670071, 0.805881287555059]",234,2
167,[0.62590447 0.77359221],0,3,"[0.5711774422670071, 0.805881287555059]",259,2
168,[0.62273536 0.84107166],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
169,[0.60420137 0.798909  ],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
170,[0.53253033 0.83299411],0,3,"[0.5711774422670071, 0.805881287555059]",556,2
171,[0.57248724 0.80638826],0,3,"[0.5711774422670071, 0.805881287555059]",751,2
172,[0.53335274 0.80810742],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
173,[0.51286396 0.86030005],0,-1,-1,70,2
174,[0.61016265 0.86690856],0,-1,-1,-1,2
175,[0.56084225 0.7291569 ],0,-1,-1,-1,2
176,[0.61070011 0.80552818],0,3,"[0.5711774422670071, 0.805881287555059]",-1,2
177,[0.55204058 0.82421855],0,3,"[0.5711774422670071, 0.805881287555059]",579,2
