,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.14160858 0.87785897],161,88,"[0.13190926337673353, 0.9110845040405522]",1,0
1,[0.19100217 0.39070976],40,64,"[0.16099525377973994, 0.37252116923030143]",1,1
2,[0.58397021 0.90807501],29,69,"[0.6199647354113371, 0.8862045296586372]",-1,-1
3,[0.80382485 0.66125036],121,62,"[0.7934528413574444, 0.667208854214092]",1,1
4,[0.82404146 0.5511755 ],55,26,"[0.8363275597990654, 0.5347436672947152]",1,1
5,[0.3162745  0.26674073],104,43,"[0.3413749112062442, 0.24586296275647135]",1,1
6,[0.07520926 0.13493864],49,110,"[0.06074166482551885, 0.138757911758096]",1,-1
7,[0.23611375 0.61725548],70,6,"[0.26937649061008495, 0.6197074964571273]",1,-1
8,[0.60461499 0.82457507],156,44,"[0.5902970513330066, 0.8078465583359259]",1,1
9,[0.78427608 0.42765478],113,15,"[0.7756944877940936, 0.47252462241677445]",1,1
10,[0.29102718 0.85343469],87,51,"[0.270296655189871, 0.8177678570929175]",1,1
11,[0.19741178 0.27864174],159,117,"[0.1566611682512659, 0.291946019373267]",1,1
12,[0.80925518 0.15614441],102,2,"[0.8108207700615313, 0.15749229560049383]",1,1
13,[0.44222257 0.89500622],79,90,"[0.42355195583624966, 0.8879072130173769]",-1,-1
14,[0.61098297 0.38423271],111,8,"[0.6185796672029525, 0.3532363653978202]",1,1
15,[0.5390849  0.36139049],42,31,"[0.5388984417609309, 0.34894234921927936]",1,1
16,[0.53306162 0.42880085],90,9,"[0.5647713495501467, 0.4324800252207417]",1,1
17,[0.72266308 0.26399056],144,1,"[0.7473855915175905, 0.30549596275509117]",1,1
18,[0.81269128 0.25259031],36,22,"[0.8017433934984071, 0.2561106637972407]",1,1
19,[0.82997393 0.71168592],72,62,"[0.7934528413574444, 0.667208854214092]",1,-1
20,[0.2005925  0.45368113],142,35,"[0.17442922499385483, 0.4606061400145344]",1,1
21,[0.67641976 0.43622461],199,25,"[0.6346759301928699, 0.4476363653314221]",1,1
22,[0.06578901 0.15450172],181,110,"[0.06074166482551885, 0.138757911758096]",1,-1
23,[0.5972746  0.08905813],14,98,"[0.5738066127273137, 0.1007038921722698]",1,-1
24,[0.91269001 0.12496843],48,72,"[0.8804385757715948, 0.13348682630733152]",1,-1
25,[0.17789134 0.26806433],0,55,"[0.16636905910578118, 0.2383512680973677]",1,1
26,[0.52921292 0.44069947],80,9,"[0.5647713495501467, 0.4324800252207417]",1,1
27,[0.55425709 0.11846184],14,98,"[0.5738066127273137, 0.1007038921722698]",1,-1
28,[0.72911137 0.64674891],72,45,"[0.7194778508060821, 0.6829695002052992]",1,1
29,[0.81619755 0.64527972],55,62,"[0.7934528413574444, 0.667208854214092]",1,1
30,[0.62311042 0.4177836 ],90,25,"[0.6346759301928699, 0.4476363653314221]",1,1
31,[0.25183824 0.45135025],23,36,"[0.24799631686406431, 0.4799477805313308]",1,1
32,[0.26682805 0.78882606],196,51,"[0.270296655189871, 0.8177678570929175]",1,1
33,[0.50982566 0.57676832],12,29,"[0.5070651990529259, 0.6149459542039997]",1,1
34,[0.26172686 0.2526468 ],16,17,"[0.25911129933836935, 0.23141047600014658]",1,1
35,[0.57105228 0.70392891],150,4,"[0.5479365833475899, 0.6953865976784862]",1,1
36,[0.84024893 0.15585294],31,2,"[0.8108207700615313, 0.15749229560049383]",1,1
37,[0.67683079 0.48949212],157,11,"[0.6919085719731948, 0.49109779547776433]",1,1
38,[0.75274175 0.68110619],24,45,"[0.7194778508060821, 0.6829695002052992]",1,1
39,[0.80027171 0.53147385],172,26,"[0.8363275597990654, 0.5347436672947152]",1,1
40,[0.66058026 0.59335384],128,13,"[0.642043761926608, 0.5633486222784898]",1,1
41,[0.64082092 0.27036098],19,16,"[0.6666311031907491, 0.2715115590807626]",1,1
42,[0.15859904 0.61457001],54,77,"[0.11804373086578068, 0.5895480118635072]",1,1
43,[0.81515667 0.84706946],149,42,"[0.7995498440954242, 0.8277831142330526]",1,1
44,[0.56187606 0.83246856],62,44,"[0.5902970513330066, 0.8078465583359259]",1,1
45,[0.66184899 0.31914257],111,16,"[0.6666311031907491, 0.2715115590807626]",1,1
46,[0.81791055 0.13670997],50,2,"[0.8108207700615313, 0.15749229560049383]",1,1
47,[0.18921095 0.53448059],40,52,"[0.17859002316109626, 0.5452158790091205]",1,1
48,[0.69450762 0.51614658],123,11,"[0.6919085719731948, 0.49109779547776433]",1,1
49,[0.1355475 0.2428892],49,55,"[0.16636905910578118, 0.2383512680973677]",1,1
50,[0.24540948 0.72414879],73,10,"[0.23581712628048213, 0.7195577952218356]",1,1
51,[0.72628148 0.79832932],183,50,"[0.6897573413487953, 0.7932924283704684]",1,-1
52,[0.87409118 0.56057841],69,26,"[0.8363275597990654, 0.5347436672947152]",1,1
53,[0.81006886 0.77912373],183,70,"[0.7947775766575663, 0.7579312020957426]",1,1
54,[0.31690361 0.41894965],39,7,"[0.3214818708906563, 0.4183907742782289]",1,1
55,[0.24176395 0.58867766],184,6,"[0.26937649061008495, 0.6197074964571273]",1,1
56,[0.82449001 0.85838925],149,76,"[0.8408228734429251, 0.8661697164466137]",1,1
57,[0.79938332 0.77670433],183,70,"[0.7947775766575663, 0.7579312020957426]",1,1
58,[0.17056996 0.89007882],152,88,"[0.13190926337673353, 0.9110845040405522]",1,-1
59,[0.23753095 0.89937678],146,83,"[0.22900920169375477, 0.8943533871957281]",1,1
60,[0.14277005 0.12058719],49,67,"[0.12990353647149303, 0.11688490030076283]",1,1
61,[0.35536247 0.429308  ],105,7,"[0.3214818708906563, 0.4183907742782289]",1,1
62,[0.83265492 0.78118354],77,70,"[0.7947775766575663, 0.7579312020957426]",1,1
63,[0.84476373 0.14086782],100,72,"[0.8804385757715948, 0.13348682630733152]",1,1
64,[0.22966998 0.66310461],70,19,"[0.1841673451305123, 0.6554706924768792]",1,1
65,[0.85748829 0.14848441],68,72,"[0.8804385757715948, 0.13348682630733152]",1,1
66,[0.72889265 0.27151046],129,1,"[0.7473855915175905, 0.30549596275509117]",1,1
67,[0.40742993 0.67885663],194,14,"[0.44614880489791264, 0.6760362636178016]",1,1
68,[0.75173924 0.35903178],97,5,"[0.7297936415183274, 0.3767605829793169]",1,1
69,[0.51361147 0.68180344],52,4,"[0.5479365833475899, 0.6953865976784862]",1,1
70,[0.75799722 0.48102971],4,15,"[0.7756944877940936, 0.47252462241677445]",1,1
71,[0.14609288 0.31435982],159,117,"[0.1566611682512659, 0.291946019373267]",1,-1
72,[0.28213607 0.38564629],154,23,"[0.23333266064831018, 0.39578738998324803]",1,1
73,[0.81749464 0.93544663],148,89,"[0.8153560829505697, 0.9076267980111532]",-1,-1
74,[0.82811649 0.63070063],72,71,"[0.8275717895714696, 0.6128713684150514]",1,1
75,[0.56820155 0.66091487],65,4,"[0.5479365833475899, 0.6953865976784862]",1,1
76,[0.62204233 0.24487735],82,68,"[0.6015860907962031, 0.22296443160850593]",1,-1
77,[0.90755015 0.76863713],18,101,"[0.8827060532330865, 0.7511321236772953]",-1,-1
78,[0.08791405 0.74043483],109,66,"[0.11687123500121996, 0.7501584944245887]",1,0
79,[0.38048743 0.74078508],124,38,"[0.3990610145617573, 0.7688835365560874]",1,1
80,[0.39880678 0.56034313],84,46,"[0.4119755366940518, 0.5495552206787143]",1,1
81,[0.54226739 0.35386984],198,31,"[0.5388984417609309, 0.34894234921927936]",1,1
82,[0.68305117 0.50438515],85,11,"[0.6919085719731948, 0.49109779547776433]",1,1
83,[0.50224036 0.71023982],150,39,"[0.48454996039703935, 0.753636708954895]",1,1
84,[0.79452809 0.3050966 ],11,12,"[0.8303293642580684, 0.3137601203774773]",1,1
85,[0.66095268 0.72183913],24,33,"[0.624656185293711, 0.7273387018158936]",1,1
86,[0.30430995 0.45596542],114,7,"[0.3214818708906563, 0.4183907742782289]",1,1
