,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.62100665 0.28320544],39,6,"[0.6404938151293568, 0.2891475458886438]",72,54
1,[0.31103227 0.52437797],10,35,"[0.30884351584646397, 0.5628772759146381]",72,-1
2,[0.54259106 0.81981545],72,21,"[0.5787611816361424, 0.815970747024702]",72,80
3,[0.6348288 0.3850374],38,39,"[0.622810545926043, 0.4115450656254942]",72,-1
4,[0.44544482 0.21597965],55,29,"[0.46681724402289515, 0.2549426469887587]",-1,-1
5,[0.5670384  0.25591801],31,28,"[0.5702473809785933, 0.26165825102433454]",72,-1
6,[0.69183414 0.70929106],56,10,"[0.7145897066026139, 0.6849926150199879]",72,93
7,[0.77322387 0.42956724],77,44,"[0.7740845788623597, 0.4309306600552975]",72,-1
8,[0.5798809  0.89118875],34,46,"[0.5511008698210813, 0.877767984794359]",63,11
9,[0.2663991  0.71152625],16,43,"[0.2665966298475327, 0.7116093955532856]",72,-1
10,[0.42862111 0.71366026],62,23,"[0.4255328395164349, 0.6948209131021117]",-1,-1
11,[0.60910539 0.39858025],4,39,"[0.622810545926043, 0.4115450656254942]",72,37
12,[0.59935996 0.42782903],96,39,"[0.622810545926043, 0.4115450656254942]",72,37
13,[0.48062302 0.79210299],92,51,"[0.4650985149199937, 0.8280579073007569]",-1,-1
14,[0.40289132 0.68008479],0,23,"[0.4255328395164349, 0.6948209131021117]",72,85
15,[0.38746574 0.74237029],89,26,"[0.40076222421655494, 0.7614260423479715]",72,81
16,[0.42404724 0.82724789],46,51,"[0.4650985149199937, 0.8280579073007569]",-1,-1
17,[0.54493381 0.7555612 ],34,18,"[0.5762016979313818, 0.7580376386711228]",72,-1
18,[0.30451362 0.71608096],45,11,"[0.33827547448597695, 0.7161851507726851]",72,84
19,[0.33469911 0.55651463],73,35,"[0.30884351584646397, 0.5628772759146381]",72,66
20,[0.56215639 0.43432058],19,49,"[0.5442291199430779, 0.4233725807563254]",72,-1
21,[0.741219  0.4356055],1,42,"[0.7185089231160531, 0.43601278561274837]",72,-1
22,[0.29859041 0.64677254],45,8,"[0.3001459973024742, 0.6479145133358305]",72,79
23,[0.85397485 0.55989316],44,30,"[0.8312126401567539, 0.5621190046394094]",-1,-1
24,[0.34002042 0.37603072],18,0,"[0.3132238714692349, 0.37141487689908836]",72,47
25,[0.33069746 0.50814413],37,20,"[0.36884167969474596, 0.5384095470570722]",72,-1
26,[0.73576164 0.43246633],77,42,"[0.7185089231160531, 0.43601278561274837]",72,-1
27,[0.55248487 0.59287503],91,37,"[0.5316166245264882, 0.5963951625833641]",72,-1
28,[0.71841096 0.24017045],4,33,"[0.7155256747204438, 0.26923295195605335]",-1,-1
29,[0.53165859 0.62061227],48,37,"[0.5316166245264882, 0.5963951625833641]",72,-1
30,[0.75119479 0.71983868],91,27,"[0.7620977694568614, 0.7350373505254282]",-1,-1
31,[0.68701313 0.73503322],23,2,"[0.6585558195527412, 0.7499729385666392]",72,93
32,[0.13234261 0.71110107],52,83,"[0.13889697026920814, 0.7377801524016846]",-1,-1
33,[0.32124622 0.49150377],14,5,"[0.32773649316599957, 0.45615246034382084]",72,-1
34,[0.74875263 0.59440635],23,4,"[0.7338288050321636, 0.5768528847080133]",72,75
35,[0.23890615 0.41270828],82,36,"[0.24720829722799856, 0.41366641346800126]",72,-1
36,[0.19315227 0.44113413],83,82,"[0.16705150257582796, 0.48724546449535244]",-1,-1
37,[0.59120165 0.82013945],46,21,"[0.5787611816361424, 0.815970747024702]",72,-1
38,[0.61575041 0.6359264 ],20,1,"[0.5917571480952885, 0.6752539015684804]",72,92
39,[0.80564123 0.78342586],85,45,"[0.7919369450204706, 0.8070126315970316]",72,9
40,[0.48476569 0.25557989],87,29,"[0.46681724402289515, 0.2549426469887587]",-1,-1
41,[0.40252375 0.78459554],45,26,"[0.40076222421655494, 0.7614260423479715]",72,-1
42,[0.69132018 0.43461037],96,42,"[0.7185089231160531, 0.43601278561274837]",-1,-1
43,[0.59966083 0.69840615],61,1,"[0.5917571480952885, 0.6752539015684804]",72,92
44,[0.15719191 0.40895748],93,61,"[0.18552126705935146, 0.3757293803446184]",-1,-1
45,[0.35449689 0.52712912],62,20,"[0.36884167969474596, 0.5384095470570722]",72,40
46,[0.41044298 0.64333877],47,3,"[0.40393172811336525, 0.628104826681273]",72,-1
47,[0.64041632 0.29849495],15,6,"[0.6404938151293568, 0.2891475458886438]",72,54
48,[0.54971608 0.33733656],21,15,"[0.5346385227471202, 0.32379114774298684]",72,48
49,[0.70781114 0.73525806],91,10,"[0.7145897066026139, 0.6849926150199879]",72,-1
50,[0.59612614 0.71872864],56,1,"[0.5917571480952885, 0.6752539015684804]",72,92
51,[0.38282082 0.32810284],97,16,"[0.41105570620476933, 0.3272663890496693]",-1,-1
52,[0.86931324 0.42058015],64,74,"[0.8449853933817953, 0.38514085060059644]",21,-1
53,[0.80277279 0.49915575],41,32,"[0.7753534758673528, 0.5076766584455974]",72,-1
54,[0.42541532 0.30160784],55,16,"[0.41105570620476933, 0.3272663890496693]",72,32
55,[0.5634731  0.86212645],65,46,"[0.5511008698210813, 0.877767984794359]",72,-1
56,[0.74680663 0.84283366],59,22,"[0.714814852660932, 0.8089531246762943]",72,-1
57,[0.68959002 0.63627952],23,14,"[0.6617823786490535, 0.6400507948996681]",72,93
58,[0.29390129 0.35615989],88,0,"[0.3132238714692349, 0.37141487689908836]",72,47
59,[0.66583508 0.47884366],50,34,"[0.692707442014763, 0.48292966682630833]",72,-1
60,[0.92546914 0.47231166],41,78,"[0.8994790805839303, 0.4802456108322718]",-1,-1
61,[0.52539271 0.32697892],87,15,"[0.5346385227471202, 0.32379114774298684]",72,49
62,[0.32286063 0.72508033],98,11,"[0.33827547448597695, 0.7161851507726851]",72,-1
63,[0.52474271 0.66334841],57,7,"[0.5007145009866073, 0.6571696576529936]",72,-1
64,[0.31185676 0.41179888],6,0,"[0.3132238714692349, 0.37141487689908836]",72,47
65,[0.83480576 0.703698  ],70,68,"[0.865239860261082, 0.691071607255874]",36,-1
66,[0.53766773 0.81654935],72,21,"[0.5787611816361424, 0.815970747024702]",72,80
67,[0.5284679  0.49574546],78,48,"[0.5337082634550236, 0.5139119235535737]",41,2
68,[0.65745344 0.76389204],51,2,"[0.6585558195527412, 0.7499729385666392]",72,-1
69,[0.73529385 0.26290599],4,33,"[0.7155256747204438, 0.26923295195605335]",-1,-1
70,[0.30836895 0.24439037],93,71,"[0.2666592848970756, 0.24139410250007728]",-1,-1
71,[0.3394381  0.65704448],81,8,"[0.3001459973024742, 0.6479145133358305]",72,76
72,[0.37216788 0.31048691],93,31,"[0.33825673939587353, 0.28805616222534314]",72,24
73,[0.73424668 0.5998328 ],41,4,"[0.7338288050321636, 0.5768528847080133]",72,-1
74,[0.28103344 0.79506293],52,38,"[0.3127668178183308, 0.7995841091913959]",-1,-1
75,[0.4391161  0.83541265],2,51,"[0.4650985149199937, 0.8280579073007569]",24,-1
76,[0.68959686 0.83612424],65,22,"[0.714814852660932, 0.8089531246762943]",-1,-1
77,[0.68354657 0.65448484],91,14,"[0.6617823786490535, 0.6400507948996681]",72,93
78,[0.37801212 0.50592511],58,20,"[0.36884167969474596, 0.5384095470570722]",72,40
79,[0.61684493 0.37560232],8,17,"[0.6171088055260624, 0.3502766528667668]",-1,-1
80,[0.34575652 0.49393268],12,5,"[0.32773649316599957, 0.45615246034382084]",-1,-1
81,[0.76276149 0.43345256],30,44,"[0.7740845788623597, 0.4309306600552975]",72,41
82,[0.70156847 0.36846852],75,24,"[0.7056232354712972, 0.36523407268190716]",72,44
83,[0.4422125  0.52676876],58,19,"[0.44602814244298705, 0.5371669853767105]",72,-1
84,[0.76867789 0.44812594],50,44,"[0.7740845788623597, 0.4309306600552975]",72,-1
85,[0.70758365 0.57029003],53,4,"[0.7338288050321636, 0.5768528847080133]",72,75
86,[0.6346803  0.29184689],69,6,"[0.6404938151293568, 0.2891475458886438]",72,54
87,[0.6046558  0.71856345],56,1,"[0.5917571480952885, 0.6752539015684804]",72,-1
88,[0.60800338 0.34965692],69,17,"[0.6171088055260624, 0.3502766528667668]",72,54
89,[0.6517173  0.19903541],4,57,"[0.6186105333198253, 0.20174553022219294]",-1,-1
90,[0.65606054 0.31699267],42,6,"[0.6404938151293568, 0.2891475458886438]",72,54
91,[0.64588684 0.75663539],11,2,"[0.6585558195527412, 0.7499729385666392]",72,93
92,[0.4741902  0.53504828],54,19,"[0.44602814244298705, 0.5371669853767105]",55,-1
93,[0.37581862 0.73222454],16,26,"[0.40076222421655494, 0.7614260423479715]",72,-1
94,[0.74010354 0.53285111],30,32,"[0.7753534758673528, 0.5076766584455974]",72,-1
95,[0.20677582 0.64765426],16,79,"[0.184596099283564, 0.6185916267331831]",16,-1
96,[0.53282044 0.30533362],31,15,"[0.5346385227471202, 0.32379114774298684]",72,-1
97,[0.55316441 0.55705718],80,37,"[0.5316166245264882, 0.5963951625833641]",54,-1
98,[0.82080778 0.84394611],85,45,"[0.7919369450204706, 0.8070126315970316]",-1,-1
99,[0.41581705 0.62335324],25,3,"[0.40393172811336525, 0.628104826681273]",72,-1
100,[0.49113718 0.39739883],97,41,"[0.4744289297061066, 0.36559394272418283]",72,-1
101,[0.534117   0.42365558],26,49,"[0.5442291199430779, 0.4233725807563254]",42,-1
102,[0.31979233 0.34109727],22,0,"[0.3132238714692349, 0.37141487689908836]",72,47
103,[0.65461052 0.32776732],78,6,"[0.6404938151293568, 0.2891475458886438]",72,54
104,[0.70411546 0.6451511 ],91,10,"[0.7145897066026139, 0.6849926150199879]",-1,-1
105,[0.39784943 0.77139811],89,26,"[0.40076222421655494, 0.7614260423479715]",72,-1
106,[0.62650658 0.419398  ],75,39,"[0.622810545926043, 0.4115450656254942]",-1,-1
107,[0.43714811 0.2292455 ],79,29,"[0.46681724402289515, 0.2549426469887587]",43,-1
108,[0.7056153  0.36169681],77,24,"[0.7056232354712972, 0.36523407268190716]",72,-1
109,[0.50728546 0.28677319],74,15,"[0.5346385227471202, 0.32379114774298684]",72,-1
110,[0.70713221 0.27664104],4,33,"[0.7155256747204438, 0.26923295195605335]",72,50
111,[0.44478091 0.50507334],14,19,"[0.44602814244298705, 0.5371669853767105]",72,-1
112,[0.68326471 0.48032306],53,34,"[0.692707442014763, 0.48292966682630833]",72,-1
113,[0.30157351 0.45848779],60,5,"[0.32773649316599957, 0.45615246034382084]",72,-1
114,[0.67770285 0.61094176],3,14,"[0.6617823786490535, 0.6400507948996681]",72,93
115,[0.53411454 0.89879951],34,46,"[0.5511008698210813, 0.877767984794359]",-1,-1
116,[0.34980093 0.50386266],60,20,"[0.36884167969474596, 0.5384095470570722]",72,-1
117,[0.51138633 0.40709173],97,49,"[0.5442291199430779, 0.4233725807563254]",-1,-1
118,[0.18232121 0.6305725 ],16,79,"[0.184596099283564, 0.6185916267331831]",-1,-1
119,[0.41506596 0.59969989],94,3,"[0.40393172811336525, 0.628104826681273]",72,68
120,[0.53238997 0.79818555],34,21,"[0.5787611816361424, 0.815970747024702]",-1,-1
121,[0.67998054 0.31390953],4,6,"[0.6404938151293568, 0.2891475458886438]",72,-1
122,[0.39862975 0.65487891],80,3,"[0.40393172811336525, 0.628104826681273]",72,85
123,[0.71892843 0.25280199],8,33,"[0.7155256747204438, 0.26923295195605335]",72,-1
124,[0.72207667 0.37905505],77,24,"[0.7056232354712972, 0.36523407268190716]",72,-1
125,[0.71065301 0.64711849],23,10,"[0.7145897066026139, 0.6849926150199879]",72,-1
126,[0.19249079 0.87813382],52,76,"[0.22141142180687085, 0.8456530800248756]",-1,-1
127,[0.49371478 0.57938788],57,37,"[0.5316166245264882, 0.5963951625833641]",-1,-1
128,[0.60687051 0.83426467],27,21,"[0.5787611816361424, 0.815970747024702]",72,89
129,[0.4363246  0.53129034],58,19,"[0.44602814244298705, 0.5371669853767105]",72,-1
130,[0.52978204 0.42297285],42,49,"[0.5442291199430779, 0.4233725807563254]",42,-1
131,[0.39799887 0.44031932],87,9,"[0.3920378306340628, 0.41930021343685975]",-1,-1
132,[0.42024425 0.74548331],25,26,"[0.40076222421655494, 0.7614260423479715]",72,-1
