,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.34228665 0.64065365],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
1,[0.32845287 0.60983648],0,-1,-1,4,-1
2,[0.25344118 0.70656069],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
3,[0.27191086 0.73766542],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
4,[0.25542153 0.63199747],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
5,[0.32643779 0.6498872 ],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
6,[0.35724474 0.75198285],0,0,"[0.40518227920818517, 0.7841551102336648]",4,-1
7,[0.31107164 0.6820319 ],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
8,[0.32845368 0.69457382],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
9,[0.37724536 0.69498784],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
10,[0.25320678 0.70489778],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
11,[0.29239926 0.72112838],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
12,[0.2780566  0.68513356],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
13,[0.30425073 0.59648469],0,-1,-1,4,-1
14,[0.29247102 0.57693009],0,-1,-1,4,-1
15,[0.28863474 0.65521258],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
16,[0.32002219 0.71581297],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
17,[0.3201985  0.74233844],0,-1,-1,4,-1
18,[0.24791881 0.69448012],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
19,[0.30993199 0.72514986],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
20,[0.30946744 0.74162628],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
21,[0.25922504 0.68101506],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
22,[0.33178871 0.68531821],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
23,[0.29147545 0.68211979],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
24,[0.31966095 0.64451404],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
25,[0.37475917 0.73732444],0,0,"[0.40518227920818517, 0.7841551102336648]",4,-1
26,[0.30240835 0.69071568],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
27,[0.36317315 0.68659128],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
28,[0.30026134 0.68619751],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
29,[0.26977755 0.69282597],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
30,[0.23760855 0.5968903 ],0,-1,-1,-1,-1
31,[0.36339853 0.64414306],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
32,[0.33314742 0.71772364],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
33,[0.39115176 0.64340982],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
34,[0.2790209  0.68464002],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
35,[0.40210444 0.66574135],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
36,[0.28661758 0.69679467],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
37,[0.29519733 0.73481468],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
38,[0.24475863 0.71673837],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
39,[0.26624412 0.67115501],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
40,[0.31516934 0.71044551],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
41,[0.34483827 0.67371102],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
42,[0.29385638 0.5988821 ],0,-1,-1,4,-1
43,[0.35604487 0.69207999],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
44,[0.32833723 0.68378185],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
45,[0.29010447 0.66786715],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
46,[0.28920566 0.66602101],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
47,[0.35347992 0.66549824],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
48,[0.27328401 0.6905236 ],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
49,[0.31232681 0.75852949],0,-1,-1,4,-1
50,[0.34036911 0.63032338],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
51,[0.34760877 0.73919137],0,-1,-1,4,-1
52,[0.34984211 0.67154975],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
53,[0.26007056 0.6670188 ],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
54,[0.38831525 0.69627636],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
55,[0.29646972 0.66865061],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
56,[0.31821636 0.69567625],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
57,[0.26003072 0.64485632],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
58,[0.26981115 0.72831059],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
59,[0.34243615 0.70346794],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
60,[0.30869041 0.74528045],0,-1,-1,4,-1
61,[0.35112013 0.73496129],0,-1,-1,4,-1
62,[0.32851196 0.68760014],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
63,[0.30800493 0.71724597],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
64,[0.27874674 0.62016644],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
65,[0.29053672 0.66183996],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
66,[0.36666923 0.62188914],0,-1,-1,4,-1
67,[0.35859519 0.63663479],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
68,[0.31000547 0.74886564],0,-1,-1,4,-1
69,[0.24708831 0.5858697 ],0,-1,-1,-1,-1
70,[0.23830975 0.71968911],0,-1,-1,4,-1
71,[0.31271612 0.72412999],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
72,[0.34094375 0.64977606],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
73,[0.30818978 0.66534561],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
74,[0.3172211 0.7133499],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
75,[0.31115117 0.67827292],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
76,[0.29310014 0.66627067],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
77,[0.32765915 0.68236993],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
78,[0.36260899 0.59031575],0,-1,-1,4,-1
79,[0.31312964 0.66871415],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
80,[0.28683656 0.65892757],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
81,[0.33788462 0.73986201],0,-1,-1,4,-1
82,[0.35022404 0.63510815],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
83,[0.25652032 0.78850248],0,-1,-1,-1,-1
84,[0.26125924 0.67802772],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
85,[0.31600618 0.70912484],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
86,[0.3544877  0.59661923],0,-1,-1,4,-1
87,[0.28507838 0.73443866],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
88,[0.37605923 0.6957965 ],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
89,[0.28485545 0.59305494],0,-1,-1,4,-1
90,[0.33021631 0.78967865],0,-1,-1,4,-1
91,[0.29398356 0.70504887],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
92,[0.25868189 0.70130959],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
93,[0.36841075 0.63905567],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
94,[0.27901416 0.63173148],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
95,[0.34573659 0.60937943],0,-1,-1,4,-1
96,[0.31279123 0.63748792],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
97,[0.25011254 0.72106948],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
98,[0.37055887 0.70487816],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
99,[0.3233169  0.67349616],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
100,[0.29244964 0.70748092],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
101,[0.26020674 0.71925786],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
102,[0.29288563 0.73881793],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
103,[0.34350252 0.65033592],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
104,[0.33359971 0.5879705 ],0,-1,-1,4,-1
105,[0.36634288 0.59281443],0,-1,-1,4,-1
106,[0.31682001 0.63916677],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
107,[0.3409177  0.59174342],0,-1,-1,4,-1
108,[0.34544795 0.64119532],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
109,[0.33720169 0.71633963],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
110,[0.32939899 0.73024652],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
111,[0.41197922 0.65201866],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
112,[0.32751306 0.63104671],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
113,[0.25200783 0.72806338],0,-1,-1,4,-1
114,[0.36026334 0.76355106],0,0,"[0.40518227920818517, 0.7841551102336648]",4,-1
115,[0.26837812 0.64285101],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
116,[0.39820436 0.64174542],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
117,[0.33390687 0.72001824],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
118,[0.27715651 0.73088316],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
119,[0.31272354 0.63144638],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
120,[0.29894071 0.61696756],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
121,[0.31751014 0.65697904],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
122,[0.26551298 0.64865403],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
123,[0.2895457  0.66403669],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
124,[0.30846021 0.71112828],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
125,[0.34134243 0.69273516],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
126,[0.36586703 0.69248697],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
127,[0.30236825 0.6881911 ],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
128,[0.34249651 0.70757082],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
129,[0.27815098 0.66488591],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
130,[0.38100516 0.64925854],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
131,[0.37388121 0.66759899],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
132,[0.28657535 0.70677807],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
133,[0.37778026 0.67608307],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
134,[0.24110977 0.71517301],0,-1,-1,4,-1
135,[0.28189144 0.72322518],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
136,[0.3250433  0.73763238],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
137,[0.28888885 0.65252379],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
138,[0.23547048 0.73626454],0,-1,-1,4,-1
139,[0.29728815 0.68948034],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
140,[0.30832573 0.65675998],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
141,[0.28947389 0.68447016],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
142,[0.34899773 0.63707478],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
143,[0.28882657 0.65047738],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
144,[0.26879308 0.66242402],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
145,[0.29729415 0.65351741],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
146,[0.33359233 0.62101061],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
147,[0.19316536 0.67579641],0,-1,-1,-1,-1
148,[0.28855372 0.67136517],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
149,[0.30219738 0.63428683],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
150,[0.27292491 0.70289285],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
151,[0.39932591 0.67883555],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
152,[0.29140091 0.70577707],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
153,[0.37430098 0.64285113],0,7,"[0.41604583182260296, 0.6866282860015531]",4,-1
154,[0.3015292  0.67650317],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
155,[0.24233155 0.70401889],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
156,[0.34354314 0.62930466],0,1,"[0.2995444352028772, 0.6736132687670389]",4,-1
157,[0.32983831 0.73743477],0,-1,-1,4,-1
158,[0.34364488 0.70709064],0,1,"[0.2995444352028772, 0.6736132687670389]",4,5
