,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.64685349 0.84922803],0,62,"[0.6428437469952831, 0.8603678363622823]",1,0
1,[0.68456413 0.80318268],0,38,"[0.7069544159777928, 0.7625722968248033]",1,0
2,[0.63885728 0.97441937],0,-1,-1,-1,-1
3,[0.73025872 0.86044293],0,67,"[0.7507887770375963, 0.8508448354699361]",1,0
4,[0.61186288 0.83449254],0,62,"[0.6428437469952831, 0.8603678363622823]",1,0
5,[0.67403025 0.92763335],0,-1,-1,1,0
6,[0.63537742 0.89961552],0,62,"[0.6428437469952831, 0.8603678363622823]",1,0
7,[0.58613861 0.83739159],0,52,"[0.549862589376407, 0.8504487885372026]",1,0
8,[0.57387997 0.90381221],0,52,"[0.549862589376407, 0.8504487885372026]",1,0
9,[0.71351074 0.79451583],0,38,"[0.7069544159777928, 0.7625722968248033]",1,0
10,[0.86727933 0.16437747],1,59,"[0.8900334641883573, 0.14638167495336654]",0,1
11,[0.88207765 0.24248629],1,-1,-1,0,1
12,[0.89636273 0.11581664],1,59,"[0.8900334641883573, 0.14638167495336654]",0,1
13,[0.84924234 0.17677782],1,59,"[0.8900334641883573, 0.14638167495336654]",0,1
14,[0.8622446 0.2190662],1,-1,-1,0,1
15,[0.85062587 0.17887444],1,59,"[0.8900334641883573, 0.14638167495336654]",0,1
16,[0.86838966 0.23882289],1,-1,-1,0,1
17,[0.97400085 0.16927581],1,-1,-1,0,1
18,[0.89539812 0.16328519],1,59,"[0.8900334641883573, 0.14638167495336654]",0,1
19,[0.90427877 0.14883935],1,59,"[0.8900334641883573, 0.14638167495336654]",0,1
20,[0.32793579 0.81335831],2,60,"[0.3174747742091221, 0.7736873377229075]",1,0
21,[0.41566346 0.89112444],2,61,"[0.45590403181533373, 0.8520647749034853]",1,0
22,[0.25787494 0.77192997],2,60,"[0.3174747742091221, 0.7736873377229075]",1,0
23,[0.38178345 0.84505513],2,68,"[0.3836927477418914, 0.8445346706532659]",1,0
24,[0.32977506 0.71732574],2,24,"[0.3552713058968338, 0.6685367959513109]",1,0
25,[0.30242446 0.8426995 ],2,51,"[0.28236406195095043, 0.8427079298434946]",1,0
26,[0.31558938 0.74439205],2,60,"[0.3174747742091221, 0.7736873377229075]",1,0
27,[0.34822613 0.84792644],2,68,"[0.3836927477418914, 0.8445346706532659]",1,0
28,[0.29583414 0.85711827],2,51,"[0.28236406195095043, 0.8427079298434946]",1,0
29,[0.32347573 0.77238382],2,60,"[0.3174747742091221, 0.7736873377229075]",1,0
30,[0.47893391 0.68351246],3,15,"[0.4676517230742116, 0.6429686794011825]",1,0
31,[0.52195192 0.68228894],3,14,"[0.5032471807880641, 0.7202981983713513]",1,0
32,[0.57273645 0.68254686],3,35,"[0.596623414122367, 0.7233866157454576]",1,0
33,[0.57372094 0.59078462],3,23,"[0.587497269171264, 0.6149588974224687]",1,0
34,[0.53270976 0.73106656],3,14,"[0.5032471807880641, 0.7202981983713513]",1,0
35,[0.60137168 0.70507817],3,35,"[0.596623414122367, 0.7233866157454576]",1,0
36,[0.48944983 0.76448799],3,14,"[0.5032471807880641, 0.7202981983713513]",1,0
37,[0.61913225 0.7434925 ],3,35,"[0.596623414122367, 0.7233866157454576]",1,0
38,[0.5176968  0.63080369],3,44,"[0.5027780088540008, 0.5887117301676835]",1,0
39,[0.57345943 0.61294839],3,23,"[0.587497269171264, 0.6149588974224687]",1,0
40,[0.79976393 0.65919786],4,13,"[0.8153726475898037, 0.6577113735253358]",1,0
41,[0.84535867 0.61939304],4,12,"[0.8851916589129898, 0.5953659381832795]",1,0
42,[0.83718664 0.57006206],4,0,"[0.8207349838439344, 0.5586317746000999]",1,0
43,[0.89864049 0.61301347],4,12,"[0.8851916589129898, 0.5953659381832795]",1,0
44,[0.79541473 0.59644645],4,0,"[0.8207349838439344, 0.5586317746000999]",1,0
45,[0.78902823 0.68399936],4,13,"[0.8153726475898037, 0.6577113735253358]",1,0
46,[0.85612181 0.57271631],4,12,"[0.8851916589129898, 0.5953659381832795]",1,0
47,[0.89857754 0.59894044],4,12,"[0.8851916589129898, 0.5953659381832795]",1,0
48,[0.87280394 0.6029149 ],4,12,"[0.8851916589129898, 0.5953659381832795]",1,0
49,[0.80358756 0.54898388],4,0,"[0.8207349838439344, 0.5586317746000999]",1,0
50,[0.57655898 0.4200576 ],5,66,"[0.5630404119216397, 0.47183728705474043]",1,0
51,[0.59898825 0.38790158],5,22,"[0.6205983623421569, 0.38416570920273607]",1,0
52,[0.69936435 0.42031568],5,33,"[0.6696433039009976, 0.45798472865979445]",1,0
53,[0.61650849 0.36521871],5,22,"[0.6205983623421569, 0.38416570920273607]",1,0
54,[0.74222514 0.37012587],5,1,"[0.7478633117727801, 0.38172140218408157]",1,0
55,[0.73615829 0.40732527],5,1,"[0.7478633117727801, 0.38172140218408157]",1,0
56,[0.63286401 0.27421077],5,10,"[0.6238377130319117, 0.2856369180436749]",1,0
57,[0.73944998 0.35393312],5,1,"[0.7478633117727801, 0.38172140218408157]",1,0
58,[0.61854843 0.3603792 ],5,22,"[0.6205983623421569, 0.38416570920273607]",1,0
59,[0.63003614 0.39104787],5,22,"[0.6205983623421569, 0.38416570920273607]",1,0
60,[0.25885778 0.36220592],6,8,"[0.24937881794411726, 0.3483145567435889]",1,0
61,[0.19761913 0.36770115],6,54,"[0.14858398547530066, 0.38499922222990146]",1,0
62,[0.2318166  0.45193714],6,30,"[0.2232566570175603, 0.4530482014357968]",1,0
63,[0.23311243 0.35076601],6,8,"[0.24937881794411726, 0.3483145567435889]",1,0
64,[0.21743942 0.33840984],6,8,"[0.24937881794411726, 0.3483145567435889]",1,0
65,[0.23403684 0.35871685],6,8,"[0.24937881794411726, 0.3483145567435889]",1,0
66,[0.13197836 0.45883302],6,28,"[0.16397311509017784, 0.4962906168944386]",1,0
67,[0.31408503 0.42644185],6,19,"[0.3133883919543125, 0.4444824915361746]",1,0
68,[0.21991321 0.41275951],6,30,"[0.2232566570175603, 0.4530482014357968]",1,0
69,[0.29656488 0.48431825],6,19,"[0.3133883919543125, 0.4444824915361746]",1,0
70,[0.45022641 0.7179538 ],7,27,"[0.42426757086197325, 0.7554764757596486]",1,0
71,[0.49360194 0.75478502],7,14,"[0.5032471807880641, 0.7202981983713513]",1,0
72,[0.43178753 0.78618841],7,27,"[0.42426757086197325, 0.7554764757596486]",1,0
73,[0.39865533 0.73448917],7,27,"[0.42426757086197325, 0.7554764757596486]",1,0
74,[0.40047169 0.74392252],7,27,"[0.42426757086197325, 0.7554764757596486]",1,0
75,[0.46123957 0.71950197],7,14,"[0.5032471807880641, 0.7202981983713513]",1,0
76,[0.45233514 0.67030968],7,15,"[0.4676517230742116, 0.6429686794011825]",1,0
77,[0.42353854 0.73752747],7,27,"[0.42426757086197325, 0.7554764757596486]",1,0
78,[0.49870922 0.7332005 ],7,14,"[0.5032471807880641, 0.7202981983713513]",1,0
79,[0.44919567 0.78105082],7,27,"[0.42426757086197325, 0.7554764757596486]",1,0
80,[0.34421411 0.29942602],8,17,"[0.3249041238284502, 0.31258124470039517]",1,0
