,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.62813986 0.1830161 ],57,30,"[0.5845608166107754, 0.2045848727442945]",1,1
1,[0.42973669 0.57898263],86,20,"[0.4127243613094121, 0.5727223941936399]",1,1
2,[0.29913664 0.76541756],80,5,"[0.269641807820364, 0.7926171772161387]",1,1
3,[0.14835774 0.43343818],77,65,"[0.15197218954905709, 0.46445697528307006]",-1,-1
4,[0.72771852 0.49271435],54,3,"[0.6957452958859371, 0.5161113493039745]",1,1
5,[0.60515832 0.56893315],62,33,"[0.6260530816671409, 0.55099819888154]",1,1
6,[0.77136857 0.27395318],79,2,"[0.7781565585516089, 0.2568601037031495]",1,1
7,[0.19172059 0.60441126],77,24,"[0.1765215684414849, 0.5991877949558151]",1,1
8,[0.10012551 0.61125535],88,31,"[0.11726156086731129, 0.6218437898777018]",1,1
9,[0.28992862 0.23862894],69,39,"[0.2912667967605957, 0.27426379309126153]",1,1
10,[0.58669222 0.38031256],19,19,"[0.5519050602863282, 0.3672762450328525]",1,1
11,[0.12132554 0.14454479],78,-1,-1,-1,-1
12,[0.41453091 0.38224266],20,1,"[0.38098359848950475, 0.38057030694023025]",1,1
13,[0.45460569 0.36146115],21,34,"[0.4616306412127994, 0.3858724388377546]",1,1
14,[0.13038973 0.54245984],88,48,"[0.10832671497077079, 0.5491105380991147]",1,1
15,[0.62361151 0.75251798],89,13,"[0.5930198348450086, 0.7541051017515018]",1,1
16,[0.40386863 0.21507294],69,61,"[0.38832688364377305, 0.2053639062896279]",1,1
17,[0.69796436 0.58928944],16,18,"[0.6722805050690057, 0.6105958824959992]",1,1
18,[0.34308916 0.27774919],0,28,"[0.3517072771929252, 0.2683706359069078]",1,1
19,[0.58765842 0.88021745],31,73,"[0.6248800427080604, 0.8662739424031419]",-1,-1
20,[0.53216486 0.16360054],64,23,"[0.5335632144666951, 0.13453472808640776]",1,1
21,[0.44151466 0.21376452],96,29,"[0.45342598443417265, 0.2500546535166019]",1,1
22,[0.47341193 0.72439004],46,41,"[0.4602401471659471, 0.7573944850964565]",1,1
23,[0.32734319 0.2139322 ],14,26,"[0.33115601797594635, 0.1915637013307577]",1,1
24,[0.73414142 0.45548324],40,17,"[0.73373517887349, 0.42670062924773683]",1,1
25,[0.40881896 0.43136118],44,7,"[0.42670655973067956, 0.4588831907039895]",1,1
26,[0.47154415 0.18721798],48,44,"[0.46231404354078204, 0.16399373384630714]",1,1
27,[0.49283762 0.6608859 ],33,9,"[0.5208146194703844, 0.697114811713606]",1,1
28,[0.44478328 0.33309111],56,25,"[0.44971563990917146, 0.33053945665476997]",1,1
29,[0.37652823 0.33039331],69,4,"[0.35916928799877934, 0.32609455349926036]",1,1
30,[0.74697456 0.58616182],11,12,"[0.7562753031916023, 0.5830737593528834]",1,1
31,[0.29703323 0.46572186],32,14,"[0.3114461664977107, 0.46887787491937694]",1,1
32,[0.1078778  0.64574903],85,31,"[0.11726156086731129, 0.6218437898777018]",1,1
33,[0.43527507 0.23699905],0,29,"[0.45342598443417265, 0.2500546535166019]",1,1
34,[0.80184975 0.33888965],79,45,"[0.8005206655473749, 0.3504308155924764]",-1,1
35,[0.76143303 0.29967209],13,2,"[0.7781565585516089, 0.2568601037031495]",1,1
36,[0.39170013 0.36070465],51,1,"[0.38098359848950475, 0.38057030694023025]",1,1
37,[0.62375164 0.85686757],38,73,"[0.6248800427080604, 0.8662739424031419]",-1,-1
38,[0.5962103  0.74637702],50,13,"[0.5930198348450086, 0.7541051017515018]",1,1
39,[0.43369383 0.51608813],59,7,"[0.42670655973067956, 0.4588831907039895]",1,1
40,[0.35187935 0.27654143],66,28,"[0.3517072771929252, 0.2683706359069078]",1,1
41,[0.50912554 0.67977409],36,9,"[0.5208146194703844, 0.697114811713606]",1,1
42,[0.44213719 0.17327683],39,44,"[0.46231404354078204, 0.16399373384630714]",1,1
43,[0.41514413 0.67051993],90,21,"[0.433843938914021, 0.6731722022727608]",1,1
44,[0.54534676 0.76080404],46,13,"[0.5930198348450086, 0.7541051017515018]",1,1
45,[0.74301616 0.18271215],57,36,"[0.738890660793427, 0.1670674189446647]",1,1
46,[0.44608409 0.46727515],12,7,"[0.42670655973067956, 0.4588831907039895]",1,1
47,[0.55140029 0.28485922],96,16,"[0.5400633099969087, 0.27278243958518533]",1,1
48,[0.32462971 0.25223239],69,28,"[0.3517072771929252, 0.2683706359069078]",1,1
