,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.56104434 0.20669726],76,1,"[0.5494830254209491, 0.21535508280077126]",1,2
1,[0.37762198 0.42944168],8,7,"[0.34874473117860855, 0.3926513961729366]",1,2
2,[0.53080411 0.28723274],164,9,"[0.5499713509699179, 0.2873918967239145]",1,2
3,[0.44632947 0.16531265],149,20,"[0.44987260503679455, 0.18055076238465126]",1,2
4,[0.83383716 0.62014901],50,82,"[0.8244659841845595, 0.6073835437133338]",1,2
5,[0.35710239 0.6277609 ],146,48,"[0.36372581310154617, 0.6361007367837871]",1,2
6,[0.23266582 0.54019167],41,2,"[0.23797894888181587, 0.5143436520349282]",1,2
7,[0.79442212 0.45317497],135,50,"[0.7838641060208069, 0.49608780737298375]",1,2
8,[0.86732754 0.4176477 ],100,74,"[0.8867741165176184, 0.45123423642258836]",1,2
9,[0.57029026 0.72392763],93,4,"[0.6000693017470304, 0.7382160990638903]",1,2
10,[0.53708004 0.44565845],113,44,"[0.49570810516337194, 0.4788648627815676]",1,2
11,[0.75798508 0.28759664],125,63,"[0.7970730259158822, 0.31064949910073614]",1,2
12,[0.79887008 0.63425748],50,82,"[0.8244659841845595, 0.6073835437133338]",1,2
13,[0.68746965 0.29504737],60,27,"[0.700312982058113, 0.2881132479938666]",1,2
14,[0.38605161 0.39413139],177,7,"[0.34874473117860855, 0.3926513961729366]",1,2
15,[0.86106176 0.42993089],147,74,"[0.8867741165176184, 0.45123423642258836]",1,2
16,[0.488223   0.09903841],55,65,"[0.4493283493024522, 0.09800757119847203]",1,2
17,[0.37523435 0.23503535],116,60,"[0.40200794664916345, 0.23656449109286337]",1,2
18,[0.43074188 0.75561083],176,5,"[0.4160770672709497, 0.7489219668147967]",1,2
19,[0.47619901 0.82641279],150,8,"[0.4447012807731272, 0.8238013035133525]",1,2
20,[0.87596169 0.86720387],90,29,"[0.848650293961618, 0.8560259377598878]",1,2
21,[0.85931911 0.27732014],94,41,"[0.8702848354082048, 0.2872065067831833]",1,2
22,[0.34501503 0.3011393 ],134,61,"[0.3543499370222911, 0.3018951418327291]",1,2
23,[0.71925454 0.46020653],135,49,"[0.7144130530709998, 0.47048374459089254]",1,2
24,[0.65430255 0.52039441],3,10,"[0.6474628189697071, 0.5204281294262492]",1,2
25,[0.50245051 0.31728906],164,38,"[0.49009178143278376, 0.34120943001813814]",1,2
26,[0.37061324 0.15885653],123,23,"[0.36727477628997796, 0.1609774335368861]",1,2
27,[0.29323811 0.59330024],127,26,"[0.2851599272303006, 0.6064632977537892]",1,2
28,[0.20108948 0.72467358],85,37,"[0.17534700624681773, 0.7131311658096295]",1,2
29,[0.66319073 0.16528231],36,36,"[0.6358575907960394, 0.15648796532338394]",1,2
30,[0.55421029 0.53678134],163,0,"[0.5428002169859791, 0.5830025972237293]",1,2
31,[0.21657253 0.74541801],104,55,"[0.26007541254352023, 0.727347664192402]",1,2
32,[0.23575099 0.72520892],104,55,"[0.26007541254352023, 0.727347664192402]",1,2
33,[0.38196071 0.76224116],176,5,"[0.4160770672709497, 0.7489219668147967]",1,2
34,[0.21844132 0.4969998 ],132,2,"[0.23797894888181587, 0.5143436520349282]",1,2
35,[0.32028274 0.60288648],122,26,"[0.2851599272303006, 0.6064632977537892]",1,2
36,[0.43914226 0.41149899],167,28,"[0.43978504963164644, 0.41798969972297456]",1,2
37,[0.42618801 0.85847407],14,8,"[0.4447012807731272, 0.8238013035133525]",1,2
38,[0.12652182 0.65826019],165,43,"[0.13170204478540976, 0.6414003450940735]",1,2
39,[0.87571963 0.52057228],31,71,"[0.8576674183986469, 0.4996240210413577]",1,2
40,[0.86051282 0.27136505],52,41,"[0.8702848354082048, 0.2872065067831833]",1,2
41,[0.81272587 0.85736479],62,29,"[0.848650293961618, 0.8560259377598878]",1,2
42,[0.28534287 0.17212553],123,31,"[0.29038878439641996, 0.17997724778112775]",1,2
43,[0.4079152  0.69022625],109,5,"[0.4160770672709497, 0.7489219668147967]",1,2
44,[0.19388975 0.1527932 ],73,67,"[0.19781630299746278, 0.15062625153548034]",1,2
45,[0.37418181 0.60883959],122,48,"[0.36372581310154617, 0.6361007367837871]",1,2
46,[0.87573103 0.40070403],100,57,"[0.8575423356191049, 0.3796065772750061]",1,2
47,[0.67234227 0.9384416 ],84,109,"[0.6279676937725652, 0.9451047056630639]",-1,-1
48,[0.8525437  0.32853966],192,41,"[0.8702848354082048, 0.2872065067831833]",1,2
