,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.87272265 0.15701813],0,2,"[0.8393893414931085, 0.1660815553036937]",1,1
1,[0.85121853 0.38025399],1,-1,-1,1,0
2,[0.75489989 0.15327977],0,-1,-1,1,1
3,[0.51048791 0.41869864],3,-1,-1,0,-1
4,[0.3580047  0.64665237],2,3,"[0.40136575163463706, 0.6383874892212255]",0,2
5,[0.49056966 0.52133067],3,-1,-1,0,-1
6,[0.37270679 0.35791065],3,-1,-1,0,-1
7,[0.80959101 0.55106105],1,-1,-1,1,-1
8,[0.75248333 0.49986855],1,-1,-1,1,0
9,[0.51798997 0.6257587 ],2,-1,-1,0,-1
10,[0.84740199 0.15540487],0,2,"[0.8393893414931085, 0.1660815553036937]",1,1
11,[0.79317983 0.12537146],0,2,"[0.8393893414931085, 0.1660815553036937]",1,1
12,[0.52123688 0.52405026],3,-1,-1,0,-1
13,[0.36663255 0.44651803],3,0,"[0.4348199870040486, 0.45325714326951166]",0,-1
14,[0.79906321 0.37146632],1,1,"[0.7550423209302525, 0.40389873774059915]",1,0
15,[0.39908256 0.63165757],2,3,"[0.40136575163463706, 0.6383874892212255]",0,2
16,[0.73602023 0.33957382],1,1,"[0.7550423209302525, 0.40389873774059915]",1,0
17,[0.44353585 0.52466294],3,-1,-1,0,2
18,[0.37796232 0.42837644],3,0,"[0.4348199870040486, 0.45325714326951166]",0,3
19,[0.39305835 0.66279289],2,3,"[0.40136575163463706, 0.6383874892212255]",0,2
20,[0.39673185 0.65632467],2,3,"[0.40136575163463706, 0.6383874892212255]",0,2
21,[0.36212394 0.65630809],2,3,"[0.40136575163463706, 0.6383874892212255]",0,2
22,[0.42698305 0.67017299],2,3,"[0.40136575163463706, 0.6383874892212255]",0,2
23,[0.39874601 0.68879259],2,3,"[0.40136575163463706, 0.6383874892212255]",0,-1
24,[0.40401006 0.48025085],3,0,"[0.4348199870040486, 0.45325714326951166]",0,3
25,[0.72988297 0.4739119 ],1,-1,-1,1,0
26,[0.41800815 0.40650261],3,0,"[0.4348199870040486, 0.45325714326951166]",0,3
27,[0.38995876 0.48512154],3,0,"[0.4348199870040486, 0.45325714326951166]",0,3
28,[0.78022112 0.18693449],0,2,"[0.8393893414931085, 0.1660815553036937]",1,1
29,[0.35907116 0.69316189],2,3,"[0.40136575163463706, 0.6383874892212255]",0,-1
30,[0.73087708 0.37126628],1,1,"[0.7550423209302525, 0.40389873774059915]",1,0
31,[0.80077053 0.17072097],0,2,"[0.8393893414931085, 0.1660815553036937]",1,1
32,[0.78025787 0.40582249],1,1,"[0.7550423209302525, 0.40389873774059915]",1,0
33,[0.49674536 0.57289575],2,-1,-1,0,-1
34,[0.36064542 0.56414091],2,-1,-1,0,-1
35,[0.39178704 0.52665509],3,-1,-1,0,-1
36,[0.8967541  0.13655525],0,2,"[0.8393893414931085, 0.1660815553036937]",1,1
37,[0.43518672 0.32947771],3,-1,-1,0,-1
38,[0.40860248 0.42578469],3,0,"[0.4348199870040486, 0.45325714326951166]",0,3
39,[0.75124803 0.04815096],0,-1,-1,1,-1
40,[0.40096    0.40557914],3,0,"[0.4348199870040486, 0.45325714326951166]",0,3
41,[0.41700207 0.4352288 ],3,0,"[0.4348199870040486, 0.45325714326951166]",0,3
42,[0.80495678 0.06027035],0,-1,-1,1,1
43,[0.46037767 0.61668397],2,3,"[0.40136575163463706, 0.6383874892212255]",0,2
44,[0.52542941 0.40148211],3,-1,-1,0,-1
45,[0.9007321  0.26665315],0,-1,-1,1,-1
46,[0.49760099 0.4755329 ],3,0,"[0.4348199870040486, 0.45325714326951166]",0,3
47,[0.38660452 0.60075798],2,3,"[0.40136575163463706, 0.6383874892212255]",0,2
48,[0.39523159 0.3956883 ],3,0,"[0.4348199870040486, 0.45325714326951166]",0,-1
49,[0.42605921 0.46474217],3,0,"[0.4348199870040486, 0.45325714326951166]",0,3
50,[0.29195571 0.65698605],2,-1,-1,0,-1
51,[0.40737107 0.47629512],3,0,"[0.4348199870040486, 0.45325714326951166]",0,3
52,[0.44366611 0.46858941],3,0,"[0.4348199870040486, 0.45325714326951166]",0,3
53,[0.79500575 0.20425868],0,2,"[0.8393893414931085, 0.1660815553036937]",1,1
54,[0.77643456 0.40602542],1,1,"[0.7550423209302525, 0.40389873774059915]",1,0
55,[0.41491879 0.62682625],2,3,"[0.40136575163463706, 0.6383874892212255]",0,2
56,[0.35210288 0.62197288],2,3,"[0.40136575163463706, 0.6383874892212255]",0,2
