,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.36352925 0.81082682],7,6,"[0.3505084325975967, 0.8483528584639762]",0,-1
1,[0.41589672 0.35540109],0,7,"[0.44719560057619356, 0.3488530615826929]",2,1
2,[0.54777206 0.32365398],3,9,"[0.5530783152445525, 0.3342256723520446]",2,-1
3,[0.5555178  0.30241952],3,9,"[0.5530783152445525, 0.3342256723520446]",2,-1
4,[0.65596967 0.2928792 ],9,1,"[0.6470236319898737, 0.2957988536536431]",2,-1
5,[0.2995483  0.77514875],8,-1,-1,0,-1
6,[0.20521907 0.84826171],8,3,"[0.2557967130594664, 0.84684996556672]",0,-1
7,[0.75209853 0.26111841],6,2,"[0.7372628980618117, 0.22597312782078527]",2,-1
8,[0.61136748 0.1863188 ],2,-1,-1,2,-1
9,[0.67620395 0.15224555],5,0,"[0.7021684321776618, 0.15495809896003265]",2,-1
10,[0.5509139  0.59714776],4,-1,-1,1,0
11,[0.57869521 0.27053285],3,9,"[0.5530783152445525, 0.3342256723520446]",2,-1
12,[0.6007605  0.32868145],3,9,"[0.5530783152445525, 0.3342256723520446]",2,11
13,[0.47852832 0.32921587],0,7,"[0.44719560057619356, 0.3488530615826929]",2,1
14,[0.81723897 0.23495957],6,8,"[0.7975485574503808, 0.2882620092458225]",2,-1
15,[0.45401097 0.31907121],0,7,"[0.44719560057619356, 0.3488530615826929]",2,1
16,[0.70707143 0.17143025],2,0,"[0.7021684321776618, 0.15495809896003265]",2,15
17,[0.8295895  0.26049634],6,8,"[0.7975485574503808, 0.2882620092458225]",2,-1
18,[0.60000074 0.28300199],3,1,"[0.6470236319898737, 0.2957988536536431]",2,-1
19,[0.47046768 0.36534553],0,7,"[0.44719560057619356, 0.3488530615826929]",2,1
20,[0.33938873 0.84587658],8,6,"[0.3505084325975967, 0.8483528584639762]",0,9
21,[0.68794838 0.15004982],5,0,"[0.7021684321776618, 0.15495809896003265]",2,-1
22,[0.20464838 0.79541226],8,-1,-1,0,-1
23,[0.56596066 0.57465464],4,-1,-1,1,0
24,[0.65516557 0.59612919],4,4,"[0.622546679482254, 0.6192347825312055]",1,0
25,[0.62087237 0.34520973],3,1,"[0.6470236319898737, 0.2957988536536431]",2,-1
26,[0.28072854 0.83625829],8,3,"[0.2557967130594664, 0.84684996556672]",0,-1
27,[0.21844834 0.88994468],8,3,"[0.2557967130594664, 0.84684996556672]",0,-1
28,[0.25028867 0.85047362],7,3,"[0.2557967130594664, 0.84684996556672]",0,7
29,[0.62293349 0.15664344],2,-1,-1,2,-1
30,[0.59204388 0.59398682],4,4,"[0.622546679482254, 0.6192347825312055]",1,0
31,[0.67273429 0.30240997],9,1,"[0.6470236319898737, 0.2957988536536431]",2,-1
32,[0.24470003 0.75421853],8,-1,-1,0,-1
33,[0.36242712 0.23545036],1,-1,-1,2,-1
34,[0.65653979 0.59084245],4,4,"[0.622546679482254, 0.6192347825312055]",1,0
35,[0.69687777 0.32830761],9,1,"[0.6470236319898737, 0.2957988536536431]",2,-1
36,[0.57916276 0.6323642 ],4,4,"[0.622546679482254, 0.6192347825312055]",1,0
37,[0.31612964 0.32774395],1,5,"[0.2908323067406738, 0.32435536454198033]",2,3
38,[0.56921167 0.30910849],3,9,"[0.5530783152445525, 0.3342256723520446]",2,-1
39,[0.62603639 0.64532619],4,4,"[0.622546679482254, 0.6192347825312055]",1,0
40,[0.41673048 0.86463615],7,6,"[0.3505084325975967, 0.8483528584639762]",0,-1
41,[0.74750632 0.2329351 ],6,2,"[0.7372628980618117, 0.22597312782078527]",2,-1
42,[0.23117502 0.85429063],8,3,"[0.2557967130594664, 0.84684996556672]",0,-1
43,[0.77437586 0.25377868],6,8,"[0.7975485574503808, 0.2882620092458225]",2,10
44,[0.58090239 0.34751642],3,9,"[0.5530783152445525, 0.3342256723520446]",2,11
45,[0.46429267 0.30529024],0,7,"[0.44719560057619356, 0.3488530615826929]",2,1
46,[0.62441709 0.62989811],4,4,"[0.622546679482254, 0.6192347825312055]",1,0
47,[0.2959671  0.86028924],8,3,"[0.2557967130594664, 0.84684996556672]",0,-1
48,[0.66333429 0.64025937],4,4,"[0.622546679482254, 0.6192347825312055]",1,0
49,[0.71261805 0.24549956],2,2,"[0.7372628980618117, 0.22597312782078527]",2,-1
50,[0.59939793 0.35412926],3,9,"[0.5530783152445525, 0.3342256723520446]",2,11
51,[0.69561328 0.27041043],2,1,"[0.6470236319898737, 0.2957988536536431]",2,-1
52,[0.72509645 0.15565328],2,0,"[0.7021684321776618, 0.15495809896003265]",2,-1
53,[0.18687347 0.79699259],8,-1,-1,0,-1
54,[0.31797684 0.88396999],7,6,"[0.3505084325975967, 0.8483528584639762]",0,-1
55,[0.33095144 0.88475814],7,6,"[0.3505084325975967, 0.8483528584639762]",0,-1
56,[0.66959512 0.31125562],9,1,"[0.6470236319898737, 0.2957988536536431]",2,-1
57,[0.45109884 0.32262445],0,7,"[0.44719560057619356, 0.3488530615826929]",2,1
58,[0.36318299 0.87221149],7,6,"[0.3505084325975967, 0.8483528584639762]",0,-1
59,[0.26522937 0.22477755],1,-1,-1,2,-1
60,[0.40656388 0.84849456],7,6,"[0.3505084325975967, 0.8483528584639762]",0,-1
61,[0.39857131 0.85992912],7,6,"[0.3505084325975967, 0.8483528584639762]",0,-1
62,[0.42824354 0.3293856 ],0,7,"[0.44719560057619356, 0.3488530615826929]",2,1
63,[0.56690174 0.28296589],3,9,"[0.5530783152445525, 0.3342256723520446]",2,-1
64,[0.74008114 0.19470588],2,2,"[0.7372628980618117, 0.22597312782078527]",2,-1
65,[0.68628537 0.66085427],4,-1,-1,1,0
66,[0.64820626 0.65389472],4,4,"[0.622546679482254, 0.6192347825312055]",1,0
67,[0.30048167 0.79201874],7,-1,-1,0,-1
68,[0.69512459 0.21561214],5,2,"[0.7372628980618117, 0.22597312782078527]",2,-1
69,[0.3160315  0.81997191],7,6,"[0.3505084325975967, 0.8483528584639762]",0,-1
70,[0.72670886 0.11841586],5,0,"[0.7021684321776618, 0.15495809896003265]",2,-1
71,[0.29243086 0.79438398],7,3,"[0.2557967130594664, 0.84684996556672]",0,-1
72,[0.74437414 0.26445435],6,2,"[0.7372628980618117, 0.22597312782078527]",2,-1
73,[0.30069144 0.88925565],8,3,"[0.2557967130594664, 0.84684996556672]",0,-1
74,[0.62555175 0.62360441],4,4,"[0.622546679482254, 0.6192347825312055]",1,0
75,[0.23647947 0.32577507],1,5,"[0.2908323067406738, 0.32435536454198033]",2,-1
76,[0.36836013 0.83123048],7,6,"[0.3505084325975967, 0.8483528584639762]",0,-1
77,[0.68961441 0.23705795],2,2,"[0.7372628980618117, 0.22597312782078527]",2,-1
78,[0.70236687 0.1241157 ],5,0,"[0.7021684321776618, 0.15495809896003265]",2,-1
79,[0.76454113 0.30983379],6,8,"[0.7975485574503808, 0.2882620092458225]",2,-1
80,[0.6591486  0.60287188],4,4,"[0.622546679482254, 0.6192347825312055]",1,0
81,[0.64746403 0.25753549],9,1,"[0.6470236319898737, 0.2957988536536431]",2,-1
82,[0.65058424 0.22806136],9,1,"[0.6470236319898737, 0.2957988536536431]",2,-1
83,[0.25801312 0.86038272],8,3,"[0.2557967130594664, 0.84684996556672]",0,-1
84,[0.36188949 0.82079704],7,6,"[0.3505084325975967, 0.8483528584639762]",0,-1
85,[0.5910986  0.60639568],4,4,"[0.622546679482254, 0.6192347825312055]",1,0
86,[0.81739756 0.28341245],6,8,"[0.7975485574503808, 0.2882620092458225]",2,-1
87,[0.67280689 0.1978041 ],2,0,"[0.7021684321776618, 0.15495809896003265]",2,-1
88,[0.62798361 0.29588808],3,1,"[0.6470236319898737, 0.2957988536536431]",2,-1
89,[0.79014296 0.19118667],2,2,"[0.7372628980618117, 0.22597312782078527]",2,-1
90,[0.53456688 0.3429598 ],3,9,"[0.5530783152445525, 0.3342256723520446]",2,-1
91,[0.35319978 0.81491012],7,6,"[0.3505084325975967, 0.8483528584639762]",0,-1
92,[0.30102672 0.78157414],8,-1,-1,0,-1
93,[0.45808151 0.35312209],0,7,"[0.44719560057619356, 0.3488530615826929]",2,1
