,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.58796996 0.38079813],0,-1,-1,-1,-1
1,[0.57846602 0.18579964],0,2,"[0.6100110154643887, 0.2221068171293983]",464,-1
2,[0.53129772 0.26761015],0,-1,-1,207,-1
3,[0.57522731 0.21490198],0,2,"[0.6100110154643887, 0.2221068171293983]",679,-1
4,[0.5365688  0.15974521],0,-1,-1,-1,-1
5,[0.5671442  0.21644828],0,2,"[0.6100110154643887, 0.2221068171293983]",-1,-1
6,[0.66011132 0.27801189],0,-1,-1,410,-1
7,[0.71506346 0.25362632],0,-1,-1,-1,-1
8,[0.72193899 0.28823833],0,-1,-1,-1,-1
9,[0.63220001 0.23981271],0,2,"[0.6100110154643887, 0.2221068171293983]",-1,-1
10,[0.52741925 0.1575821 ],0,-1,-1,-1,-1
11,[0.50893232 0.3033364 ],0,-1,-1,81,-1
12,[0.63520298 0.26582542],0,2,"[0.6100110154643887, 0.2221068171293983]",-1,-1
13,[0.67113772 0.2091415 ],0,2,"[0.6100110154643887, 0.2221068171293983]",-1,-1
14,[0.60752064 0.19877854],0,2,"[0.6100110154643887, 0.2221068171293983]",683,0
15,[0.62895262 0.20298191],0,2,"[0.6100110154643887, 0.2221068171293983]",682,-1
16,[0.63183323 0.18725372],0,2,"[0.6100110154643887, 0.2221068171293983]",612,0
17,[0.59102114 0.24148547],0,2,"[0.6100110154643887, 0.2221068171293983]",-1,1
18,[0.6316925  0.20969822],0,2,"[0.6100110154643887, 0.2221068171293983]",-1,-1
19,[0.52714828 0.28898846],0,-1,-1,153,-1
20,[0.53728786 0.20341823],0,-1,-1,-1,-1
21,[0.5755182 0.1875985],0,2,"[0.6100110154643887, 0.2221068171293983]",-1,-1
22,[0.63696925 0.2728813 ],0,2,"[0.6100110154643887, 0.2221068171293983]",550,-1
23,[0.59106063 0.17927753],0,2,"[0.6100110154643887, 0.2221068171293983]",582,-1
24,[0.59700494 0.22378214],0,2,"[0.6100110154643887, 0.2221068171293983]",677,1
25,[0.65260298 0.16047669],0,-1,-1,293,-1
26,[0.56148664 0.13364702],0,-1,-1,264,-1
27,[0.60067881 0.14225618],0,-1,-1,-1,-1
28,[0.6436869  0.28999494],0,-1,-1,-1,-1
29,[0.62527875 0.26808799],0,2,"[0.6100110154643887, 0.2221068171293983]",-1,-1
30,[0.49007122 0.24449683],0,-1,-1,-1,-1
31,[0.62978334 0.17660188],0,2,"[0.6100110154643887, 0.2221068171293983]",573,-1
32,[0.38341521 0.22704992],0,-1,-1,-1,-1
33,[0.6327562  0.37493119],0,-1,-1,11,-1
