,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.30792687 0.33186925],0,43,"[0.2843156571904556, 0.31212951807464817]",1,1
1,[0.29626804 0.26744328],0,42,"[0.3373962655491914, 0.27111331423673957]",1,1
2,[0.34053026 0.27711772],0,42,"[0.3373962655491914, 0.27111331423673957]",1,1
3,[0.3121773  0.30751889],0,43,"[0.2843156571904556, 0.31212951807464817]",1,1
4,[0.43309757 0.31157888],0,25,"[0.4143756862217758, 0.3168272950432829]",1,1
5,[0.30511098 0.26963965],0,42,"[0.3373962655491914, 0.27111331423673957]",1,1
6,[0.32443537 0.38200572],0,16,"[0.33095782819404174, 0.38599406253853874]",1,1
7,[0.42086589 0.27237732],0,9,"[0.46477371024526526, 0.2716013664165556]",1,1
8,[0.18467433 0.32675843],0,-1,-1,-1,1
9,[0.40145775 0.23721078],0,24,"[0.3835903259737284, 0.21287410062934137]",1,1
10,[0.73352662 0.62625646],1,56,"[0.7211953132007238, 0.6514979724369504]",1,1
11,[0.61288466 0.70028857],1,10,"[0.6136526761147614, 0.6904522875186162]",1,1
12,[0.76129734 0.62817334],1,56,"[0.7211953132007238, 0.6514979724369504]",1,1
13,[0.67917566 0.61420862],1,29,"[0.6565297630689001, 0.6170787967338309]",1,1
14,[0.86907008 0.60747958],1,-1,-1,-1,-1
15,[0.71917169 0.46520063],1,34,"[0.7281254720962901, 0.4822881997216896]",1,1
16,[0.728283   0.55197079],1,34,"[0.7281254720962901, 0.4822881997216896]",-1,1
17,[0.78047078 0.65298562],1,39,"[0.7967021225745481, 0.6955894758917494]",1,1
18,[0.7628917  0.51112864],1,34,"[0.7281254720962901, 0.4822881997216896]",1,1
19,[0.65153175 0.53330356],1,57,"[0.636590487208915, 0.5455651355506912]",-1,1
20,[0.462925   0.76201402],2,26,"[0.4129382405907215, 0.7524538377008696]",1,1
21,[0.50646386 0.63045138],2,2,"[0.5483802379076437, 0.6117284146456274]",1,1
22,[0.54262605 0.63619983],2,2,"[0.5483802379076437, 0.6117284146456274]",1,1
23,[0.41641711 0.73990254],2,26,"[0.4129382405907215, 0.7524538377008696]",1,1
24,[0.41573694 0.71611277],2,26,"[0.4129382405907215, 0.7524538377008696]",1,1
25,[0.50618806 0.66441189],2,30,"[0.5301309372172323, 0.7138203719324969]",1,1
26,[0.49661817 0.71882186],2,30,"[0.5301309372172323, 0.7138203719324969]",1,1
27,[0.47379476 0.6808182 ],2,21,"[0.4613041616546586, 0.6978321808698462]",1,1
28,[0.50436161 0.77826286],2,28,"[0.44445959012995623, 0.8096581811691722]",1,1
29,[0.51125177 0.83715958],2,53,"[0.5056021639415924, 0.8473087101728742]",-1,1
30,[0.77980213 0.49489987],3,50,"[0.7946321054495659, 0.44601215417038276]",1,1
31,[0.66882701 0.49300024],3,49,"[0.6662503875730623, 0.46653850332431507]",1,1
32,[0.71060062 0.49709943],3,34,"[0.7281254720962901, 0.4822881997216896]",1,1
33,[0.58459923 0.49790315],3,15,"[0.5737306512411896, 0.5170725116451036]",1,1
34,[0.58310529 0.4017014 ],3,0,"[0.5396989404039266, 0.42288105883121946]",1,1
35,[0.6535398  0.47494355],3,49,"[0.6662503875730623, 0.46653850332431507]",1,1
36,[0.69536562 0.39791466],3,12,"[0.6487458388433801, 0.3638660673464695]",1,1
37,[0.62543784 0.54833079],3,57,"[0.636590487208915, 0.5455651355506912]",1,1
38,[0.59142614 0.52942847],3,15,"[0.5737306512411896, 0.5170725116451036]",1,1
39,[0.5640812  0.45840731],3,0,"[0.5396989404039266, 0.42288105883121946]",1,1
40,[0.71527372 0.78710475],4,22,"[0.7222791590351236, 0.8203478905035676]",1,1
41,[0.56011874 0.79255306],4,17,"[0.5786103344468301, 0.7911523404061601]",1,1
42,[0.69218179 0.81292032],4,22,"[0.7222791590351236, 0.8203478905035676]",1,1
43,[0.60125602 0.77785509],4,17,"[0.5786103344468301, 0.7911523404061601]",1,1
44,[0.66844923 0.94090318],4,-1,-1,-1,-1
45,[0.72196453 0.78528557],4,22,"[0.7222791590351236, 0.8203478905035676]",1,1
46,[0.66906027 0.80039679],4,22,"[0.7222791590351236, 0.8203478905035676]",1,1
47,[0.58596218 0.80420086],4,17,"[0.5786103344468301, 0.7911523404061601]",1,1
48,[0.55836306 0.75586971],4,17,"[0.5786103344468301, 0.7911523404061601]",1,1
49,[0.62319191 0.87549586],4,-1,-1,-1,-1
50,[0.49586385 0.91739219],5,-1,-1,-1,-1
51,[0.41817923 0.78645737],5,26,"[0.4129382405907215, 0.7524538377008696]",1,1
52,[0.36769245 0.70078252],5,7,"[0.37965622064433646, 0.693189303262173]",1,1
53,[0.50825855 0.90021874],5,53,"[0.5056021639415924, 0.8473087101728742]",-1,-1
54,[0.61884087 0.7186809 ],5,10,"[0.6136526761147614, 0.6904522875186162]",1,1
55,[0.44357224 0.82006956],5,28,"[0.44445959012995623, 0.8096581811691722]",1,1
56,[0.50213684 0.80178753],5,53,"[0.5056021639415924, 0.8473087101728742]",1,1
57,[0.51264837 0.713629  ],5,30,"[0.5301309372172323, 0.7138203719324969]",1,1
58,[0.5467852  0.71818516],5,30,"[0.5301309372172323, 0.7138203719324969]",1,1
59,[0.56428393 0.75911467],5,17,"[0.5786103344468301, 0.7911523404061601]",1,1
60,[0.42871147 0.39022922],6,11,"[0.4308127962909508, 0.4230693044451166]",1,1
61,[0.4336412  0.58921264],6,19,"[0.4600645838697954, 0.6272615674542229]",1,1
62,[0.47803825 0.55134815],6,4,"[0.47027687661164963, 0.5454461091827466]",1,1
63,[0.55448883 0.4941198 ],6,15,"[0.5737306512411896, 0.5170725116451036]",1,1
64,[0.5566343  0.61365137],6,2,"[0.5483802379076437, 0.6117284146456274]",1,1
65,[0.44091248 0.53439501],6,4,"[0.47027687661164963, 0.5454461091827466]",1,1
66,[0.46339289 0.44839852],6,11,"[0.4308127962909508, 0.4230693044451166]",1,1
67,[0.45124288 0.42234051],6,11,"[0.4308127962909508, 0.4230693044451166]",1,1
68,[0.51414607 0.44858223],6,0,"[0.5396989404039266, 0.42288105883121946]",1,1
69,[0.48949171 0.52099991],6,4,"[0.47027687661164963, 0.5454461091827466]",1,1
70,[0.44332343 0.81336157],7,28,"[0.44445959012995623, 0.8096581811691722]",1,1
71,[0.28822422 0.76425765],7,5,"[0.31108865526475565, 0.7468652409763568]",1,1
72,[0.37353779 0.83206734],7,13,"[0.33709848662466885, 0.8261705503705838]",-1,1
73,[0.40829338 0.74389793],7,26,"[0.4129382405907215, 0.7524538377008696]",1,1
74,[0.38241294 0.71986796],7,7,"[0.37965622064433646, 0.693189303262173]",1,1
