,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.74018134 0.34242819],0,26,"[0.7414393843452353, 0.36100104838697067]",536,-1
1,[0.75963688 0.38559996],0,24,"[0.7617724300359443, 0.4157441866964459]",811,-1
2,[0.78894911 0.45817848],0,48,"[0.763780313835551, 0.49259989307726937]",680,-1
3,[0.787295   0.40515173],0,24,"[0.7617724300359443, 0.4157441866964459]",-1,20
4,[0.71821827 0.38268677],0,26,"[0.7414393843452353, 0.36100104838697067]",-1,-1
5,[0.81965364 0.40512792],0,49,"[0.8452354045890748, 0.41405948992735064]",-1,-1
6,[0.72470492 0.41586004],0,24,"[0.7617724300359443, 0.4157441866964459]",791,18
7,[0.71496135 0.36971114],0,26,"[0.7414393843452353, 0.36100104838697067]",-1,-1
8,[0.73174522 0.43299525],0,24,"[0.7617724300359443, 0.4157441866964459]",-1,-1
9,[0.74080522 0.43601839],0,24,"[0.7617724300359443, 0.4157441866964459]",770,-1
10,[0.83595073 0.40485418],0,49,"[0.8452354045890748, 0.41405948992735064]",-1,-1
11,[0.76041062 0.35628184],0,26,"[0.7414393843452353, 0.36100104838697067]",-1,-1
12,[0.84763618 0.40021687],0,49,"[0.8452354045890748, 0.41405948992735064]",59,-1
13,[0.79376564 0.403796  ],0,24,"[0.7617724300359443, 0.4157441866964459]",761,20
14,[0.75928553 0.41524335],0,24,"[0.7617724300359443, 0.4157441866964459]",-1,-1
15,[0.72111415 0.4716971 ],0,48,"[0.763780313835551, 0.49259989307726937]",-1,-1
16,[0.74885784 0.39806194],0,24,"[0.7617724300359443, 0.4157441866964459]",823,20
17,[0.77126026 0.39158561],0,24,"[0.7617724300359443, 0.4157441866964459]",-1,-1
18,[0.82122497 0.32939353],0,-1,-1,-1,-1
19,[0.78594233 0.45612906],0,48,"[0.763780313835551, 0.49259989307726937]",680,-1
20,[0.75737567 0.38323368],0,26,"[0.7414393843452353, 0.36100104838697067]",-1,-1
21,[0.82355029 0.39492627],0,49,"[0.8452354045890748, 0.41405948992735064]",-1,-1
22,[0.71414728 0.46717483],0,48,"[0.763780313835551, 0.49259989307726937]",-1,-1
23,[0.82634581 0.36211268],0,49,"[0.8452354045890748, 0.41405948992735064]",-1,-1
24,[0.81908081 0.42065725],0,49,"[0.8452354045890748, 0.41405948992735064]",637,-1
25,[0.75150906 0.30982075],0,26,"[0.7414393843452353, 0.36100104838697067]",-1,-1
26,[0.78472049 0.45817114],0,48,"[0.763780313835551, 0.49259989307726937]",-1,-1
27,[0.74875289 0.37412545],0,26,"[0.7414393843452353, 0.36100104838697067]",-1,-1
28,[0.75968138 0.38726267],0,24,"[0.7617724300359443, 0.4157441866964459]",-1,-1
29,[0.79361022 0.46755513],0,48,"[0.763780313835551, 0.49259989307726937]",-1,-1
30,[0.7404724  0.42048514],0,24,"[0.7617724300359443, 0.4157441866964459]",801,18
31,[0.81741316 0.39767943],0,49,"[0.8452354045890748, 0.41405948992735064]",-1,-1
