,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.25299242 0.67869663],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
1,[0.25408941 0.67566014],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
2,[0.14450861 0.77662215],0,-1,-1,-1,-1
3,[0.19185343 0.74010716],0,-1,-1,1,-1
4,[0.15340106 0.65377533],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
5,[0.26096952 0.69160143],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
6,[0.1725446  0.68452909],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
7,[0.22003539 0.59320543],0,-1,-1,1,-1
8,[0.13032742 0.72228934],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
9,[0.12183633 0.69508568],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
10,[0.22911789 0.70161386],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
11,[0.1383228  0.62054618],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
12,[0.21566223 0.67653994],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
13,[0.2062326  0.60019513],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
14,[0.19150781 0.64531245],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
15,[0.17836963 0.68415445],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
16,[0.13828659 0.74542554],0,-1,-1,-1,-1
17,[0.12225442 0.74591526],0,-1,-1,-1,-1
18,[0.16306719 0.61427418],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
19,[0.19544033 0.66210488],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
20,[0.20039616 0.64557847],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
21,[0.18791307 0.75753598],0,-1,-1,1,-1
22,[0.22484185 0.72405198],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
23,[0.13551255 0.60925269],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
24,[0.22148179 0.5958955 ],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
25,[0.14967876 0.64195366],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
26,[0.222576   0.61915688],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
27,[0.17113249 0.60487494],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
28,[0.22871442 0.68485198],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
29,[0.22016826 0.65782395],0,35,"[0.2210102327939085, 0.6658927896516301]",1,2
30,[0.25742552 0.64283806],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
31,[0.2304772 0.7059113],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
32,[0.20503803 0.68412438],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
33,[0.20277396 0.69286875],0,35,"[0.2210102327939085, 0.6658927896516301]",1,2
34,[0.16279053 0.6814876 ],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
35,[0.25857671 0.65111421],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
36,[0.15706059 0.70166258],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
37,[0.25233139 0.65651331],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
38,[0.22377985 0.66695289],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
39,[0.07940952 0.59405185],0,-1,-1,-1,-1
40,[0.16235772 0.71210446],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
41,[0.07455176 0.68048809],0,-1,-1,-1,-1
42,[0.10857757 0.62862774],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
43,[0.21912253 0.70490063],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
44,[0.16414904 0.64549571],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
45,[0.21294564 0.72568512],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
46,[0.19622087 0.66569514],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
47,[0.21341795 0.69048298],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
48,[0.22977869 0.67105772],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
49,[0.19323272 0.62219796],0,35,"[0.2210102327939085, 0.6658927896516301]",1,3
50,[0.10601464 0.68718426],0,47,"[0.14142098360928737, 0.6545241645529677]",-1,-1
51,[0.17914399 0.70227543],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
52,[0.19565364 0.66545951],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
53,[0.13502083 0.68475717],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
54,[0.20015446 0.65123067],0,35,"[0.2210102327939085, 0.6658927896516301]",1,2
55,[0.16333881 0.62858104],0,47,"[0.14142098360928737, 0.6545241645529677]",1,3
56,[0.14447624 0.67395131],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
57,[0.14740085 0.676336  ],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
58,[0.21602902 0.66577874],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
59,[0.26687463 0.69915925],0,35,"[0.2210102327939085, 0.6658927896516301]",-1,-1
60,[0.23248404 0.65505028],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
61,[0.1521605  0.67814794],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
62,[0.19620162 0.63725851],0,35,"[0.2210102327939085, 0.6658927896516301]",1,2
63,[0.18409187 0.67876419],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
64,[0.23499766 0.65584559],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
65,[0.1658115  0.53987256],0,43,"[0.15413781546480115, 0.5361964151247954]",1,-1
66,[0.21171391 0.670099  ],0,35,"[0.2210102327939085, 0.6658927896516301]",1,2
67,[0.2006465  0.61544747],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
68,[0.19714512 0.67780956],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
69,[0.18095109 0.68352139],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
70,[0.21902866 0.6838445 ],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
71,[0.14355778 0.67306192],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
72,[0.20366645 0.6772939 ],0,35,"[0.2210102327939085, 0.6658927896516301]",1,2
73,[0.16306787 0.62370181],0,47,"[0.14142098360928737, 0.6545241645529677]",1,3
74,[0.17859152 0.69734653],0,35,"[0.2210102327939085, 0.6658927896516301]",1,2
75,[0.13787412 0.69271295],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
76,[0.2092102  0.65925382],0,35,"[0.2210102327939085, 0.6658927896516301]",1,2
77,[0.15334474 0.65645705],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
78,[0.18485018 0.69528483],0,35,"[0.2210102327939085, 0.6658927896516301]",1,2
79,[0.13810792 0.63863586],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
80,[0.12866284 0.72363839],0,-1,-1,1,-1
81,[0.17447725 0.62128546],0,47,"[0.14142098360928737, 0.6545241645529677]",1,3
82,[0.262109   0.66060294],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
83,[0.14194984 0.67491914],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
84,[0.1388781  0.54543161],0,43,"[0.15413781546480115, 0.5361964151247954]",1,-1
85,[0.18900527 0.72871282],0,-1,-1,1,-1
86,[0.1654539  0.54220193],0,43,"[0.15413781546480115, 0.5361964151247954]",1,-1
87,[0.24722056 0.65020707],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
88,[0.28331184 0.65852478],0,35,"[0.2210102327939085, 0.6658927896516301]",-1,-1
89,[0.20775839 0.73202799],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
90,[0.17675978 0.62724668],0,47,"[0.14142098360928737, 0.6545241645529677]",1,3
91,[0.20879981 0.72543995],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
92,[0.12992846 0.60657881],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
93,[0.18555292 0.65592032],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
94,[0.22431138 0.68244768],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
95,[0.1836093  0.69237485],0,35,"[0.2210102327939085, 0.6658927896516301]",1,2
96,[0.16107375 0.6654576 ],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
97,[0.18820529 0.6823231 ],0,35,"[0.2210102327939085, 0.6658927896516301]",1,2
98,[0.16691288 0.61880836],0,47,"[0.14142098360928737, 0.6545241645529677]",1,3
99,[0.20237513 0.62758318],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
100,[0.19407965 0.69622726],0,35,"[0.2210102327939085, 0.6658927896516301]",1,2
101,[0.1593537  0.70057498],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
102,[0.12012888 0.65378744],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
103,[0.19543206 0.73905003],0,-1,-1,1,-1
104,[0.24722277 0.63694459],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
105,[0.16042243 0.69168418],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
106,[0.15835991 0.69861175],0,47,"[0.14142098360928737, 0.6545241645529677]",1,-1
107,[0.22859122 0.60846435],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
108,[0.27180162 0.63707453],0,35,"[0.2210102327939085, 0.6658927896516301]",1,-1
