,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.25774445 0.88559625],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
1,[0.27274969 0.8480843 ],0,0,"[0.2555897319179836, 0.8279739713700998]",1,2
2,[0.1644358 0.846182 ],0,-1,-1,1,-1
3,[0.13727903 0.86080408],0,-1,-1,1,-1
4,[0.25984631 0.8523678 ],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
5,[0.18885011 0.89156204],0,-1,-1,1,-1
6,[0.25701697 0.72609729],0,-1,-1,1,-1
7,[0.14685672 0.86047944],0,-1,-1,1,-1
8,[0.21005045 0.78611669],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
9,[0.21794749 0.78945255],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
10,[0.26107597 0.84184684],0,0,"[0.2555897319179836, 0.8279739713700998]",1,2
11,[0.23708618 0.78133772],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
12,[0.13315645 0.8578365 ],0,-1,-1,1,-1
13,[0.25166969 0.78345165],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
14,[0.24296101 0.79462111],0,0,"[0.2555897319179836, 0.8279739713700998]",1,3
15,[0.19502885 0.83260448],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
16,[0.33887737 0.88710182],0,-1,-1,1,-1
17,[0.17850429 0.87266037],0,-1,-1,1,-1
18,[0.24912705 0.8629149 ],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
19,[0.24497786 0.83741399],0,0,"[0.2555897319179836, 0.8279739713700998]",1,2
20,[0.12380096 0.79360988],0,-1,-1,1,-1
21,[0.24921849 0.86611351],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
22,[0.25669117 0.8594388 ],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
23,[0.13293707 0.83388479],0,-1,-1,1,-1
24,[0.30192522 0.70683186],0,-1,-1,1,-1
25,[0.26416602 0.97013852],0,-1,-1,1,-1
26,[0.23793118 0.85909158],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
27,[0.28453746 0.84197406],0,0,"[0.2555897319179836, 0.8279739713700998]",1,2
28,[0.2887346  0.72431413],0,-1,-1,1,-1
29,[0.21299123 0.95967413],0,-1,-1,1,-1
30,[0.34103661 0.91923092],0,-1,-1,1,-1
31,[0.29236643 0.80169219],0,0,"[0.2555897319179836, 0.8279739713700998]",1,3
32,[0.23056221 0.90462688],0,-1,-1,1,-1
33,[0.25520604 0.88996238],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
34,[0.3083671  0.85586281],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
35,[0.22701432 0.84039339],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
36,[0.26367505 0.87372794],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
37,[0.21575533 0.75041822],0,-1,-1,1,-1
38,[0.26252824 0.83712841],0,0,"[0.2555897319179836, 0.8279739713700998]",1,2
39,[0.20775034 0.83427813],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
40,[0.21903741 0.73004089],0,-1,-1,1,-1
41,[0.28698766 0.88695017],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
42,[0.26540905 0.93770346],0,-1,-1,1,-1
43,[0.18237    0.86481909],0,-1,-1,1,-1
44,[0.28406343 0.84526798],0,0,"[0.2555897319179836, 0.8279739713700998]",1,2
45,[0.25381054 0.82086964],0,0,"[0.2555897319179836, 0.8279739713700998]",1,2
46,[0.27358485 0.81429   ],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
47,[0.2286794  0.96359549],0,-1,-1,1,-1
48,[0.31129231 0.8413087 ],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
49,[0.19043793 0.81520741],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
50,[0.32792478 0.85478256],0,-1,-1,1,-1
51,[0.27758687 0.81494326],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
52,[0.20955384 0.86325204],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
53,[0.29194616 0.96613412],0,-1,-1,1,-1
54,[0.19176546 0.79010117],0,-1,-1,1,-1
55,[0.17550762 0.91497645],0,-1,-1,1,-1
56,[0.29282561 0.76635586],0,-1,-1,1,-1
57,[0.23355406 0.84001671],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
58,[0.27879067 0.79952846],0,0,"[0.2555897319179836, 0.8279739713700998]",1,3
59,[0.14554521 0.78242589],0,-1,-1,1,-1
60,[0.35032941 0.89107824],0,-1,-1,1,-1
61,[0.25498905 0.85156024],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
62,[0.21505389 0.85186208],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
63,[0.26057822 0.87533221],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
64,[0.26077848 0.78943332],0,0,"[0.2555897319179836, 0.8279739713700998]",1,3
65,[0.22350025 0.90122472],0,-1,-1,1,-1
66,[0.19551322 0.86954305],0,-1,-1,1,-1
67,[0.26331823 0.87020949],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
68,[0.31715634 0.84072323],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
69,[0.23346395 0.83368413],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
70,[0.2478833  0.81550731],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
71,[0.24610328 0.83405413],0,0,"[0.2555897319179836, 0.8279739713700998]",1,2
72,[0.2607496  0.81318419],0,0,"[0.2555897319179836, 0.8279739713700998]",1,2
73,[0.25901635 0.84547523],0,0,"[0.2555897319179836, 0.8279739713700998]",1,2
74,[0.18324865 0.85696591],0,-1,-1,1,-1
75,[0.18268925 0.93234574],0,-1,-1,1,-1
76,[0.196948 1.      ],0,-1,-1,1,-1
77,[0.21839699 0.99348592],0,-1,-1,1,-1
78,[0.22507166 0.8737395 ],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
79,[0.23398173 0.85673385],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
80,[0.11517704 0.82024189],0,-1,-1,1,-1
81,[0.17432707 0.8458354 ],0,-1,-1,1,-1
82,[0.21734131 0.75819569],0,-1,-1,1,-1
83,[0.24720848 0.87141427],0,0,"[0.2555897319179836, 0.8279739713700998]",1,-1
84,[0.25869513 0.83071475],0,0,"[0.2555897319179836, 0.8279739713700998]",1,2
85,[0.32700206 0.85105814],0,-1,-1,1,-1
