,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.5742612  0.60181441],0,18,"[0.5509127109207385, 0.6015450161208741]",1,3
1,[0.49128333 0.67872204],0,-1,-1,1,3
2,[0.51364196 0.65756073],0,18,"[0.5509127109207385, 0.6015450161208741]",1,3
3,[0.49667663 0.68156045],0,-1,-1,1,3
4,[0.46301869 0.57854   ],0,-1,-1,-1,-1
5,[0.61549385 0.63441576],0,37,"[0.6212357251165933, 0.6007076242055809]",1,3
6,[0.55693512 0.70810014],0,-1,-1,1,3
7,[0.5513227 0.6228173],0,18,"[0.5509127109207385, 0.6015450161208741]",1,3
8,[0.4925081  0.64375663],0,-1,-1,1,3
9,[0.59625828 0.60620474],0,37,"[0.6212357251165933, 0.6007076242055809]",1,3
10,[0.48529039 0.61302388],0,18,"[0.5509127109207385, 0.6015450161208741]",-1,3
11,[0.47540459 0.58917997],0,-1,-1,-1,-1
12,[0.51780652 0.68007221],0,-1,-1,1,3
13,[0.51441468 0.62096116],0,18,"[0.5509127109207385, 0.6015450161208741]",1,3
14,[0.61190596 0.72066457],0,-1,-1,1,3
15,[0.45843626 0.75674435],0,3,"[0.42715757657007475, 0.763429012763449]",1,3
16,[0.59020588 0.74095992],0,19,"[0.5576784406611988, 0.7869605944713668]",1,3
17,[0.52628747 0.67222727],0,-1,-1,1,3
18,[0.49564438 0.67334214],0,-1,-1,1,3
19,[0.4680098  0.81518886],0,1,"[0.46083160761825215, 0.8287671818110173]",1,3
20,[0.26142586 0.67685713],1,9,"[0.28217171750177794, 0.7142290343483084]",1,3
21,[0.20102617 0.57119896],1,14,"[0.25445261332202856, 0.5270720651332673]",1,3
22,[0.30879367 0.64542388],1,40,"[0.3345258768773995, 0.6416468764548341]",1,3
23,[0.2747544  0.67882282],1,9,"[0.28217171750177794, 0.7142290343483084]",1,3
24,[0.26961851 0.66532948],1,9,"[0.28217171750177794, 0.7142290343483084]",1,3
25,[0.32479482 0.58240595],1,21,"[0.3734786304421069, 0.5579453886437119]",1,3
26,[0.28292267 0.60372812],1,40,"[0.3345258768773995, 0.6416468764548341]",1,3
27,[0.26821861 0.6547089 ],1,9,"[0.28217171750177794, 0.7142290343483084]",1,3
28,[0.27012842 0.7362082 ],1,9,"[0.28217171750177794, 0.7142290343483084]",1,3
29,[0.28919169 0.62194564],1,40,"[0.3345258768773995, 0.6416468764548341]",1,3
30,[0.24921205 0.63954609],1,34,"[0.18381484287841673, 0.663168937760398]",1,3
31,[0.26333777 0.64951151],1,9,"[0.28217171750177794, 0.7142290343483084]",1,3
32,[0.26163194 0.66734811],1,9,"[0.28217171750177794, 0.7142290343483084]",1,3
33,[0.34202944 0.6389315 ],1,40,"[0.3345258768773995, 0.6416468764548341]",1,3
34,[0.27103571 0.75566856],1,9,"[0.28217171750177794, 0.7142290343483084]",1,3
35,[0.25986148 0.65395301],1,9,"[0.28217171750177794, 0.7142290343483084]",1,3
36,[0.25646882 0.72669681],1,9,"[0.28217171750177794, 0.7142290343483084]",1,3
37,[0.33376365 0.78054007],1,-1,-1,1,3
38,[0.36672434 0.62658353],1,40,"[0.3345258768773995, 0.6416468764548341]",1,3
