,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.28947835 0.23572743],0,33,"[0.2979674993288008, 0.21389629585136136]",1,1
1,[0.10375559 0.33556143],0,73,"[0.11931036823124946, 0.2686133939117167]",-1,1
2,[0.15739445 0.41837247],0,84,"[0.11864631615231125, 0.4038325803015946]",1,1
3,[0.10985021 0.34234316],0,84,"[0.11864631615231125, 0.4038325803015946]",-1,1
4,[0.1598179  0.36245751],0,77,"[0.1865379153713178, 0.3517918698185398]",1,1
5,[0.22671997 0.41597381],0,79,"[0.22296802894885584, 0.43718360238598303]",1,1
6,[0.20638813 0.37777489],0,63,"[0.23281656280867255, 0.39115395866425645]",1,1
7,[0.18755138 0.24257535],0,55,"[0.20625944895047818, 0.22762587787609642]",1,1
8,[0.05712822 0.37610426],0,84,"[0.11864631615231125, 0.4038325803015946]",-1,-1
9,[0.08763865 0.29624075],0,73,"[0.11931036823124946, 0.2686133939117167]",-1,-1
10,[0.19927652 0.32671294],0,77,"[0.1865379153713178, 0.3517918698185398]",1,1
11,[0.12854773 0.28835921],0,73,"[0.11931036823124946, 0.2686133939117167]",1,1
12,[0.18667265 0.45312691],0,79,"[0.22296802894885584, 0.43718360238598303]",1,1
13,[0.06607848 0.33406395],0,-1,-1,-1,-1
14,[0.25090267 0.36946959],0,63,"[0.23281656280867255, 0.39115395866425645]",1,1
15,[0.14250006 0.35338434],0,77,"[0.1865379153713178, 0.3517918698185398]",1,1
16,[0.21249224 0.42175319],0,79,"[0.22296802894885584, 0.43718360238598303]",1,1
17,[0.07299125 0.29126958],0,73,"[0.11931036823124946, 0.2686133939117167]",-1,-1
18,[0.20327808 0.38125789],0,63,"[0.23281656280867255, 0.39115395866425645]",1,1
19,[0.20102914 0.37973118],0,77,"[0.1865379153713178, 0.3517918698185398]",1,1
20,[0.71262999 0.19713906],1,42,"[0.7340619792005405, 0.19117210601173448]",1,1
21,[0.82987496 0.11838138],1,66,"[0.8591593839521767, 0.1145065716081668]",1,1
22,[0.62644951 0.06433787],1,80,"[0.6832629978392588, 0.06253534977201411]",-1,-1
23,[0.69268647 0.18194365],1,74,"[0.6857541030607094, 0.16154928289470352]",1,1
24,[0.64035612 0.08555984],1,80,"[0.6832629978392588, 0.06253534977201411]",-1,-1
25,[0.7877922  0.19433165],1,56,"[0.8143663340391706, 0.18791525014902835]",1,1
26,[0.70869927 0.07176905],1,80,"[0.6832629978392588, 0.06253534977201411]",-1,0
27,[0.67451099 0.20003829],1,31,"[0.6614389491710393, 0.22214495183237437]",1,1
28,[0.77116492 0.20613611],1,54,"[0.771773060171457, 0.2371689596568309]",1,1
29,[0.72565537 0.05718406],1,80,"[0.6832629978392588, 0.06253534977201411]",-1,0
30,[0.63683795 0.17134105],1,72,"[0.6092273396902921, 0.168534583445498]",1,1
31,[0.64461473 0.14539317],1,72,"[0.6092273396902921, 0.168534583445498]",-1,1
32,[0.62950892 0.25576656],1,8,"[0.5991346008358757, 0.23872584891774645]",1,1
33,[0.62190476 0.21666313],1,8,"[0.5991346008358757, 0.23872584891774645]",1,1
34,[0.69951473 0.14059583],1,74,"[0.6857541030607094, 0.16154928289470352]",1,1
35,[0.66109721 0.        ],1,80,"[0.6832629978392588, 0.06253534977201411]",-1,-1
36,[0.60909225 0.2412804 ],1,8,"[0.5991346008358757, 0.23872584891774645]",1,1
37,[0.60745362 0.02230719],1,-1,-1,-1,-1
38,[0.71884348 0.07511803],1,80,"[0.6832629978392588, 0.06253534977201411]",-1,0
39,[0.74510787 0.16276709],1,42,"[0.7340619792005405, 0.19117210601173448]",1,1
40,[0.20300722 0.13755205],2,58,"[0.16527846123244408, 0.1315043707365069]",1,1
41,[0.40179414 0.19823508],2,65,"[0.4303886102806304, 0.18906463183045338]",-1,1
42,[0.28736142 0.19642858],2,33,"[0.2979674993288008, 0.21389629585136136]",1,1
43,[0.28119529 0.14053533],2,51,"[0.29083776392267, 0.1452995374724391]",1,1
44,[0.33654341 0.28750468],2,24,"[0.3075883723056158, 0.2907381584961794]",1,1
45,[0.2992957  0.29562894],2,24,"[0.3075883723056158, 0.2907381584961794]",1,1
46,[0.37042455 0.07990579],2,76,"[0.3726300702194233, 0.12181033155617718]",-1,-1
47,[0.34212717 0.27842807],2,24,"[0.3075883723056158, 0.2907381584961794]",1,1
48,[0.15295023 0.1460986 ],2,58,"[0.16527846123244408, 0.1315043707365069]",1,1
49,[0.32491739 0.12318483],2,51,"[0.29083776392267, 0.1452995374724391]",1,1
50,[0.29243612 0.16085393],2,51,"[0.29083776392267, 0.1452995374724391]",1,1
51,[0.22433846 0.17103456],2,55,"[0.20625944895047818, 0.22762587787609642]",1,1
52,[0.25796017 0.17503267],2,51,"[0.29083776392267, 0.1452995374724391]",1,1
53,[0.28337455 0.12995907],2,51,"[0.29083776392267, 0.1452995374724391]",1,1
54,[0.22910577 0.13397983],2,51,"[0.29083776392267, 0.1452995374724391]",1,1
55,[0.3185031  0.10589407],2,51,"[0.29083776392267, 0.1452995374724391]",-1,-1
56,[0.37805687 0.1143444 ],2,76,"[0.3726300702194233, 0.12181033155617718]",-1,1
57,[0.41597421 0.15997066],2,65,"[0.4303886102806304, 0.18906463183045338]",-1,1
58,[0.25267122 0.1396663 ],2,51,"[0.29083776392267, 0.1452995374724391]",1,1
59,[0.31780764 0.18920415],2,33,"[0.2979674993288008, 0.21389629585136136]",1,1
60,[0.28919726 0.6166603 ],3,5,"[0.30465514716293474, 0.6206277572149047]",1,1
61,[0.38666814 0.61890663],3,6,"[0.40615938278757974, 0.6167349056159542]",1,1
62,[0.44466733 0.43276196],3,7,"[0.46381336159884023, 0.44467140337088606]",1,1
63,[0.33928329 0.56235722],3,36,"[0.35809320063931027, 0.5208783525549161]",1,1
64,[0.38746745 0.74136958],3,17,"[0.39969648023850723, 0.725986806401434]",1,1
65,[0.25997099 0.54946726],3,39,"[0.2858226994969856, 0.5301292522323925]",1,1
66,[0.34040823 0.67447537],3,10,"[0.33686307811228433, 0.6876867465279307]",1,1
67,[0.4305449 0.5596017],3,21,"[0.43014275628964416, 0.5396679646930965]",1,1
68,[0.4181495  0.60630746],3,6,"[0.40615938278757974, 0.6167349056159542]",1,1
69,[0.43065133 0.6168664 ],3,6,"[0.40615938278757974, 0.6167349056159542]",1,1
70,[0.39847148 0.61306586],3,6,"[0.40615938278757974, 0.6167349056159542]",1,1
71,[0.29957219 0.54692827],3,39,"[0.2858226994969856, 0.5301292522323925]",1,1
72,[0.3945826  0.56240454],3,21,"[0.43014275628964416, 0.5396679646930965]",1,1
73,[0.29158071 0.59679496],3,5,"[0.30465514716293474, 0.6206277572149047]",1,1
74,[0.39306464 0.6568611 ],3,6,"[0.40615938278757974, 0.6167349056159542]",1,1
75,[0.31205259 0.60115632],3,5,"[0.30465514716293474, 0.6206277572149047]",1,1
76,[0.39957641 0.56705456],3,21,"[0.43014275628964416, 0.5396679646930965]",1,1
77,[0.42770881 0.62298587],3,6,"[0.40615938278757974, 0.6167349056159542]",1,1
78,[0.29114961 0.65594841],3,5,"[0.30465514716293474, 0.6206277572149047]",1,1
79,[0.34053739 0.72155299],3,10,"[0.33686307811228433, 0.6876867465279307]",1,1
80,[0.3539303  0.66236095],4,10,"[0.33686307811228433, 0.6876867465279307]",1,1
81,[0.52390009 0.59797356],4,19,"[0.5129152653107185, 0.6008795957454666]",1,1
82,[0.40226964 0.53254268],4,21,"[0.43014275628964416, 0.5396679646930965]",1,1
83,[0.37491018 0.61440012],4,6,"[0.40615938278757974, 0.6167349056159542]",1,1
84,[0.50639374 0.64432434],4,19,"[0.5129152653107185, 0.6008795957454666]",1,1
85,[0.31091235 0.64774255],4,5,"[0.30465514716293474, 0.6206277572149047]",1,1
86,[0.31838844 0.68526591],4,10,"[0.33686307811228433, 0.6876867465279307]",1,1
87,[0.45120756 0.5937153 ],4,6,"[0.40615938278757974, 0.6167349056159542]",1,1
88,[0.28222223 0.60219753],4,5,"[0.30465514716293474, 0.6206277572149047]",1,1
89,[0.32002108 0.50601233],4,36,"[0.35809320063931027, 0.5208783525549161]",1,1
90,[0.35778623 0.44463015],4,18,"[0.381699327471268, 0.42767574537372705]",1,1
91,[0.37057115 0.58226195],4,6,"[0.40615938278757974, 0.6167349056159542]",1,1
92,[0.42612403 0.51433625],4,21,"[0.43014275628964416, 0.5396679646930965]",1,1
93,[0.33075331 0.6496493 ],4,10,"[0.33686307811228433, 0.6876867465279307]",1,1
94,[0.45108984 0.43925263],4,7,"[0.46381336159884023, 0.44467140337088606]",1,1
95,[0.40328367 0.62566715],4,6,"[0.40615938278757974, 0.6167349056159542]",1,1
96,[0.3159999  0.62453174],4,5,"[0.30465514716293474, 0.6206277572149047]",1,1
97,[0.34703591 0.52927863],4,36,"[0.35809320063931027, 0.5208783525549161]",1,1
98,[0.27930116 0.64935143],4,5,"[0.30465514716293474, 0.6206277572149047]",1,1
99,[0.29458352 0.32674145],4,24,"[0.3075883723056158, 0.2907381584961794]",1,1
100,[0.09510731 0.69636124],5,68,"[0.13844580823089334, 0.7110232451204166]",-1,-1
101,[0.09989621 0.84777475],5,78,"[0.12059499506229951, 0.8016093548247402]",-1,-1
