,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.63077254 0.53560273],3,-1,-1,1,0
1,[0.24138693 0.65171492],2,3,"[0.2693016548910579, 0.7095521175661116]",0,-1
2,[0.17010787 0.75070493],1,0,"[0.17935865073326965, 0.8178264352728032]",0,-1
3,[0.67205677 0.52949472],3,2,"[0.6477870896446256, 0.4675566180462433]",1,0
4,[0.33605537 0.24503411],0,-1,-1,2,-1
5,[0.25119592 0.72739616],2,3,"[0.2693016548910579, 0.7095521175661116]",0,3
6,[0.12959098 0.74420159],1,-1,-1,0,-1
7,[0.60905342 0.47372172],3,2,"[0.6477870896446256, 0.4675566180462433]",1,0
8,[0.21991557 0.75740405],1,3,"[0.2693016548910579, 0.7095521175661116]",0,3
9,[0.74041343 0.41172268],3,-1,-1,1,0
10,[0.29051016 0.16819456],0,-1,-1,2,1
11,[0.162077   0.78838029],2,0,"[0.17935865073326965, 0.8178264352728032]",0,-1
12,[0.25550451 0.75699919],2,3,"[0.2693016548910579, 0.7095521175661116]",0,3
13,[0.17504214 0.7252393 ],2,-1,-1,0,-1
14,[0.70502156 0.43981545],3,2,"[0.6477870896446256, 0.4675566180462433]",1,0
15,[0.23453825 0.22179452],0,1,"[0.2326750720036084, 0.24339046637184863]",2,1
16,[0.58865969 0.46915077],3,2,"[0.6477870896446256, 0.4675566180462433]",1,0
17,[0.25706977 0.31583011],0,-1,-1,2,-1
18,[0.67675199 0.41172301],3,2,"[0.6477870896446256, 0.4675566180462433]",1,0
19,[0.26801462 0.77624989],2,3,"[0.2693016548910579, 0.7095521175661116]",0,3
20,[0.2771219  0.79122779],2,-1,-1,0,3
21,[0.13193872 0.87500837],1,-1,-1,0,-1
22,[0.24468884 0.18373144],0,1,"[0.2326750720036084, 0.24339046637184863]",2,1
23,[0.78910349 0.45506232],3,-1,-1,1,0
24,[0.17668931 0.71355061],1,-1,-1,0,-1
25,[0.22851326 0.28625359],0,1,"[0.2326750720036084, 0.24339046637184863]",2,2
26,[0.2326102  0.68157141],2,3,"[0.2693016548910579, 0.7095521175661116]",0,-1
27,[0.24573319 0.67582505],2,3,"[0.2693016548910579, 0.7095521175661116]",0,-1
28,[0.29030931 0.83170233],2,-1,-1,0,-1
29,[0.54595882 0.56745527],3,-1,-1,1,0
30,[0.61870087 0.53684661],3,-1,-1,1,0
31,[0.15859506 0.86392332],1,0,"[0.17935865073326965, 0.8178264352728032]",0,-1
32,[0.7192988  0.45464833],3,-1,-1,1,0
33,[0.28532457 0.70895598],2,3,"[0.2693016548910579, 0.7095521175661116]",0,3
34,[0.23619973 0.7902643 ],2,0,"[0.17935865073326965, 0.8178264352728032]",0,3
35,[0.24610702 0.82101907],1,0,"[0.17935865073326965, 0.8178264352728032]",0,-1
36,[0.15495538 0.8432857 ],1,0,"[0.17935865073326965, 0.8178264352728032]",0,4
37,[0.6200759  0.52768781],3,2,"[0.6477870896446256, 0.4675566180462433]",1,0
38,[0.1531261  0.77827376],1,0,"[0.17935865073326965, 0.8178264352728032]",0,-1
39,[0.31499742 0.27685411],0,-1,-1,2,-1
40,[0.23419244 0.20539402],0,1,"[0.2326750720036084, 0.24339046637184863]",2,1
41,[0.29318499 0.20087755],0,-1,-1,2,1
42,[0.28954529 0.74937909],2,3,"[0.2693016548910579, 0.7095521175661116]",0,-1
43,[0.23865301 0.70059435],2,3,"[0.2693016548910579, 0.7095521175661116]",0,-1
44,[0.69324203 0.5279373 ],3,-1,-1,1,0
45,[0.0651738  0.87844602],1,-1,-1,0,-1
46,[0.41907238 0.66914302],2,-1,-1,0,-1
47,[0.73638251 0.41796529],3,-1,-1,1,0
48,[0.25928871 0.79640811],1,-1,-1,0,3
49,[0.53491717 0.35715153],3,-1,-1,1,0
50,[0.61543093 0.40203022],3,-1,-1,1,0
51,[0.14482683 0.20760559],0,-1,-1,2,-1
52,[0.17954342 0.83938208],1,0,"[0.17935865073326965, 0.8178264352728032]",0,-1
53,[0.129621   0.86471982],1,0,"[0.17935865073326965, 0.8178264352728032]",0,-1
54,[0.7078789  0.43264045],3,2,"[0.6477870896446256, 0.4675566180462433]",1,0
55,[0.32236204 0.27234719],0,-1,-1,2,-1
56,[0.31659571 0.81713598],2,-1,-1,0,-1
57,[0.71309356 0.46227859],3,2,"[0.6477870896446256, 0.4675566180462433]",1,0
58,[0.23437294 0.83251334],1,0,"[0.17935865073326965, 0.8178264352728032]",0,-1
59,[0.35547418 0.82660221],2,-1,-1,0,-1
60,[0.23421448 0.26413001],0,1,"[0.2326750720036084, 0.24339046637184863]",2,2
61,[0.2590141  0.74098787],2,3,"[0.2693016548910579, 0.7095521175661116]",0,3
62,[0.18948712 0.181468  ],0,-1,-1,2,1
63,[0.28105452 0.21169473],0,1,"[0.2326750720036084, 0.24339046637184863]",2,1
64,[0.12092774 0.73763976],2,-1,-1,0,-1
65,[0.3603414  0.72993375],2,-1,-1,0,-1
66,[0.28851673 0.6439063 ],2,3,"[0.2693016548910579, 0.7095521175661116]",0,-1
67,[0.32693832 0.69482278],2,3,"[0.2693016548910579, 0.7095521175661116]",0,-1
68,[0.59121264 0.43023241],3,2,"[0.6477870896446256, 0.4675566180462433]",1,0
69,[0.23207805 0.2870518 ],0,1,"[0.2326750720036084, 0.24339046637184863]",2,2
70,[0.16458884 0.81341155],1,0,"[0.17935865073326965, 0.8178264352728032]",0,-1
71,[0.71969639 0.53852715],3,-1,-1,1,0
72,[0.13671922 0.84211506],1,0,"[0.17935865073326965, 0.8178264352728032]",0,4
73,[0.24917834 0.78616222],1,-1,-1,0,3
74,[0.16034988 0.69650391],1,-1,-1,0,-1
75,[0.26603148 0.17308583],0,-1,-1,2,1
76,[0.19652411 0.78197336],1,0,"[0.17935865073326965, 0.8178264352728032]",0,-1
77,[0.12703072 0.83539277],1,0,"[0.17935865073326965, 0.8178264352728032]",0,4
78,[0.27638484 0.70631619],2,3,"[0.2693016548910579, 0.7095521175661116]",0,3
79,[0.27131087 0.70115202],2,3,"[0.2693016548910579, 0.7095521175661116]",0,-1
80,[0.64599818 0.50564491],3,2,"[0.6477870896446256, 0.4675566180462433]",1,0
81,[0.13095559 0.44283711],0,-1,-1,2,-1
82,[0.57886623 0.43898963],3,-1,-1,1,0
83,[0.28073058 0.81577737],1,-1,-1,0,-1
84,[0.24990727 0.55549749],2,-1,-1,0,-1
85,[0.60380372 0.42032022],3,2,"[0.6477870896446256, 0.4675566180462433]",1,0
86,[0.23401041 0.64565128],2,-1,-1,0,-1
87,[0.67410684 0.38287657],3,-1,-1,1,0
88,[0.23542721 0.81974283],1,0,"[0.17935865073326965, 0.8178264352728032]",0,3
89,[0.60004181 0.55471072],3,-1,-1,1,0
90,[0.24177531 0.2671069 ],0,1,"[0.2326750720036084, 0.24339046637184863]",2,2
91,[0.25264356 0.19864474],0,1,"[0.2326750720036084, 0.24339046637184863]",2,1
92,[0.25549858 0.78604948],1,-1,-1,0,3
93,[0.32859549 0.73856502],2,3,"[0.2693016548910579, 0.7095521175661116]",0,-1
94,[0.23404366 0.69391836],2,3,"[0.2693016548910579, 0.7095521175661116]",0,-1
95,[0.60182127 0.37879211],3,-1,-1,1,0
96,[0.26805342 0.64921493],2,3,"[0.2693016548910579, 0.7095521175661116]",0,-1
97,[0.14615554 0.28206608],0,-1,-1,2,-1
98,[0.1975734  0.28993177],0,1,"[0.2326750720036084, 0.24339046637184863]",2,2
