,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.81901632 0.5969214 ],8,7,"[0.8486308597427383, 0.6460469630319565]",5,-1
1,[0.80934959 0.66678698],8,7,"[0.8486308597427383, 0.6460469630319565]",5,-1
2,[0.67008046 0.50184748],7,-1,-1,5,-1
3,[0.52665916 0.69937537],9,9,"[0.5379508739477945, 0.6792972962847761]",5,-1
4,[0.18264607 0.49433147],0,1,"[0.16718012122048923, 0.5129818554067579]",3,-1
5,[0.657398   0.55037518],7,0,"[0.6775188921998688, 0.6172493285691149]",5,6
6,[0.55603245 0.73354157],9,9,"[0.5379508739477945, 0.6792972962847761]",5,-1
7,[0.40934852 0.28049161],1,-1,-1,2,-1
8,[0.14707432 0.40392498],4,-1,-1,3,-1
9,[0.8397137  0.69162401],8,7,"[0.8486308597427383, 0.6460469630319565]",5,-1
10,[0.53151849 0.32226238],3,-1,-1,2,2
11,[0.50818307 0.78749287],9,-1,-1,-1,-1
12,[0.22722472 0.38946839],4,5,"[0.21452635566498673, 0.3848022362873479]",3,10
13,[0.59973346 0.6729892 ],9,9,"[0.5379508739477945, 0.6792972962847761]",5,7
14,[0.27624801 0.3237668 ],2,8,"[0.267534029927661, 0.297799537223247]",3,9
15,[0.27946621 0.32038401],2,8,"[0.267534029927661, 0.297799537223247]",3,9
16,[0.26913856 0.80580943],5,6,"[0.27593804126129956, 0.8101549597853408]",1,1
17,[0.64983079 0.55717483],7,0,"[0.6775188921998688, 0.6172493285691149]",5,6
18,[0.39401292 0.80983499],5,-1,-1,1,1
19,[0.53284317 0.34503262],1,-1,-1,2,-1
20,[0.87197604 0.21419433],6,4,"[0.872289566172356, 0.18243543030988071]",0,0
21,[0.16969062 0.54686764],0,1,"[0.16718012122048923, 0.5129818554067579]",3,-1
22,[0.78529372 0.18311014],6,-1,-1,0,0
23,[0.62307553 0.60664941],9,0,"[0.6775188921998688, 0.6172493285691149]",5,6
24,[0.64014606 0.52330429],7,-1,-1,5,-1
25,[0.4769752  0.31236228],3,2,"[0.4531874984072509, 0.3388353027817553]",2,-1
26,[0.35565304 0.81477587],5,-1,-1,1,1
27,[0.19874313 0.36803702],4,5,"[0.21452635566498673, 0.3848022362873479]",3,-1
28,[0.26352221 0.83069227],5,6,"[0.27593804126129956, 0.8101549597853408]",1,1
29,[0.64884087 0.63873922],7,0,"[0.6775188921998688, 0.6172493285691149]",5,-1
30,[0.2847783  0.29057674],2,8,"[0.267534029927661, 0.297799537223247]",3,-1
31,[0.64271356 0.67119684],7,0,"[0.6775188921998688, 0.6172493285691149]",5,7
32,[0.22186051 0.88041764],5,-1,-1,1,1
33,[0.35623664 0.73204366],5,-1,-1,1,1
34,[0.59275615 0.54511291],7,-1,-1,5,-1
35,[0.68086736 0.5135882 ],7,-1,-1,5,6
36,[0.24861912 0.79843853],5,6,"[0.27593804126129956, 0.8101549597853408]",1,1
37,[0.55213286 0.30631459],1,3,"[0.5363037072398203, 0.24842870007676024]",2,-1
38,[0.17725683 0.49454355],0,1,"[0.16718012122048923, 0.5129818554067579]",3,-1
39,[0.08579225 0.35956996],4,-1,-1,3,-1
40,[0.48340345 0.37668527],3,2,"[0.4531874984072509, 0.3388353027817553]",2,-1
41,[0.09895282 0.54345202],0,-1,-1,3,-1
42,[0.21020781 0.41438119],0,5,"[0.21452635566498673, 0.3848022362873479]",3,10
43,[0.61439262 0.25629559],3,-1,-1,2,-1
44,[0.67723024 0.63927086],7,0,"[0.6775188921998688, 0.6172493285691149]",5,-1
45,[0.74368053 0.59536588],7,0,"[0.6775188921998688, 0.6172493285691149]",5,-1
46,[0.55631606 0.37415405],1,-1,-1,2,-1
47,[0.57524586 0.68261836],9,9,"[0.5379508739477945, 0.6792972962847761]",5,7
48,[0.84332545 0.66518623],8,7,"[0.8486308597427383, 0.6460469630319565]",5,3
49,[0.27413632 0.35106652],2,8,"[0.267534029927661, 0.297799537223247]",3,9
