,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.12942807 0.48030146],4,5,"[0.1702248157664874, 0.48297983315247495]",-1,2
1,[0.15558683 0.49425849],4,5,"[0.1702248157664874, 0.48297983315247495]",-1,2
2,[0.53409002 0.8052862 ],5,1,"[0.602283468892245, 0.7941031750937285]",848,-1
3,[0.65952195 0.85058651],5,-1,-1,548,-1
4,[0.52557272 0.59316695],7,3,"[0.5044637129642411, 0.6115572536441928]",700,1
5,[0.15524953 0.48839756],4,5,"[0.1702248157664874, 0.48297983315247495]",947,2
6,[0.68350137 0.61434946],1,-1,-1,-1,-1
7,[0.54271883 0.74218074],5,-1,-1,623,-1
8,[0.67275989 0.25448519],6,9,"[0.6483838444888087, 0.31060500831644666]",1642,-1
9,[0.76029764 0.55627991],9,2,"[0.7662460015945886, 0.5364366964579428]",1764,-1
10,[0.81615736 0.5555323 ],2,2,"[0.7662460015945886, 0.5364366964579428]",1399,-1
11,[0.85818762 0.50735818],2,7,"[0.8267341778998802, 0.44725936141622324]",1079,-1
12,[0.57131984 0.7217018 ],5,-1,-1,590,-1
13,[0.82285715 0.39655205],2,7,"[0.8267341778998802, 0.44725936141622324]",1268,-1
14,[0.5856506  0.75828159],5,1,"[0.602283468892245, 0.7941031750937285]",-1,-1
15,[0.77905483 0.51746974],9,2,"[0.7662460015945886, 0.5364366964579428]",1664,-1
16,[0.72338227 0.36167076],3,0,"[0.7357208842822383, 0.30981965919198096]",-1,-1
17,[0.12364619 0.42049886],4,-1,-1,-1,-1
18,[0.76556114 0.38784726],3,-1,-1,1078,-1
19,[0.51746761 0.63951613],7,3,"[0.5044637129642411, 0.6115572536441928]",-1,1
20,[0.50743051 0.62392614],7,3,"[0.5044637129642411, 0.6115572536441928]",-1,1
21,[0.30321361 0.75654988],8,4,"[0.34137890165196544, 0.7596975032498235]",321,0
22,[0.74941817 0.46195903],2,-1,-1,1407,-1
23,[0.71640137 0.80687837],5,-1,-1,-1,-1
24,[0.15807934 0.51973032],4,5,"[0.1702248157664874, 0.48297983315247495]",-1,2
25,[0.7711998  0.50474728],9,2,"[0.7662460015945886, 0.5364366964579428]",-1,-1
26,[0.70293533 0.31660678],3,0,"[0.7357208842822383, 0.30981965919198096]",-1,-1
27,[0.86048326 0.49534235],2,7,"[0.8267341778998802, 0.44725936141622324]",1179,-1
28,[0.73646972 0.67367413],1,8,"[0.7077057075116335, 0.703784802698536]",1327,-1
29,[0.47308969 0.53206667],7,-1,-1,175,1
30,[0.17792941 0.61007279],0,6,"[0.16911153183267272, 0.6225430151644086]",932,3
31,[0.14080236 0.41619175],4,-1,-1,395,-1
32,[0.1923309  0.50132391],4,5,"[0.1702248157664874, 0.48297983315247495]",-1,2
33,[0.33745249 0.6930812 ],8,4,"[0.34137890165196544, 0.7596975032498235]",211,0
34,[0.19611829 0.54895363],4,-1,-1,776,-1
35,[0.6215225  0.89782615],5,-1,-1,-1,-1
36,[0.67858335 0.77939877],1,-1,-1,-1,-1
37,[0.71768185 0.76265376],1,8,"[0.7077057075116335, 0.703784802698536]",-1,-1
38,[0.84212351 0.41972659],2,7,"[0.8267341778998802, 0.44725936141622324]",1569,-1
39,[0.79114262 0.52131016],9,2,"[0.7662460015945886, 0.5364366964579428]",1787,9
40,[0.72901748 0.64015174],1,8,"[0.7077057075116335, 0.703784802698536]",722,-1
41,[0.30446016 0.73902675],8,4,"[0.34137890165196544, 0.7596975032498235]",459,0
42,[0.48919647 0.6137277 ],7,3,"[0.5044637129642411, 0.6115572536441928]",-1,1
43,[0.59474926 0.29145843],6,9,"[0.6483838444888087, 0.31060500831644666]",-1,-1
44,[0.69677714 0.6960399 ],1,8,"[0.7077057075116335, 0.703784802698536]",-1,4
45,[0.77377521 0.49638538],9,2,"[0.7662460015945886, 0.5364366964579428]",1767,8
46,[0.59171398 0.87533119],5,-1,-1,-1,-1
47,[0.18673309 0.46059491],4,5,"[0.1702248157664874, 0.48297983315247495]",-1,2
48,[0.11461766 0.50511297],4,5,"[0.1702248157664874, 0.48297983315247495]",-1,-1
49,[0.60412332 0.30750393],6,9,"[0.6483838444888087, 0.31060500831644666]",1104,-1
50,[0.78116487 0.46093695],2,7,"[0.8267341778998802, 0.44725936141622324]",1697,-1
51,[0.11925088 0.59705751],0,6,"[0.16911153183267272, 0.6225430151644086]",-1,-1
52,[0.78403929 0.69217919],1,-1,-1,-1,-1
