,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.72617074 0.06947381],83,65,"[0.7163858676339562, 0.11786487015969761]",1,-1
1,[0.43743808 0.5344338 ],78,25,"[0.4524581280861798, 0.5571845313196336]",1,-1
2,[0.15894181 0.65777099],51,70,"[0.16661664437486157, 0.6114391779927286]",1,-1
3,[0.70927905 0.72474144],53,22,"[0.7097243654189418, 0.7354291437741274]",1,103
4,[0.30406356 0.5144961 ],60,40,"[0.257180631843536, 0.49180250854615126]",1,-1
5,[0.46544841 0.47319803],69,24,"[0.4520548004663837, 0.4609260225504756]",1,-1
6,[0.43487851 0.19820143],34,49,"[0.4140051339811514, 0.20696286222751673]",1,-1
7,[0.67686969 0.4719191 ],47,1,"[0.6939555714051328, 0.4804160933991103]",1,-1
8,[0.2924644 0.2138314],31,28,"[0.32490475138070046, 0.20426241976009585]",1,-1
9,[0.49334548 0.40643892],65,29,"[0.48102401244467863, 0.3735300600148963]",1,23
10,[0.34471041 0.49628049],95,5,"[0.36746516287689657, 0.4872362037269254]",1,-1
11,[0.31965603 0.30365133],18,16,"[0.30771916815941397, 0.3261289476875793]",1,-1
12,[0.86154978 0.2557886 ],1,71,"[0.8688376058763759, 0.27996359635135126]",1,-1
13,[0.70055788 0.59037644],25,7,"[0.7182336542282513, 0.6221265270630594]",1,-1
14,[0.74715901 0.05987441],94,65,"[0.7163858676339562, 0.11786487015969761]",1,-1
15,[0.5152478  0.13194323],64,61,"[0.49550473916373683, 0.1465764008594233]",1,-1
16,[0.23330741 0.26387405],81,18,"[0.2713495009912122, 0.2594026751156865]",1,-1
17,[0.73182601 0.33001062],83,3,"[0.7401838364727498, 0.34255939822216214]",1,112
18,[0.57457763 0.55699465],53,77,"[0.5307630127411295, 0.5763552130352424]",1,-1
19,[0.68025109 0.28642434],85,27,"[0.6727678091362151, 0.3136775640125174]",1,91
20,[0.63237875 0.68835059],25,0,"[0.6554850408664902, 0.681835245282397]",1,-1
21,[0.30716498 0.57192224],30,13,"[0.30057520531717913, 0.5789434315737811]",1,-1
22,[0.65059201 0.39542162],17,2,"[0.6510038355244855, 0.40883368919430974]",1,-1
23,[0.49632176 0.66011112],56,30,"[0.49372325665551575, 0.6465041576496026]",1,-1
24,[0.16231615 0.51429717],80,39,"[0.17970997337188302, 0.5096093867196777]",1,-1
25,[0.8060559 0.6601566],40,46,"[0.8215232991051932, 0.625173849533067]",1,-1
26,[0.35818563 0.77269048],39,35,"[0.3462097516675231, 0.7466081752418109]",1,-1
27,[0.61452597 0.61837996],47,23,"[0.6055227844429403, 0.6198674148611345]",1,-1
28,[0.22493842 0.55531109],6,37,"[0.22356650596856167, 0.5630804735303031]",1,61
29,[0.79979326 0.15480469],94,15,"[0.795257910340339, 0.19010888798691977]",1,69
30,[0.19307438 0.62677659],72,70,"[0.16661664437486157, 0.6114391779927286]",1,-1
31,[0.39620221 0.43983005],62,5,"[0.36746516287689657, 0.4872362037269254]",1,-1
32,[0.61339283 0.73541841],58,6,"[0.5696428458663094, 0.698851974026721]",1,-1
33,[0.56738089 0.72273161],61,6,"[0.5696428458663094, 0.698851974026721]",1,95
34,[0.66670018 0.36868006],24,2,"[0.6510038355244855, 0.40883368919430974]",1,-1
35,[0.55698512 0.62360674],61,23,"[0.6055227844429403, 0.6198674148611345]",1,-1
36,[0.33456936 0.82584026],29,50,"[0.3626406614818545, 0.8161802420717249]",1,-1
37,[0.74134503 0.43807501],17,10,"[0.7346649527493229, 0.426088806021746]",1,117
38,[0.38416852 0.53439019],78,5,"[0.36746516287689657, 0.4872362037269254]",1,-1
39,[0.44574875 0.91812614],32,88,"[0.48438409898762413, 0.9178979818808496]",-1,-1
40,[0.50302683 0.36073525],65,29,"[0.48102401244467863, 0.3735300600148963]",1,-1
41,[0.25928691 0.60011167],30,13,"[0.30057520531717913, 0.5789434315737811]",1,-1
42,[0.21731656 0.67897492],30,36,"[0.22800363555966466, 0.653133745639104]",1,34
43,[0.74282022 0.37304475],17,3,"[0.7401838364727498, 0.34255939822216214]",1,117
44,[0.70452288 0.44176219],9,10,"[0.7346649527493229, 0.426088806021746]",1,117
45,[0.61997975 0.83803928],3,48,"[0.6147164118147351, 0.8069248954956747]",1,-1
46,[0.51966647 0.62338266],50,30,"[0.49372325665551575, 0.6465041576496026]",1,-1
47,[0.391423   0.37427866],62,33,"[0.38128853992717876, 0.3839169638055884]",1,-1
48,[0.18648106 0.48637702],28,39,"[0.17970997337188302, 0.5096093867196777]",1,-1
49,[0.29793517 0.72017426],30,31,"[0.2737976041558961, 0.7120873596178597]",1,-1
50,[0.40067811 0.39735509],69,33,"[0.38128853992717876, 0.3839169638055884]",1,-1
51,[0.72777504 0.63898802],88,7,"[0.7182336542282513, 0.6221265270630594]",1,107
52,[0.52323466 0.35558729],69,59,"[0.5620434244152368, 0.3315907753106078]",1,22
53,[0.16564218 0.28604439],15,67,"[0.1338713373859992, 0.3140490633511357]",1,9
54,[0.76631117 0.86191176],84,60,"[0.766022926015845, 0.8338878684512327]",1,3
55,[0.7477262  0.49279003],24,14,"[0.7828563025469715, 0.4794728782030877]",1,-1
56,[0.09020049 0.59935605],80,95,"[0.09878068142839079, 0.6443767325588612]",1,-1
57,[0.35505624 0.68882398],78,8,"[0.3512627162852059, 0.6562658698612929]",1,72
58,[0.62119181 0.5544396 ],88,26,"[0.6612050415025453, 0.5510769045326696]",1,-1
59,[0.34514566 0.78286633],29,35,"[0.3462097516675231, 0.7466081752418109]",1,-1
60,[0.20647903 0.69011305],39,54,"[0.18253027769520205, 0.7197864439997392]",1,34
61,[0.37613517 0.84912044],54,50,"[0.3626406614818545, 0.8161802420717249]",1,-1
62,[0.67517823 0.18147345],67,55,"[0.6640610329702179, 0.18321052484949768]",1,-1
63,[0.23411953 0.57170358],30,37,"[0.22356650596856167, 0.5630804735303031]",1,-1
64,[0.66955231 0.71361806],44,0,"[0.6554850408664902, 0.681835245282397]",1,-1
65,[0.62206879 0.66072834],61,0,"[0.6554850408664902, 0.681835245282397]",1,109
66,[0.34038401 0.13175284],57,58,"[0.2963014515175843, 0.13301678495689498]",1,-1
67,[0.51993598 0.80764049],79,42,"[0.5199959563158708, 0.7676389366238627]",1,16
68,[0.48768069 0.08201964],52,89,"[0.5032035189104169, 0.06613824630987944]",1,-1
69,[0.78706726 0.57417069],89,4,"[0.7530966578829897, 0.5532935629920006]",1,117
70,[0.74722773 0.43693686],96,10,"[0.7346649527493229, 0.426088806021746]",1,117
71,[0.34146339 0.82430819],29,50,"[0.3626406614818545, 0.8161802420717249]",1,-1
72,[0.38266382 0.68924185],39,8,"[0.3512627162852059, 0.6562658698612929]",1,72
73,[0.23768699 0.75206393],66,57,"[0.22911231592488907, 0.79320369563833]",1,-1
74,[0.41531192 0.86151594],32,63,"[0.4334530244160163, 0.8648793239756803]",1,8
75,[0.67708925 0.41497027],17,2,"[0.6510038355244855, 0.40883368919430974]",1,117
76,[0.64886972 0.5610685 ],27,26,"[0.6612050415025453, 0.5510769045326696]",1,-1
77,[0.72399211 0.43258792],90,10,"[0.7346649527493229, 0.426088806021746]",1,117
78,[0.49749732 0.69157131],68,30,"[0.49372325665551575, 0.6465041576496026]",1,85
79,[0.62317047 0.3072801 ],41,78,"[0.6240676725980822, 0.26005849556671323]",1,-1
80,[0.34605045 0.38208399],10,33,"[0.38128853992717876, 0.3839169638055884]",1,-1
81,[0.37757294 0.80501222],29,50,"[0.3626406614818545, 0.8161802420717249]",1,-1
82,[0.36346442 0.46259749],60,5,"[0.36746516287689657, 0.4872362037269254]",1,-1
83,[0.82359432 0.26231696],16,11,"[0.8029523268667643, 0.2875721124535102]",1,93
84,[0.54609901 0.7956696 ],68,42,"[0.5199959563158708, 0.7676389366238627]",1,-1
85,[0.2093153  0.62025099],72,36,"[0.22800363555966466, 0.653133745639104]",1,-1
86,[0.6252503  0.60680072],88,23,"[0.6055227844429403, 0.6198674148611345]",1,66
87,[0.74831589 0.33534508],1,3,"[0.7401838364727498, 0.34255939822216214]",1,114
88,[0.23874451 0.93025513],7,83,"[0.25626546374879755, 0.8965107290151214]",-1,-1
89,[0.27450703 0.26834382],18,18,"[0.2713495009912122, 0.2594026751156865]",1,-1
90,[0.53655634 0.45325126],65,44,"[0.5589259487545809, 0.42594564777265326]",1,-1
91,[0.64552792 0.57893484],53,26,"[0.6612050415025453, 0.5510769045326696]",1,-1
92,[0.31732395 0.86730821],8,81,"[0.35604887112795097, 0.8981375078267219]",1,-1
93,[0.80927675 0.45603865],76,14,"[0.7828563025469715, 0.4794728782030877]",1,-1
94,[0.22279977 0.34515642],13,17,"[0.22362195002418025, 0.3474958300471506]",1,-1
95,[0.63282866 0.43495707],24,2,"[0.6510038355244855, 0.40883368919430974]",1,-1
96,[0.25238982 0.81100855],7,57,"[0.22911231592488907, 0.79320369563833]",1,-1
97,[0.64764229 0.4038136 ],41,2,"[0.6510038355244855, 0.40883368919430974]",1,-1
98,[0.79461132 0.21224188],36,15,"[0.795257910340339, 0.19010888798691977]",1,81
99,[0.28081818 0.3329887 ],98,16,"[0.30771916815941397, 0.3261289476875793]",1,40
100,[0.74208619 0.67273716],88,20,"[0.7632483637302128, 0.6827439136751456]",1,-1
101,[0.1691453  0.57055569],80,70,"[0.16661664437486157, 0.6114391779927286]",1,-1
102,[0.66933298 0.67801869],97,0,"[0.6554850408664902, 0.681835245282397]",1,109
103,[0.69500354 0.30169967],4,27,"[0.6727678091362151, 0.3136775640125174]",1,98
104,[0.51250157 0.36559811],70,29,"[0.48102401244467863, 0.3735300600148963]",1,22
105,[0.66428147 0.14659046],45,55,"[0.6640610329702179, 0.18321052484949768]",1,-1
