,datum,blob,snowball_label,snowball_center,hdbscan_eom_label,hdbscan_leaf_label
0,[0.49068951 0.6642233 ],0,17,"[0.4815999318041797, 0.6592571247849471]",2,-1
1,[0.49017505 0.76573787],0,39,"[0.4938741100853097, 0.7928982541205563]",2,-1
2,[0.49193726 0.71619151],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
3,[0.56118411 0.76255868],0,38,"[0.55765036440033, 0.7743514171045338]",2,-1
4,[0.53423129 0.67215841],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
5,[0.54942897 0.69673171],0,40,"[0.5438354638858566, 0.7079896005026733]",2,-1
6,[0.62151743 0.69879355],0,36,"[0.6308807561950712, 0.7149325557937406]",2,-1
7,[0.50611964 0.69867334],0,40,"[0.5438354638858566, 0.7079896005026733]",2,-1
8,[0.60015036 0.74637685],0,46,"[0.596769992855022, 0.7569214360230581]",2,-1
9,[0.49752122 0.7033098 ],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
10,[0.57042396 0.72544043],0,47,"[0.5771128741390925, 0.721742945797817]",2,91
11,[0.42729221 0.78375094],0,13,"[0.417248055160573, 0.7331257923238332]",2,-1
12,[0.56660375 0.74333262],0,47,"[0.5771128741390925, 0.721742945797817]",2,-1
13,[0.53751876 0.70224711],0,40,"[0.5438354638858566, 0.7079896005026733]",2,-1
14,[0.51005275 0.71445541],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
15,[0.48318707 0.75226974],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
16,[0.5131542  0.73817349],0,37,"[0.5094913383304028, 0.7388693841790791]",2,88
17,[0.51346637 0.66535787],0,17,"[0.4815999318041797, 0.6592571247849471]",2,-1
18,[0.60725573 0.75102151],0,46,"[0.596769992855022, 0.7569214360230581]",2,-1
19,[0.53097148 0.77033343],0,38,"[0.55765036440033, 0.7743514171045338]",2,89
20,[0.57351369 0.74398544],0,47,"[0.5771128741390925, 0.721742945797817]",2,-1
21,[0.60963574 0.68124024],0,36,"[0.6308807561950712, 0.7149325557937406]",2,-1
22,[0.52289802 0.68500329],0,40,"[0.5438354638858566, 0.7079896005026733]",2,82
23,[0.52973919 0.8076927 ],0,48,"[0.5238687771835218, 0.8390474115909802]",2,-1
24,[0.52879825 0.68495085],0,40,"[0.5438354638858566, 0.7079896005026733]",2,-1
25,[0.55147496 0.75293877],0,38,"[0.55765036440033, 0.7743514171045338]",2,-1
26,[0.47629676 0.6438666 ],0,17,"[0.4815999318041797, 0.6592571247849471]",2,-1
27,[0.57225434 0.64803008],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
28,[0.45528891 0.70227022],0,13,"[0.417248055160573, 0.7331257923238332]",2,-1
29,[0.57877971 0.76791886],0,46,"[0.596769992855022, 0.7569214360230581]",2,-1
30,[0.69162034 0.69713746],0,36,"[0.6308807561950712, 0.7149325557937406]",2,-1
31,[0.54858885 0.79413998],0,38,"[0.55765036440033, 0.7743514171045338]",2,-1
32,[0.53194644 0.8203974 ],0,48,"[0.5238687771835218, 0.8390474115909802]",2,-1
33,[0.59712257 0.67944577],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
34,[0.59526976 0.64465074],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
35,[0.59465803 0.65525125],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
36,[0.47773417 0.75731139],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
37,[0.60800726 0.75391875],0,46,"[0.596769992855022, 0.7569214360230581]",2,-1
38,[0.56074115 0.75305194],0,38,"[0.55765036440033, 0.7743514171045338]",2,92
39,[0.51753242 0.67651365],0,17,"[0.4815999318041797, 0.6592571247849471]",2,-1
40,[0.47501741 0.72769808],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
41,[0.6213067  0.76884355],0,46,"[0.596769992855022, 0.7569214360230581]",2,-1
42,[0.50469604 0.64736855],0,17,"[0.4815999318041797, 0.6592571247849471]",2,-1
43,[0.5824752  0.66500606],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
44,[0.49732393 0.7214045 ],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
45,[0.67649536 0.74468251],0,27,"[0.6562840152885131, 0.7666995246674158]",2,-1
46,[0.46190645 0.81471981],0,39,"[0.4938741100853097, 0.7928982541205563]",2,-1
47,[0.52295597 0.76027121],0,37,"[0.5094913383304028, 0.7388693841790791]",2,88
48,[0.49654398 0.71907638],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
49,[0.62220962 0.70036927],0,36,"[0.6308807561950712, 0.7149325557937406]",2,-1
50,[0.5981746  0.72572196],0,47,"[0.5771128741390925, 0.721742945797817]",2,-1
51,[0.55084667 0.7632586 ],0,38,"[0.55765036440033, 0.7743514171045338]",2,-1
52,[0.53969904 0.81647055],0,48,"[0.5238687771835218, 0.8390474115909802]",2,-1
53,[0.60130501 0.68127852],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
54,[0.58114358 0.6931299 ],0,47,"[0.5771128741390925, 0.721742945797817]",2,-1
55,[0.55943557 0.68899449],0,40,"[0.5438354638858566, 0.7079896005026733]",2,-1
56,[0.54439588 0.70886359],0,40,"[0.5438354638858566, 0.7079896005026733]",2,-1
57,[0.55965568 0.70740732],0,40,"[0.5438354638858566, 0.7079896005026733]",2,-1
58,[0.58113655 0.64937157],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
59,[0.4901246  0.81209533],0,39,"[0.4938741100853097, 0.7928982541205563]",2,-1
60,[0.5583156  0.76904032],0,38,"[0.55765036440033, 0.7743514171045338]",2,-1
61,[0.671346   0.75163073],0,27,"[0.6562840152885131, 0.7666995246674158]",2,-1
62,[0.53823519 0.8319842 ],0,48,"[0.5238687771835218, 0.8390474115909802]",2,-1
63,[0.52056685 0.77154895],0,39,"[0.4938741100853097, 0.7928982541205563]",2,-1
64,[0.5531366  0.77053033],0,38,"[0.55765036440033, 0.7743514171045338]",2,-1
65,[0.50792122 0.71726963],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
66,[0.5736856  0.75888659],0,38,"[0.55765036440033, 0.7743514171045338]",2,-1
67,[0.55082012 0.7344305 ],0,40,"[0.5438354638858566, 0.7079896005026733]",2,-1
68,[0.54518041 0.64898168],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
69,[0.61850662 0.66342872],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
70,[0.61904028 0.61337374],0,32,"[0.6015160975046241, 0.59875695148536]",2,-1
71,[0.60459774 0.77275216],0,46,"[0.596769992855022, 0.7569214360230581]",2,-1
72,[0.56165984 0.72385622],0,47,"[0.5771128741390925, 0.721742945797817]",2,-1
73,[0.58856064 0.72556004],0,47,"[0.5771128741390925, 0.721742945797817]",2,86
74,[0.48988772 0.73528535],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
75,[0.58850531 0.69358805],0,47,"[0.5771128741390925, 0.721742945797817]",2,-1
76,[0.59290306 0.78046398],0,46,"[0.596769992855022, 0.7569214360230581]",2,-1
77,[0.45954353 0.75008146],0,13,"[0.417248055160573, 0.7331257923238332]",2,-1
78,[0.5123837  0.71896833],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
79,[0.5523912  0.69020335],0,40,"[0.5438354638858566, 0.7079896005026733]",2,-1
80,[0.51454365 0.72167049],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
81,[0.51102186 0.66172514],0,17,"[0.4815999318041797, 0.6592571247849471]",2,-1
82,[0.55742397 0.76189629],0,38,"[0.55765036440033, 0.7743514171045338]",2,-1
83,[0.5898103  0.80288258],0,43,"[0.6075601102447699, 0.8031391073370391]",2,-1
84,[0.5454867 0.7733508],0,38,"[0.55765036440033, 0.7743514171045338]",2,89
85,[0.51473251 0.66697491],0,17,"[0.4815999318041797, 0.6592571247849471]",2,-1
86,[0.49694552 0.72451972],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
87,[0.56268969 0.76158258],0,38,"[0.55765036440033, 0.7743514171045338]",2,-1
88,[0.56070656 0.75586141],0,38,"[0.55765036440033, 0.7743514171045338]",2,-1
89,[0.56455024 0.7763204 ],0,38,"[0.55765036440033, 0.7743514171045338]",2,87
90,[0.53178973 0.74648375],0,37,"[0.5094913383304028, 0.7388693841790791]",2,-1
91,[0.4808785 0.7872029],0,39,"[0.4938741100853097, 0.7928982541205563]",2,-1
92,[0.58542336 0.62371558],0,32,"[0.6015160975046241, 0.59875695148536]",2,-1
93,[0.53785448 0.77443114],0,38,"[0.55765036440033, 0.7743514171045338]",2,89
94,[0.53224751 0.65801998],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
95,[0.54608756 0.77100766],0,38,"[0.55765036440033, 0.7743514171045338]",2,89
96,[0.52604718 0.66204455],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
97,[0.65466048 0.63203535],0,32,"[0.6015160975046241, 0.59875695148536]",2,-1
98,[0.5974252  0.70099165],0,47,"[0.5771128741390925, 0.721742945797817]",2,-1
99,[0.58854463 0.66744646],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
100,[0.61328059 0.8177949 ],0,43,"[0.6075601102447699, 0.8031391073370391]",2,-1
101,[0.62077337 0.74110459],0,36,"[0.6308807561950712, 0.7149325557937406]",2,-1
102,[0.51799616 0.80592644],0,39,"[0.4938741100853097, 0.7928982541205563]",2,-1
103,[0.44274669 0.72489669],0,13,"[0.417248055160573, 0.7331257923238332]",2,-1
104,[0.57645809 0.66514   ],0,33,"[0.5677080333607709, 0.6579902978724673]",2,73
105,[0.61976216 0.67119273],0,36,"[0.6308807561950712, 0.7149325557937406]",2,-1
106,[0.6740745  0.68555897],0,36,"[0.6308807561950712, 0.7149325557937406]",2,-1
107,[0.5158291  0.68881469],0,40,"[0.5438354638858566, 0.7079896005026733]",2,82
108,[0.54739937 0.67171171],0,33,"[0.5677080333607709, 0.6579902978724673]",2,-1
109,[0.56717212 0.7690587 ],0,38,"[0.55765036440033, 0.7743514171045338]",2,-1
